,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X600352.SH,X600795.SH,X601991.SH,X600688.SH,X002460.SZ,X000786.SZ,X600111.SH,X002271.SZ,X600027.SH,X600176.SH,X601992.SH,X000723.SZ,X002466.SZ,X600516.SH,X002353.SZ,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X000027.SZ,X600612.SH,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X002110.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00133959352736569,0.0329530429340262,0,0,0.129198637560369,0,0,0.136122915787998,0,0,0,0.00556006225103202,0.16628446502668,0,0,0,0,0,0,0,0.00922607857167163,0,0,0,-0.00193910453387932,0.103738525943462,0,0,0,0,-0.0156841259220086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107213968508104,0.0182565684252815,0,0,0,-0.0224874157528365,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0101496121966411,0.142726875099948,0,-0.0153523954252613,0,0,0,0,0,0,0,0,0,0.00799128102268526,0,0,0.116083979704329,0,0,0,0,0,0,0.0543500213809024,0,0,0.00934049601552145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197281207482132,0.0337574045510853,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.565589217017199,-0.0330798836094931,0,0.00381070664537908,0.0705921342637234,0,0.085948618619508,0,0,0,0,0.0568572504228257,0,0,0,0,0,0,0,0,0,0,0,0,0.0261708441688978,0,-0.0885696775788347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139890169543071,-0.00992678090154236,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.100771115382196,0,0,0,-1.73472347597681e-18,-0.113062560711534,0,0.0264243077073702,0,0,0,0,0.347556971098037,0,0,0,0,0,0.09325081772628,0,0.032983485994085,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225599412359775,0,0,0,0,0.011162101557123,0,0,0.0068011637285141,-0.022279702734812,0,0,0,0,0,0
X600309.SH,0,0,0,0.257504846190412,0,0,0,0,-0.0705335617970399,0,-0.104519335149479,0,0,0,0,0,0.0400343812317178,0,0,0,0,0,-0.0694915403581292,0,0.107942454801234,0,0,0,0,0,0.0666579355075748,0,0,0,0,0.0740280187673798,0,0,0,0,0,0,0,0,0,0,0.0748797507489385,0,0,0,0.049741552822763,-0.0467254416266322,0.00957740874328019,0,0,0,0,0,0
X600019.SH,0,0,0.265253540648784,0,0,0,0,0,0,0,0.0183796001267471,0,0,-0.0167300404175378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000326633401478242,0,0,0,0,0,0,0,0,0,0.308603815959345,0,0,0,0,0,0,0,0,0,0,0,0,0.0106656891891824,0,0.0110434317933658,0,0,0,0,0
X600547.SH,0,0,-0.399394127461361,0,0.0898756924861414,0,0,0.110650919164169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921505930609758,0,0.0213454149528868,0,0,0.0499830622838858,0,1.46353015557713,0,0,0,0,0,-0.0226434163326633,0,0,0,0,0,0,0,0,-0.0231029733726944,0.00848691501662051,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0319820417738289,0,-0.168970966502697,0,0,0,0,0,0,0,0,0,0,0,0,0.0233762815779909,0.103930947397361,-0.103597216999844,0.143025432874779,0.169229733400852,0.0514045889686922,0,0,0,0,0,0,0.0392891418300778,0.124038504787574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151686417689023,0,-0.1559545537351,0,0.0066812246064827,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.166573586665733,0,0,0,0,0,0.612522920437878,0,0,0,0,0,0,0.103834078408037,0,0,0,-0.149547645063099,0,0,0.0689596149215002,0,0,0,0,0,0,0.253615029124686,0,0,0,0.197798872810207,0.444730466509258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124555327270363,-0.0521833098337469,0,0,0,0,0,0
X601898.SH,0.269207146715265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520489888714906,0,0,0,0,0,0,0,-0.111861258354581,0,0,0,0,0,0.119597019556589,0,0,0,0,-0.223879550629066,0,0,0,0,0,0,0,0,0,0.0168424942102701,0,0,0,0,0,0,-0.0483905015637949,0.0632388290051419,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.321181782383952,0,0,0.133030100465277,0.00890225714381323,0,0,0,0,0,0,0,0,0,0.0604841427782197,0.0659761791925751,0,0,0,0,0,0.113306799135845,0,0,0,0,-0.000488822843126704,0,-0.10528521001107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116648892744642,0,0,0,0,0.0797693728363576,0,0,0,0.0905292992357551,0,0
X600886.SH,0,0,0,0,0,0.1152132037452,-0.0646037225007795,0,0.156175439292444,0,0,0,0,0,0,0.172242399911572,0,0,0,0,0,0,0,-0.234493668059303,0,0.0347336864596677,0.155173290795205,0,0,0.114698145111733,0,0,0,0,0,-0.0732997736078346,0,0,0,0,0,0,0.071009410173241,0,0,0,0,0,0.0862059351425403,0,0,-0.00562465658945579,0,0,0,0,-0.0544108856651418,0,0
X601600.SH,0,0,0,0.162118563513982,0,0,0.0546558426466369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466484722625612,0,0.0661409282351995,0,0.0800446642458598,0.0252926824783415,0.0832827414404794,0,0,0.00811827050019901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619396067009686,0,0.0230577261972919,-4.33680868994202e-19,0,0,0,0.00574721294062541,0,0
X600660.SH,0,0,0,0,0.163161433440264,0,0,0,0,-0.0243098470603059,0,0,0,0,0,0,0.0169882197501787,0,0,0,0,0,0,0,0,0,0,0.274088436343096,0.00992319672553688,0,0,-0.0220421371995971,0,-0.0621043233067715,-0.0254299850014622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657873568869434,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0577865954581903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457294810284445,0,0,0.0713330595985947,0.176349582662566,0.0141568791094417,0,0.11002360749579,0.0179368340027197,0,0,0,0,0.0527334959202159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628393707273165,0,0,0,0,-0.0161521078117721,0,0
