,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600176.SH,X000983.SZ,X000807.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X000408.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000629.SZ,X002409.SZ,X600688.SH,X000539.SZ,X600612.SH,X600157.SH,X600096.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.09622040017605,0,0,0,0,0,0,-0.0173916981962022,0,0,0,0,0,0,0,0,0,0,0,0,0.0565340426120457,0,0,0,0,0,0,0.0487572931063951,0,0.0809945733719122,0,0,0,0.0448357672101945,0,0,0,0,0,0,0,0,-0.0501585187357093,0,0,0,0,0,0.0120521975895312,0,0,-0.0137127375659081,0,0,0,0,0,0
X600028.SH,0.591165299135911,0,0,0,0,0.0953236698484657,0.192323996877299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401609129655474,0.0178390386296292,0,0,-0.168100985941626,0,0,0,0,0,0,0,0,0,0.0127559048473704,0,0,0,0,0,-0.120806677043764,0,0,-0.0112413972400604,0.0759695895983602,0,0,0,0,0,0
X601088.SH,0,0.0999351073598596,0,0,0.257767125754274,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.0880693776452637,0,0,0,0.0592152613151569,0,0.0606448601465275,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0479956438487386,0,0.135617199052982,0,0,0,0,0,0.0162358143660543,0,0,0,0,0,0,0,0,0.0111417960886746,0.00192608268367325,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916225000302304,0,0,0,0,0.0904682958087418,0,0.13155611329659,0,0,0.0410576844935144,0,0,0,0,0,0,0,0,0,0,0,0.0182199687302181,0,0.029963084881558,0,0,0,0,-0.00452012004949383,0.0479881556345087,0,0.0106545568592844,0,0,0,0,0,-0.00497678899573948,0,0,0,0,0,0,0
X600188.SH,0,0,0.729235830504774,0,0,0,0,0,0.11222480445771,-0.329891806996472,0,0,0,0,0,0,0,0,0,0,-0.054962832999741,0,0,0,0,0,0.148553963774339,0.045742606210562,0.191170247357844,0,0,0,0,0,0,-0.158272887849597,0,0,0,0,0,0,0,-0.0294554061556187,0,0.056110746471861,-0.098421302243099,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.149174761765835,0,0,0,0,0.114327900127523,0,0,0,0,0,0,0,0,0,0,0,0,0.0817470024151262,0.0823652964820751,0.0736845645085097,0,0.0712458246164235,0,0,0,0,0.125142160271793,0,0,0,0,0,-0.0163194502792666,0.142181578985904,0.00696785041704906,0,0,0,0,-0.0911471116331388,0,-0.108263669044784,0,0,0,0,0,0,-0.00572400779431658,0,0.0329835683519855,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.277271699181379,0,0.142311150545439,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242941768324517,0,0,0,8.67361737988404e-19,0,0,0,-0.264380182838796,0,0,0,0,0,0.151787572448645,0,0,0,0,0.0224395418023363,-0.118207217680651,0,0.0781795031218344,0,0,0,0,0,-0.0545302047115098,0,0.0866204208028271,-0.38011076665988,0,0,0,0
X600011.SH,0,0.201639545021135,-0.490140605900879,0,0,0,0.0946606669095842,0,0,0,0,0,0,0,0,0.442732226179465,0,0,0,0,-0.0167840303306634,0,0,0,0,0,0,0,0,0,0,0.371422281813104,1.38777878078145e-17,0,0,0,0,0,0,0,-0.410459584474766,0.0467476916384779,0,-0.0576711124863772,0,0.190133467573841,0,0,0,0.0156698041030272,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0440937793201278,0,0,0,0,-0.00644905802933623,0,0,0,0,0,0,0.324798727957447,0,0,0,0.0687295766889287,0,0,0,0,0,0,0.393877327460823,0,-0.0571568488429564,0,0,0.0711062813305807,0,-0.117914663176465,0,0,0,0,0,0,0,0,0,0,-0.0293172770511884,-0.0364276175266796,0,0,0.0557613348011788,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0.122346048120142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235557641816956,0,0,0,0,0,0,0.158506194695245,0,0,0,0.0923633356010779,0.77445437694936,0,0,0,-0.120482591959579,0.0348461175484654,0,0,0,0,0,0,0,0.0493091075015612,0,0,0,-0.199602137138795,0,0,0.040169786712342,-0.00561307354160747,0,0,0,0,0,0,0
X601898.SH,0.0135018330856072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864116060996672,0,0.248039018434402,0.0428263438634825,0,0,0,0,0,0,0.168767602027138,0,0,0.130247732236309,0.0528235459411708,-0.0715184291531162,0.115043086219294,0.0369596331988615,0,0,0,0,0,0.0901358492045606,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0024192092356856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793937298991776,0,0,0,0,0,0,0,0,0.0819671200365358,0,0,-0.108731092543032,0.0659921547998968,0,0,-0.00563275826234335,0.0101323384921179,0,0,0,0,0,0,0,0,0,-0.00259512746512606,0.0894077418190339,0,0,-0.0168311491779586,0,-0.0755905278577645,0.0491171506657712,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298352083686826,0.0466835648748504,0,0.0105774480637276,0,0.10575163359151,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0678476092918326,0,0,0.0429723648986313,0,0,0,0,0,0,0,0,0.136547063058144,0,0,0,0,0,0.0158737920004833,0,0,0,-0.121653915912693,0,4.33680868994202e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.790318330422338,0,0,0,0.0831547042034995,0.0337812466439183,0,0,0,0,0,0,0,0,0,0,0,-0.0593858957691081,-0.0290459987726987,0,0,0,0,0,0,0,0,0.161529775410486,0,0,0,0,0,0,0,0,0,-0.0576720700278074,0,0,0,0,0,0,0
X002466.SZ,0,0.0884697905482919,0,0,0,0,0,0,0,0,0,0,0,0.728676622947989,0,0,0,0,0,0,0.1114495451717,0,0,0,0,0,0,0,0.0228744471942243,0,0,0,0,0,-0.0593133762921866,0,0,0.0173161800460414,0,0,0,0,0,0,0,0,0.0693399981726518,-0.0406868857201409,0,0,-0.0558085312124856,0,0.0142402309889833,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00542909743522591,0,0,0.20078069849518,-0.0447424915950407,0,0,0,0,-0.0182797837085389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260139825340467,0,0,0,0.226882039893407,0.062977459923434,0,0,0,0,0,0,-0.060467823056743,-0.0148468503909488,-0.0699163305434424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.0232451768518187,0.0298721103414559,0.00593471334590746,0,0,0,0.1897373950066,0,0,0,0,0.115055648278229,0,0,0,0.0903091082098358,0,0,-0.0821009034028004,0.158651008846992,0,0,0,0,0,0,0,0,-0.0836686989567146,0,-0.0469748797129484,0,0,0,0,0,0,0,0,-0.0136512255104995,0.512332342447775,8.67361737988404e-19,0,0.0255634907062327,0,0,0,0,0,0.0603421763484064,-0.0584485796978886,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0109551215258187,0,0,0,0,0,0,0,0,0.00693889716780414,0,0.451886266653569,0,0,0,0,0,0,0,0,0,0,0,0,0.0159101860811568,0,0,0,0.0174144754246516,0,0,0,0.0117539712595946,0,0,0,0,0,-0.0450982749557227,0,0,0,0.0190685773797945,0,0.0148875178251566,0,-0.0299386775969679,-0.00678517252375868,0,0,0,0,0,0
X000301.SZ,0.01485697815665,0,0,0,0,0,0,0,0.0226034021085057,0.117746207635547,0,0,0,0.0454357333572398,0.213587774836906,0,0,0,0,0.113509504898765,0,0,0.00932770447601419,0,0,0,0,0,0,0.0245743233040161,0,0,0,0,0,0.0808562032370844,0,0,0,0,0,0,0,0.025286679845737,0,0,0,0,0,0.0633844668909494,0,-0.0115115226189023,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.047456617234832,0.0629090629827281,0,0,0.0263326073627852,0,0,0,0.0958329385912678,0,0,0,0,0,0,0,0.154685340012721,0,0,0,0,0.0632903542912354,0,0,0.0528516746889591,0,0,0,0,0,0,0.109571146565963,0,0,0,0,0,0,0,0,0,0.145425035252393,0,0,0,0,0,0,0.0316099343239395,0,0,0,0,0,0
X002271.SZ,0.154113111113576,0,0,0,0,0,0.353201854175248,0,0,0,0,0,0,0,0,0,0,0,0,0.265384497558577,0,0,0,0,0,0,0.0157947173662203,0,0,0,0,-0.104923494900106,0.50762721772935,0,-0.0926779468344361,0,0,0,0,0,0,0,-0.267722351032761,-0.0126842918891786,0,0,0,0.222148567740703,0,0,0,0.0195374177269357,0.0871721681503229,0,0,0,0,0,0
X600426.SH,0.0653677788977362,0,0,0,0.359160137920723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266857184963557,0,0,-0.104330467245637,0,0,-0.0417327693243797,0,0,0,0,0,0.0594545192839062,0,0,0,0.0876686428147764,0,-0.126898917886404,0,0,0,0.083463931181851,-0.0714007885783156,0,0.154683390056356,0,0,0,0,0,-0.0101466968183774,0.0594584846265913,0.0146983201798102,0,0,0,0,0
X600362.SH,0,0,0.224312679063711,0,0,0,0,0,0.137001432403235,0.12642252084637,0,0,0,0,0,0,0.0183206392711536,0,0.0259070882491575,0.0150925842512693,0,0,0,0,0,0,0,0,0,0.00594902396527436,0.0916796460118261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544836426989207,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.018009956790092,0,0,0.0260319441733602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12107299601641,0.202195094769219,0,0,0.0237747250267874,0,0,0,0.128808136048063,0,0.177553997803054,0,0,0,0,0,0,0,0,0,0,-0.0522490980159294,0,0,0.0771391409474763,0,0,0.0467716298894155,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.104111622756483,0,0,0,0,0.0855790186043176,0,0,0.0689005142078584,0,0,0,-0.0478994428933648,0,0,0.150876420870993,0,0,0,0,-0.00783652168231684,0,0,0.0301256337627413,-0.00328703068347129,0.358143650851738,-0.0566926837170601,0,0,0,0,0,0,0.0995861423147493,0,0,0,0.0167632485515629,0,0,0,0,0,0,0.0481327563793774,-1.73472347597681e-18,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267956587923463,0.103196557175077,0,0,0.12499019144686,0,0,0,0.059170521628834,0,0.0438648214897737,0,0,0,0.149506596718726,0,0,0,0,0,0,0,0.0121314272182706,0,0,0,0.00285254049695792,0,0,0,0,0,0.146994778107843,-0.209877268594832,0,-0.103769909464248,0,0,0,0
X000983.SZ,0,0,0,0,0.257725612180594,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0506750583386397,0,0,0.0227160357511213,0.0472368165825441,0,0,0.184335234827539,0,0,0,0,0.0586214751036163,0,0,0,0,0,0,0.0382282449286125,0,0.0058541924259746,0,0,0,0,0.0534778434618299,0.18314196169476,0,0,0,0,0,0,0,0,0.00104109948776692,0.0176541500064328,0,0,0,0,0
X000807.SZ,0,-0.0591258104875825,0,0,-0.0267923838536157,0,0,-0.184119589471581,0.443180944293885,0,-0.100742529572011,0,0,0,0,-0.130316903803573,0,0,0,0,0,0,0,0,0,0,-0.0785947034731736,0,0,0,0,-0.0126037598816763,0,0,0.0260281165323391,0,0.110546063759332,0.237656264490527,0,0,0,0,0,-0.0227105063409904,0,3.46944695195361e-18,0,0,0,0.285243798385407,0,0.00486204041673506,0.00803079203983945,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.226264465448854,0,-0.275027556091158,0,0,0.0925192070608955,0,0,0,0,0,0,0,0,-0.0509195357914059,0.204377027200201,0,0,0,0,0,0,0.139834471637528,0,0,0,0,-0.148147992964101,0,0,0,0,0,0.210028013636356,0.219100573978762,0,-0.171952466074547,0,0,0,0,-0.0596031142947935,0,0,0,0,0,-0.063344494438277,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.00579027527058435,0.46774531440302,0,0,0,0,0,0.215770051827367,0,0,0,0,0,0,0,0,0.154064848977803,0,0,0,0,0,0,0,0.379036757425977,0.23218582307656,0,0,0,0,0,0.0959939835356714,0,0,0,0,0,0,0.00566317749442289,0,0,0,-0.0114187369642567,0,0,0,0,0,0,0
