,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X002466.SZ,X600623.SH,X601158.SH,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X000792.SZ,X600660.SH,X600309.SH,X600160.SH,X000630.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600489.SH,X600578.SH,X002004.SZ,X600863.SH,X600315.SH,X000629.SZ,X600022.SH,X300072.SZ,X600307.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0.149193395346037,0,0,0,0,0.0455856762487108,0,0.130055402626333,0.272104828532796,0,0,0.0991128309997969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274438837496628,-0.0286817837529638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457180528209942,0.0264042904759322,0.0135645298158093,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.509451887550348,0,0,0,0,0,0,0,0,0,0.191227377058975,0,0,0,0.059540998100795,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0784136628086245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15691614717984,0,-0.159558049931447,0,0,0,0,0
X601992.SH,0,0,0.200070111439031,0.39626280437447,0,0,0,0.147184695168375,0,0,0,0,0,0,0,0,0,0,0.07454746795709,0,0,0.0215616514284724,0,0,0,0,0,0,0,0,0,0,0,0.103117583086449,0,0,0,0.138190776424656,0.000497494180078328,0,0,0,0,0,0.127452094490837,0,0,0.0701925791816249,0,0,0,0,0.124510259389971,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021823093819951,0.109367192704147,0,0,0,0,0,0,0,0,0.0645512503049542,0,0,0,0,0,0.166901726068798,0.0507171411110044,0.141023604176477,0.0600303980144656,0,0,0,0,0,0,0.18857355284541,0,0.10363213539176,0,0,-0.00897113813827485,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00724150732027247,0,0.182519762711578,0,0,0.0651384944790905,0,0,0,0,0,0,0,0.0489412169344527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214311575719859,0,0.136996016676882,0.104261648521146,0,0,0,0,0,0,0,0,0,-0.0109356514036941,0.0343107000245107,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0639991300699062,0,0,0,0,0,0,0,0,0,0,0.0933645651851192,0,0,0,0.0031612639381606,-0.0207392122824502,0,0.179906648130616,0,0.0619244912384206,0,0,0,0,0,-0.03145205759666,0,0,0,0,0,0,0.378960597922662,0,0,0,0,0.0165232017582709,0,0,0,0,0,0.0786125937811352,0,0.0515102705577434,-0.0426221842945869,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.194901999235712,0,0,0.0617428992513243,0,0,0,0,0,0,0.0302223181653495,0,0.274657082918127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586727209846301,0.03371652101056,0,0.0350495375962119,0,0.233271122691307,0,0.0600659945631535,0,0,0,0,0.116026979849685,0,0,0,0,0,0,0,0.0256318866674331,-0.0401980182853302,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163694751889691,0.0708052810318189,0,0,0,0,0.211583492467239,0.136162380548494,0,0,0,0,0.254950718998013,0,0,0,0,0,0.14277295388018,0,0.0391936158457395,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.00743079677776112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152318110395944,0,0.67958412430583,0,0,0.142229278377772,0,0,0,0,0,0.0562726760215634,0,0,0.0235778265657367,0,0,0,0,0,0,0,0,0,0,0,0.0931913391500334,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270083643441659,0,0,0,0,0.172008163345755,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.246937186112218,0,0,0,0,0,0,0,0,0,0.299585845232864,0,0,0,0,0.0966032662460345,0,0,0.0379316060266522,0.00440261975785733,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.490202787786562,0,0,0,0,0,0.305135526361592,0,0.00496732977607828,0,0,0,0,0,0,0,-0.178674136952755,0,0,0,0,0.241763504367552,0,0,0,0,0.0170250615656132,0,0,0,0,0,0,0,0,0,0.037439062805516,0,0,0.00289648409530739,-0.0333119022598542,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125255231877113,0,0,0.253205283553359,0,0,0,0,0,0.00941627322406733,0.155134049009994,0,0,0,0,0.0552437535623048,0,0,0,0.08904234614103,-0.0684096562002025,0.148866199267277,0,0,0.0810493863549196,0.0149801475989691,0,0,0,0,0,0.144241720052526,0,0,0,0,0,0,0,-0.0217703256780812,0.033464802582848,0,0,0,0,0,0
X600583.SH,0,0,0.174064156381485,0,0,0,0,0,0,0,0,0.265432809235016,0,0,0.0122146368804035,0,0,0.00286968991356691,0,0,0,0,0,0.00774281387825151,0,0,0,0,0,0,0.116644647952345,0,0,0,0,0,0,0,0,0,0,0,0.15362911314263,0,0,0,0,0,0,0,0.00887952851613544,0,0.0266207575539315,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707744302310212,0,0,0,0,0.08545656235632,0,0,0,0,0,0,0.157662713079085,0,0,0,0,0.516052300410416,0.0522495491993349,0,0,0.0243077850034116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165666441366241,0.00453752697671991,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0131941170309168,0,0,0,0,0,0,0.265530012138563,0,0,0.00928177073028557,0,0.0251187868016884,0,0,0,0,0,0,0.100618002727504,0,0.0364169440845348,0.369547928751612,0,0,0,0,0,0,0,0,0.00801428487270134,0,0,0,0,0,0,0,-0.0137612633505891,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0302177141226146,0,0,0,0,0,0.146600319886477,0.111068782877937,0,0.104390076935513,0.103697058966874,0,0,0,0,0,0,0,0.281639177634952,-0.117845090786892,0,0,0,0,0,0,0.138450876207072,0.0482241501358777,0,0,0,0,0,0,0,0,0,0,0,-0.0419386656290752,0.108244481778013,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107156463313344,0,0.180368788276944,0,0,0,0,0,-0.0278805164271979,0,0,0,0,0.000758983840280954,0,0.033652374234556,0,0.0364285275847473,0,-0.0428505665459167,0,0,0,0,0,0,0.115228682851349,0,0,0,0,0,0,0,0,0,0,0,-0.00636592306663652,0.0141025697856852,0,0,0,0,0,0
X600309.SH,0,0,0.13110533400546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160943602712394,0.125709797023705,-0.0522044208583293,0,0,0.0877002175291463,0,0,0,0.0709505066197098,0,0,0,0,0,0.197524471192465,0,0.218781702968064,0,0,0.059353108203155,0,0,0,0,0,0,0,0,0,0,0,-0.0162027375524445,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.103432273836059,0,0.114235582042717,0,0,0,0,0,0,0.22721792149016,0.109664458230126,0,0,0.0938949197944327,-0.108393088209432,0,0,0,0,0,0,0.226743674027021,0,0,0,0,0,0,0,0,0,0.280775475775661,0,0,0,0,0,0,0,-0.00126382015511055,-0.0431516096563914,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111118199108802,0,0,0,0.046225212143691,0,0,0,0,0,0.07877274846265,0,-0.0822311362053486,0,0,0,0,0.109383621565547,0,0,0,0,0.360512699638174,-0.150934910256047,-0.123394167279201,0,0,0,-0.0539925138874313,0,0.0325458664270396,0.0191359214910174,0.0255510429367794,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.125613633713707,0,0.325556090188786,0.129428645116863,0.0897669189054897,0,0.0216769156862032,0,0.0165806064183712,0,0,0.0419535099371158,0,0,0,0,0,0,0,0.0353278245705221,0,0,0,0,0,0,0,0,0,0.0874593529876961,0,-0.00628763542456759,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217498032022316,0,0,0.30973400633005,0,0,0,0,0,0,0,0.286827281910394,0,0,0,0.0724830051011922,0,-0.00661899096994981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241309418775995,0,0,0,-0.0333174710764149,0.0179070061187589,-0.0309799670610799,0,0,0,0,0
X000898.SZ,0,0,0,0,0.015604191180537,0,0,0,0,0,0,0,0,0,0.164649771333742,0.099769794605653,0,0,0,0,0.0266333102285503,0,0,0.0182416507973297,0,0,0,0.0799190704520281,0,0,0.00887600136324977,0,0,0.219951341399759,0,0,0,0.0263069680829198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155912485370337,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0303719799065466,0,0,0,0,0.223414300856806,0.014939486334324,0,0,0,0,0,0,0,0.0554854225802109,0,0,0,0,0,0,0,0,0,0.00359330233474415,0,0,0,0,0,0.219975093308696,0,0,0,0.404406080431506,0,0,-0.014830977913409,0.0225949690044556,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122716663014528,0,0,0,0,0.0557689676365023,0.114217237829159,0,0.014484229049895,0,0,0.188534860840158,0,0,0,0.0645710790232307,0,0.145100206206704,0.150600217901183,0,0,0,0.0275585662970206,0,0,0,0,0.015986182439924,0,0,0,0,0.0213496917381983,0.0514918168547997,0,0,0.00439364316533898,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0762180004210025,0,0,0,0,0,0,0,0.000939348462698256,0,0.142165893224699,0.226966950274789,0,0.186281984126841,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0809415626845698,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.138792933490984,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.191779034373124,0,-0.111719607762788,0.0643172708955353,0,0,0,0,0,0,0,0,0,0,0,0,0.0914506514704062,0,0.319291307077266,0,0,-0.0139448308524274,0,0,0,0,0,0,0,0,0,0.0277089787842164,0,0,-0.0219507581164754,0,0.178289190784035,0,0,-8.67361737988404e-19,0.0338974007987724,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319907186777523,0,0,0,0.0468017578444111,0,0,0.079129986400496,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.459414835085179,0,0,0,0,0,0,0,0.0112823145144633,0,0,0.00804676685758002,0,-1.73472347597681e-18,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0943999795063838,0,0.0497738869791348,0,0,0,0,1.73472347597681e-18,0,0.156055299041506,0.0637308261197335,0,0,0,0,0,0,0.0657005430523297,0,0,0.0206360033089342,0,0,0.0412670994906662,0,0,0,0,0,0,0,0,0.284694551733332,0,0,0,0,0,0,0,0,0.0660650459693239,0,-0.00602650273281303,0.00523682598296855,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151828690748147,0,0,0,0,0,0.0142320143481833,0.0963336868320206,0,0.0544092436523924,0,0.0322269473835507,0,0,0,0,0,0,0.0285867361040597,0,0,0,0,0.148675334123972,0,0,0,0,0,0.0882891750672777,0,0,0,0,0,0,-0.0258986145417031,-0.000413981952931901,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526731341670681,0.236264588185212,0,0.284857229201709,0,0.14276103330199,0,0,0,0,0,0.218162217728348,0,0,0,0,0,0.0311255311066139,0.0641423546871869,0,0,0,0,0.0831749041179324,0,0,0,0.105900707691002,0,0,0,0.0523804766935639,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0312956478844321,0,0,0,0,0,0,0,0,0,0,0,0.0456719823160017,0,0,0,0,0,0,0,0,0.00470590702566005,0,0,0.180864351310159,0.235191918297909,0,0,0,0,0,0.00932490010821273,0,0,0,0,0.102490789123256,0.00852004435394721,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132861703393986,0,0,0,0,0,0,0.0081487491444953,0,0,0,0,0,0,0,0,0.0616651361558918,0,0.0819025766466169,0,0,0,0.0323694084668773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143310552047212,0,0.0122369843813157,0,0.0605195176740867,0,0,0.0179569057763249,0,0,0,0,0,0,0,0,0,0.212376909478514,0,0,0,0.21281896080463,0,0,0,0,0,0,0,0,0,0,0.0645514207753214,0,2.16840434497101e-19,-0.00205489650060139,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0.0737195980011815,0,0,0,0.0275582812668504,0,0,0,0,0.06997270086614,0.0288182412341841,0,0,0,0,0,0,0,0,0,0,0.0873757403105665,0,0,0,0,0.149207354723314,0,0,0,0,0,0,0,0,0,0,0.309545769401717,0,4.33680868994202e-19,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658300904700161,0.0340314101225547,0,0,0,0,0,0,0,0.214585521524516,0.257983384739772,0,0,0,-0.111436944954005,0,0,-1.73472347597681e-18,0,0,0,0,0.644487638573564,0,0,0,0,0,0,0.0109387213407829,0,0,0,0,0,0,0,0.0396887241462292,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.102095590716441,0,0.0711099582829256,0,0.0232211359207785,0,0,0,0,0,0,0.02595613312312,0,0,0.0152078409277121,0,0,0,0.209807716671876,0,0,0,0,0,0,0,0,0.406371364863049,0,0,0,-1.73472347597681e-18,-0.00766560730797742,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437128427559936,0,0,-0.0635073950149159,0,0,0,0,0,0,0,0,0,-0.102221908476164,0,0,-0.0623043927016719,0,0.0741880974595001,0,0,0,0,-0.00986534872407033,0,-0.0189068428679191,0,0,0.0399490871287818,0,0.178491855159057,0,0,0.0870154015048874,0,0,0,-0.0182754413136989,0,0.106712546908719,0,0.0619630478183171,0,0
Slope,0,0,0,0,0.0830203905502493,0,0,0,0,0,0,-0.404431232049025,0,-0.589669981857849,0,0,0,0,0,0,0.122941238546038,0,0,0,0,0,0,0,0,0,0.733772762830975,-0.309637812838347,0,0,0,0,0,0,0,0,0,0,-0.207722738684195,0,0,0,0,0,0,0,0,0.834370983892469,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520827733521712,0,0,0,0,0,-0.00244863553403403,-0.102355225706767,0,0,-0.0558120506436958,0,0,0,0,0,-0.0504565294631635,0,0,-0.132023092498287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264759783571748,0,0,0.278748381973467,0,0,0,0,2.66012595524434,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.26386453321563,0,0,0.134582826675289,0,0,-0.161146690065626,0,-0.248405595299984,0,0,0,0,0,0,0,0,0,0,0.239094110386756,0,0,0,0,0,0,0,0,0.284706463809479,0,0,-0.190191567156998,0,0,0,0,0,0,0,0,-0.000888592261000202,0,0.162303153464259,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555638278925151,0,0,1.73472347597681e-18,0,0,0,0,0.0398919264267132,0,0,0,0,-0.305834378396573,0.372133769165549,-0.0669058772696111,-0.0320234577686006,0,-0.144702325545994,0,-0.0578805755078264,0,0,0,-0.0206184842805534,0,0,0.0312474558316513,0,0,0,0,0,0,0,0,0,0,0,0.00548870505609154,0.302735941413458,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351188340142678,0,0,0,0,0,-0.0178658453295661,0,0,0,0,0.00606350904245917,0,0,0,0,0.00297526993011036,0,0.0179569047197277,0,0,0,0,-0.0109135152869284,0.00387852012823814,0,0,0,0,0,0.00998385540879229,0,0,4.33680868994202e-19,0,0.0210257045767265,0.024793463050525,0,0.000792081893976234,0.00920009641510549,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000455478535134564,0,0,0,0,-0.0138957619552906,0,-0.106638323184078,0,0,0,0,0,0,0,0,0,-0.00989238129589086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228935921692477,0.127411190031526,0,0.185852716268661,0,-0.236556085363026,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00488911420949338,0,0,0,0,0,0.00582810132207702,-0.00957516285052502,0,0,0,0,0,0,0.00351064860201185,0,0,0,0,0,0,-0.00782512560384629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581437635305916,0.00535275746915169,0,0,0,0.0207518638315485,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000868300441803218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870501213466318,0,0,0,0,0,0,0
