,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600352.SH,X600299.SH,X600489.SH,X600808.SH,X000786.SZ,X000629.SZ,X600801.SH,X601158.SH,X600219.SH,X300072.SZ,X000825.SZ,X000883.SZ,X000553.SZ,X600583.SH,X000408.SZ,X002271.SZ,X601699.SH,X000792.SZ,X000539.SZ,X002110.SZ,X600339.SH,X000301.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.107089304850642,0,0,0,0,-0.0154746886207901,0,0.28566731813645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028922045403705,0,0,0,0,0.0441611975061636,0,0,-0.0642202232289124,0,0,0,0,0,0,0,0,0,0,0.228818015784416,0.202772447098765,0,0,-0.025155547601453,0.0763989592101387,0,0,0,0,0,0
X600028.SH,0.565467145253548,0,0,0,0.0380334833752199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903479310243625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385750301150462,0,0.159536476020464,0,0,0,0,0,0,0,0,-0.0169002465672073,0,0,0,0,0,0,0
X601088.SH,0.190641116163258,0,0,0.135030336389748,0,-0.126326855677215,0,0,0,0,0,0,0,0,0,0,0.0873237762986294,0,0,0.0294363263177162,0,0,0,0,0,0,0,0,-0.108268091040765,0,0,0,0.0565915758207972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25209169365412,0,6.93889390390723e-18,0,0,0.000997004445931591,-0.0491220446968142,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.239378273632715,0,0,0,0,0,0,0,0,0.362127664439841,0,0,0,0,0,0,0.0539445506878873,0,0,0,0,0,0,0,0,0,0,0,0.29015955582834,0,0,0.00222136414983485,0,0,0,0,0,0,0,0.108959930615089,0,0,0.0440294147060399,0,0,0,0.0304266659294197,0,0,0,0,0,0,0
X600019.SH,0,0.123930070568972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565824779042508,0.0802870224745206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932212571871708,0,0,0,0,-0.00367311378779565,0.0119307010194525,0,0,0,0.0454916579944183,0,0
X600011.SH,0,0,0,0.0718670602582469,0,0,0.02589034123717,0,0,0,0,0,0,0,0,0,0,0,0.681678116943868,0,0,0,0,0.00816791885867296,0,0,0,0,0,-0.237946113967819,0,0.0893676809383835,0,0,0,0,0,0,0,0,0,0,0,0,0.0654725546721705,0,0,0,0,0,0,-0.00478976176658923,0.0445974262814523,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.34014529604637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167009345603203,0,0.379088715687558,0,0,0,0,0,0,0,0,0,0.747239633457941,0,0,0,0,0.229992774131402,-0.0807077080178592,0,0,-0.653888955962186,-0.0562408245302146,0.13365035572031,0,0.372691821976753,0,-0.0785661912938842,0,0
X600010.SH,0.100099246703856,0,0,0,0,0.020056595571642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164088277311742,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.145906313533488,0.100088325911132,0,0.187807285787292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014536139143491,-0.00880241984059649,0,0,0,0,0,0
X601898.SH,0.323036403784732,0,0,0,0,0,0,0,0,0,0.0237117868194382,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222681352917454,0,0.0130369359711809,0,0,0,0.0994930381488003,0,0,0,0,0,0,0,0,0,0.128883656751312,0,0,0,0.0412200642280822,0,0,0.232802332181835,0.0112108563690214,0.0186283189405534,0,0,-0.0208636406891666,0,0,0,0,-0.0796321406370505,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044967841095826,0,-1.73472347597681e-18,0,0.0611584874095933,0,0,0,0.485349662333306,0,0,0,0,0,0,-4.33680868994202e-19,0.238920786767176,0,0,0,0,0,0,-0.0591018284686535,0,0.0333307738874362,0,0,0,0,0.0126812658138441,0,0,0,0,0,0,0
X601991.SH,0.00585566921024555,0,0,0,0,0,0,0,0.19598576317144,0,0,0,0,0,0,0,0,0,0,0,0,0.0771492879319815,0,0,0,0,0,0,0,0,0,0,0,0.0413653231247355,0,0,0,0,0,0.0448655445556762,0,0,0.0090469905693514,0,0,0,0,0,0,0,0,-0.021076101105858,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.34831871391478,0,0,0,0.00127016120477388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36888251274073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344547300385552,-0.00607778504391854,0.0209106394429205,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0563808312636976,0,-0.0385940820066305,0.187136161089727,0,0,0,0,0.167281574107634,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0946760427048685,0,0,0,-0.0604101883987671,0,0,0,0.10976716505039,0,0.251927807704683,0,0.0767543749083562,0,0,0,0,0,0,-0.0164187262843888,0.0925767744487991,-0.149228027141867,0.0398685443292056,0,0,-0.0432986888151434,0
