,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600111.SH,X600299.SH,X600176.SH,X002466.SZ,X000709.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X000990.SZ,X600157.SH,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X000825.SZ,X600489.SH,X000883.SZ,X300072.SZ,X000630.SZ,X600985.SH,X600583.SH,X600339.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678207525698784,0.14690498911767,0,0,0,0,0,0,0,0,0.0124307677452149,0,0,0,0,0,0,0.677622403153971,0,0,0,-0.0197187506070288,0,-0.0130143889053333,0,-0.00163442684521267,-0.0154296917592277,0.0204657583743794,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122868706218156,0,0,0,0,0,0.0208138550006648,0.124179337615559,0.033728461171819,0,0.0597729586354341,0,0,0,0.0565295147810483,0,0.0418459074769438,0,0,0.119947174613232,0.0367766181286384,0,0,0,0,0,-0.000652188112401074,0,0,0,0,0,0,0
X600688.SH,0,0,0.063967000769007,0,0,0,0.0387040857392237,0.0651557552847438,0,0,0,0,0,0,0,0,0,0.0673143286652889,0,0,0,0,0.112167390983079,0,0,0,0,0,0,0,0,0,0,0,0,0.0278265515991894,0,0,0.0419954860944741,0,0,0,0,0,0.0144021173439085,0,0.0224476124097738,0,0,0.105868345022447,0,0.0100272045449235,-0.0239247432774971,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.147484788143491,0.0153696403271171,0.0733987879960722,0,0,0,0,0,0,0,0,0,0,0.048064894259023,0,0,0,0,0.0132176033318385,0,0,0.0993840347416514,0,0,0.0853008204079402,0,0,0,0.0307747385342101,0,0,0,0,0,0.0080059599333014,0,0,0,0,0,0,0,0,0,-0.00410009837582533,-0.00539363235477595,0,0,0,0,0,0
X600362.SH,0,0,0.0220109585954909,0,0,0,0,0.223544486102092,0.022068800744953,0.0621062048300077,0,0,0,0,0,0,0,0,0,0,0,0.00305962127213728,0,0,0,0.117589722314819,0,0,0.0473263039389184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166008751074018,0,0,0,0.10486086050893,0,0,-0.0176730364703995,0,0,0,0,0,0,0
X600886.SH,0,0,0.0829982355452315,0,0,0,0,0,0.0360027724529013,0,0,0,0,0,0,0,0,0,0,0.0168966891322787,0.025423711853438,0,0,0,0,0.0278186963703476,-0.0332793568642063,0,0,0,0.0936599630596062,0,0,0,0.0562200092436558,0.0683713978380589,0,0,0,0,0,0,0,0,0,0.0440213421940163,0.0591700956680444,0,0,0,0,-0.033432699091621,0.00845797138058369,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.463447509525274,0.0999605784376803,0.0492822596152745,0,0,0,0,0,0,0,0,0,0,0,0,0.0384961987584521,0,0,0,0,0,0,0,0,0.0002898029024971,0,0,0,0.0717014569148396,0.107772487613608,0,0,0,0,0,0,0,0,0,0,0,0.0127763103538363,0,0,0,0.0100172757303489,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0889756263322407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394535219649609,0,0,0,0,0.282510172873195,0,0,0,0,0.0137517223073867,0.23576690639447,0,0,0,0,0,0,0,0.102419398753055,0,0,0,0,0.0576939010917422,0,-0.0176263924985318,0.0858982982724673,0,0,0,-0.0556683671225602,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145287493689549,0.0678700420829408,0,0,0,0,0,0,0,0.00192590160301985,-0.0800421036395099,0,0,0,0,0,0.281763634960749,0,0,0.159151600206863,0,0,0.275623552045039,0.00403961017213544,0,0.0794540926918013,0.0260058537045526,0,0,0,0,-0.0245109299428021,0,0
X600027.SH,0,0,0,0,0,-0.109197973006275,0.338795388645076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365982101346675,0,0,0.0120914408739446,0,0,0.032490046020054,0,0,0.097524253130529,-0.0347590325562123,0,0,0,0,0,0,0,0,0,0,0,0,0.227050883783753,-0.120193332726177,0,0,0,0,0,0.0497550273099034,0,-0.0186770617582161,0,0,0,0.0466783027858896,0,0
X600801.SH,0,0,0,0.408203108553963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649684744978,0.0263704849050122,0,0,0,0,0,0,0,0,0,0,0,0,0.0101643513714763,0,0,0,0,0.163667469545015,0,0,0,0,0,0,0,0,0,0.240358623974444,0,0,0,0,0,0,-0.0201936452528721,0,0
X000898.SZ,0,0,0.00318611672334184,0,0,0.0234336845446364,0,0,0.0301767245293403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060782565693904,0,0,0.253534826807841,0,0.0158579367654234,0,0,0,0,0.0379241006453311,0,0,0.166677795879703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.195793091692801,0,0,0,0,0,0,0,0,0,0.255514019224754,0,0,0.161308199445441,0,0,-0.0123917275774664,0,0,-0.0833570890684662,0,0,0,0.326311246671362,0,0,0,-0.0719939494151883,0.014941828679658,0,0,0,0,0,0,0.0681761101783507,0,0,0,0,0,0,0,0,-0.00432449405852801,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168355468906801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136491611511887,0,0,0.093957713679906,0.113285696561083,0.0536471925653172,0,0,0,0,0,0,0,0,0.128486027921128,0,0,0,0,-0.0390352956649295,-0.0513541584946536,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.191228505513042,0,0,0.0139070303291123,0,0,0,0.127463627313421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17150949109599,0.2120850839439,0,0,-0.0300601331192805,0.00658842654326147,0,0,0,0.126861778969264,0,0,0,0,0,0,-0.0323666061567806,0,0,0,0,-0.0180975325134776,0.00647537192320753,0,0,0,-0.024388702844056,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0617865303548982,0.0213598994857563,0,0.0192478801303419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655567031922012,0.0127059305992873,0,0,-0.0268136527553249,0,0,0,0.0628429553320697,0,0,0,0.0437965866054355,0,0.0483044745195448,0,0,0,0,0,-0.0896445678021815,0,0.00187830955736514,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0413449717109,0,0.0481773069756566,0,0,0,0,0,0,0,0.178435622771132,0,0,0.0675654608815275,0,0,0.0658466502351139,0,0.0575861533595921,0,0,0,0,0,0,0.139426610377563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133656933453671,-0.049213996183367,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.000915557528794648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598599202461099,0.745136308467441,0,0,0,0.383095522729097,0,0,0,0,0,0,0,0,0,0.02082675064354,0,0.015475872744709,0,0,0,0,0,0,0.0364293987353642,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.420396358478856,0,0,0,0,0,0.011141693806567,0.33298370391704,0,0,0,0,0,0,0,0.087103008011177,0,0,0,0,-0.00864324161315481,0,0,0,0,0,0,0,0,-0.103208589275514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030506908260837,0.0047116384634394,0,0,0,0,-0.18690201099206,0,-0.0594287213258386,0,0
X000629.SZ,0,0,0,0,0,0,0,0,-0.0335826962462623,0,0,0,0,0,0,0,0,0,0,0,0.171864344113811,0,0,0,0,0,0,0,0,0,0.108115942312405,0,0,0,0,0.114824969708081,0.0787846881435249,0,0,0,0,0,0.0889112065638354,0,0.179060409840369,0,0.105219164635778,0,0,0.126985261414711,0,0,-0.029621290723518,0,0,0,0.020830159123722,0,0
X600219.SH,0,0,0,0,0,0,0,0.150131005329571,0.0137196095269923,0.25703201843191,0,0,0,0,0,0,0,0.283169482487764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755554399685102,0,0,0,0,0,0,0,0,0,0,0.0344669678615198,0,0,0,0,-0.00065898307920819,-8.67361737988404e-19,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0.122166063592245,0,0,0,0,0,-0.109815832235377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296845286715195,0,0,0.361376130453532,0,0,0,0,-0.255605769717664,0.197209684896761,0,0,0.119225584962505,0,0,0,0,0,0,0,0,0.236402407168018,0,0,0.0759864556185938,0.0347797311669439,0,0,0,-0.310495000220701,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16442573430476,0,0,0.155494697181379,0,0,0,-0.020310677564351,0,0.338662717008451,0,0,0,0,0,-0.160835868351159,0,0,0,0,0,0.260907041718364,0.0327528393864472,0.177203577128412,0,0,0,0,0.0455706866509792,0.0424524800559886,0,0,0,0.143354010302853,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.0800240505198027,0,0,0,0,0,0,0,0,0,0,0,0.121231290383327,0,0,0,0,0,0,0,0,0,0,0.205696610450902,0,0,0.0644711047101375,0,0,0,0.0697512324781675,0,0,0,0,0,0,0,0.259399440313706,0,0,0,0,0.0441130683383449,0,0,0,0,-0.00360995089861929,0,0
X600808.SH,0,0,0.00663594765940744,0,0,0,0,0,0,0.125728140800657,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.129622581976546,0.031883090864173,0.147974463131464,0,0,0,0,0.0147845771095637,0,0,0,0,0,0,0,0.0768158674924897,0,0,0,0,0,0.100674108553682,0,0,0,0,0,0,-0.00478439918468831,0,0,0,0,-0.00335337614356905,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.190882302846218,0,0,0,0,0,0,0,0,-0.157158069616431,0,0,0.0664221472632759,0.434759260749011,0,0.122109164137812,0,0.0138148316741796,0,0,0,0,0,0.0124987961035823,-0.0651003804024178,0,0,0,0,0,0,0,0,0.137285492758784,0.0656884014677711,0.137417993282419,0,0,0.14884370918472,0,0,0.00689976983358913,0,0,0,-0.0783677074572827,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0115428456578265,0,0,0,0,0,0,0,0,0.151090055397319,0.148719656194215,0,0.0615152923359842,0,0,0,0,0,0,0,0,0,0,0.0143722933165293,0,0,0,0.0906344901479486,0,0,0,0,0,0,0,0.254981235753621,0,0,0.0490063657559253,0,-0.00728849827715881,0,0,0,0,-0.0419655595322527,0,0
X601158.SH,0,0,0.133178340562143,0,0,0.0789789062980647,0,0,0,0,0,-0.0433084372012195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134136337586151,0,0,0,0,0,0,0,0,0,0.0390039717483515,0,0,0,0,0,0,0,0,0.0810489110828381,0.010575371183007,0.0250718710313955,0,0,0,0,-0.00269482062324006,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.153855875456413,0.137095859508856,0,0.0433981983402052,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0985374032976118,0.087912991333145,0,0.194346352240391,0.0880819538508601,0,0,0,0,0.0760141911087985,0,0,0,0,0,0,-0.026891301466841,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0255526778313643,0,0.327345794241387,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145256911512914,0,0,0,0.0904933349269377,0,0.285898149852151,0,0.0132547237027936,0.0228756222738219,0.000365901658933999,0,0,0,0,0,0,0,0.121602987238102,0,0,0,0,0,0,0,0.000882711875735929,0,0,0,-0.0314274108980641,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0229341112490605,0,0,0,0,0,0,0.0520662202801866,0,0,0.17657811640618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209459837235457,0,0.0521685414566628,0,0,0,0,0,0.00979188390638902,0,0,0.0331203867813806,0,0.0137835110630855,0,0,0,0,-0.0195616541078651,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0500829110119212,0,0,0,0,0,0,0,0.101640344571853,0,0,0,0,0,0,0,0,0.296148413394455,0,0,0,0.0565273225406212,0.201253147947263,0.110829946412803,0,0,0,0,0,0,0,0,0,0,0.133350869523014,0,0,0,0,0,0,0,0,0,0,0.0167968938816377,0,0
X000630.SZ,0,0,0,0,0,0,0,0.225392293105494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692224210740448,0,0,0,0.0376780671729188,0,0,0,0,0,0,0.196642894089354,-0.0502214253146092,0.0459678424624606,0,0,0,0,0,0,0,0,0.0264098354671676,0,0.0739882613736677,0,0,0,0,-0.0173430554725702,-0.0574699639016597,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.118602569080196,0,0,0,0,0,-0.0855785175417801,0,0,0,0,0,0,0,0,-0.0349377358356343,0,0,0,0,0,-0.00827504342051374,0,0.0334758572834409,0,0,0,0,0,0,0.0342644012023714,0,0,0,0.39411127834601,0,0,0,0.389969274838637,0.208517654862208,0,0,-0.158525362848611,0,0,0,0.00913758111410936,-0.0945119973779228,0,0,0,-0.119525339558933,0,0
X600583.SH,0,0,0,0,0,0.125332120237737,0,0.101021763802258,2.16840434497101e-19,0,0,0,0,0,0,0,0.0191852127877494,0,0,0,0,0.141544642595548,0,0,0,0,0,0,0,0,0,0,0,0,0.0327419473787538,0,0,0,0,0,0,0,0,0,0.0709973655387704,0,0,0,0.101582880668092,0,0,-0.0158968423432353,-0.0551945689336895,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0975638312467614,0,0,0,0,0.128298191454362,0,0,0,0,0,0,0.0381970795288767,0,0,0,0,0,0.0248693188324898,0,0.12783950770395,0,0,0.104370204530047,0,0,0.0404585189919446,0.0927716983824024,0,0,0,0,0,0,0,0,0,0,0,0.216571460587994,0,0,0,0.0375500492686772,-0.0661052737203371,0,0,0,-0.153524005367698,0,0
X600426.SH,0,0,0,0,0,0,0,0,-0.0699134670498155,0,0,0.0736108182067956,0,0,0,0,0,0,0,0,0.160664473155479,0,0,0.055599408351863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190388042926758,0.346880527347728,0,0,0,0,0.00476126963441551,0,0,0,0,0,0,0.0162179217993162,0.00565683284154726,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0845222220542726,0,0,0,0,0,0,0,0,0,0,0.0796176460369955,0,0.0643024500289906,0,0,0,0,0.0262523907598148,0,0,0,0,-0.278207035490068,0.0869918211097857,0,0.00893929998148882,0.0101689904864439,0,0,-0.261723510897239,0,0,0.122437156815495,0,0,0,0,0,0,0,0,0,-0.0590423378671486,-0.203960924329587,0,0.0302233067659514,0,0.0216841090244135,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.561192590493394,0,0,0,0,0,0,-0.762325991739475,0,0,0,0,-1.07650080375532,0,0.245865648112503,0,0,0,0,0,0,0,0,0.0526910820706565,0,0,0,0.0649809911940308,0,0,0,0,0,0.870856151795436,0.0411197692729259,0,0,0.223985591063911,0.17752476827385,0,0,0.989901229174287,0,2.77555756156289e-17,0,1.17912683998103,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.199379349728448,0,0,0.18725324158916,0,0,0,0,0,0,0.0233040397067827,0,0,0.104413240125354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437189908458564,0.12966345609077,0,0,0,0,-0.330979062852693,0,0
RealEstate_excess,0,0,0,0,0,-0.161192319670774,-0.110413294575286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957034147043664,0,0,0.0210870246136095,0,-0.00553160514819899,0,0,0,0,0,0,0,0,0,0.000265253380345118,0,0,0,0,0,0,0,0,-0.117768656439423,0,0,0,0,0,0.0364745796066175,-0.0268867287118144,0.0666016288309253,0,0,0,0.0103308260334478,0,0
MKreturn,0,0,0,0,0,0,0,0,0.00153239658144782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281368322414984,0,0.0766932320450214,0,0,0,0,0,-0.0482849984668348,0.0670406513268819,0,0,0,0,0,0,0,-0.12215735719457,0,0.0317598662381702,-0.0193193634049083,0,0,0,0,-0.0149172983812387,-0.017757329248059,0,0,0,-0.00689300617961989,0,0
MKvol,0,0,0.00121133359218112,0,0,0,0,0,0.00268766462275911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142381993621988,0,-0.0046867152990107,0,0,0,0,0,0.00519417943453195,-0.00225877255852729,0,0,-0.00149519296402729,0,0,0,0,0,-0.00179658978913289,0,-0.000855853632734232,-0.00574791686085748,0,0,0,0,0,0,0,0,0.0191151452336981,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183532334073452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147244680841952,0,0,0,0,0,0,0,0.0344246927617834,0,0,0,0.280122205879645,-0.129631967982427,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000676537058505237,0,0,0.0189336778676454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848667946352125,-0.00624940562878392,0,0,0,0,0,0,0,0,0,0,-0.009511061014361,0,0,0,0,-0.00772161067534964,0.0113625202040129,0,0,0,-0.0376649198974191,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00352137717763438,0,0,0.000943771819021555,0,0,0,0,0,0,0,0,0,0,-0.00875724056161654,0,0,0,0,0,0.00667471424333806,0,0,0.0138724223789549,0,0,-0.00225984785908564,-6.57160246020855e-05,0,0,0,0,0,0,0,0,0.0168732015239954,0,0,0,0,-0.00293366947960565,0,0,0,0,0,0,0.00412425865863097,0,0
