,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600339.SH,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X600583.SH,X000630.SZ,X000792.SZ,X002466.SZ,X600098.SH,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X000723.SZ,X000539.SZ,X000825.SZ,X002092.SZ,X000027.SZ,X601699.SH,X000983.SZ,X600021.SH,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.373986827713807,0,0.0158277928563305,0,0,0,0,1.62829548465433e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00463610500593875,0,0,0.0891095019226736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105091911686559,0,0.000298428926149244,-0.00567604898546271,0,0,0,0,0,0
X600028.SH,0.751343308389798,0,0,0,0,0.0108138856925954,0,0,0,0,0.0756216784304626,0.018799607191842,0,0,0,0,0,0,0,0,0.186055539748537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173584157841125,0.0563067523091308,0,0,0,0,0,0.105986783147228,0,0,0,0.0262341288497597,-0.00121856086701514,0.0452732811868465,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.00433767084184543,0.420544145394549,0,0,0.0849668076303482,0,0,0,0.039010253736949,0,0,0,0,0,0,0,0,0,0.0507753593761066,0,0,0,0,0,0,0.0159592360988493,0,0,0,0,0,0,0,0,0,0.069799310218215,0,0,0,0,0.0285056754689708,0.0321272644861422,-0.127515707431556,0.0303849995309752,-0.0173696927104766,0.0130101379912349,0,0,0,0,0,0
X600019.SH,0,0,0.210364571724389,0,0,0,0,0,0,0,-0.112667020656463,0,0,-0.0564427139983816,0,0,0,0,0,0,0,0,0,0,0.165766283547392,0,0,0,0,0,0,0,0,0,0,-0.0527967126884388,0,0,0,0,0,0,0,0,0,0,0.0971237370483231,0,-0.0453273551371014,0,-0.0118498904193612,0.0123716144122828,0,0,0,-0.549894876210077,0,0
X600011.SH,0,0,0,0.0376859232838502,0,0,0,0,0,0,-0.0986802483374822,0,0.255768236892057,-0.0237512746873794,0,0,0,0,0.260826212219492,0,0,0,0,0,-0.102022909577128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193274274506427,0,0,0.0948479037628692,0,0,0,0.0241526220901265,0,0,0.0102428389932361,-0.0148102930158487,0.0108888838262188,0.0823608832656693,0,0,0,0,0
X600585.SH,0,0.129200352976701,0,0.0773054926981025,0,0,0,0,0,0,0,0,0,0,0.142715146105581,0,0,0,0,0,0,0,0,-0.0287241023559134,0.125415593855786,0,0,0,0,0,0,0,0,0,0.0709090162533939,0,-0.362646972714391,0,0,-0.00552013316155796,0,0,0,0,0.0276114344906454,0,0.0268240854621348,0,0,-0.300168555417322,-0.0141904082946577,0.0184218123249507,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0674359217858374,0,0,0.0198392626073583,0,0,0.0271704137381759,0,0,0,0,0,0,0,0,0,0.200648768618764,0,0,0,0,0,0,0,0,0,0.0619086815878004,0,0,0,0,-0.00576455534723779,0,0,0,0,0,0,0,0.0586497494250516,0.0918437644704787,0,-0.0228450478134609,0.00655279508877682,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0811368589086988,0,0,0,0.0157107492671158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990139995184552,0,0,0,0,0.21523822737528,0.0554648701729291,0,0.0648478126769648,0,0,-0.0148136974531757,0.00303378509522674,0,0,0,0,0,0
X601600.SH,0,-0.027046065163792,0,0,0,0,0,0,0,0,0,0.300685431341382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17673512310549,0,0,0,0,0,0.262543896261605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074501401636615,-0.0247799967942508,0.0122676064513684,0,0,0,0,0,0
X600688.SH,0,0.297135988327915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508570173304842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116329772259207,0,0,0,0.137122159954937,0.015436371138859,0.0386457138540192,0,-0.00584406258484626,0.00460109033287056,0,0,0,0,0,0
X600547.SH,0,0.0117422683490558,0,0,0,0,0,0,0,0,0,0,0,0.0170611905511649,0,0,0,0,0,0,0,0,0,0.740089512994087,0,0,0,0,0,0,0,0.0238450400608035,0,0,0.0880525715424686,0,0,0,0,0,0,0,0.111921849180286,0,0,-0.100334713330409,0.021972268765819,0,0,-0.0333229890486865,-0.0493717119104502,0.0244601970232649,0,0,0,0,0,0
X600362.SH,0,0,0,-0.0685631498422932,0,0,0,0,0.257872781374113,0,0,0,0,0.0995971200315736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550643397119033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279015191184257,0.138797668417332,0,0,-0.000978180144900843,0.018273130674585,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0620978576842627,0,0.144659483761952,0,0,0,0,0,0,0,0.0427602853498809,0,0.0208550779056741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218603984601225,0,0,0,0,0,0,0.0236492554616462,0,-0.0085228629591404,0.00856285978149035,0.027629526192338,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0919417028208424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260932466434724,0,0,0,0,0,0.0272982415981817,0,0,0,0,0,0,0,0,0,-0.00670591283697141,0,0,0,0,0,0,0.152871492692228,0.102788275725562,0.00381003553807144,0.022684162607599,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.158984471597029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205894090912698,0,0,0.0459069164043918,0,0,0,0,0,0,0,0,0,-0.144335327284615,0.162214950533026,0,0,0,0,-0.0564806465582588,0,0,0.0120952080725946,-0.0147329125341937,0,0,0,0,0,0
