,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600188.SH,X601600.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X300072.SZ,X601992.SH,X002460.SZ,X600516.SH,X600111.SH,X000898.SZ,X600886.SH,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X600027.SH,X600299.SH,X000408.SZ,X601158.SH,X601699.SH,X600489.SH,X600219.SH,X600808.SH,X600426.SH,X000883.SZ,X600583.SH,X000630.SZ,X002470.SZ,X600157.SH,X600315.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0.0329768587860499,0,0,0,0,0,0,0,0,0,0,0.000952588632173609,0.0854420989921384,0,0.0945851647511431,0.0751020570631983,0,0,0,0,0,0,0.00915740318135478,0,0.0432425884148272,0.0443005335396891,0,0,0,0,0,0,0,0,0.0514043624153202,0,0,0,0,0,0,0,0,0,-0.00671998028079733,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0434052904531688,0,0,0,0,0,0,0,0,-0.0298936688081569,0,0,-0.0258072971656217,0,0,0.484562408314115,0.0994021804319998,0.145722484361193,0,0,-0.0122241030534103,0,0,-0.0061427822822075,-0.0454501712067004,0,-0.102680570568758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032903463488757,0,0,4.33680868994202e-19,0,0.0110670982192578,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0192896135025457,0,0.0753174949794021,0,0,0,0,0,0,0.220837423791146,0,0.135200559755301,0,0.0260953235057406,0,0,0,0,0,0.0221720209759623,0,0.0231593692632237,0,0,0,0,0,0,0,0.422158943624398,0,0,0,0,0,0,0,0.0919348956480132,0,0,0.0115478937659926,0,0.0369060571279984,0.0507314315910875,0,0,0,0,0,0
X600660.SH,0,-0.0406913273176106,0,0,0,0,0,-0.0597691844816029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305499199330654,0.31155852426675,0.0309598347591282,0,0,0,0,-0.0416343304051917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0428313326852221,-0.028147289324044,0,0,0,0,0,0
X600795.SH,0,0.0497641029622639,0,0,0,0,0,0.0656397400571577,0,0.00261028898046963,0,0,0,0,0,0,0.0657354874578672,0,0.0680495474012159,0,0,0,0,0,0,0,0.124200036950563,0,0,0,0,0,0,0,0,0,0,0,0,0.0945550247978978,0,0,0,0,0.00335558781399176,0,0,-0.024395710096766,0,0,-0.00298332000535357,0,0,0,0,0,0
X600547.SH,0,0.0274775610898912,0,0,0.123692114218836,0,0,0.0297269674485362,0,0,0,0,0,0.0410440304385185,0,0,0,0,0,0,-0.0905534456664061,-0.017993526632416,0,0,0,0,-0.0441860969776059,0,0,0,0,0,0,0,0,0,0,1.03808540533734,0,0,-0.00424374018652096,0,0,0,0,0,-0.0163865785947486,0,0,0,0.0121603056975221,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0943817083075916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143388935092864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095966450055161,0.383503962576208,0,0.257894672474479,0,0,0,0.123383248564451,-0.0882445636222975,0,-0.13259422781928,0.0502893498952378,0.217993592970344,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0641055098761119,0,0,0,0,0,0,0,0,0,0.0843800715016607,0.294739516958872,0,0,0,0.00035663508792695,0.0382330056814938,0,0.0497004300036085,0,0,0,0.130684821304484,0,0.0428146293424136,0.0784405133355556,0,0.0419709823420627,0,0,0,0,0.0649648195270261,0,0.0467437249505396,0,0.00159630863424851,0,0,0,0.0842803479703337,0,0,0.0134107663271935,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,-0.0820281576685522,0,-0.0638634883161451,0,0,0,0.771373252375144,0,0,0,-0.168037560200589,0.204438485776256,0,0,-0.0466660347229978,0,0,0,0,0.0287425861575986,0,0,0,0,0,0.0374072837624257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865602664117993,0,0,-0.0159815936529626,0,0,0,0,0,0,0
X600516.SH,0,-0.200501862274243,-0.0947503032066082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261187449751498,0,0,0,0,0,0,0.397132489171325,0,0.169596550825457,0,0,0.0270542533983706,0,0.0579967992206621,0,0,0,0,0,0,0,0,0,0,0.0362620233851034,0,0,0.604274018283062,0,0.0435494360570766,0.0856791402509409,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263595980495484,0.0141452321721633,0.0827018388152998,0,0,0,0,0,-5.42101086242752e-20,0.0798683303229254,0.0550092191729414,0,0,0,0,0,0,0,0,0,0,0,0,0.230091422068595,0,0.217567585177155,0,0,0,0,0,0,-8.82956449372112e-05,0.00622914426997354,0,0,0,0,0,0
X000898.SZ,0,0,0,0.136946356283435,0,0,0,0.0369240621759408,0.0728815533319421,0,0,0,0,0,0,0,0,0,0,0,-0.0560582595257428,0.186299957295369,0,0,0,0,0,0,0,0.174222982545043,0,0,0,0,0,0,0,0,0,0.437287813339025,0,0,0.111094056622048,0,0,0,0,0,0,0.00805898550039706,-0.0300918013705288,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.128663442597127,0,0,0.102408521437987,0,0,0,0.0183714182636966,0.0247392583874903,0,0,0,0,0,0,0,0.0141749577324352,0,-2.16840434497101e-19,0.0298589247095004,0,0.0532285362492054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715382616945515,0,0.0394870462332587,0,0.0115141388899987,0,0,-0.029412241603358,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.12739602284248,0,0,0,-0.0783851536326248,0,0,0,0,0,0,0,0,0.0959123621785741,0,0,0.0270636115478076,0,0.221098533141364,0,0,0.416424214494568,0,0,0.087352802541881,0,0.226012354886455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312413834463666,0,-0.0147384435358494,0.0799742705157563,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0548381863392102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162117602384792,0.00535916640663643,0,0,0,0.166999749098681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370845485768226,0,0,0,0,0,0,0.0815776611351161,0,0,0.0982315359166871,-0.453407943878471,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0103304273339687,0,0.161535988510629,0,0,0,0,0,0,0,0,0,0,0,0.00807851136282923,0,0.189102167161191,0.301756741292378,0,0,0,0,0,0,0.208608859309149,0,0,-0.0434818249492864,0,0,0,0,-0.143471624767268,0,0,0,0,0,0.0491848327621114,0,0,0,0.061568659598527,0,0,0.0440144084801725,0,0,0.0294760455696746,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0606775721608088,0,0,0,0,0.121783096430007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447068336089242,0,0,0,0.1624077592067,0.231940090058512,0.0585050363917874,0,0,0,0,0.168401129126801,0,0,0,0,0.129081642535644,0,0,0.146507427223161,0,0.0377068804424149,0.0402714621671582,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.241930235248748,0,0,0,0,0,0.524409263598185,0,0,0,0.266098383388711,0,0,0.145516328804592,0,0,0,0.201595070120309,0,0,0,0,0,0,0,0,0,0,0,-0.0309139960473196,0.0856023669430117,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0310048677168074,0,0,-0.0325882532673594,0,0,0,0,0,0,0,0,0,0,0,0.00329142325788287,0,0,0,0,0,-0.0829788822021912,0,0,0.0495716455172227,0,0,0,0,0.19983638559398,0.36583787226424,0.0354929330984261,0,0,0,0.00367069636402034,0.00553345388350043,0,0.0244702283855615,0,-0.0232563704119215,0.0184447032037072,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0552205102380044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309722726662858,0,0,0,0.239678214307484,0.0613792252528557,0,0,0.0183555297960672,0,0,0,0,0,0,0,0,0,0,0,0.202712332546229,0,0,0,-0.0653920852824076,0,-0.0534719727730894,0,0,0.0164026509601225,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.146775099180418,0,0,0,0,0,0,0,0,-0.113142211703483,0.0966142850228165,0.122145613184547,0.0844814892414223,0,0,0.240279296304326,0,0.0413811438291091,0,0,0,0,0,0,0,0,0,0,0,0.334294516728973,0,0,0,0,0,0,0,0.0671201729682632,0,0,0,0,-0.018362957860635,-0.0336560704151295,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.237222449868456,0,0,0.176505969462963,0,0,0,0,0,0,0,0,0,-0.011512239130484,0,0,0,0,0,0,0,0.141174250276314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142260590329271,-0.0218108202908862,0,0,0,0,0,0
X600299.SH,0,0,0,-0.037345704170567,0,0,0,0,0,0,0,0,0.0385002472891702,0.039078085824757,0,0,0,0,0,0,0.153839362813864,0.173902355867372,0,0,0,0,0,0,0.048432385979109,0,0.179680370793058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100062097382329,0,0,0,-0.0180556507443022,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134440789711825,0.146408963695357,0,0,0,0,0,0.225697909028381,0.0301619878874564,0.231684557118502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714620317735335,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278904890386173,0.061748157167002,0,0,0.0693179120575544,-8.67361737988404e-19,0.0187175754619558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137537978261777,0,0.0447279633996984,0,0,0,0.0209128361394399,0,0,0.0141453714331704,0,-0.0120880954023183,-0.00829844931158781,0,0,0,0,0,0
X601699.SH,0,-0.0725951383720469,0.271910300192178,0,0,0,0,0.562029681116312,0.0146655816536602,0,0,0,0,0.243695937597905,0,0,0,0,0,0,0,0,0,0,-0.0590648481996328,0,0,0,0,0,-0.0371269625768896,0.136401395997835,0,-0.121771703278817,0,0,0,0,0,0,0,0,0,0,0,-0.103746417538144,0,0,-6.93889390390723e-18,-0.0372959252267419,-0.00191804992343972,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0792942254090056,0,0,0,0,0,0,0,0,0.665180213710124,0,0,-0.0655053262158181,0.0351455391294372,0,0,0,0,0,0,0,0,0,0,0,0,0.0559551160635531,0,0,0.0398668723934196,0,0.0218475045880385,0,0,0,0.033165298344493,0,0,0,0,0,0,-0.0023034230640929,0.0209979477307007,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573971341781043,0,0,0,0,0,0,0.135845179204363,0.0203580362859929,0.100590992660362,0,0,0,0,0.0370523118375426,0.0646563620531968,0.0549892406326591,0,0,0,0,0,0,0,0.172385975073982,0,0,0,0,0.00894903498788236,0,0,0,0,0.147119465346971,0,-0.0367657739561865,0.0235799881680126,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.118222325537924,0,0.266562903694858,0,0.0370668891288192,0,0,0,0,-0.0296282143288581,0.0232438529416518,0.0470382118251238,0,0,0,0.416671565904433,0,0,0,0,1.73472347597681e-18,0,0.077065604376912,0,0,0,0,0.0435079109670171,0,0,0,0,0,0.0100228365811366,0,0,0,0,0,0,0,0,0.0268728950682026,-0.0187593295016995,0,0,0,0,0,0
X600426.SH,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.140590818891162,0,0,0,0.178835200142191,0,0,0,0,0,0,0,0.265812555531569,0,0.369994186998594,0,0,0,0.024497689648881,0,0,0,0,-0.147916370534457,0,0,0.211897858159854,0,0,0,0,0,0.128597383506655,0,0.211730805444192,0,0.0484887684038846,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293308805340417,0.0282880765473347,0,0,0,0,0,0,0.12867719745646,0,0,0,0,0,0,0.0506270295896765,0,0,0,0,0.123620690128738,0,0,0,0,0.0821819835931133,0,0,0.0218419914353553,0,0.00836457618593341,0,0,0,0,0,0,0
X600583.SH,0,0.0022870638632209,0,0,0,0,0,0.121400669902161,0,0.0714674574461172,0,0,0,0.163427332254831,0,0,0,0.179271465196779,0,0,0,0.0757520154414989,0,0,0.0911092420582058,0.0569460281027023,0,0,0.0660782531699271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807412714618066,0.0525037270386963,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981089716090829,0,0,0,0,0.00994640353072432,0,0.0416068223331873,0.08822997748922,0,0,0,0,0,0,0.0149834192122552,0,0,0,0,0.0176867169916655,0,0,0.0158039875517386,0,0.135217127233623,0,0,0,0.117186776580184,0,0,0,0,0,0,0.00880148891609373,9.5749491472044e-05,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.276761838537038,0.0608892563066056,0,0,0,0,0,0,0,0,0,-0.080265821137216,0,0,0,0,0.0554121158308441,0,0.082635669695268,0,0,0,0,0.185550638485418,0,0.13218336594646,0,0,0,0.079842806364612,0,0,-0.0598788724641743,0,0,0,0,0,0,0,0,0,0.150706317875004,-1.13149933129312,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11061968951892,0,-0.0911173685826437,0,0,0,-0.128917417369089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139674683963913,0,0,0,0,0,0,0,0,-0.362015624178919,0.110019866476285,0,0,0,0,0,0
X600315.SH,0,0,0,-0.127653986794656,0,0,0,0,0,0,0,0,0,0,0.028208416195568,0,0,-0.0509858234667312,0,0,0,0,0,0,0,0,0,0.0466719356070749,0.144582449181007,0,0,0,0,0.137262008651419,0,0,0,0,0,0,0,0,0,0,0.0758294913586604,0,0,0.0241645252384864,0.237732488825846,-0.0734415808445252,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928369613001167,0,0,0,0.324933178549562,0,0,0.345745473499982,0,0,0,0.0893832398165635,0,-0.0362583268016883,0,0,0.41450177529794,0,0,0,0.494694016840419,0,0,0,0,0,0,0,0,0.0365258316037875,-0.136693185297686,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0898312112847341,0,0,0,-0.142128320052089,-0.159381724423926,0,0,0,0,0,0,0,-0.056825485404203,0,0.0454878287878507,0.0203979393449584,-0.0229578423338159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274585126118323,-0.119120573169382,0,0,0,0,0,0.0379726160261042,0.0429592897414433,0,-0.0513373063019312,-0.0702230960211818,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.216228264864357,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.495516851473133,0,0,0,0,-0.150119275420293,0.153962700281622,0,0,0,0,0,0,0,0,0.122740477374591,0,0,0,0,0,0,0,0,0,0.376547673130402,0,0,0,0,0,0
TED,0,0,-0.427148677181554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13639018215847,0,0.427865013406595,0,0,-0.414377218381198,0,0,0,0,0.383519233063014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243772543815406,-0.0294430311613918,-0.35052306067182,-2.8350605673385,0.0636461468791986,0,0,0,0,0,0,3.45751638353744
RealEstate_excess,0,0,0,0,0,0,-0.0888711186297411,0,-0.0683584313498569,0,0,0,-0.00912318397019564,0,0,0,-8.67361737988404e-19,0.139649362118067,0,0,0,0,0,0,0,-0.133562240133895,0,0,0.011915921667181,0,0.071733245228994,0,-0.00802844791022917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147047640754657,0.0491244222694733,0,0.0324098828452426,0.0224506410242014,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0558196998182784,0,0.0666362010032702,0,-0.218605010171376,0,0,0,0,0.0724673903488389,0,0,0,0,0,0,0,0,0.0445668071422337,0,-0.0456580454609649,0,0,0,0,0,0,0,0,0,-0.0669151344188015,0,0,0,0,0,0,0.015818017288321,0,0.049409849688642,0,0,-0.0526627535017969,0.270563649025979,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00700293630916077,0,0,0,0,0,0,0,0,0,0,0.00115460334516619,0,0,0,0,0,0,0.00847099517159582,0,0,0,0,0,0,0,0,0,-0.00120871230145913,0,0,0,0,0,0,0,0,0,0,-0.00374480761716729,0,0.00836319596540996,0.0125254876752247,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0411213140039398,0,0,0,0,0,0,0,0,0,0,0,0.0277889493174691,0,0,0,0,-0.00865822353271872,0.0163794965783184,-0.0171859858247029,0,-9.35958599398178e-05,0,0,0,0,-0.0477493197990341,0,0,0,0,0,0,0,0,0,0,-0.000795986035156935,0,0,0,0,0.0036393821691418,0.0251185032823207,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00423264263168635,-0.00857184612707798,0,0,0,-0.00566582240592326,0,0,0,0,0.00935706192523814,0,0,0,0,0,0,-0.00467965260478392,0,4.33680868994202e-19,0,0,0,0,0,0.0291883733222138,0,0,0,0,0,0,0,-0.0118459449484661,0,0,0,-0.00264590496395109,0,0,-0.00219567983176941,0,0.0145169213689699,-0.00508496945791153,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00412852378806473,0,0,0,0,0,0,-0.00512007143800461,0,0,0,-0.00667394765651903,0,0,0,-0.0119650017053352,-0.0139708269981596,0,0,0,-0.0180967119572834,0,0,0,0.00541156009533282,0,0.0220318430035525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119189217448831,0.021047692394132,0.0239440721454471,0.048057894109018,0,0,0,0,0,0
