,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X300072.SZ,X600027.SH,X600547.SH,X601992.SH,X600111.SH,X002460.SZ,X600176.SH,X000553.SZ,X600352.SH,X002110.SZ,X000786.SZ,X600299.SH,X600808.SH,X600801.SH,X000709.SZ,X000932.SZ,X600426.SH,X000883.SZ,X601699.SH,X601158.SH,X600339.SH,X600219.SH,X601003.SH,X000408.SZ,X002271.SZ,X600782.SH,X000830.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.05765537897293,0,0,0,0,0,0,0.0504207662516101,0,0,0,0.0304359505032419,0,0,0,0.0227458145906012,6.93889390390723e-18,0,0.123144918924608,0.036756540059765,0,0.0744338052751044,0,0,0,0,0,0,0,0,0,0,0,0.141162905872649,0,0,0,0,0.0842391960008656,0,0.0405083034999506,0,0.00369266940036538,0.000386730564461556,0,0,0,0,0,0
X600188.SH,0,0,0.381524520905762,0,0,0,-0.0152568295095486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161155769362678,0,0.164809815809678,0,0,0,0,0,0,0.474553021524279,0,0.0148058955868626,0,0.126453594420068,0,0,0,0,0,0,-0.0113265734970187,-0.0293374715698385,0,0,0,0,0,0
X600688.SH,0,0.193496336625219,0.000769913431255439,0,0,0,0,0.0347997271228096,0,0,0,3.46944695195361e-18,0,0,0,0.12952918356938,0,0,0.0232667957771525,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510979580646063,0.100468628187272,0,0,0.0162630013970846,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0518611095629263,0.21928937246903,0,0,1.73472347597681e-18,0,0,0,0.059386973635184,0,0,0.00675253717777495,0,0,0,0,0.130051018484856,0,0,0.043173922571693,0,0,0.0182348147827115,0,0,0,0,0,0,4.33680868994202e-19,0,0.204220374048017,0,0,0,0,0,0,0.0641711099204069,0.0744111365819603,0,0,0,0.0143636801599527,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0145784338034503,0,0,0,0,0.289300703619652,0,0,0,0,0,0,0,0,0,0,0,0,0.102009758258699,0,0.0165061227086165,0,0,0.0740323336725459,0,0,0.0373288407146639,0,0,0,0,0,0,0,0,0.0523778649812716,0,0,0.0359559326341632,0,0,0,0,0,0.000744190359026135,0,0,0,0,0,0,0
X600362.SH,0,0,0.109333849183914,0,0.0275012917802144,0.171289877193523,0,0,0,0,0,0,0,0.349129607277048,0,0,0,0,0.0186760197884755,0,0,0,0.0517078755533887,0,0,0,0,0,0.114550926562567,0,0,-0.0309429714312732,0,0,0,0,0,0,0.058921908397557,0,0.114818996042865,0,0,0,0,0,0,0,0,0.0102445572452558,-0.0119844540576488,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233988813338102,0,0,0,-0.108534734695029,0.125306045982506,0,0.165025862754277,-0.0533903077121785,0.100408725310992,0.0771715101202639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000752248047544932,-0.00315603030492996,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592664041240326,0,0,0.131623985356788,0,0,0.0676963908076886,0.0560765808320927,0,0.0403422323059237,0,0,0.117771294126742,0,0,0,0,0,0,0.169327526597973,0,0,0.104647724926497,0,0,0,0,0.00903560546366549,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0664244129792282,0,0,0,0,0,0,0.422222412493611,0,0,0,0,0,0,0.100057832097017,0,0,0,0,0,0.517333726479889,0,0,0,0,0,0,0,-0.639878377776043,-0.00368508680593981,0,0,0,0,0,0,0,-0.0876309650526477,0.073909735111739,0.0730489714856807,0,0,0,0,0.0382086998181346,0.0502973766461347,0,0.286123281252397,0,0,0,0
X600516.SH,0,0,0,0,0,-0.0182522946369781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225958832870334,0,0,0.163180817233309,0.0428395591401619,0.00597086338330705,0.129888810473449,-1.73472347597681e-18,0,0,0,0,0,0,0.00798461348346583,0.375470909443156,0,0,0,0.00232791325936672,0,0.16783125240296,0,0,0,0.13853633732111,0,0,-0.0211856387079871,-0.0332240962698854,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0911295141671372,0,0,0,0,0,0,0,0,0,0,0.337383893606482,0,0,0,0,0.0084881807340012,0.237435439385415,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0964516067069391,0,0,0.522209885886341,0.0402586565480953,0,0.0532778239416031,0,0,0.0442661073037984,-0.0131669962926422,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0869299135104628,0.333464598600857,0.0819629762169917,0,0,0,0,0,0,0,0,0.538527270939611,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959246300553637,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0290603086974065,0,0,0,-0.00494757146712339,0.015950453017824,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0399784968254006,0,0,0,0,0,0,0,0,0,0,0.0154916733206496,0,0.203444636022577,0,0,0,0,0.296173864161093,0.158970140817857,0,0,0,-0.0356209434144989,0,0,0,0,0,0,0,0,0,0,0.00581144123010995,0,0.0120053431129263,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.482218642868431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451504673508623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177308083997471,0,0,0.0499617015715676,0,0,0.029928387225935,0,0,0.00260223978777829,-0.0199915417262936,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00580783892282515,0,0,0,0,0,0.273269604870383,0,0,0,0,0,0,0,0,0,0,0,0,0.0170207868073647,0,0.0826173379758778,0,0,0,0,0,0,0,0,0,0,0,0.0296184054790441,0,0.0206324937504571,0,0,0,0.123952771018937,0,-0.0110756597765279,0,-0.0143694382313317,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35165459328368,0.322853594908361,0,0,0.105991101978167,0.199049978533914,0,0,0.020299060571394,0,0,0,0,0.0944013148687479,0,0,0,0,0,0,0,0,0,0,0,0.138854161642189,-0.0195201706633807,0,0,0,0,-0.00802423806033877,-0.0242406269334072,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0675632003345248,0,0,0,0,0,0,0,0,0,0.138536028721463,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0881645069016688,0,0,0.24914845676873,0,0.143170452835844,0,0,0,0,0,0.117002915305412,0,0,0,0,0,0,0.0520802625699542,0,0,0,0,0.0154691866387431,0.00580467271275896,-0.00379696516391633,0,0,0,0,0,0
X000553.SZ,0,0,0,0.0764323604860494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799403422476586,0,-0.0594535017611046,0.152369440321548,0,0.0404428075496709,0,0,0.163933607962227,0,0,0,0,0,0,0,0,0,0,0,0.0792404560144447,0,0,0,0,0,0.214282082124458,0,0,0,-0.0038598524442991,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.168769237947425,0,0,0,0.0639084020776758,0,0,0,0,0,0,0,0,0.176344709544582,0,0,0,0,0,0,0.0753784213252543,0,0,0,0,0,0,0,0,-0.0141876075511126,0,0,0,0,0.0361359210287016,0,0,0,0,0,0.266151488478124,0,0,0.0144452724492407,0.00538948614047132,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.198247494488723,0,0,0,0,0,0,0.22529826794518,0,0,0,0,0,0,0,0,0,-0.130472367251571,-0.00732143380076617,0,0,-0.0573639445554894,0,0,0,0,0,0,0,0,0,0.392446328983222,0,0,0,0,-0.158314386305988,0,0.118358409125481,0,0.119512182868377,0.141367429614316,0,0,0,-0.00890118934421134,3.46944695195361e-18,0,0,0,0,0,0
X000786.SZ,-0.0814941735500688,0,0,0.0727311096245492,0,0.182344782443736,0.0162615155395547,0,0,0,0,0,0,0,0,0,0,0.138631615185566,0,-0.25639132022054,0,0,0,0,0,-0.15310413842399,0.127669511858497,0,0.159221599627968,0.0583600789291936,0,0,0,0.28468291728632,0,0,0,0,0,0,0,0,0.0115895271004446,0,0,0.130895625398738,0,0,0,0.0660069347236582,0.0657361483862097,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.00127233078502703,0,0,0,0,0,0,0,0,-0.0552335809993074,0,0,0,0,0,0,0,0.300685713427222,0,0,0,0,0.0805101818502093,0,0,0,0,0,0,0.0646270537755148,0,0.220300725740651,0,-0.250102224206481,0,0,0,-0.0956437099138854,0.0353156545609719,-4.33680868994202e-19,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.183375668181141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419992207136224,0,0.042313625529052,0,0.0351232367956916,0,0,0,0,0,0.0715485437362583,0,0.132255907269939,0,0,0,0,0,0,0.0682382089944305,0,0.0162669825017051,0.272017248908406,0.0736838616155644,0,0,0.00707639699330918,-2.37381217156303e-05,0,0,0,0,0,0
X600801.SH,0,0,0,0.371871237862428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549123330384981,0,0.0102806741468043,0,0,0,0,0.0178922145190702,0,0,0,0,0.147477345388274,0.0356057677867886,0,0,0,0,0,0,0,0.171188627286366,0,0,0,0,-0.00692383173298587,0.0419821286899926,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.275164938411329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218240064748038,0,0,0,0,0.136160556846237,0,0,0.00118763427840657,0.145818621179697,0,0,0,0,0,0.0796771808856191,0,0.0540265574776068,0,0.0414688321229849,0,0,0,0.0537572596819894,0,0,0,-0.0129554874268587,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.079612901020645,0,0,0,0,0,0,0.20328438297031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153036024751918,0,0,0.0335281864601424,0,0,0,0,0,0,0.0626583991069304,0,0,0,0,0,0.23231030395965,0,0,0.243499304014997,0,0,0,0.00886274819768465,0.0104119122967868,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655234538362174,0,0,0,0,0,0.172342798411561,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0211178303015165,0.0748700402455313,0,0,0.887823202089726,0,0,2.71050543121376e-20,-0.0413742756908366,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038100054229675,0,0,0,0,0,0,0,0,0,0,0.0279290493282294,0.156961971858204,0,0.0625920428246919,0,0,0,0,0,0,0,0,0,0,0.25328216443838,0,0,0,-0.0242201962572238,0.0258027829365001,0,0,0.0048157983004067,-0.00928602137586309,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.157534276511468,0,0,0,0,0,0,0.406834230461313,0,0.330553549947226,0,0.0224405286312681,0,0,0,0,0,0,-0.235425580901694,0,0,0.079238417230205,0,0,0,0,0,0,0,0,0.0789320768461979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014479818496088,-1.0842021724855e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0486876380585677,0.100717547443696,0,0,0,0,0,0,0.189081452209435,0,0,0,0,0,0.0920174510113462,0,0,0.0308521793091502,0,0,0.0358889271116111,0.0145886361635742,0,0,-0.0541453804332741,-0.00195408178264701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997699114759824,0,0.0220098429383466,0.00223737919876257,-0.00306200010047164,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.194170650775648,0,0,0.189101284946945,0,0,0.0148532581588703,0,0,0,0,0,0.169367298492155,0.00486463411418917,0.00479276979241248,-8.67361737988404e-19,0,0,0,0,0.0481880565968784,0,0,0,0,0,0,0,0,0.0635765226710427,0,0,0,0,0,0.219040774254402,0,0,0,0,0,0,-0.00570937235176694,-0.0323186712955855,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00145087824780131,0,0,0,0,0,0.102625045744612,0,0,0,0,0,0,0,0,0,0,0,0.0754842235171447,0.0220752746879623,0,0,0,0,0,0.0426010533276543,0,0,0,0,0,0,0,0,0,0,0,0.138956238536779,0,0.235406777221298,0,0,0,0.0247724539643826,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123982158796642,0,0,0,0,0,0,0,0,0,0.117388512337804,0,0,0,0.0995970706798907,0,0.358684259517144,0,0,0,0,0,0,0,0.0325983738834142,0,0.259080058375422,-0.10323120061448,0,0,-0.011843976601136,0.00687167220610858,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.192948595466145,0.039018626634865,0,0,0,0,0,0,0,0,0,0,0,0,0.0605977116562811,0.0961118812727001,0,0.340707198658622,0.461052310975766,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0730425342206714,0,0,0,0,0,0.0105043828009645,0,0,0,0,0,0,-0.0197746681009669,0.0649321562286247,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0438351024529158,0,0,0,0,0,0,0,0.406126089812864,0,0,0,0,0,0,0,0,-0.109316739316475,0,0,0,0.167464271300457,0,0,0,0.351316217710199,0,0,0,0,0,-0.165469392941409,0,0,0,0,0,0.0867874158860411,0,0,-0.0221653194816639,0,0,0.346674619488658,0.0692692657272918,0.0438185636141483,0,0,0,0,0,0
X600782.SH,0,0,0,0,0,0,0.0270709186943466,0.119828732755365,0,0,0.0864046261667581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030852659411808,0.0435066087181272,0,0,0,0,0,0.564377243948948,0,0,0.0110067805736066,0,0,0,0.0214325199306733,0,-0.0793148776824437,0,0.0192894713727306,0,0,0.0054635285730976,4.33680868994202e-19,0,0,0,0,0,0
X000830.SZ,0,0,0,0.27577860733743,0,0,0,0,0,0,0,0,0,0.114839845446817,0,0,0,0,0,0,0,0,0,0.00628251432725364,0,0,0,0,0.593123945077878,0,0,0,0,0,0.0198510312760855,0,0.2100530654755,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115589172481688,-0.00136433991347458,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0909562947275024,0,0,0,0,0,0.0681953722340952,0,0.0257898929430329,0,0,0,-0.000793003802368034,0,0,0.0391525437245198,0,0,0.0049392378100174,0,0,0,0,0,0,0,0,0,0,0,0.0293185108655861,0,0,0,-0.0826686939122682,0,0.160848518436427,0,0,0.0105527504662773,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0592887530295873,-0.485585271715645,0,0,0,0,0,0,0,0,0,0,-0.143516754365198,0,0,0,0,0,0,0,0.229950508422844,0,0,0,0,0,0,0,0,0,0,-0.191746742376234,0,0,0,0,0,0,0,0.0774612409136823,0,-0.0381155547656384,0,0,-0.0281198150043875,-0.0413958062268395,0,0,0,-0.682128557144462,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62575470921842,0,0,0,0,5.55111512312578e-17,0,0,-0.287949229653584,0,-0.286817605977378,-1.12058796959961,-6.93889390390723e-18,0,0.296977853615114,0,0,0,0,0,0,0,0,0,0,-0.841052542343726,0,0,0.17860541425595,0,0,-0.692706249641494,0,0.571405027147328,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.522276996616306,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.361876366220268,0,0.0326764042920049,0,-0.975814229243483,0,0,0,-0.58347976341696,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0415751666559882,-1.73472347597681e-18,2.06750095966548,0,0,0,0,-0.139529241568427,0,0,0,0,-5.80341923095401,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0139955401189245,0,0.0316537404564701,0,0,0,0,0,0,0.130578494127858,0,0,0,0,0,0,-0.0184323951020457,0,0,-0.114793028000582,0,0.0657769996639515,0.0991499946573987,0,-0.167884129712063,0,0,-0.0189680035937947,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.012003078328933,0,0.0267323981689086,0,0,0,0
MKreturn,0,0,0,0,0,0.0506126999136349,-0.0901205183024703,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0115045640215532,0,0,0,0,-0.0270071101735512,0,0,-0.025351954980486,0,0,0,0,0,0,-0.056892728709329,0,0,0,0,0,0,0,0.128949693238052,0.019938549528988,0,-0.0669254776469383,0,0.00451528139944223,0.0112940788103232,0.00491901675006289,0.3960363016391,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00167763307293751,0.00139146046685868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220214301620048,0.00134490901177272,0,0.00170643869622354,0,0,0,0.000854899886644369,0,0,0,0,0,0,0,0,0,0,0.000743661556179706,0,0,0.00218716707585276,0,0,0,0,0,0.000924474087218337,-0.0028879479943294,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.119346823739392,0,0,0,0,0,0,-0.18383101992937,0,0,-0.00628284442674735,0.142294206382988,0,0,0,0,0,-0.0436723145943459,0,0,0,0,0.0402537157862168,0,0,0,0,-0.0224911030872587,0,-0.0549045197406614,0,0,-0.00752391448508349,0,0,0,0,-0.032135498651785,-0.0233635727715372,-0.110214904802033,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014721509049669,0,0,-0.0131279809064144,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,-0.0120691782385399,0,0,0,0,0,0,0.00189564000612041,0,0,-0.00439053815869123,0,0,0,0,0,-0.00119557416177095,0.0117999960534747,0,0,0,-0.013170697425647,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744878992519993,0.00129016350742826,0,0,0,0,0,0,0,0.00804917546212879,0,-3.46940188097629e-05,-0.00371848849702737,0,0,0,0,-0.000742001469404841,0,0,0,0,0,0,0,0,0,0,0,0,0.0147465979556533,0,0.00815849054785411,0,0,0,0,0,0
