,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X601600.SH,X600547.SH,X600309.SH,X600795.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X600886.SH,X000709.SZ,X002466.SZ,X600027.SH,X600157.SH,X600339.SH,X600111.SH,X000959.SZ,X600489.SH,X000898.SZ,X601158.SH,X600299.SH,X600008.SH,X002460.SZ,X600219.SH,X000408.SZ,X000883.SZ,X600352.SH,X600160.SH,X600578.SH,X000630.SZ,X000792.SZ,X600583.SH,X600176.SH,X000723.SZ,X000401.SZ,X000539.SZ,X000027.SZ,X000983.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,-0.627902723217777,0,0,0,0,0,0,0,0,0.212976590889616,0,-0.096335647984376,0,0.0790763865371542,0,0,0.0995042375325017,0,0,0,0,0.348195166923401,0,0,0,0,0,0.160909072873867,-0.416393366528991,0,0,0,-0.13104634586564,0,0,0,0,0,0,0,0,0,0,-0.208434462246062,0,0,0.121064364400665,0.0621460591091581,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0884282173837637,0,0.0494997883587511,0,0,0,0,0,-0.0542710534725372,0,0,0,0,0.306205122750712,0,0,0.166463817874803,0.240493934860067,0,0.0272239283893218,0,0,0,0,0,-0.0219220329469084,-0.0100457801974763,-0.138362112770865,0.234917099687105,-0.0399944014952921,0,0,-0.02439900594414,0,0,0,0,0,0,0,0,0,0.183847437078297,0,0,0.0147730032213534,0.0127798856040454,0,0,0,0,0,0
X600547.SH,0,0,0,0.0507385498823134,0,0.181185832334952,0,0,0,0,0,0,0,-0.0949387497682558,0,0,0,0,0.0406608294967819,0,-0.0182913555462331,0,0,0,0,0,-0.0070590179175754,0.248698942248855,0,0,0,0,-0.0407428663761299,0,0.119011561291651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180984397928792,0,-0.00820707722097096,-0.00518326965280629,0,0,0,0,0,0
X600309.SH,0,0,0,-0.233455329329115,0,0,0,-0.0816254368233771,0,0,0.0342942471373603,-0.0850173959879818,0,0,0,0,0.251751583253737,0,0,0,0,0,0,0,-0.0998717431590503,0,-0.00183829435979174,0,0,0,0,-0.0157671574540514,-0.181168074211101,0,0,0,0,0,0,0,0,0,0.320029955544353,0,0.175074821538816,0,0,0,0.193969755887904,0,-0.00138010130235663,0.00817620427816958,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0233951552556484,0,0.0842084548749159,0,0.0110566944239008,0,0.00376589724452917,0,0,0.0516046892497751,-0.0375101896131013,0.0558611946057483,0,0,0,0,0,0,0,0,0,-0.0122388836541534,0,0,0,0,0,0,0,0,0,0,0,0.00838772268983641,0.0554590848737376,0,0.0780557875065895,0,0,0.00253451827350445,0.000943938675143229,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0318910940493664,0,0,0,0,-0.088216150997056,0,0,0,0,0,0.112421800148151,-0.250544079150682,0,0,0,0,0,0,0.507544224611388,0,0,0,0,0,0,0.133484200744908,0,0.0114953280585582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866668838432409,-0.0146840992976497,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,-0.0200810525742681,0.0299347918945352,0,-0.00123693695226041,0,0,0,0,0,0,0,0,0,0.112695264239412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054270276999079,0,0,0,0,0.0635034822127777,0,0.264807137986115,0,0,0.0275460092331856,-0.0262761339864158,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193688108603337,0,0,0,0,0.0166211201082284,0,0,0.141670187212413,0.282907358876693,0,0,0,0,0,0,0,0,0.0564999906368351,0,0,-0.176427697414392,0,0,0.0290357493175958,0,0,0,0,0,0,0,0,0,0,0,0,0.0315798023587732,0.013451595290115,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.175660624980016,0,0,0,-0.181333003495598,0,0,0,0,0,0,0,0,0,0,0,0,0.104659188785767,0,0,0,0.0317555002995132,0,0,0,0,0,0,0.287293367086049,0,0,0,0,0.0440451591179823,0,0,0.127551331187713,0,0,-0.0110353168525251,-0.00626658573619247,0,0,0,0,0,0
X600886.SH,0,0,0.103213404130902,-0.0459282676233269,0.0177921694552453,-0.137976905001277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717597780235453,0,0,0,0,0,0,-0.0679155597419366,0,0,0,0.0547847263006419,0.0157576844524351,0,0,0,0,-0.0829314452221597,0.140134413744543,0,-0.0464547857680564,0,0,0,0,0,0,0,0,0,0.0343523185802742,-0.000413706132914761,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0730971337563774,0,0,0,0,0,0,0,0,0,0,0.182957935681934,0.170649703334002,0,0,0,0,0,0,0,0.0281300252761882,0,0.433415400830346,0,0.239991789433937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40012386635923,0,0,0,0.0802903685566222,0,0.03549675316056,0.0191251046021668,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0695780096109951,0.0298871505305882,0,0,0,0,0,0,0,0,0.035875953102611,0,0,0,0.0866466897227154,0,0,0,0,0,0,0,0.591257739770805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343361238951721,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.18113358144252,0,0,0.100440736196899,0,0,0,0.104531373617952,0,0,0,0.0195649223803515,0,0,0,0,0,0,0,0,0,0,0.00589009641804549,0,0,0,0,0.0265626667540118,-0.0381518961548589,0,0,0,0,-0.153068097728266,0,0,0,0.32570297014209,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0185247750074366,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575527617845707,0,0,0,0,0.0688081083419704,0.0488633326972972,0,0,0,0,0,0.0705262375046443,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0478140172807356,0,0.000742855229757887,0,0.145273083777313,0,0,-3.59195948001337e-05,0.0229673653229324,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0944380695654923,0,0,0,0,0,0,0.0547529600996157,0,0,0,0.0234426847628276,0,0.154151898817724,0,0,0.11883283323031,0.0451901245258786,0,0,0,0.133784095439759,0,0,0,0,0,0,0,0,0,0,0,0.0261240700808315,0,0,0,0,0,0.158679623667523,0,0,0,0.215434519535526,0,0,0.0157124810787914,-0.00607143033787215,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.00197416131809934,0,0,0,0,0,0,0,0,0,0.0220823324086973,0.211941892207897,0,0,0.0538941488739964,0,0,0.291118717387841,0,0,0,0.011576399542531,0,0,0.00365967443108505,0,0,0,0,0,0,0,0,0,0,0,0,0.0276863786437853,0,0,0.00934839360250185,0.0159224950141954,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.177623928583198,0,0.0376293353317514,0,0,0,0,0.0340113662690822,0,0,0.088338712329444,0,0.0802843013200407,0.0453264584647909,0,0,0,0,0,0,0,0,0,-0.0946667101009153,0.122687059380412,0,0,0,0,0,0,0,0,0.442883460051742,0.0314367981360004,0.0670552555526042,0,-0.409672590293917,0,0,0,0,0.101076860637955,0.0506749589320872,0,0,0,0,0,0
X600489.SH,0,0,0,0.138806610653597,0,0,0,0,0,0,0,0,0.0607189909121086,0,0,0,0,0,0,0,0.0640708518790079,0.0185313483489597,0,0,0,0.336944869954205,0,0,0,0,0,0,0,0,0.0685892047063036,0.261636527058052,0,0,0.0780651788504386,0,0,0,0,0,0,0,0,0,0,0,-0.000312734722921329,0.0412986977066201,0,0,0,0,0,0
X000898.SZ,0,0,0.0981974881402698,0.119772212023985,0.0857488718649554,0.149637879776126,0.0243034367635566,0,0,0,0,0,0,0,0,0,0.264590795198891,0,0.282145660256044,0,0,0,0,0,0,0,0,-0.00825082966583072,0,0,0,0.053757109644603,-0.0141687931875421,0,0,0,0,0.129706801653421,0,0,0,0,0,0,0,0,0,0,0,-0.0758370965747503,0.0278484074632753,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.0643786524249121,0,0,0,0,0,0,0,0,0,0,0,-0.0258422958140235,8.67361737988404e-19,0,0,0,0.0120761315093492,0.0365723489189519,0,0,0,0,0.129846697637235,0,0,0,0,-0.0457677520165093,0,0,0.0197865155413004,0,0,0.112173969149366,0,0,0,0.021581215284229,0.054010796736172,0,0,0.1458550944987,0,0,0,0,0.00260705856333321,-0.00942937487201059,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901105816480984,0,0,0,0,0,0,0,0.138786561934084,0,0,0,0.0679520338703238,0,0.151564480987001,0,0,0,0,0,0,0,0,0,0.00839423665029614,0,0,0,0,0.00173583373293728,0,0,0,0,0.0725374504536473,0,0,0.00963120543136341,-0.0144925073805467,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.383750660290604,0,0,0.219618250489457,0,0,6.93889390390723e-18,0,0.0800824001997406,0,0,0.0642640385322749,0,-0.117955400110516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301010618128672,0,0,-0.243203657959726,0,0,0,0,0.0369362746539291,0,0.593886740445374,0,0,0,0,0,-0.0663887076398783,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.134944142994294,0,-0.0516839599685837,0.106466109345368,0,0,0,0,0,0,0,0,0,0.0649460311116375,0,0,0.745147388322042,0,0,0,0,-0.0598004119869382,0,0,0,0,0,0,0,0.168625338428788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951502763845852,0,0.0214166030121576,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.130143524998647,0,0,0,0,0,0,0.283289030406402,0,-0.0602470479503143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508872286321201,0.0425967553029917,0,0,0,0,0.0423470568492761,0.0642116141286036,0,0,0,0,0,0,-0.00948921234051013,0.00437712653639859,0,0,0,0,0,0
X000408.SZ,0,0,0,0.082374800731763,0,0,0,0.0303450132574881,0,0,0,0,0,-0.0334910054699016,0,0,0,0,0,0,0.203018262372143,3.46944695195361e-18,0,0,0.0119195687471233,0.0212411373364357,-0.132244361297133,0,0,0,0,0.0695233576430717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089862655357551,0,0.0225478907286212,0.0561320250806312,0,0,0,0,0,0
X000883.SZ,0,0,0,0.00853640503866152,0,0,0,0,0,0,0.0187831234540706,0,0,0,0,0,0.0839403184598215,0,0,0,8.67361737988404e-19,0,0,0,0,0.0151634724052341,0,0.131476605538278,0,0,0,0,0,0,0.0822044046355921,0,0,0,0,0.0769980927947143,0,0,0.236138456259374,0,0,0,0,0.0255898281395045,0.0214202839191095,0,0.0125052316732863,0,0,0,0,0,0,0
X600352.SH,0,0.0866486997488595,0,-0.167049082620683,0,0.00492654101646454,0,0,0,0,0.0720254523908089,-0.0425822523934816,0.0630818518762739,0,0,0,0,-0.0558819693554499,0.124111041155525,0,0.0115522518236804,-0.0143686912620614,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0400522528241048,0,0,0,0,0,0.00236314261163041,0,0,0,0,0,0,-0.0156388234723163,0,0,0,-0.0140718002800891,0,0
X600160.SH,0,0,0,0,0,0,0,0.111424351019168,0,0,0,0,0,0,0,0.00203269158824569,0,0.0989093856835578,0,0,0,0,0,0,0.3048474290891,0,0,0.0507931937508649,0.00981907690089295,0,0,0.0328809368796461,0.140305690441805,0,-0.104765171869324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205559582746129,-0.00170342022587057,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,-0.0654711630429121,0,-0.21669813578497,0,0,0.0256809591653705,0,0,0.0695849404816204,0,0,0,0,0,0.0399823104482601,0.107431055169025,-0.0148018912370216,0,0,0,0,0.0769332034088772,0.235748151556154,0,0,0,0,0,0,0,0,0,0,0,0,0.225861041428812,0,0,0,0.15738682500043,0,0,0,0,0,0.0310386498417368,0.0186210058439601,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404721838266107,0,0.0460937416177498,0,0,0,0.104423679509431,0.0874598007224646,0,0.0106908583833278,0,0,0,0,0.0151239595752043,0,0.0120082215769234,0,0,0.0437293481287451,0,0,0,0,0,0,0.0103866154893764,0,0,0.142722881851497,-0.0524060283515327,0,0,0.0163704995709729,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0841450153929994,0,0,-0.00215307577949613,0,0,0.123364159003237,0,0,0,0,0,0,0.113266823348853,0,0,0,0,0,0.144201596734924,0.0968177838098913,0,0,0,0,0.014431298473446,0,0,0,0,0,0.00839503762367494,0,0,0,0,0.0420716953057167,0.0118088340835326,0,0,0.228383115176801,0,0,0.0250914853934174,0.0345506927939409,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.288816059677267,0,-0.080161279880031,0.205296878509307,0,0.0500637677954757,0,0,0,0,0,0,0,0.0136851645541692,0.173920620202009,0,0,0,0,0.0748876415986998,0,0,0,0.0254046906397924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301885664249871,0.022550951335972,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.17710004624037,0,0,0,0,0.0750448839661121,0,0,0.286528009684287,0,0,0,0,0.000528615528766398,0,0,0.0507802109890454,0,0,0,0,0.148292449990088,0,0,0,0,0.0466759643805592,0.0566193061491106,0,0,0,0,0,0.0884743438049264,0.0868212036184189,0,0.211718145440508,0,0,0,0,0,0,0,0,0.0308328794352116,-0.0284563674472347,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0367984100550398,0,0,0,0,0,-0.0649949425715663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655492614275131,-0.0426834199880032,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0.251401104141613,0,0.401746039246553,0,0,0,0,0,0,0,0,0,0,0,0.19522563159786,0.397705509331221,0,0,0,-0.222067842808584,0,0,0,0,0,0,0.124613802697459,0,0,0,0,0,0.455530712276903,0.0674807054910765,0,0.242219690403065,0,0,0,0,0,0,0,0,0,-0.022484483608052,0.0298982235600633,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239236057558779,0.311350330036567,0,0,0.200954693781456,0.0215547684541648,0,0,0,0,0.0173601389736483,0,0,0.130277240556667,0,0,0,0,0,0,0,0,-0.10615962628015,0,0,0,0,0,0.00185765295368603,0,0.107544335165617,0,-0.0865022236797105,0,0.0245455068467977,0.0384864293740518,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249427942435259,0,0,0,0,0,0,0,0.0612447228216502,0,0,0,-0.00376071233203214,0,0.0905276742561973,0.135033731298579,0,0.133148062099986,-0.139276923471584,0,0,0,0,0,0,0.182324454166638,0,0,0,0,0.00942734493749151,0.0183398808514867,0,0,0,0,0,0
X000983.SZ,0,0,0,0.0410148483967172,0,0,0,0,0,0,0,0.070408872495006,0,0,0,-0.111440315639873,0.24921551128697,0,0,0,0,0,0,0,0.331834336380876,0.0405392713046022,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0308816894736825,0,0,0,0,0,0,-0.00848903980680031,0,0,0,0,0,0,0.0460429621972263,0,0,0,0,0,0
X000629.SZ,0,0,0,0.000190826609806069,0,0,0,-0.0173732840964067,0,0,0,0,0.0855132574471353,0.0696624379026645,0,-0.0203279415132162,-3.46944695195361e-18,0,0.0773764004407845,0,0.0328469920341746,0,0,0,0,0,0.0887791898415698,0,0,0,0,0,-0.0844558556223104,0,0,0,0,0,0.195146440600801,0,0,0,0,0,0.105453291096048,0,0,0.194468598245108,0,0,0.0237285922814939,-0.0138773468713997,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0438666434191095,0,0,0,0,0,0,0.0154038313566528,0,0.0123537564373895,0,0,0.0301829069298414,0,0,0,0.0889996415383421,0,0.0131254033977409,-0.0510561771447734,0,0,0,0,0.0130225073049144,0,0,0,0,0,0,0,0,-0.180635246150192,0,0,0,-0.0529952562459294,0,-0.0343959887670863,0,0,-0.0326553419527226,0.0107106506377514,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135728939322218,0,0,0,0,-0.179215815362728,0,0,0,0,0,0,0.0338558116165381,0,0,0,0,-0.77388884475731,0,0.933202600980402,0,0,0.860620629564623,-0.0531009742310707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6055296233705,0,0
TED,0,0,0,0,0,0,0,0.110147375479605,0,0,0,0,0,0,0,0,0,0,-0.438041988207759,0,-0.292983935966799,0,0,0,0,0,0,0,0,0,0,0,0.0426878711642834,-0.165427303645515,0.504774358116467,0,0,-0.613600706838608,0,0,0,0.141937834852245,0,-0.751818460395572,0.458322009489761,0,-0.220041692807297,0.383469261846537,0,0,-0.0607323495303329,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.166716280915732,0.133874371885555,-0.175955179015307,0,0,0,0,0,0,-0.0415368268981004,0,0.0280058793707917,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.15227352648521,0.0642589447965642,-0.0112793486061732,0,0,0.00729449263981385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596078842913196,0,0.0124053995763648,0.0184057883183356,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.00424496384406394,0,0,0,0,0,0,0,-0.0735321729545482,0,-0.000894591043950877,0,0,0.0395870789265508,0,0,0,0,0,-0.0184723466350293,0,0,0,0,0,-0.0241530836199909,0,0,0,0,-0.0355645851763436,0,0,0,0,-0.0863546624582285,0,0,0,0,0.0237287394673096,0,0,0.00631570495215388,0.00188358636748196,0,0,0,0,0,0
MKvol,0,0,-0.00182769457000618,0,0,0,0,0,0,0,-0.000845731803479657,0,-0.00106294806368595,0,0,4.75692949733967e-05,0,0,0,0,0.0019628802574024,0,0,0,0,0,-0.000939075555469612,0,0,0,0,0.00033551516263916,0.000234251837232465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339343346320975,-0.00017019186514274,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0189191528983592,0,-0.0492840367624425,0,0,-0.0130973778338134,0,0,0,0,0.030874248874098,0,0,0,0,0.0397708864438662,-0.00390837648886715,0,0,0,0,0.0125840527677448,0,0,0.08643318710284,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0346752878604232,0,0.0128818796163921,0,0,0,0,0,0.000542510471507812,0,0,0,0.0457101406102639,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0165075126061173,0,0,0,0,-0.00864644209224804,0,0,0,0,0,-0.00367784619994749,0,0,0,-0.00325945901294888,0,0,0,0,0,0,0,0,0,0,0,0.00463168235273669,0,0,0,0,0,0,0,0,0,0,0,-0.00142379709813892,0,0,0,0.00866536266432983,0,0.0139873097778437,0.033192055974382,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00783416036794467,0,0,0,0,0,0,0,-0.00376439792881427,0,0,0,0,0,0,0,0,0.00233440792101302,0,0,0,0,-0.00972762480921021,0,0,0,0,0.0124332542899859,0,0,-0.000590112629233203,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183968402797727,-0.000161879947159204,0,0,0,0,0,0
