,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600111.SH,X600362.SH,X600188.SH,X600795.SH,X002466.SZ,X601991.SH,X600547.SH,X000898.SZ,X600660.SH,X300072.SZ,X600516.SH,X000709.SZ,X600886.SH,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600489.SH,X600219.SH,X600339.SH,X600549.SH,X600352.SH,X000983.SZ,X002092.SZ,X000630.SZ,X000553.SZ,X601158.SH,X000825.SZ,X000792.SZ,X000807.SZ,X000883.SZ,X601699.SH,X000723.SZ,X002271.SZ,X000060.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784774186860009,0.120325793349067,0,0.147460037172911,0,0.324535169003334,0.134807739714065,0,0.288048989794946,0,0.311948194969972,0,0.169158484335949,0,0.0619709796474974,0,0.207680634164702,0,0,0,0.0178237654545672,0,0,0,0,0,0,0,-0.029476470866863,0.0692495536602541,0,0,0,0.103509504206584,0,0
X600688.SH,0,0,0,0,0,0.164401985959721,0,-0.0729646630516432,0,0,0,0,0,0,-0.0843409885664005,0,0,0,-0.079513441068612,0,0,0,-0.036660736518502,-0.0338270990910405,0,0,-0.0363304758323127,0,0,0,0,0,0,0,0,-0.0111143945123076,0,0,-0.0418344328939097,0,0,0.0194860249586554,0.0264543523922641,0,0,0,0,0,0.124389985415159,0,-0.00279727407652633,-0.0108909695598047,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149032722274782,0.173868063038139,0,0,0,0.138160389049301,0,0,0,0,0,0,0.00900715061126985,0,0.0713216994172351,-0.0612674843093648,0,0,0,0,0.0168346322244813,0,0,0,0,0,0,0,0,-0.0341635814005489,0.0326350648578378,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.103198764056805,0,0,0.0740637495689352,0,0.214828754081374,0,-0.0386050069446706,0,0,0,0.0804506980925224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194587349493974,0,0,0.0156492526215975,0,0,0,0,0,0.108047024734722,0,0,0.153417303972551,0,0,-0.00971278355164854,-0.0240341427468926,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0362491184232178,0,0,0,-0.00965838764543738,0.0526508979252473,0,0,0,0,0,0,0,0,0,0,0,0,0.109558528925455,0,0,0.0946074549930851,0,-0.0224800440413743,-0.0410804841303769,0,0,0.276995442536586,0,0.0608353280089221,0,0,0,0,0,0,0.214690006272702,0,0,0.0151434544465645,0,0,-0.0119889804807786,0.0171056491778597,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316426622104481,0,0.127610335323105,0,0,0,0.00666059843769704,0,0,0,0.0132697527196189,0,0.0157141122080056,0,-0.0359700639130298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612320629702451,-0.000714777402950786,-0.00371138854255219,0,0,0,0.0261191603742884,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.206972080394072,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584137568718965,0,0,0.379083138549399,0,-0.0991749828358295,0,0,0,-0.0476764622864131,0.0777235256087019,0,0.1544477625873,-0.0397311161842577,0,0,0,0,0.072142587022677,0,0,0,0,0,0,0,0.109530162773617,-0.00979588181103522,-0.0577303435811509,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850111946004,0,0,0,0,0,0,0,0,0,0.142105320745928,0.0443049921842026,0,0,-0.0298608270814395,-0.0674650255945395,0,0.00883121860219788,0,0.0146207196508237,0.205196882384443,0,0,0,0.086529409577549,0,0,0,0,0,0,0,0.00594335707361094,-0.0177528723959626,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.13750311089571,0.300943907325102,0,0,0,0,0,0,0,0,0.0427369496131099,0,0,0,0,0,0,0,0,0,0.029380319755671,0,0,0,0,0,-0.164339047889983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403360804528091,-0.0792545003899856,0.135090766229121,0,0,0,1.44132454247474,0,0
X000898.SZ,0,0,0,0.328072454426322,0,0,0.0745908934105951,0,-0.012393272432341,0.0669295392893481,0,0,0,0,0,0,0,0,0,0,0,0,0.0511009836880871,0,0,0,0,0,0.00414431834424948,0.0483168056993048,0,0,0.0665935897922525,0,0,0.00586417032173424,0,0,0.0895344714084864,0,0.183806755280159,0,0,0,0,0,0,0,0,0,-0.0100781850299285,-0.0125093053552391,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0419115369396284,0,0,0,0,0.0855331597753198,0,-0.13326024323145,0,0,0,0,0,-0.0490550022450523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100727706782906,0,0.222248279284241,0,0,0,0.0194208911164777,-0.0470131281876242,0,0,0,-0.146167487210944,0,0
X300072.SZ,0,0,0,0,-0.242990409066763,-0.143788996351171,0,0,0.404206410929489,0,0.468585708645152,0,0.501654974510155,0,0,0,0,0.092446540147324,-0.269682094556184,0,0.492012053519622,0,0.146781937161392,-0.0472748301804551,0,0,0,0,-0.449744510161216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591468552893072,0,-0.0676535779526219,0.316765383852617,0,0,0,0.490076445961796,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2544114209148,0,0,-0.181800770927068,0,0,0,0,0.259145809582963,0,0.233450348791168,0,0,0,0,0,0,0,0,0,0.0155543340960946,0,0,0.34675254073061,0,0,0,0,0,0,0,0,-0.0113107908535654,0.0457132993316659,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0535432042112188,0,0.144383204530463,0,0.154509974700936,0,0,0,0.0761032178563229,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0841555671322321,0.129252141160492,0,0,0,0,0,0.125973636632932,0.196262641769511,0,0.0646985983988506,0,0,0,0,0,0,0,0,0,0.0450376724759676,0,-0.00105638273641873,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0987491046255861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606358289659167,0.00916352295507852,-0.0192240310561722,-0.0115572018490235,0,0,0,0,0,0,0,0,0,0,0,-0.0542394841109763,-0.0317936260925533,0,0,0,-0.1063743943938,0.0131676047024526,0,0,0,0,0.0896477042022553,0,0,0,0.00272868954538988,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.00835554149904765,0,0,0,0,0,0.0754173754899164,0,0.0823469302698372,0,0,0,0,0,0,0,0,0,0,0.0460813532790248,0,0,-0.0258484306850815,0,0.0118468781961813,0.0166128069399789,0,0,-0.00438800951734682,0,0,0.083057001482249,0,0,0.0443875600790464,0,0,0.0644066439361533,0.0480886021172437,0,0.0281942783915453,0.120708466720452,0,0,0,0,-0.00501469837735399,0.0251406916568262,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.09215971800172,0,0,0,0.748553926328801,0,0.164484781548116,0,0,0,0.00199640472359593,0,0,0,0,0,0,0,0,0,0.115175566576728,0,0.419164267548629,0,0,0,0.15150996947972,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305863189285617,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.114067986836751,0,0,0,0,0,0,0.0740879731245763,0.0520401192104819,0,0,0,-0.00915463831257803,0,0,0,0,0,0.0609000410169455,0,0,0,-0.0563129971271736,-0.0600170489252262,0,0,0,0,0,0,0,0.00715890925627871,0,0,0,0,0,0,0,0,0,0.0218767255615392,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.0404470104510951,0,0,0,-0.00717639644646907,0,0.182957389671215,0,0.187921938471259,0,-0.0136394508011224,0,0,0.394910538815161,0,0,0,0,0,0.0418896603800023,0,0,-0.009225894889852,0,0,0.0434549300504416,0,0,0,0,0,0,0.104311802472027,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.150017978312782,0,-0.0130283240557898,0.0342342946275546,0,0,0,0,0,0
X600808.SH,0,0,0,0.471614594762463,0,0,0,0,0,0,0,0,0,0,0.123758257187084,0,0,0,0,0,0,0,0.0241689286234492,0,0,0,0,0,0.130182249150164,0,0,0,0,0,0,0,0.0129795198765868,0,0,0,0.104187002210261,0.0116895164010206,0,0,0.129203300378974,0,0,0.0367494419498208,0,0,-0.026556359316747,0.0544917870123715,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0257266151809553,0,0.019224043582922,0,0,0,0,0,0.265375429201814,0,0,0,0,0,0,0.0327821094797412,0,0,0,0,0,0,0.0567799091708457,0,0,0,0,0,0.087574862719076,0,0,0.0132620406399636,0,0,0.0818832768432592,0,0,0,0,0,-0.0126969246999636,0,0.0160419155522444,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.215134759069711,0,0,0.0276124190090091,-0.0495786505319929,0,0.0272092193867526,0.0507444097488409,0,0,0,0,0.0126202484425093,0,0,-0.00951433682636435,0,0,0,0,0,0,0,0.0464630843420068,0,0,0,0.00903171757813931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199672752844033,0.0317827084871956,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,-0.0507357187788307,0,0.243373884445082,0,0,0,0,0,0,0,0,0.0208239624523331,-0.28202514737003,0,-0.0359949219543111,0,0,0,0,0,0.141528644743318,0,0,0,0,0,0,0,0,0.137014120797756,0.0546804933239759,0,0,0,0.11544716947006,0,0,0,0,0,0,0,0,0,0,0,0,0.972184576959879,0,0
X600549.SH,0,0,0,0,0,0,0.186444664043536,0,0.0658915811147336,0,0,0,0.363064434250586,0,0,-0.0632237318508142,0,0,0,0,0,0,0,0,0,0,0.0217039289737486,0,0,0,0,0,0.0669086947437994,0,0,0.0906380658574795,0,0,-0.0547263390442333,0,0,0,0,0,0.0585350215589933,0,0,0,0.409700626176406,0,-0.0153208416750711,0.00652529890313496,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.175924996504084,0,0.056202677001484,0.185695246941576,0,0,-0.0229659271665526,0,0,0,0,0,0,0,0,0,0.0135910143185354,0,0,-0.0718025109230066,0.0318615633529856,0,-0.00549264258480476,0,0,0,0,0,0.11026598387622,0,0,0,0,0,0,0,0,0,0,0,-0.0167480883685171,-0.0130949175905094,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178161911575364,0,0,0.0605496469193076,0,0,0,0,0,0.0870104351939867,0.253175581392948,0,0,1.73472347597681e-18,0,0,0.130645151520468,0,0,0.102788193094639,0.0654339406133012,0,0,0,0,0,0,0,0,0,0,0.169137474147451,0,0,0.107178339489366,0,0,-0.00986474652938248,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33481871165365,0.0588723867304501,0,0,0.101354481598558,0,0.313310239365878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165233755756388,0,0,0,0,0,-0.0373162662839429,-0.041489635631586,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0157674125510377,0.1769035262025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144426997371234,0.0309877957367953,0,0,0.0233540657304268,0,0,0.0950819607880909,0.073146634739523,0,0.043961973294293,0,0,0,0.159430606400695,0,0,0,0,0.0511326117872467,0,0,-0.00829872279000828,0.0161876121637209,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0782562086619593,0,-0.0834307969737761,0,-0.104187247704586,0,0,0.130993151670441,0,0,-0.0173845297804732,0.346642532982793,0,0,0,0,0,0.0142156433296325,0.300145036572857,0,0.078889654632399,0,0,0,0,0,0,0,0,0.138153986972823,0,0,0,0,0,0,0,0,-0.0407544257471482,0.0404891632882039,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0214799896672121,0,0,0,0,0,0,0,0,0,0,0,0,0.0138514139149926,0,0,0,0,0,0.0152772069802324,0,0,0,0,0,-0.0202042660250163,0,0,0.0644346242258445,0,0,0.0221570918436015,0,0,0,0,0.0691498140280224,0,0,0,0.00247976954682379,0.0429801164556808,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.00151814899571064,0,0,0,0,0,0,0,0,0,0,0,0.0285799015468285,0,0,0,0.0809562972197981,0,0,0.084955928572781,0,0,0,0,0,0,0.0673863418969002,0,0.146414500183276,0,0,0.0086139041262291,0.0415582719469258,0,0,0,0,0,0,0,-0.013434895704578,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.322288131700766,0,0.23137440181147,0,0,0,0,0,0,0,0,0.143215918235708,0,0.084866926951603,0,0,0,0,0.109665858618346,0,0,0,0,0,0,-0.0244299607871172,0,0,0.153313911508239,0,0,0,0,0,0,0,0,0.315177937899237,0,0,-0.0357479840312563,0.0392805027001107,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.505756840897714,0,0,0,0,0,0.0339615885692742,0,0,0,0,0,0.147946875505467,0,-0.062287442677172,0,0,0,0,0,0,0,0.140856495576938,0,0,0,0.205874907828015,0,0,0.129524332513725,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0338665166092035,0.0103776072231016,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0200153151926012,-0.00293955109572849,0,0.140082316696866,0,0,0,0,0,0,0,-0.0236071009078605,0,0,0,0,0,0,0,0.0341517907736701,0,0,0,0,0,0.026619284074091,0,0,0,0.0342288760794516,0,0.00871030389483374,0,0,0.0577613233206666,-0.00768412355443009,0,0,0,0,0,0,0,-0.0137574839488847,0.0118094605046503,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0208517952695322,0,0,0,0,0,0.317904054928916,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.192069367031741,0,0,-0.0718292904101948,0.0870713226781165,0.112746079131551,0.296235141788316,0.0781583524319551,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229393856961011,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.0407353590605426,0,0,0,0,0,0,0,0,0,0,0,0.141232560852245,0,0,0,0,0.122517764762219,-0.130364267251436,0,0,0,0,0,0.0813618605398166,0,0,0.25941675809191,-0.0191369605857588,0,0.0345480662029204,0,0,0,0,0,-0.100224350509999,0,0,0,0,0,-0.0225083905212008,0.0426571803105029,0,0,0,-0.0689800912921023,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.361812858728203,0,-0.0965796973793608,0,0,0,0,0,0,0,0,0,0.374037600323563,0,-0.0307472208741095,0,0.0208682745547275,0,0,0,0.0554179184338248,0,-0.117131087403004,0,0,0,-0.162091428970427,-0.153204029774997,-0.0376482603958824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933219169572275,0,0.0957842185256261,0,0,-0.169072712724149,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0992279153159381,0,0.10683841204044,0,0,0,0,0,0,0,0.00577934507740504,0,0,0,0,0,0,0.232492187653773,0,0,0.0259470694489712,0,0,0.0358502041577771,0.0272016640517095,0,0.0309274150503522,0,0,0,0.0796167366967188,0,0,0,0,0,0.109664159921733,0,0.00669512450584806,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477026222098822,0,0.0240219432109357,0,0.0148039981388021,0.00809908755570924,0,0,0,0,0.00571404758937398,0,0,0,0.10688419785688,0.254803644209243,0,0,0,0,0.193256402477204,0,0,-0.0463073643902681,0,0,-0.047138691311296,0,0.139622854132484,0,0,0,0.0163455944336195,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.126021046518637,0,0,0,0.00445947132676881,0,0,0,0.0457431500396886,0,0,0,0,0,-0.118839390650913,0,0,0,0,0,0,0,0,0,0,0,-0.024671467458066,0,0,0,0,0,0,0.117964740416117,0,0,0,0.0762245543928021,0.160762339281729,0,0,0,0.0241316469523903,-0.104367212594406,0,0,0,-0.148541954953271,0,0
Slope,0,5.09076244136837,0,0,0,0.520981609880953,0,0,0,0,0.00824237538436661,0,3.70822132973107,0,0,0,0,0,0,0,0,-0.260100878433757,0.0323937751968238,0,2.26911727763466,0,0,0,0,0,0,0,0,0,0,-0.685281231285453,0,0,0,0,0,0,-0.393916246622718,0,0,0,0,0,0,0.722120587049654,0,2.05667757038134,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.265309149560085,0,-0.647539884349791,0,0,0,-0.246256547837164,0,-0.00870041350641539,0,0,0.715642504757619,0.313866864064986,0,0,0,0,0,0,0.52609563576811,0,0,0,0,0,0,-0.186677494702604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791323438827887,0,0,0,0,-2.2582319276897,0,0
RealEstate_excess,0,0,0,0,0,-0.096623448740548,0,-0.0497012708805944,-0.0269186742833517,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162001121710018,0,0,0,0,0,0,0,0,0,0.0880236955337988,0,0,0,-0.00852850747085574,0,-0.0393302753503142,0,0,0,0.0330448619867781,0,0,0,0.318697719411605,0,0,0,-0.0191241949909363,0.0325512728348118,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874843056849792,0,0,0,0,-0.102955930782758,-0.019068301872061,0,0,0,0,0,0,-0.0032722583196866,0,0,0,0,0,-0.0124545954007608,0,0,0,0,0,0,0,0,0,0,0.0279312835384538,0,0,0,0.00145210861155663,0,0.056346629927121,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366083582259108,0,0,0,0,0,0,0,0.000161303024244463,7.76981916144407e-05,-9.73844949051287e-05,0,0,0,0,0,0,0,0,0,-0.000707866750148592,0,0,0,0.00144399586988217,0,-0.000406780326001317,0,0,0,0,0,-0.00139328824731082,0,0,0,0,0,-0.000868417883766474,0.00115128403340348,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239669839844618,-0.0409804474774781,0.0758625008475171,0,0,0,0.0893072548716756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065396864700433,0,0,0,0.00873489359501521,0,0,0,0,0,-0.0228154983916506,0,-0.0147092240206438,-0.153954049159652,0,0,0,0,0.458998536801814,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0073278262167064,0,0,0,0,0,0,0,0,0,-0.00160040051863556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570609209438056,0,0,0,0,0,0,0,0.000918887945588339,0.00823228885156099,0.0087121683609484,0,0,0.296365344342625,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000945460329555943,0,0.00671191667843007,0,0,0,-0.0107845990663954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001777938443445,0,-0.012024602476177,0,0,0,0,0,0,-0.0108670249939886,-0.00173741265287341,0,0,0,0,0,0,0.0132692225655859,-0.0025988456755861,0.00851049312567571,0,0,0,0,0,0
