,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X601991.SH,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X002466.SZ,X000877.SZ,X000807.SZ,X000630.SZ,X600219.SH,X000933.SZ,X600985.SH,X601168.SH,X600176.SH,X000408.SZ,X000883.SZ,X600096.SH,X600348.SH,X000027.SZ,X002353.SZ,X000932.SZ,X600282.SH,X600612.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.082634036370978,0.505920386644788,0,-3.46944695195361e-18,0,0,0.0846053751649292,0,0.161871847246288,0,0,0,0,-0.103956408225366,0.0339472403163136,0,0,0,0,0,0,0,0,0,0,-0.122959503206415,0,0,0.0219939099830846,0,0,0,0,0,0,0.0349916685764119,0.0282015778482431,0,-0.0823130227971282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00372594506862887,0,0
X601088.SH,0.45609217184568,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532293424284504,0,0,0,0,0,0,0,0,0,0,0.0378687007035209,0,0,0.14848926461594,0,0,0,0,0,-0.0236310309026972,0,0,0,0,0,0,0,0,0,0,0,0.0656762837828058,0,0,0,0.038146590377679,0,0.0519665977255399,0,0,0,0,0.0744039299110517,0,0
X600028.SH,0.440156935395909,0.0735482042965162,0,0,0,0,0.073975469699723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150126535647997,0,0,0,0,0,0,0,0,0,0.0334254799359044,0,0,0.0426447577994624,-0.00334361390067444,0,0,0,0,0.0227891883244893,0,0,0,0,0,0,0,0,0.0140248359383557,-4.33680868994202e-19,0,0,0,0,0,0
X600309.SH,-0.139498866126178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428910694666,0,0,0,0,0,0,0,0,0,0,0,0.0286484660519465,0,0,0.0717477289531155,0,0,0,0,0,0,0,0,0,0,0,0.104376306730905,0,0,0,0,0.130950186160261,0,0,0,0,0,0,0,0,0.107888706331244,0,0
X600188.SH,0,0.232032208896352,0,0,0,0.370484510969317,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0208619630049838,0,0,-0.00801207192540325,0,0,0,0,0,0,0,0.172757408540051,0,0,-0.176781227421145,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.185865588313726,0,0.361889528928859,0,0,0,0,0,0,0,0,-0.00411145844237429,0,0,0,0.0975643424628459,0,0
X601898.SH,0,0.0259718550300346,0.0112194839208507,0,0.0733594372576231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725601050593722,0.0934177152543187,0,0,0,0,0,0,0,0.18878943204798,0,0.0362002881675375,0,-0.0212088920326217,0,0,0,0,0,0.336549767151669,0,0,0,0,0,0,0,0,0,0,0.0268658054094123,0,0,0.000827959552066082,-0.00326051046868051,0,0,0,-0.00992465687496407,0,0
X600019.SH,0,0,0,0,0,0.137008200216643,0,0,0,0,0,0,0,0,0,0,0,0.105818708373577,0.148465382906278,0.0204415657713254,0,-0.0259866866744808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363494878260049,0,0.0980058913066922,0,0,0,0,0,0,0,0.0238579216738722,0,0
X600011.SH,0.0767066309327619,0,0,0,0,0,0,0,0,0,0,0,0,0.304983318264842,0,0,-0.0144690299265204,0.105636307080741,0,0,0.0490386270414849,0,0,0,0,0.272490005363701,0,-0.11957922393659,0,0.108014096125678,-0.142758033461593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240809176855718,0,0,0,0,0,0.0160993544211097,0.0475985999025696,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0130464533505188,0,0,0,0,0,0,0,0.155929219181001,0,-0.0618097301662816,0,0.150973245520641,0,-0.0760626590828164,0,0,0,0,0,0.00454069736624743,0,0,0,0,-0.130691435163186,0,0.0464700022530693,0,0,0,-0.105867447873765,0,0,0,0,0,0.0274184079206378,0.123689087200005,0,0,0,0,0,0,-0.175532017001725,0,0.0088254952583472,0,0,0,0.0752290635401268,0,0
X601600.SH,0,0.0233300053467659,0,0,0,0,0,0.102757188936878,0,0,0,0,0,0,0,0,0,0,0,0.125570293797544,0.0688333115590838,0,0,0,0,0,0,0,0,0,-0.0145904588026152,0,0,0.0958304515564505,0,0,0.192563255716214,-6.93889390390723e-18,0.247492267200021,0,0,0,0,0,0,0,0.111243468845246,0.148044069972294,0,0,0,0.0255884704451606,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156080174992778,-0.0119389600752047,0,0,0,0,0,0,0,0.0105880820984538,0,0,0,-0.0179244153718582,3.46944695195361e-18,0,0.0588461345778316,-8.67361737988404e-19,0.0998869820094436,0,0,0.202093886086657,0,0,0,0.0642039589518466,-0.104551610747528,0,0.0743282923956315,0,0,0,0.00403737134420594,0,0,0,-0.0320206692884174,0.00886385668035072,0,0,0,0,0.0450397121444202,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.703326224396233,0,0,0,-0.111433565721432,0,0,0,0,0,0,0,0,-0.0229650744638905,0,0,0,0,0,0,0,0,0.179118443744564,-0.0174226217810172,0,0,0,-0.0688091255919551,0,0.140841123408324,0,0,0,0,0,-0.00259155707515272,0.0371337942158484,0,0,0,0,0,0
