,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X601898.SH,X600801.SH,X600362.SH,X600010.SH,X000786.SZ,X600188.SH,X600489.SH,X600352.SH,X600111.SH,X002466.SZ,X601991.SH,X600688.SH,X600795.SH,X600176.SH,X600426.SH,X600027.SH,X600529.SH,X600299.SH,X601992.SH,X002080.SZ,X600612.SH,X600315.SH,X600219.SH,X002353.SZ,X002409.SZ,X000301.SZ,X600126.SH,X000723.SZ,X000932.SZ,X000027.SZ,X601158.SH,X000883.SZ,X600486.SH,X600516.SH,X002075.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0,0,0.158015940451941,0,0,0,0.0534174616334796,-0.064297184460554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500300457839111,0,0.13050736817043,0,0,0,0,0.0227123492713998,0.293970545693572,0,0.0736804230593948,0.00568110294526276,0,0,0.065845635596136,0,0,-0.0323876595889495,0,0,0,0,0,0,0,-0.0358488902818475,0,0,2.16840434497101e-19,0.0187108126366416,0,0,0,-0.0315396022379684,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0322941669832133,-0.0335787078862506,0,0.610326033135333,0,0.213412113637597,0,0,0,0,0,0,0,0.130341355225918,0,0.0468005037683775,0,0,0,0,0,0,0,0,0,0,-0.0492691034389161,0,0,0,0,0,0,0,0.127790472795844,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.00310227202422487,0.00482721531879624,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,-0.0651677294488003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820874350677214,0,0,0,0,-0.121995131009409,0,0,0,0,0,0.656287213949509,0.289526455581487,0,0,0,0,0.0858506632704573,0,0,0,0,0,0,0,-0.0268141166056181,0,0,0.0249460739861657,-0.0193410827056036,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0149640069053391,0,0,0,0,0,0,0,0,0,0.0787234906284537,0,0,0,0.0924756838730422,0,0,0,0,0.183275597515829,0,0,0,0,0,0.06846684768997,-6.93889390390723e-18,0,0,0,0,0,0.329986976822744,0,0,0,0,0,0,-0.0667264531433579,0,0,-0.00727115470252836,-0.0100328706553008,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0553986790356275,0,0,0,0.00798894202385812,0,0,0,0.0395845504939855,0,0.0732764177356412,0.0512347850410529,0,0,0.100667424792361,0,0,0,0.0100363767586849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250025834440734,0,0,0.0566790394398198,0,0,0,0,0,0,0,0,0,0,-0.0120609851194039,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920418316657181,0,0,0,0,0,0,0,0.125038877072091,0,0,0,0.219730325913931,0,0,0.0800171332447505,0,0,0,0,0.164649825105361,0,0,0,0,0.139125092191171,0.0737832368929893,0,0,0,0,0.0020739978875217,0,0,0,-0.0576213168270108,0,-0.0141769676728329,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.111698486457939,0,0.176063126875648,0,0.000593202331648992,0,0,0,0,0,0,0,0,0,0,0.102267579387697,0,0,0,0,0,0,0.0682326281797055,0,0,0,0,0,0,0,0.100606011118869,0,5.42101086242752e-20,-0.0160667503012192,0,0,0.144878206445997,0,0,0,0,0,0,0,0,0,0.010796986001768,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.653327706083371,0,0,0.162301828967058,0,0,0,0,0,0,0,0,0,0,0,0.0131237897082166,0,-0.123907246650735,0,0,0.0680309614262882,0,0.26057569400235,0,0,0,0,0,0,0,0,0,0.032904385291051,0,0,0,0,0,0,0,0.127035619350523,0,0.216927176703411,0.0591388386498526,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0203405135433104,0,0,0,0,0,0,0,0,0.0725366411883159,0,0,0.197974294393231,0,0,0,-0.0166425312367292,0.0266555494701772,0,0,0.0702923092687544,0,0,0,0,0,0,0,0,0,0.106793349073019,0.0550995231882812,0,0,0,0,0,0,0,0,0,0.0188387757301752,0,0,-0.00363612306521394,-0.00571619320440591,0,-0.0570897443950459,0,0,0,0
X002353.SZ,0,0,0,0,0.298147720995445,0,0,0,-0.125936742960299,0.0241165921006925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433813536504073,0,0.460454425965394,0,0,0,0,0,0,0,0,0,-0.0721625533783461,0,0,-3.46944695195361e-18,0,0,0.305034579757512,0,0,0,0,0,0.122121750117902,0,0,0,-0.0166651602861817,-0.0352516361686358,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.122124942040266,0,0.095385637619973,0,0,0,0,0,0,0,0,-0.00604707650547957,0,0,0,0,0,0,0.368016720010105,0,0,-0.0652975339978898,0,0,0,0,-0.12648871084249,0,0.173149124980561,0,0,0,0.16952195688359,0,0,0,0,0,0,0.0975922680265972,0,-0.171090962770346,0,0.0830797760633935,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158614189313787,0,0,-0.0579868410124612,0,0,0,0.0255370370376827,5.42101086242752e-20,0,0,0,0,0,0,-0.0132786235293791,0,0,0,0,0,0,0,0.0361275094223949,0,0,0,0,0,0,0.00996757716731175,0,0,0.0417507604271465,0,0,0.0346490438930161,-0.0361320295489207,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.0466457936559365,-0.0704047204044431,0,0,0,0,0,0,0,0,0.182361183374627,0,0,0,0,-0.134494474561368,0,-0.260018532747902,0,0,-0.802841535790801,0,0,0,0,0.455872537509942,0,0.295581146785003,0,0,0.0611639908207016,0,0,0,0,0,0,0,0,0,0,0,-0.0223035094865023,0.0373846748655214,-0.0469918971207724,0,0,0,-0.266773720248956,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.126618313468525,0,0,0,0,0.0853736333367978,0,0,0,0,0,0,0.184680026564503,0,0,0.0723103552837069,0,0,0,0,0,0.0175907073018926,-0.0818200835065378,0,0,0,0,0,0,0.178440425880303,0.170010323485782,0,0,0,0,0,0,0,0,0.345237799577926,0,0,0,-0.0311160022720897,0.013886212392214,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.0278886771852693,0,0.0682246960631736,0,0,0,0,0,0.313332278574224,0,0,0.101819728113197,0,0,0.0011778079604042,0.0695768605352564,0,0,0.0111388944041764,0,0,0,0,0,0,0,0,0,0,0,0.0522945117936806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.0128299912669733,0,0,0,0.13101469597213,0,0,0,0,0,0,0.0861704452738793,0,0,0.188103491143719,0,0,0,0.0165430599240263,0,0,0,0,0,0,0.0452041785045984,0,0,0,0,0,0,0,0.0297560979011035,0,0.0566123126605272,0.0794813064278833,0,0,0,0,0,0.028956100110024,0,0,0,0.0171656623227383,-0.015012477065727,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0506029280068755,0.0489803833696684,0,0,0,0,0,0,0,0.151789798814969,0,-0.0264194817909894,0.0818370005038344,0,0,0,0.0573051712154874,0,0,0,0,0,0,0,0.0845535681260398,0,0,-0.190106653192602,0.0200886308796217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558104359668065,-0.00181133908859593,0,0,0,0.0202097772028827,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0130860389087774,0,0,0,0,0,0,0,0,0,0,0,0,0.0352539432225333,0,0,0,0,0,-0.0135766486699709,0,0,0,0,0,0,0,0.0618348925171855,0.120820023426161,0.0548859925321741,0,0,0,0,0,0,0,0,0.11421169096888,0,-0.0109950625275133,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.357468974797237,0,0,0,0,0,0,-0.0350963861871271,0,0,0,0,0,0,0,0.0865033331849997,0,-0.00808320728122294,0,0.0269103995116464,0,0,0.0890199752304093,-1.73472347597681e-18,0,-0.102205911352655,0,0,0,0,0.1067323823797,0,0,0,0,0,-0.149350778891165,0,0,0.137843104181527,-0.0166880431570626,0,0.0226752117221044,0.0254928674547878,0.00791808944715637,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294045262691252,0.291938990641621,0.0303942827465154,0,0,0.0511440767862853,0,0.0905328709552213,0.140400466700564,0,0,0,0,0,0,0,0,0,0,0,0.00597689816885967,0,0.140872872345502,0,0,0,0.0788618447946587,0,0,0,0,0,0,0,0.24672922071573,0,-0.0255904949896604,0.0426209157116167,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.159640872840703,0,0,0,0,0,0,0,0,0,-0.181455085977254,0,0,0,0,0.0681578801322767,0.365235873878401,0,0,0.0460366839016881,0,0,0,0,0,0,0,0.25020226513842,0.229361653151689,-0.058496487680317,0.173077070752485,0,0,0,0,0,0,0,0,-0.0391985722011085,0,0,0,0.00294887068774793,-0.0116265323302956,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.00629971221367676,0,0,0,0,0,0.0515129630759577,0.0165549810828794,0.0665954426275718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824421148896895,0.0220707645038755,0,0,0.0966289108666757,0,0,0,0,0,0,0.0629132692288009,0,0,0.0206306901016924,0,0,0,0,0,0,0
Change_TY3M,0,0,0.360931263884007,0,0,0,0,0,0,0.338122939247158,0,0.44932770053282,0,0,0,0,0,0,0,0,0,-0.0528420351877068,0,0.0380449759628251,0,0,0,0,0,0,-0.168512672825233,0,0,0,0,-0.122867196854083,0,-0.0356588255965164,-0.321219912989069,0,0,-0.117525641757654,0,0,0,0,0,0,0.0553476167207139,0,0,0.0294978295770536,-0.0941410738381851,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197548948377073,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.259415714838243,0,0.178239115246299,0,0,0,0,0,0.0255530532116775,0,0,0,1.07090789118782,0,0.715608110980328,0,0,0,7.78817431057229,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451746922229122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123475872928559,0,-0.220909542303979,0,0,-0.245592853651229,0,0,0,0,0,0.899112961575532,0,0,0,-0.401873830259549,0.768260274260926,0,0,0,0,0.993515173705733,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0515845082768708,0,0,0,-0.0519474987160456,0,0,0,0,0,0,0,0,0,0,0,-0.0227033130310487,0,0,0,-0.0771536598027691,0,0.0674062694689802,0,0,0,-0.0576141137542168,0,0,0,0,0,0,-0.0165232840435906,0,0,0,0,0,0,-0.0562942787187057,-0.00473151643579096,0,0,0,-0.0199753387035958,0,0,0,0.0330600684609584,0,0
MKreturn,0,0,0,0,0,0,0,0.229563222961659,0,-0.0042678334793931,0,-0.114689890014142,0,0,0,0,0,0,0,0.0657214425810584,0,0,0,-0.0183732653390646,0,0,0,-0.024403830940191,0,0,0.0406363627048491,0,0,0,0,0,0,0.0328210137259003,0,0,0,0.0083453614613857,0,0,0,0,-0.185569571946716,0,0,0,0,0.00714726255521203,-0.0151559438642018,0,0,0,0.0933688684785911,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141791486760341,-0.00263536682152099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136610832309917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946124282671896,-0.00732589516712449,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615594516126176,0,-0.0209642930994735,0,0.0244912687085392,0,0,-0.172024926223965,-0.0498463642162143,0,0,0,0,-0.111806037254356,0,0,0,0,-0.06418180973478,-0.0924314401265696,0.0724767592259053,0,0,0,0,-0.0259614712716544,0,0,0,0,0,0,0,0.145372150816306,0,0,0.0701665405866936,0.0465676256452683,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00150265462149763,0,0,-0.0223444903025769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.00081354033724994,0,0,0.00514259469615136,0,0,0,0,0,0,-0.00113522057974643,0,0,0,0,0,0,0,0,0,0,-0.00249092872066228,0.00322647737914086,0,0,0,0.016814803802846,0,0
CarbonVol_Hubei,0,0,0,0,-0.00050572596654212,0,0,0.00744573759712631,0,0.000330164490477972,0,0,0,0,0,0,0,0.0100087419158504,-0.00463216722834013,0,0,0,0.00206127474745797,0,0,0,0,0,0,0,0.00167092958446971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429292571937776,0,0,0,0,0.000224729546401016,0,0,0,0.0282682108216079,0,0
