,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X000792.SZ,X002466.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600489.SH,X000983.SZ,X000807.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600219.SH,X002080.SZ,X000539.SZ,X600995.SH,X300037.SZ,X000933.SZ,X600688.SH,X600096.SH,X000630.SZ,X000723.SZ,X600612.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0.0917303201053011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198461649786007,0,0,0,0,0,0,0.031596388431542,0,0.0108971699704739,0.682221740168962,0,0,0,0,0,0,0,0,0,0,0.0309812709492788,0,-0.0096203170476268,0,0,0,0,0,0,-0.285747618308852,0,0,-0.0350809252180388,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.00102567730230798,0.237791239259294,0,0.0350204228071152,0,0,0.37364312498151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.149481336702348,0,0,0,-0.000843691681166546,0,0,0,0,0,0,0,0,0,0,0.0280083258539954,-0.0332866179016922,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0127409982901859,0.644016972158923,0.00459576877750135,-0.103218557575679,0,0,0,0,0,0,0,0,0,0,0,-0.083704926498265,0,0,0,0,-0.0710469694408527,0,0,0.100274138409359,0,0,0,0,0,0,0,0,0,0,0,0.0393821418609433,0.103933862813442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340819796503602,0,0.13394132790809,0,0,0,0,0,0,0.069811904812469,0,0.627824432372663,0,0.0858007053629012,0,-0.160826325649868,0,0,0,0,-0.0276949754018947,0.0982457452273295,0,0,0,0,0,0.070155350009208,0,0,0,0.017972171912737,2.16840434497101e-19,-0.255077468325501,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0211278560269658,0,0,0,0,0,0,0,0,0.0157766769185821,0,0,0.0613423624776589,0,0,0.0354253183870672,0,0,0,0,0.0599963130652617,0,0,0,0.00778462928269771,0,0,0.00037273623387585,0,0,0,0,0.0597808317060495,0,0.0155748722820811,0.125097124450776,0,0,0,0,0,0.00656185437069151,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143363589341975,0,0,0,0,0,0,0,0,0,0,0,0.0570923673111303,0.132724714411667,0.110983620068303,0.307433911757407,0,0.124231677560224,-0.149361598570176,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0122154076157222,0,-0.181726943893582,0,0,0,0,0,0,0,0,0.0134721989128068,0,0,0,0,0,0,0
X600111.SH,0,0,0.0143729823527901,0,0,0,-0.0419983648956161,0,0,0,0,0,0.0289161249476736,0.157243715539952,0,0,0,0.315142141341138,0,0,-0.0880504062116685,0,0.108636565033572,0,0,0,0,0,0,-0.0884140928170635,0,0.0265000518561459,0,0,0,0,0,0.435006074933992,0,0,0,0,0,0.0365074111818023,0,0,0,0,0.00434083676344072,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0.0149571781568771,0,0,0.183289160459135,0,0,0,0,0,0,0,0,0,0,0,0.483316253813667,0,0,0,0,0.023365097223644,0.0290046300812332,0,0,0,0,0.011168760665697,0,0,0,0.0197172258283682,0,0,0,0,0,0,0,0,0.0350930560406255,0,0,0,0,0.0336361163218944,0,0,0,0,0,-0.0140747281445916,0,0,0,0,0,0,0
X000708.SZ,0,0,0.134645243375695,0,0,0,0,0.162711006364478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046159771460713,0.0436581797873228,0,0,0,0,0.0831748289710069,0,0.160630222370356,0,0,0,0,0,0,0,0,0,0,0,0.0354373803392755,0,0,0,0,0,0.00594804112443371,0,-0.0795368904685125,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0239255831503672,0,0,0,0,0,0,0,0.231601736550153,0,0,0.0563400621379285,0,0.065158587307315,0,0.0371750582453863,0,0,0,0.0467472164287984,0,0,0.0998664894630097,0,0,0,0,0,0.342330388231186,0,0,0,0.254359284457908,-0.136051593289894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.320953452271687,0.071101668868449,0,0,0,0,0,0.108479882430927,0,0,0,0,0,-0.202877236617571,0,0,0.145423576857558,0,0,0,0,0,0,0,-0.149948226144299,0,0,0,0,0,0.687793882440348,0,-0.128259340458156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456259417887265,0,0,-0.00456332677851867,0.102520412842675,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.13387495526978,0,0,0,0,0,0,0,0,0.021799469302644,0,0,0,0,0,0,0,0,-0.0407950956821514,0,0,0.156192848261906,0,0,0.0186575476415893,0,0,0,0,0,0,0,0,0,0.10358932081274,0.0173365649398454,0,0.18545717821633,0,0,0,0,0,0.0251583502392345,-0.0155703955271336,0,0,-0.0351238220750434,0.0661678227246957,0,0,0,0,0,0
X600426.SH,-0.0244196762597234,0,0,0.227239721604208,0.0644006761103644,0,0,0.331834730435237,0,0,0,0,0,0.0800553065192628,0,0,0,0,0,0,-6.93889390390723e-18,-0.167195256251903,0,0,0,0,0,0.0831594126831942,0,0,0,0,0,0.278750420162518,0,0,0,0.131183610750645,0,0,0.0856948954400467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.138334187067156,0,0,0,0,0,0,0.0325523100194535,0,0,0,0,0,0.0572004313182051,0,0,0,0,0,0.0305626025837227,0,0,0,0,0,0,0,0,0,0.0366604731898014,0,0,0,0,0,-0.0147863573476774,0,0.128400890627564,0,0,-0.0736326510964058,0,0,0,0,0,0.19888048720775,0,0,0,0,0.0462166990432926,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.108130899697778,0.0477032273647477,0,0,0,0,0,0,0,0,0,0,0.234094494998466,0,0,0,0,0,0,0,0,0,0.462429675196568,-0.0324057263940703,0,0,0,0,0,0,0,0.0255258762127627,0,0,0.0463883042272571,0,0,0.0542783180816172,0,0,0,0,-0.0964688191492866,0,0,0.046744604618752,-0.0108510635618787,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553736005908072,0.186195329347116,0,0,0,0,0,-0.0485739363465073,0,0,0.0511218708589879,0.11500720607914,0,0,0,0,0,0,0,0,-0.0137599695040797,0,0,0,0,0,0,0,0,0,0,0.0353398661854637,-0.218107950773085,0,0,0,0,0,0
X600803.SH,-0.192013049450363,0,0.0191392193334889,0,0,0,0,0,0,0,0,0,0,0,0,0.207544088207458,0.117608672773482,0,0.0342957380893081,0,0,0,0,0,0,0,0,0,0,0.137008236392535,0,0,0,-1.73472347597681e-18,0,0.193913245333172,0,0,0,0,0.137538444353941,0,-0.0947002403551872,0.337106853935665,0,0,0,0,-0.0482881392334721,0,0.143791810156447,0,-0.107249474891617,-0.138452571975636,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,1.0138729266323,0,0,0,0,0,0,0.080267659548497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639021874660361,-0.00309340509150125,0,0,0,0,0.191602331076544,0.0147713279680577,0,0.282694653874874,0,0,0,0,0,0,0,0,0.0225816709350043,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694781397693031,0,0,0,0,0,0,0,0,0.579334811605584,0,0.0562175419682675,0.0382292875924203,0,0.0753266924540551,0,0,0,0,0,0,0,-0.238349416823812,0,0,0.121919986033124,0,0,0,0,0,0,0.110043061353677,-0.00678706915611781,0.101753207407815,0,0,-0.0222257033810936,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.73506605011848,0,0,0,0,0,0,0,0,0.105678685480373,0.0619146447552762,0,0.0152095431105842,0,0,0,0,0,0,0,0.0196241877868544,0,0,0,0,0,0,0,0,0,0.0126714124184242,0,0,0,0,0.112164921905472,0,0,0,0,0,0.0148923094431961,0.00380828604759027,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0311464879444816,0.0918883669473371,0,0,0,0.00137963301921588,1.73472347597681e-18,0,0,0,0,0,0.1108126960024,0,0.0443463625825109,0,0,0,0,0,0,0,0.0441844064122292,0,0.171291846129828,0,0,0.223998099242994,0,0,0.0219994628356552,0,0,0,0,0,0.039877521949177,0,0,0,0,0,0,0,-0.015040892738612,8.67361737988404e-19,0,0,0,0,0,0
X000807.SZ,0.0926837719106645,0,0,0,0,0,-0.160356163986223,0,0,0,0,0,0,0.489667185761729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296448281299569,0,0.0956711037621593,0.506555827458754,0,0.0183045788756198,-0.0492903663931357,0,0,0,0.107191405784591,0,0,0,0,0
X601699.SH,0.0366384419325868,0.0985569821760681,0,0,0,0,0,0.135342679294816,0.166464098145016,0.16662018445013,0.00574296552127599,0.0176096719865753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148822667370667,0.153549816027125,0,0,0,-0.159385307797786,0,0.056962134308431,0,0,-0.0726923393095954,0,-0.0248400126208077,0,0,0,0,0,0,0,0,-0.0122212547411184,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.175964855936831,0,0,0.159836219461496,0,0.145699091738219,0,0,0,0,0,0,0.351858521859073,0,0,0,0,0,0,0.0215668189243423,0,0,0,0,0,0,0.0453106535974988,0,0,0,0,0,-0.0379336145263106,0.0630587046720615,0,0,0,0,0,0,0.0175551626618008,0,0.055333402929585,0.0238894555496207,-0.0594044177065117,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509660729524907,0.0410259251179735,0,0,0,0,0,0,0,0,0,0.0739690289781289,0,0,0,0,0.0781655364462427,0,0,0,0,0,0,0,0.198533923394138,0,0,0,0,-0.213586990906234,0,0,0.0587753047286906,-0.0949849534254883,0,0,0,0,0,0
X600160.SH,-0.229175950907482,0,0,0,-0.123111209056085,0,0,0,0,0,0,0.34098745111642,0,-0.0492835668864279,0,0,-0.00303073364809381,0,0.187433727373202,0,0,0,0.115182986872698,0,0,0,0.250069577238307,0,0.104767485397539,0,0,0,0,0,0,0,0,-0.0517811537701527,0,0,0,-0.0022067805616014,0,0,0,0.0925605441228225,0,0,0,0,0,-0.0220798675618992,0.195746804814331,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.348568589296206,0,0,0.344607790279194,0,0,0,0,0,0,0,0,0.0974507428433515,0.212034126185687,0,0,0,0,0,0,0,0,0,0,0.0533764262453924,0,0,0.00793691891581314,0,0,0,0,-0.068048296687663,0.0942458852949958,0,0,0,0.0593942543673918,0,0.023280628225247,0,0,0,-0.0133003899862601,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0784173380816126,0,0,0,0.0637518805225457,0.0463967662810589,0,0,0.492257237503289,0,0,0,0.0685768434565609,0,0.00714160123225758,0,0,0,0,0,0,0,0,0,0.045399341252918,0,0,0,0,0,0,0,-0.0261874129224907,0,0,0.0785329493624552,0,0,0,0,0,0,0,-0.0249116164818073,-0.0807001983023184,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0653701306692543,0,0,0.0634071854780177,0,0,0,0,0.0576289233796953,0,0,0,0,0,0,0.0644010603932796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150552870516714,0,0,0,0,0.0619120785825272,-0.0503678442122069,0.0723314068759868,0,0,0,0,0.0411268552840869,0,0,0,0.0979905931390913,0,-0.00679973956893683,0,0,0,0,0,0
X002080.SZ,0,-0.0693430224308209,0,0,0,0,0,0,0,0,0,0,0.0369515129015977,0,0,0,0,0,0,0.497747831476491,0,0,-0.0690768613880322,0,0,0,0,-0.016716926852727,0,0,0,0.00470672492205124,0,0,0,0,0,0,0.107180914874534,0,0,0.0198962375659398,0.074667087982554,0,0,0,0.229044220135068,0,0,0,0,-0.00675328048980505,0,0.153626435383569,-0.307078188296682,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.071560523341825,0.0740838799184012,0,0,-0.12969936500909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334345969819277,0.316839893790192,0,0,0,0,0.0962101212098545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309973371798189,0,0,0,-0.00493148381273904,0,0.0912189970792088,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0.319231668002666,0,0,0,0,0.054638184720808,0,0,0,-0.0733455788172298,0.519191446682301,-0.0492783310529287,0,0.0440561938096644,0,-0.429507275176837,0,0,0,0,0,0,0,0,0,0,0.342808793247031,0,0.137544448384049,0.431512431897868,0,0,0,0,0,0,0,0.0870906362284114,0,0,0.0319019565559393,-0.15803583938736,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,-0.126625272039778,0,0,0,0,0,-0.0809084850881161,0,0,0.0695821467957479,0,-0.412051664487307,0,0,0,0,0,-0.0181222978717921,0,0,0,0,0,0,0,0.0300268988766436,0,0,0,0,0,0.00295568821134457,0,0,0,0.397387702106326,0,0,0.0278429090403132,0,0,0.0737718694666218,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.00175626426128854,0,0.135309495176364,0,0,0,0,0,-0.0660466410475087,0,0,0,0,0,0,-0.0711568889886351,0,0,0,0.151921388111705,0.0573913472105074,0,0,0,0.644458783353182,0,0.0204333370828237,0,-0.0556018295608392,0,0,0,0,0,0.0486070569286354,0,0,0,0.0248894880573037,0,0,-0.129846999561901,0,0,0.0165947026348226,0,0,0,0,0,0,0
X600688.SH,0.00190906067008084,0.200586393800995,0,0,0.0395524487521458,0,0,0,0,0,0,0,-0.0410355957702694,0.0319798080408262,0,0,0,0,0,0,0,0,0.106169049678974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567957625789603,0,0,0,0.0595376910303976,0,0,0,0,0,0,0,0,0,0.0210871113337761,0,0,0,0,0,0,0
X600096.SH,0.0435618508497714,0.0153850507623455,0,0,0,0,0,0.133079140356647,0.0748848131070892,0,0,0,0.217578092482659,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883132125267461,0,0,0,0,0,0,0.00698798744148628,0.0319102937181106,0,0.200375809915442,0.0644400168222406,0,0,0,0,0,0.0220741887186904,0,0,0,0,0,0.125340884137087,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.000416708786957381,0,0,0,0,0,0.10143624272428,0,0,0,0,0,0,0,0,0,0.364993117702811,0,0,0,0,0,0,0,0.165199743380036,0,0,0,0,0,0.0207325020103391,0,0,-0.00607716765913788,0.0637881042473444,0,0,0,0,0,0,0,0,0,0.0248448027850397,0,0,0,0,0,0,0
X000723.SZ,0.00874633155785697,0,0,0,0,0,0,0.168682937404113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432881500230806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217307859818915,0,0,0,0,0.0424154040825381,0,0.192746358914689,0,0,0,0,0,0,-0.0881501407138873,-0.0276199049299691,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,-0.0569365281384903,0,0,0.0571626289468875,0,0,0,0,0,0.131999269570545,0,0,0,0,0,0,0,0,-0.352221489688498,0,0,0,0,0,0,-0.0339969540174984,0,0,0.0704078447967258,0,0,0,0,0,0,0.592542974011036,0,0,0,0,0,0,0,0,0.071577784981474,-0.0756019495810392,0.113227369266785,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542162696495927,0,0,0,0,0,0,0,0,-0.0310420060397697,0,0,-0.013960124046232,0,0.0942695551424314,0.0962415790468186,0.0374721702679384,0,0,0,0,-0.0302728427777299,0,0,0,0,0,0.0399166653153768,0,0,0,0,0.0940977795744887,0,0,0,0,0,-0.0443159106785195,0.0226163722266298,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.306753229885103,0,0,0,0,0.170788747477025,0,0,0,0,0.0519975008736974,-0.0488423093357896,0,0,0,0,0,0,0.31449233997936,0,0,0.0560320846644022,0,0,0,0,0,-0.376034302172692,-0.240699580881813,0,0,-0.143840996850564,0,0,0,0,0,0,0,0,0,0,0,0.0221881597707423,-0.108399291190645,0,0,0,0,0,0
Slope,-6.93889390390723e-18,0,-0.830627067516159,0,0,0,0,0,0,0,0,0,-0.142720586782941,0,0,-0.0377057173008832,0,0,0,0,0.0840510834487214,-0.107142816118661,0,0,0,0,0.356392742439015,-0.227024375979048,-0.184011728027438,0,0,0,0,0,0.292091713730629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436179881906835,0,0,0,2.03630390181891,0,0,0,0,0,0
TED,0,0.0808494359849476,0,0,0,0,0,0,0,0,0,0,0.271298775612285,0,0,0,0,0,0,0.24037128660743,0.135147026002896,0.153919209680857,0,0,0,-0.615932671823347,-0.19573368568325,0,0,0,0,0,0.983113509964899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214987255903293,0,-0.0586158740465378,-0.568412876254188,0.386227400443632,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0543872123056079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417373918635327,-0.096916159673942,-0.0619755366466859,-0.0640447709561839,-0.0584873148111778,0,0,0,0.0153465402430468,0.043761317757673,0,0,0,0,0,0,0,0.152997203693482,0,0,0.0432143617788214,0.0687667083233988,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368958773826973,0,0,0,0,0.0313760378242611,0,-0.00417395597210044,0,0,0,0,0.0977943594992866,0,-0.022731004098873,0,0,0,0,0.0761437839739273,0,0,0,0,0,0,0,-0.016568345160172,0,-0.0666407022528581,-0.0451630047017783,0,0.0045262467744978,0,-0.0843081241452178,0,0,0.0907634308699142,0.00190743859396445,-0.00518479441625167,0,0,0,0,0,0
MKvol,-0.00126549876218513,0,0,0,0,0,-0.000222855485871689,0,0,0,0.000150121807844547,0,0,0,0,0,0,0,0,0,0.000253314294953753,0,0,0,0,0,0,0,0,0.00105131589168914,0,0,0,0,0,0,0,0,0,0,0,-0.000113936638807453,0,0.0013028281598118,0,0,0,0,-0.000936364320763714,-0.00174943678082421,0,0,0.00387850243693492,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00255151763028602,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117126740647049,0,0,0.011291046808766,0,0,0,0,-0.00136676746595655,0.0029637493364909,0,0,0,-0.0114507632227012,-0.00174233054884101,0,0,0,0,0,0,0,0,0,0.0028962398738203,-0.0106054539522019,0.00742041722378232,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342515231615024,-0.00138491873142503,0,0,0,0,0,0,0,0,0,0,-0.00152438512774858,-2.16840434497101e-19,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0166120541405195,-0.00886468475278982,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00085909722430749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020085904280102,0,0,0,0,0,0,0
