,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X600188.SH,X000877.SZ,X600660.SH,X002271.SZ,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X600176.SH,X600426.SH,X000408.SZ,X002080.SZ,X600219.SH,X601991.SH,X000786.SZ,X600795.SH,X600803.SH,X002326.SZ,X600027.SH,X300037.SZ,X300073.SZ,X600399.SH,X600141.SH,X600688.SH,X000831.SZ,X000959.SZ,X600516.SH,X000825.SZ,X600157.SH,X600096.SH,X600486.SH,X600352.SH,X000027.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.398335611980987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176790290731587,0,0,0,0,0,0,0,0,0,0,0.154245170283034,0,0,0,0,0,0,0.0880288735022731,0.0171376297011301,0,0,0.0161278784425492,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0562574315681749,0,0.517169763475194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210516258810548,0,0.381043707897597,0,0,0,0,0,0,0,0,0,0,0,0,0.140740631156373,0,0,0,0,0,0,0.0850283933281722,0.0777950503879523,0,0,0,0,0.00700327171366901,0,0,0,0.0448798579703741,0,0,0.0247620707347582,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.140519566759548,0,0,0,0,0,0.0156101725968337,0,0,0,0,0,0,0,0.0969158638396889,0,0,0,0,0,0,0,0.056009059614404,0.0611558099427023,0,0,0,0,0.00773718339790699,0,0,0,0,0,0,0,0.197754003957074,0,0.240052734161952,0,-0.0270057109669446,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0312979313763035,0,0,0,0,-0.168484155045118,0,0,0,-0.0700228475226002,0,0.0797695347553714,0.0722635529550308,0,0,0,-0.0901776872930821,-0.102549672817084,0,0,0,0,0.0954497470715361,0.0224227537685711,0,0,0,0,0,0,0,0,0,0,0,0,0.142069570579707,0,-0.00571212670154482,0,0,0,0,0,0,0,0,0,0.0568924504467692,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0122680998651927,0,0,-0.0491519101848998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032043376748539,0,0,0.848220698145213,0,-0.041665231027762,0,0,0,-0.133783200395642,0,0,0.0965861667083776,0.0520139361264614,0,0,-0.185158186688042,0,0,0,0,0,0,0,-0.0154991813539174,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.00899915400755594,0,0.0778393268291572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590163096921063,0,0.153367063752287,-0.0575618002588645,0,0,-0.0994900335387412,0,0.0239721649806938,0,0,0.0122719327525416,0.157332358509438,0.356602853157347,0.0338382999356811,0,0,0,0,0,0,0,0,0,0,0,-0.0201426763727643,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0560018792754906,0.13830945901362,0,0.0670908396050095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707596403734394,0,0,0,0,0,0.0974817859761993,0.129981566478911,0,0,0.31900213206484,0,0.0487775327688299,0,0,0,0.0809443460932585,0,-0.0408276846260535,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0313331107278178,0,0,0,0.0658880852167359,0,0.133571414832715,0,-0.00626773502709091,0.0117599961271386,0.00421324453676754,0,0,0.0763157239719366,0,0,0,0,0,0,0,0.029420291917733,0,0,-0.0209254052006106,0,0.0139113252231522,0,0,0,0.0207019202318494,0,0,0,0,0,0,0,0,0,0.146118680583254,0,0,0,0,0,0,0,0,-0.0340498847059707,0.0767972269435584,0,0,0,0,0,0
X601898.SH,0.143497627996632,0,0.497579778955783,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.126463014599029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322912610338476,-0.0733011755909604,0,0,0,0,0.0154743781021777,0,0.262427194037709,0.0703317971185226,0,0,0,0,0,-0.0306738175453912,-0.0624704675997549,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.126795902860303,-0.00951380060324345,0,-0.00175428700851388,0,0,0,0,0,0,0,0,-0.082346367597799,0,0.0838038892033647,0,0,-0.0212583497999391,-0.0753089972039649,0.0837483273929974,0,0,0,0,0,0,0,0,0.164020102293838,0,0,0,0,0,0,0,0.0757001949664061,0,0,0,0,0,-0.0220526055079083,0,0,0,0,-0.00939848976919487,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.109083686595185,0,0,-0.0131871342991374,0,0,0,0,0,0,0,0,0,0,0,0,0.0673742489764882,0.0696082018433604,0,0.475785805621617,0,0,0,0,0,0.0798815215676427,0,0.0302801757931961,0,0,0.0678236829435745,0.174678605266298,0,0,0,0,0,0,0,-0.0430579168753585,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.127843793025901,0,0,0,0,0,0,0,0.0214239193177424,0,0.0694508185063483,0,0,0,0.0811355503050142,0,0,0,0,0.307238197061382,0,0.153801257310287,0,0,0,0,0,0,0,-0.0299211642366738,0,0,-0.0234472889447671,0,0,0.0629618449329202,0,0,0,0,0,0,0.0114370644830179,0,0,0,0,0,0,0
X000723.SZ,0,0,0.0874405485334275,0,0,0,0,0,0,0.0147681029137375,0,0.316848084824227,0.216009942798579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115101393661409,-0.0544549293979428,0,0,0.00329975298390873,0,0,0,0,0,0,0,0,0,0.00279685484972109,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0452968782854824,0,0,0.0379069954205884,0,0,0,0,0,0,0.03146792072698,0,0,0,0,0,0.13235598517902,0,0,0.0705488085930207,0,0,0,0,0,0,0.00239868391270592,0.122025507860779,0,0.021435889839422,0,0,0,0,0,0.00227737028956691,0,0,0.0301803588176772,0,0,0,0,0,0,0.018909749766129,0,0,0,0,0,0
X600426.SH,0,0,0.0035611417077627,0,0,0,0.0687154611123749,0.216817426942805,0,0,-0.01880199595214,0,0,0,0,0,0.0940203844130638,0.0614856317402337,0,0,0,0,0,0,0.181279391996947,0,0,0,0,-0.0706765806234003,0,0,0.129466594883977,0,0,0,0,0,0,0,0,0,0.0897844882488486,0,0.054457941269528,0,0,0,0,0,0,-0.00186659504953917,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0577697551460056,0,0.270526707805315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203116314130565,0,0,0,0,0,0,0,3.46944695195361e-18,0.18661968586652,0,0,0,0,0,0.0565155783090529,0,0,-0.119042679156745,0.195505961431497,0.0692024042132517,0,0,0.0710302080954341,0.061332051761992,-0.0690158818813416,0,-0.0147948745936285,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0189879490875838,0,0,0,0,0,0,0.0923678629279112,0.155565411224569,0,0,0,0,0.210305498913249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109433095462825,0,0,0,1.73472347597681e-18,0,0.0895301814902715,0,0,0.0655671074579399,0,0.18998860733817,0,0,0,0,0.0871719041261974,0.0241285719807735,0.0166268235372098,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0209801594925725,0,0,0,0.0578903884761779,0,0,0,0,0,0,0,0,0.350050002792209,0,0,0,0,0.25761075350774,0,0,0,0,0,0,0,0.0533711342522049,0,0,0,0.0395161933591417,0,0,0,0,0,0,0,0,0.0422245552653554,0,0,0,0,0,0.0936390640154394,0,0,0.0331035835002457,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.122130205213131,0,0.034555612239678,0,0,0,0.0416342306582907,0,0,0,0,0.0478590328855072,0,0,0,0,0,0,0,0,0,0.362776670405112,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0475059561333215,0,-0.0082025135265022,-0.0602628046801096,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0740560515590111,0,0,0,0,0,0.21667653946637,0,0,0,0.116689980526274,0,0,0.0830003613328175,0,0,0,0,-0.0259942085307549,0,0,0,0,0,-0.153266899244435,-0.0761304310857532,0,0,0,-0.0727129692760776,0,0,0,0,0,0,-0.00902506266270834,0,0,0,0.3068875510002,0,-0.0410474799348142,0.0548964118569,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.111215837610039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20895217901072,0,0.366176612310131,-0.055774586863078,0,0,0.0225328274557068,0.212326357884975,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0226848301473103,0,-0.0059790937328019,-0.0225509736089573,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0549202793475095,0,0,0.153319603706621,0,0,-0.000728231302205629,0,0,0,0,0,0,0,0,0,0.272635414731756,-0.0196535122197275,0.273945532719328,0,0,0,-0.027862391843143,0,-0.0906891938059286,0,0,0,0,0,0.0202600310315097,0,0,0.185274615595394,0,0,0,0,0,0,0,0,-0.0188828560689088,-0.00753700465304743,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0.13591861154029,0,0.159465859740245,0,0,0,0,0.460367094353767,0,0,0,0,0,0,-0.14046398179334,0,0,0,0,0,0,0,0,0,0,0,0,-0.207490071756186,0,0.10688243940659,0,0.148069830325975,0,0.164355490066809,0,-0.126365249761332,0,0,0,0,0,0,0.00710493363976127,0,0,0,0,0,0,0
X600027.SH,0,0,0.0168103536739715,0,0,0,0,0.0448408808001347,0,0,0.381180321729344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361399002406519,0,0,0,0,0.51849176997939,0,0,0,0,0,0,0,0.0480430667327053,0,0,0.102414449892745,0,0,0,0,0,0,0,0,0.0187102783326277,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,-0.0281790120286038,0.113115510813933,0,-0.0903743866143902,0,0,0,0,0,0,0.140554289451599,0,0,0,0,0,0,-0.0706491311209855,0,-0.0219440549557718,0,1.0842021724855e-19,0,0,-0.457780236600638,0,0,0.0626649628461774,0.162840110270723,0,0,0,0.14213033450377,0,0,0,-0.0785434253247279,0,0,0,0,0,-0.094717663264248,0,0,-0.0196784153542463,-0.08490197598088,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.0217533529647626,0,0,0.00462792486163698,0,0.0745922045808509,0,0,-0.041029054247599,0,0,-0.0343114885819689,0,-0.0467089010190045,0,0,0,0,0,0.133015650947611,0,0,0,0,0,0,0,0,0,0.273536932128086,0,0.069698804854116,0,0,0.0944907805915287,0,0,0,0,0,0,-0.0667993750517614,0.125155262166628,0,0,-0.0358917868105572,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0.23379634218351,0,0.0483942389134506,0,0,0,0,0,0,0,0,0,0.116354113107134,-0.0727602743339152,0,0,-0.192184318208456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521022358821277,0,0,0,0,0,-0.0188715539656093,0,0,0,0.00610147847382441,-0.0766563579500132,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0.160133902607312,0,0,0,0,0,0.217630080650653,0,0,0,0,0,0,0,0,0,-0.0122701436357746,0.145715778668793,0,0,0,0,0,-0.112960315130331,0.013966353078347,1.73472347597681e-18,0,0,0,0,0,0.196899548041446,0,0,0,0.660350898860447,0,0,0,0,0,0,0,0,0,0,-0.0235050711474692,0,0
X600688.SH,0,0,0,0,0,0,0,0.218755921085733,0,0.00294449160747856,0.0695916885455046,0,0,0,0,0,0.0113561490441104,0,0,0,0,0,0.188481301080707,0.0597725921802534,0,0,0.00675067581878545,0,0,0,0.0210290233858711,0,0,0,0,0,0,0,0.0816847141483741,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496321756717124,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.516772905878061,0.0964893811400761,0,0,0,0,0.0512891284161409,0,0.275013981110649,0,0,0,0,0,0,0,0,0,0,0,0.0108503181025204,0.0847581850627245,0,0,0,0,0,-0.0287842515801046,0.0872581461735912,0,0,0,0,-0.0229427566518575,0,0,0,0.0997749618134888,-0.0771950769307724,-1.38777878078145e-17,0,0,0,0,0,0,-0.0920354714855917,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.142737630222147,0,0.0312650989237994,0,0,0,0,0.137609534182487,0.0778692372040291,0,0,0,0,0.0220122540275513,0,0,0,0.0524957977273439,0,0,0,0,0.0393108706076492,-0.0404633909042211,0.14313479220015,0,0,0,0,0,0,0,0,0,0,0,0.0411772600866805,0,0,0.360122039735732,0,0,0,0,0,0,0,0.0132975699440927,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.137271204294417,0,0,-0.0549241765691816,0.253668178872042,0.0135114771098425,0,0,0,0,0,0.281873926082182,0,0,0,0,0,0,0,0.0657074215965314,0,0.144464859467908,0,0,0,0,0.108545295696394,0,0,0,-0.124758872899261,0,0.0602088765988324,0,0.0524552090687705,0,0,0,0.0110018640969074,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0445787355851921,0,0,0.123731799768692,0,0,0,0,0,0.175176676564096,0,0,0,0,0,0.0336045667267348,0,0,0,0,0.296494474844151,0,0,0,0,0,0,0,0,0,0.103940244711577,0.0383440668464267,0,0.00329098608694833,0.00665386524550478,0,0,0,0,0,0,0,0,-0.0350180744426406,-0.0596799433159772,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818899498172239,0,0,0,0,0.0535012934269772,0,0,0,0,0,0,0.0447257138535723,0,0,0.214270729805533,0,0,0,0,0.257747086229117,0.158894607453986,0,-0.0127134763792972,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,-0.00596494972098236,0,0,0,0,0,0,0,0.192129984712013,0,0,0,0.156562746246511,0.105114115902647,0,0,0,0,0,0,0,0,0.162426581721298,0,0,0,0,0,0,-0.0449258801041072,0,0,0,0,0.488124904710211,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0732859892595629,0,0,0,-0.0700201263321899,0.07695324998588,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00762214758001593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877927709546265,0,-0.0502158004253759,0,0,0,0,0,-0.130170450061756,0,0.126791529739935,1.73472347597681e-18,0,0,0,0,0,0,0.0248748914875666,0,-0.035601659496772,0,-0.0651176746617372,0,0.00952210369664314,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0752089405539267,0.0484991527293535,0,0,0,0,0,0,0,0.1446666536558,0,0,0,0,0,0,0.0240097441645574,0,-0.0505648398923325,0,0,0,0.0216201101934732,0,0,0,0,0,-0.0180935654577042,0,0.0383635536675335,0,0,0,0,0,0,0.229709106472993,0,3.46944695195361e-18,-0.0191888826120943,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0132977682064349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442610648059374,0,0.0508542054672557,0,0,0.0981823689029064,0.0656815113608454,0.0588183593909967,0,0,0,0.0193036162874905,0,0,0,0,0,0.135596091757232,0,0,0,0,0,0,-0.0418078163782413,-0.0404404887126289,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.0638942956083474,0.0271777093561314,0,0,0,0,0,0.0681827135733354,0.371546326341662,0,0,0,0,0,0,0,0,0,0.134003220947506,0.0830857015510816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168272863123106,0,0,0.0750916121873691,0,0,0.105324172442336,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0270515587478278,0,0,0.0141672020281993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608211013490994,0,0,0,0,0.0294423893614225,0.0481896664413562,0,0,0,0,0.102816421891781,0,0,0,-0.0484643235126419,0,0,0,0,0,0,0,0,0,0,0,0.0643287843271242,-0.0769135035008089,0,0,-0.134153971682682,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0106335912813155,-0.211759117546512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325776310095625,0,0.332551064633882,0,0,0,0,0,0,-0.154287072551356,0,0,1.12635183969009,0,0,0,1.82306974216625,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0528093974857485,0,0,0.048656844764668,0,0,0,0,0,0,0,-0.103953675479027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079553006722434,0,0,0,0,0,-0.00808113001680034,0,0,0,0,0,0,0.584442518320826,0,0,0,0,-0.415441662490384,0,0
RealEstate_excess,0,0,0,-0.0113218753862706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886801690925369,-0.0253325075140274,0,0,0,0,0,0,0,-0.00699156167529679,0,0,0,0,0,-0.0658914996919431,-0.0153929726790351,0,0.00853528893429019,0,0.0401025352796856,0,0,0.0372896845586249,-0.0936927960878782,0.0123084968262583,0,0,0,0,0,-0.00679463531993444,0,0,0,0,-0.115810830371351,0,0
MKreturn,0,0,0,0,-0.0174634040121565,0,0,-0.0249040749002998,0,0,-0.0524986572384274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109975485725266,0,0,0,0,0.000909364436200814,0,0,0,0.00355747584500009,0,-0.0349762746249274,0,0,0,-0.0201819458626689,0,0,0,0,-0.0568352467256153,0,0
MKvol,0,0,0,0,0,0,9.94817590662799e-05,0,8.470329472543e-22,0,0,0,-0.000485104088725426,-0.000415762217492043,0,0,0,-1.35525271560688e-20,0,-0.000227612138159591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152857764472824,0,0,0,0,-0.00198201846054603,0,0,0,0,0,0,0,0,0,0,0,0.00341710713998467,0,0,0,0,0.0142735014277165,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184426905121991,0,0,0,-0.0248380697714435,-0.0211386209744021,0,0,-0.0469377265466755,0,0,0.0125017832521687,0,0,-0.0595518005704325,0,0,0,0,0,0.0374146430208959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367990114632111,0,0,0,-0.0421420578120715,0,0.0398582538502362,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00912228322775941,-0.0137108565977409,0,0,-0.00317811112613966,-0.00388844823972941,0.00182510511852156,0,0,-0.00935107772624687,0,0.0014291071034445,0,0,0,0,0,0,0,0,-0.00723434565590864,0,0,0,0,0,0,0,0,0,0.00456453313322095,0,0,0,0,0.0069810446353319,0,0,0,0,0,0,0,0,0,0.00693732607027363,0,0,0,0,0.0352830770036084,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-8.8751793209912e-05,0,0.0136582560085918,0,0,0,0,0,0,-0.0137100325826224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623432337368689,0,0,0,0,0,0
