,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X600886.SH,X002460.SZ,X600010.SH,X601898.SH,X000786.SZ,X600801.SH,X600362.SH,X601600.SH,X600489.SH,X600176.SH,X600188.SH,X601991.SH,X600352.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X600219.SH,X002080.SZ,X002466.SZ,X002353.SZ,X600486.SH,X000723.SZ,X002075.SZ,X600529.SH,X600612.SH,X600315.SH,X000027.SZ,X601158.SH,X000898.SZ,X000883.SZ,X002250.SZ,X002409.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0129317187304959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294572700353955,0,0,0.0223072760392765,0,0.0352403224832853,0,-0.047477321734133,0,0,0,0,0,0,0,0,0.111252774844558,-0.0481334725864587,-0.00794130659854186,0.00433037159317434,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0208944001208481,0,0,0,0,0.00492146453443643,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415866834651059,0,0,0,0,0,0,0,0.0925415570099397,0,0.0270608352759146,0.0873624566055762,0,0.0106723440586776,0,-0.0203207575558437,0,0,0.0369487156436128,0,0,0,0,0,0.0947986142086779,0,-0.00542434757395443,0.0104140009670166,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0278809303292884,0,0,0,0,0.073170450304227,0,0,0,0,0,0,0,0.0197222757015824,0.0108767579403912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321290450434469,0,0,0,0,0,0,0.0992517502568468,0,0,0,0.00521648572243602,0,-0.0257137018031054,0.0264380466177771,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0728713873260401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205505508941282,0,0.0901028394395526,0.0823594861734572,0,0,0,0.0223390559578819,0,0,0,0,0,0,0,0,0,0.0338777648555964,0,0,0,0,0,0.0364920662874577,0,0,0,0,0,0,0,0,0,0,-0.0024535080796536,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.213256361252809,0,0,0,-0.0140996794625935,0,0,0,0,0,0,-0.049399191713006,0,0,0,0,0,0.112474388159757,0,0,0,0,0,0,0,0,0,0.117782086046222,0,0,0,0,0,0.0808353373543768,0,0,0,0,0.125429024286573,0,0,0,0.0265551944821347,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0259334272158141,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0104513095090873,0,0,0,0.452147056002548,0,0,0,0,0,0.0984624505285025,0.0330313177489464,0,0,0.0919121230885694,0,0,0,0,0.00846278404082065,-0.0182160698335593,0,0,0,0,0,0.195368936621426,0,0,0,0,0,0,0,0,0,0,-0.00668066141871258,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0951396096790784,0,0,0,0,0,0,0,0,0,0,0.0835226388468011,0,0.0332011630489379,0,0,0,0,0,0,0.0720635733188087,0,0,0,0.0875851128660117,0.0174845111778906,0,0,-0.0473923283946482,0,0,0.104917092448861,0,-0.0159724791265714,0,0,0,0,0.054768293304944,0,0,0.0994897461430049,0,0,-0.0221274260569219,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155257496580003,0,0,0,0,0,0,0,0,0,0,-0.11318933202117,0.616336557893682,0,0,0,0,-0.173800658815924,0,0,0,0,0,0,0.194304380150145,0,0,0,0,0,0,0,0,-0.0170357467332764,0,0,0.0715883300598937,-0.00457098940151668,0,0,0,0.111541831915867,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239371956728762,0.032216007949515,-0.0667796750348857,0,0,0.057546914465826,0,0.0951688430973598,0,0,0,0,0,0,0,0,0,0,0.094455138699794,0,0.285808088587424,0,0,0,0.00067733290688216,0,0,0,0,0,0,0,0,0,0.00290339778675021,0,0.102755898711938,0,0,0,0
X002271.SZ,0,0,0,0,0.0032746287997604,0,0,0,0,0,0.148900515274373,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189371970236465,0,0,0,0,0.200282568113089,0.191027650405458,0.0669992626809716,0,0.0237508486972746,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.257731962214638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860862412615705,0.0254823473342583,0,0,0,-0.123174520228682,0,0,0,0,0,0,0,0,0,0,0,0.0475626825723547,0.00118194797836386,0,0,0,0,0,0,0.0471984258432928,0.037692282763943,0.26852845815835,0,-0.0266842820695815,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0181066492087271,0,0,0,0,0,0,0,0.114045195375133,0.225205019150282,0.189542930627438,0,0,0,0,0,0.0404030779388146,0,0,0,0,0,-0.0700911449538611,0,0.038549916155939,0,0,0,-0.010943087574324,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.031262234375571,-0.006167215783563,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.348620551774555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137171953430858,0,0,0,0,0,0,0,-0.0825730948553776,0,0,0,0.395984202290985,0.0578730116893545,0,0,0,0.0540365048749924,0,0.0667691388663829,0.116130947350645,0,0,0,0,0.154853993716507,0,0,-0.0321917365141265,0.013136864814453,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114853906967188,0,0.0117187483070399,0,0,0,0,0,0,0,0,0,0,0.0350874650458335,0,0,0.0646119491818557,0.00846246190637148,0,0,0,0,0,0.536148199954329,0,0,0,0,0,0.0530535240783767,0.0309620925432658,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0554407120434661,0,0,0.0418402027517921,0,0,0,0,0,0.0750382912755574,0,0,0.314981463667346,0.0156610461654643,0.0429997601806796,0,0,0,0,0,0,0,0.0790106996276662,0,0,0,0.0199164591717867,0,0,0,0.0229835076741239,0,0,0,0,0,0,0,0,0,0,0,-0.0264035726040332,0.00527762041475916,0,0,0,0,0,0
