,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600011.SH,X600886.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X600027.SH,X000301.SZ,X601991.SH,X000807.SZ,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X000408.SZ,X002128.SZ,X601699.SH,X600176.SH,X000877.SZ,X000630.SZ,X601168.SH,X000933.SZ,X600096.SH,X600985.SH,X600157.SH,X002353.SZ,X600378.SH,X000831.SZ,X002271.SZ,X600995.SH,X300037.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.0117282582941172,0,0,-0.0310526746822467,0,0,0,0,0,0,0,0,0.928175684763288,0,0,0,0,0,0,0.00306860302357416,0.0579813597828307,0,0,0,0,0,0,0,0,0,0,0.00772791141653181,0,0,0,0,0,0,0,0,0,0.0700073913889629,0,0,0.00999552121704044,0,0,0,0.133243540433225,0,0,-0.00186139605757718,0,0
X000708.SZ,0,0,0,0.175643355628433,0,0,0,0,0,0,0,0,0,0,0.0608688119577676,0,0,0.0950271672718224,0,0,0,0,0,0,0.202743562748248,0,0,0,0,0,0.041580170162197,0,0,0,0,0.01731472796013,0,0,0,4.33680868994202e-19,0,0.224104626284727,-3.46944695195361e-18,0,0,0,0.0532622385802743,0,0.156096268964184,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0347939631440499,0,0.0593236877602932,0,0,0,0,0,0.810643292229021,0,0,0,0,0,0,0,0,0,0,0,0,0.0322406460627422,0,0,0,0.0586101745165087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241055528914827,0,0,0,0,0,0,0,0,0,0,0,0.00308413501328965,0,0
X600160.SH,0,0,0,0,-0.0426047884804979,0,0.0586377972534076,0,0,0,0,0,0.0711260094705945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177197892849821,0,0,0.593236435497845,0,0.01989549102712,0.104236171463353,0,0,0,0,0.256960735311782,0.297392228442744,0.00946131488222818,0.0577874291814421,0,0,0,-0.0506358989766181,0,0
X600803.SH,0,0,0,0.31727173496183,0,0,0,0,0,0,0,0.281997996013739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411624180116091,0,0.0118405294601375,0,0,0,0,0,0,0,0,0,0.0651902990167169,0,0.178176459117338,0.0441755527832409,0,0,0,0,0.00300561710773652,0,0,-0.271960597056453,0,-0.0471782779548335,0,0
X600027.SH,0,0,0,0,0,0.0916756582023948,0,0,0,0,0,0,0,0,0,0,0,0.00576472267979376,0,0,0,0,0,0,0,0,0,0,0,0.290624395866548,0,0,0,0,0,0,0,0,0,0,0,0,0.0600395717767917,0,0,0,0,0.0346188075706591,0,0.10541098813209,0,0,-0.00070954354069372,0,0,0,-0.019449918774564,0,0
X000301.SZ,0,0,0,0,0,-0.140201235956929,0,0,0,0.202786118852775,0,0,0,0,0.343396645530778,0,0,0,0,-0.0491410867325563,0,0.155414463904467,0,0,0,0,0,0,0,0,0,0,0,0,0.290762650211757,0,0.015134071082773,0,0,0,0.0736628251168056,0,0,0,0,0,0,0,0.130323993814947,0,0,0,-0.13126502673946,0,0.264730828457692,0,0.0509150279782781,0,0
X601991.SH,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0365482053401517,0,-0.0221307951528492,0,0,0,0,0,0,-0.124552509579685,0,0,0,-4.33680868994202e-19,0.0606575833497973,0.00584213166672808,0,0,0,0,0,0.381304609867722,0,0,0,0,0.096824323518431,0,0,0,0,0,0,0,0,0,0,0.105500565607176,0,0,0,0,0.00899271368851096,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.248195862448394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160107302131723,0,0,0,0,0.0564454912903439,0,0,0,0,0,0,0,0,0,0,0.228087807738257,0,0,0.0127184424039159,0,0,0,0.0055152922730742,0,0.013522322234694,0,0,-0.00807969536227381,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,-0.0289331053701819,0,0.22463998973944,0,0.288986510159713,0,0,0,0,0,0,-0.155960461820183,0,0,0,-0.0472001090306172,0,0.0673273281718941,0,0,0,0,0.00240279072997044,0,0,0,0.243908517713157,0,0,0,0,0,0,0,0.184540018907842,0.150565135467274,0,0,0,0,0,0,0.0795270131617211,0,0,0,0,0,4.33680868994202e-19,-0.151101797731028,0,0,0,0,0
X600219.SH,0,0,0,0,0.0383244604769908,0,0,0.164778849278651,0.510777220310432,0,0,0,0,0,0,0.0606189722516733,0,0,0,0,0,0.0223179064737694,0,0,0.0625089821272673,0,0,0,0,0,0,0,0,0,0,0,0.045836930278704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069790825350728,0,0,0,0.00887479837924261,0,0
X600426.SH,0,0,-0.0371094775644343,0,0,0,0,0,0,0,0,-0.0889236672217189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336574457101431,0,0,0,0,0.0285167028259538,0,0.230102634192949,0,0,0,0.162445278281428,0,0,0,0.168341213073472,0,0,0,0,-4.33680868994202e-19,0.295082723432003,0,0,0.0314225023057653,0,0,0,0,0,0
X000983.SZ,0,0,0.0202887737847073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172776910463753,0,0,0.120238447741401,0,0,0,0,0,0,0,0,0,0,0.446069744166237,0,0,0.033042440026159,0,0.0391751175365515,0,0.0646820770367782,0,0,0,0,0,0,0,0,0,-0.0395194385510406,0,0,-0.0294041179643364,0,-0.0208745438083484,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0608922725749243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283084186888244,0,0,0,0,0,0,0,0,0,0,0,0.00477136028006705,0,0,0.184969490727817,0.0858515043724316,0.225338243303053,0,0.0983921336959241,0,0,0,0,0,0,0.120488944528636,0,0,0,-0.0825310578563838,0,0,0,-0.0364952652974606,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0160257210415226,0.0590785238926275,0,0,0,0,-0.0265721421982013,0,-0.0210276193865044,0,0,0.0371382895869362,0.155319576621512,0,0.113847667480539,0,0,0,0,0,0,0,0,0,0.0553915318085893,0,0,0.155183340226907,0.272510888921587,0,0,-0.0545114389114777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128806037853878,0,0
X601699.SH,0,0,0,0,-2.11758236813575e-22,0.307643536961735,0.0287292718432648,0,0,0,0,0,0,0,0,0,0,-0.0439972080563817,0,0,0,0.0136072381381033,0.0181116773601346,0,-0.0216635300942542,0.366270650928774,0,0,0,0,0,0.0719158567253725,0.128777902884875,0.0638968795193544,0,0,0,0,0,0.0837058876822667,0,0,0,0,0,0,-0.00373762277318391,0,0,-0.0502356002639056,0,0,0.0762275214678547,0,0,0,0.061517826391951,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.177878096926528,0,0,0,0,0,0,0,0,0.03828846832345,0,0.0132743568532627,-8.67361737988404e-19,0,0,0,0,0,0.0410444353705549,0,0.376116445089268,0,0,0,0,0,0.0540095528418653,0,0,0.0383001815690002,0,0.0676940048228356,0,0.157904311846627,0,0,0,0,0,0,0,0,0.0409091235227339,0,0,0,0,0,0
X000877.SZ,0.0682075784151607,0,0,0,0,0,0,0.0638398679846878,0,0.0504972309897977,0,0,0,0,0,0,0,0,0,0,0,0.354848066941016,0.0888848490456418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683329449786012,0.444841692173393,0,0,0,0,0.127432163091761,0,0,0,0,0.0422314728350805,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290671216731684,0,0,0.0685873931534099,0.380109665456687,0,0.0197747566565175,0,0,0,0,0,0,0,0,0.161031749690211,0,0.15106395155006,0,0,0,0.109187620718505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161307928976299,0,0
X601168.SH,0.122941249586879,0,0,0,0,0,0,0,0.088217418623985,0,0,0,0,0,0,0,0,0,0.0952336556661593,0,0,0.0666396019444377,0.0792529681830546,-0.0183923360497971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853560519299658,0,0.211054856687242,0,0,0,0.0250016578183958,0,0,0,0,0,0,0,0,0,-0.00810018150768575,0,0,0.032253421800863,0,0
X000933.SZ,0,0,0,0,0,0.0458593643153244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882348620953649,0,0,0,0,0,0.0961048107021474,0.644356696380717,0,0.00594175707400244,0,0,0,0,0,0.0347329611624466,0,0,0,0.0205420073809408,0,0,0,0,0.0178204878537695,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.115822213376617,0,0,0,0.0956255913792929,0,0.109775283595714,0,0,0,0,0,0,-0.0642196156064788,0,0,0.133270574323868,0,0,0.0581212904934263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165510183876448,0,0,0,0,0,0,0.0117162322557059,0,-0.0132282153996583,0,0,0,0,0
X600985.SH,-1.73472347597681e-18,0,0,0,0,0.0382920146795952,0,0.0588747283864105,0.0432590095481579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956011589177341,0,0,0,0,0.0499540893273782,0,0,0,0.3530798715818,0.0704416892086203,0,0,0,0,0,0,0.0654526731342646,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0360559195733059,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206334744077302,0,0,0,0,0.115393295678097,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535852270525672,0,0,0,0.00836564718765863,0.182338352774434,0,0,0,0,0,0,0,2.77555756156289e-17,0.269481176468555,0,0,0,0,-0.0944156949787257,0.0688369855160971,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.00942153544101608,0,0,0,0,0,0,-0.0132141369643743,0,0,0,0,0,0,0,0,-0.130082625825468,-0.135521893987336,0,0,0,0,0,0,0,0,0,0,0,0,0.649099295295871,-0.0711519794182571,0,0,0,0,-6.93889390390723e-18,0,0,0,0.339080958221564,0,0,0,0,0,0,-0.0290572309732916,0.0273887319411159,0.143095063359669,0,0.00602819907901116,0,0
X600378.SH,0,0,0,0,0,0.018378151533403,0,0,0,0,0,0,0.0373054458596607,0,0,0.0502977960835625,0,0,0,-3.46944695195361e-18,0,0.266722577525647,0,0,0.194192772809418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290502355208632,0.074361203802719,0,0,0,0.0184332731154629,0,0,-0.0233707020365104,0,0
X000831.SZ,0,0,0,0,0,0.00678585141061696,0,0,0,0,0,0,0,0,0,0.580217533918666,0,0,0,0.148990158262464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203919865247379,0,0.113089389908968,0.0174681150257523,0,0,0.000876443261082661,0,0.145430910950526,0,0,0,0,0,0,0,0,0,-0.0475492531402613,0,0.0485908763463739,0,0
X002271.SZ,0,0,0,0,0,-0.039447366589146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183663816778713,0,0,0,0,0,0,0,0,0,0,0,0,0.40333707595248,0,0,0,0,0,0.246444865724722,0,0,0,0,0,0,0.220883794349438,0,0,0.0555268301686332,0,0.0285962855645385,0,0.00879055739250439,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0.0581492520902598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240883091370159,0.57043190140487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164308728534596,0,0,-0.0725789416622898,0.0165877878966993,0,0,0,0.160079002958739,0,0,0,-0.0109693157462221,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.33299850857594,0,0,0,0,0,0,0,0,0.0767988087713118,0,0.483483575845993,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299119459361308,0,0,0.0634606318562361,0,0,0,0.277398388315966,0,0.0648166700700566,-0.126823441056389,0.0387923288003706,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.188298317674006,-0.183572121483846,-0.244488018042543,0,0,0,0,0,-0.144523279794415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10228344929501,0,0,0.113449977043555,0,0,0,0,0,0,0,0,0,0,0.229801595884521,0,0.305747531760773,0,0.362414928413817,0,0,0.0898016229667803,-0.0955596444213313,-0.196638372187311,0.0307560242277666,0,0,0,0
Change_TY3M,0,0,0,0,-0.103266595770473,0,0,0,0,0,0,0,0,0,0,0,0,-0.095617454582072,0,0,0,0,0,0,0.156103582599444,0,0,0,0,0,0,0,0,0,0,0,0.0442170079235711,0,0,0.0461513033181964,0,0,0,0,-0.0497281573506601,0,0,0.00193687040522792,0,0,0,0,-0.0293912725888548,0.0132830073275866,0,0,-0.0231456617476722,0,0
Slope,0,0,0,0,0,-0.415508274932586,0,0,0,0,0,0,0,0,0,0,0,-0.0178969927300776,0,0,-0.0183057837976931,-0.252987057361256,0,0,-0.371930916958494,-0.131800608228729,0,0,0,-0.237313630474861,0,0,0,0,0,0,0,-0.153411929348243,0,0,0,0,0.0982472089589842,0,0,0,0,0.47830635998208,0,0,0,0,0.287658164995737,0,0,0,-0.181607179368119,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118427953429991,0,0,0,0,-0.124751711508856,0.00152505628693556,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.154452712634026,0,0,0.0236270498152043,-0.0211374140678127,0.152619415904197,-8.67361737988404e-19,-0.193332807169404,0.504198375195393,0,0.0300433830457384,0,0,-0.339486130343297,1.00961394213474,0
RealEstate_excess,0,0,0.140400990390393,0,0,0.0698107172545958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.567921370327446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160308173770357,0,0,0,0,-0.0741556971709841,0,0,-0.0984895372154571,0,0.147757661186895,0.106344271725434,0,-0.00668885080115247,0,0.0158246435211049,0.0293350440755773,0,0.113473516952439,0,0,0,0
MKreturn,0,0,0,0,0,-0.304905906352909,0,-0.186197919762986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239565397339757,0,0,0,0,0,0,0,0,0,0,-0.0549805385503414,0,0,0,0,0,0,0.144755749344341,0.104698295588993,0,0,0,0.141117979922565,0.019085229405276,0,-0.0723736695347495,0,0.224633052393263,0,0,-0.0197284993574635,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013857972697502,0,0,0,-0.0527799673046469,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.084860740738266,0,0,0.353519104378447,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.388538542107739,0,0,0,0,0,0,0,-0.141285647237532,-0.0754457594461916,0,0,0,0,0,0,0,0,-0.0524580604740658,0,0,0.0171571146631264,0,0,-0.120045867825527,0,-0.257174306926178,0,-0.0679530123807976,0,-1.73472347597681e-18,-0.392276255962919,0,0,0,0,-5.73582573048216,0
CarbonVol_Guangdong,0,0,0,0,0,0.00760738510061152,-0.00641486587853304,0.0611379056332158,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0.0403138009684801,0,0,-0.038406557428073,0,0,0,0,0,0,0,0,0,0,0,-0.00624747665471689,0,-1.73472347597681e-18,0,-0.0981933417543392,0,0,0,0,0,0,0,0,0,0,-0.0568084324457833,0,0,0.000831200417691437,0,-0.125449665696631,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000776586824347701,0,0,0,0,0,0,0,0,0,0,0,0.00239156871816732,0,0
