,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X000629.SZ,X000786.SZ,X600219.SH,X600299.SH,X600808.SH,X600489.SH,X000825.SZ,X601158.SH,X002271.SZ,X600801.SH,X000553.SZ,X600583.SH,X002110.SZ,X000883.SZ,X600985.SH,X600157.SH,X002470.SZ,X000630.SZ,X601699.SH,X000027.SZ,X600339.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.143082753704694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359659579572716,0,0,0,0,0,0,0,0,0,0,0.0288869304082929,0,0,0.128941944975913,-0.00111562885829788,0,0,0,0,0,0,0,-0.00109012140341278,0.027037392654946,0,0,0,0.0201706353983967,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0477976976233161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274563205086365,0,0.030502223834936,0,0,0,0,-0.112724777178837,-6.93889390390723e-18,0,0,0,0.0847717082848758,-0.0668986490608336,0,0.0236477594163833,0.100503964947395,0,0,0,0.03804040575239,0,0
X601088.SH,0,0,0,0,0,0.138061263685691,0,0.0300076348156965,0,0,0,0,0,0,0.0217890527827691,0,0,0,0,0,0,0,0,0,0.0613720113461107,0,0,0,0,0,0,0,0.052965984153907,0,0.0184038128848961,0,0,0,0,0,0,0,-0.136517112699095,0,0.0200157637988649,0,0.255636883198467,0,0,0,0,0,0.0126803763631405,0,0,0,0.0737648031564265,0,0
X600585.SH,0,0.155930421970819,0,0,0,0,-0.0140342465368817,0,0,0,0,0,0,0,0,0.00793860331975251,0,0,-0.0357191025283422,0,0,0,0,0,0,0,0,0.0143799786697808,0,0.142450744794727,0,0,0,0,0,0,0,0.418786089085491,0,0,0,0,0,0.0369021750870447,0,0,0,0,0,0.0303742226331561,0,0.00280933208096081,0.00268766429581713,0,0,0,0.0241675460145363,0,0
X600019.SH,0,0,0.00138515161594339,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448694590736259,0,0,0.0394743509025688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142306759054061,0,0,0,0,0,0,0.0261152959670862,0,0,0,0.000710899363160374,0.0301190604749416,0,0,0,0.0372994359060158,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135967104951109,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.692345724366501,0,0,0,0,0.190426203564156,1.38777878078145e-17,0,0.0211651996874344,0,0,0,0,0,0,0,0.0363696067918798,0,0,-0.0156871997358655,0.0349670605319075,0,0,0,-0.0233855240822651,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513501851758246,0,0.630733849577945,0,0,0,-0.223693508847658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468921956966168,0.0714318569112258,0,0,0,-0.0942960418101399,0,0,0.00703289602519034,0,0,0,0,-0.00116956758027828,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212299530671268,-0.156611863065354,0,0,0.376538823770449,0,0,0,0,0,0,0.17103871689028,0,0,0,0,0,0.0795848784200844,0,0,0,0.124963438513464,0,0,-0.0188826381753203,0,0,0,0.15940491205188,0.0134989584081476,0,0,0.0205017605396532,0.00995421231313339,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352983147464247,0,0,0,0,0.156628815283411,0,0.244698648119219,0,0.02331018141268,0,0,0,0,0,0,0,0.079844902383554,0,0,0,0.049678002465647,0,0.0354715831281992,-0.00509973108053865,0,0,0,0,0,0,0,-0.0178276849906512,-0.00594296673276281,0,0,0,0.00483288802021546,0,0
X600547.SH,0,0,0,0,0,0.0850892905024582,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390127711886573,0,0,0,-0.0439020650567874,0,0,0,0,0,0.135181202865569,0,0,0,0,0.812565320205028,0,0,0,0,0.176156314899149,0,0,0,0,0,-0.13141044319585,0,0,0,0,0.0428628752036134,0,-0.0321073803413887,0.0214288283160642,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0366641194707724,0,0,0,0,0,0,0,0,0,0,0,0.182258285413737,0.167619603009584,0,0,0,0.0276269940318188,1.73472347597681e-18,0,0,0,0,0,0,0.0269367033667641,0,0,0.041062783022926,0,0,0,0,0,0,0,0,0,0,0,-0.013652536199326,0.0337720146590629,0,0,0,0.0336195071990972,0,0
X601991.SH,0.17715839805306,0,0,0,0,0,0,0,0.0112860501837378,0,0.0651130259997655,0,0,0,0,0,0,0,0.0593431774875603,3.46944695195361e-18,0.0347674555604281,0,0,0.0824465783372518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139113442252765,0,0,0,0.0202804793331916,0,0,0.0877303400047315,0,0,0,0,0,-0.00285660398468421,0,0,0.0796567363085571,0,-0.0317560267493896,0,0
X600660.SH,0,0.040583603638798,0,-6.93889390390723e-18,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0102690924655803,0,0,0,0,0,0.00286849070226704,0,0,0.0521662346372587,0,0,0,0,0,0.159639260175651,0,0,0.388823288310958,0.0250515617413372,0,0,0.0511249780100407,0,0,-0.0234062614494202,0,0,0,0,0,0,0,-0.00813255440711027,-0.0565007350382877,0,0,0,-0.0666437996284885,0,0
X600688.SH,0,0,0,0,0.0954257909342084,0,0.036464961541892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244351499479372,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664123730404287,0,0,0,-0.0320372062683304,0.118979633137243,0,0,0,0.00816129881761814,0,0,0,0.0329819106175729,0,0,0,0.0728585459806787,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043307983260871,0,0.0720117966408149,0,0,0,0,0,0,0,0,0.290024256980036,0,0,0,0,0,0,0,0,0,0,-0.0296628456943275,0,0,0,0,0,0,0,0,0.0799476053200886,0,0.0496514907349124,0.08353131308726,0.0113046873199755,-0.0267607946839912,0,0,0,-0.0881380972686102,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0248372741859795,0,0,0,0,0.0369483519924964,0,0,0,0,0,0.0115747007128255,0,0.0448776406864101,0.278149323356065,0.136616443715656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258164547742999,0,0,0,0,0.143015871683196,0,0,-0.00324321524420907,0.0126416561383655,0,0,0,-0.0158292173859339,0,0
X600795.SH,0,0,0,0,0,0,0.311319357841768,0,0,0,0,0,0,0,0.0478693528695829,0,0,0,0,0,0,0,0,0,0,0,0.0204075526922376,0,0,0,0,0,0,0,0,0,0,0,0,0.141906262124269,0,0,-0.0247836144567394,0,0,0,0,0,0,0,0.00700236486202834,0.00728164145020851,0.0416268510250631,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0352070044750698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066980693233653,0.087521565668231,0,0,0,0.0752718579920258,0,0.00479237560436655,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.194365028837234,0,0,0.0121259240547213,0.0349075027846814,0,0,0,0,0,0,0,-0.0167300973553141,0,0,0,0.0033091327617956,0,0
X600027.SH,0,0,0,0,0,-0.00824838673978174,0.343949144335109,0,0,0.109268599346348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18140188163286,0,0,0.0395403712364393,0,0,0,0,0.58514434932365,0,0,0,0,0,0,-0.0807332444538875,0,0,0,0,0,0,0.00079761965506288,-0.027682274747776,0,0,0,-0.107229876806944,0,0
X601992.SH,0,0,0,0.237964778125223,0,0,0,0,0,0,0,0,0,0,0,0,0.0562409835971952,0,0,0,0,0,0,0,0,0,0.0632074581834038,0,0,0.193191658199061,0,0,0.188375033773712,0,0,0,0.0370882259277076,0,0,0,0,0,0,-0.0936693018140186,0,0,0,0,0,0,0,0.0766523553775338,-0.00842226666841401,0,0,0,0.0750368445528034,0,0
X002466.SZ,0,-0.0644623329440246,0,0,0,0,0.00525186380230748,0,0,0,0,0,-0.0413170716754344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95294058140704,0,0.0614852024910275,0.15122960833665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513771630557334,0,0,0,-0.0578669550311909,0,-0.01544386310428,0,0.0218807975667099,0.0124039949052482,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0373259852644829,0.178496693217335,0.0918403601513556,0,0,0,0,0,0,0,0,0.0200360278123283,0,0,0,0,0.0910327279176247,0.0646667510699037,0,0.00225375702688644,0.155617111728171,0.0900954675645521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226641203222821,0,0,0,0,0.0240050733967087,0,0,0,0,0,0.00901701112117462,-0.0223740737410682,0,0,0,0,0,0
X600516.SH,0,0,0,0.0122317439780624,0,0.0725025088424436,0,0,0,0,0,0,0,0,0,0,0,0,0.0643505236400163,0,0,0,0,0.155399597763613,0.187695959148931,0,0.248940700190591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10353554407667,0,0.11227449387338,0.0379236332695328,0,0,0.0504841256765109,0,0.12425547712954,0,0,-0.00716463797426428,0.0182165712658241,0,0,0,-0.0271773865628887,0,0
X600111.SH,0,0,0,0,0,0,0,0.0277732223292951,0,0.0332154197123335,0,0,0,0,0,0.389116645729262,0,0,0,0,0,0,0.217629285265354,0,0,0,0.187542307898622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159043376512699,0.11460321139194,0,0.0592642803662895,0,0,0,0,-0.01274347668289,0.0267357508983862,0,0,0,-0.0126144710761496,0,0
X600176.SH,0,0,0,0.0667698570093923,0,3.46944695195361e-18,0,0,0,0.00764397036939354,0,0,0,0,0,0,0,0.0143556537919051,0,0,0.118895365583861,0,0,0,0,0,0,0,0.0846031326915155,0.194344240659961,0,0.151755338238994,0,0,0,0,0,0,0,0,0.111015866124114,0,0,0.000708249003365488,0,0,0,0,0,0,0,0,0.0303012324654662,0,0,0,0.00114071324364313,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.113209511997606,0.0506019250302598,0,0,0,0.0468350769095698,0,0,0,0,0,0,0,0,0,0,0.0249139097273862,0.0815970057161131,0,0,0.0087045806505474,0,0,0,0,0,0,0,-0.016165137304936,0.022559968441005,0,0,0,0.0476556916049436,0,0
X002460.SZ,0,-0.0429723573229187,0,0,0,-0.0268091566933747,0,0,0,0,0,0,0,0,0,0,0.0438878799066643,0,0,0.198421489431963,0.730473775584806,0,0.0857708811326118,0,0,0,0,0,0,0,0,0,0,0.459020741307682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330751187693672,0.0255823082291679,0,0,0,0.0713587892905622,0,0
X600352.SH,0,0,0,0,0,0.112172119418796,0,0,0,0,0,0,0.278951150272549,0,0,0,0,0,0,0.0349635711162721,0,0,0,0,0,0,0,0,-0.0853462517310769,0,0,0,0,0,0,0,0.198503307710304,0.0873088928982914,0,0,0,0,0.166171142139779,-0.0366609179722142,0,0,0,0,0,0,0,0.0214278337265915,-0.0310122990834026,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572903232506952,0,0.179934360431686,0,0.0721121804803381,0,0,0,0,0,0,0.297056133077773,0,0,0,0,0,0,0.139394367286925,0,0.320201247516693,0.0129405846159677,0,0,0,0,0.0514558849540184,0,0,0,0.0349066036951123,0,0,0,0.00836919256959266,0,0
X000786.SZ,0,0.0456077522815319,0,0.298408960550537,0,0.0716992368330088,0,0,0,-0.0827627643437837,0,0,0,0,0,0,0,-0.019822666389364,0,0,0,0,0.0327756625802071,0,0.178606554876639,0,0,0.0390064575055426,0,0,0,0,0,0,0,0,0.241061543843143,0,0.148064601186401,0,0,0,0,0,0,0,0,-0.0871156268636779,0,0,0,0.00182114037967362,0,0,0,0,-0.0376592853735663,0,0
X600219.SH,0,0,0,0,0,0,0,0.183454859205667,0.140400941919194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626385005791425,0,0,0,-0.00482479486915201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019973832846161,0.0845175908059531,0,0,0,0,0,-0.00202966162738235,-0.0194588660114345,0.0193455705829371,0,0,0,0.0781505249952741,0,0
X600299.SH,0,0,0.0881223674634902,0,0,0.106239508926963,0.175981530047288,0,0,0.0743681108104213,0,0,0,0,0,0,0,0,0.0925194488741289,0,0,0,0,0,0.0460507329637627,0,0.268832836046118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204489001045745,0,-0.0189042253948876,0,0,0,0,0,0,0
X600808.SH,0,0,0.0241854910834439,0,0,0.0935871833819228,0,0,0,0,0,0,0,0,0.0542113455911727,0,0,0,0,0,0,0,0,0,0,0,0,0.0644256991076986,0,0,0,0,0,0,0,0,0,0,0,0,0.23310968776964,0,0,0,0.0271022528423627,0,0,0,0.0953879274071852,0,0,-0.00871770207957782,-0.000340499761949938,0,0,0,0.0908084004751459,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.603192808180334,0,0,0,0,0,0,0,0,0,0,-0.049591454275035,0,0.0696497742811285,0,0,0,0.200593689436703,0,0.156447518085109,0,0,0,0,0,0,0,-0.0950027007781128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130841890871772,-0.0143973987586653,0,0,0,0.0119543163095978,0,0
X000825.SZ,0,0,0,0,0,0.0253505091661684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230105512544345,0.0335823984345613,0,0,0.0835593170730386,0,0,0.00494954190375944,0,0,0,0,0,0,0.00583717242052983,0,0,0,0.274646760655824,0,0,0,0,0,0.203435423647897,0,0.0116522625415255,0,0,0.00544581988744522,1.0842021724855e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0588645170484011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119475697207384,0.0817816319938425,0,0,0,0,0,0,0.0907274853771353,0.0382256377260677,0,0,0,0,0,0,0,0,0,0,0.0118558216764536,0,0,0,0.00963653980508971,0,0,0,0,0,0,0,-0.00201023103631246,-0.00389914708986599,0,0,0,-0.00337498569378334,0,0
X002271.SZ,0,0.158900166915791,0,0,0,0,0,0,0,0,0,0,0.197423062160438,0,0,0,0,0.181594623046565,0,0.0780268065049858,0,0,0,0,0,0,0,0.175321412089833,0,0.260481674587363,0,0,0,0,0,0,0,0,0,0,0,0,0.039917392446308,-0.0207343822715503,0.0816126486863636,0,0,0,0,0,0,0.0275233871554208,0.0144166762680148,0,0,0,-0.0213355752706756,0,0
X600801.SH,0,0,0,0.275543021593607,0,0.0546168482872945,0,0,0,0,0,0,0,0,0,0,0,0,0.200834085328741,0,0,0,0,0,0,0,0,0,-0.168273604944379,0,0,0,0,0,0,0,0.217180176456699,0,0,0,0,0,0.0098802830494477,0.0111630971212478,0.0996685521651909,0,0,0,0,0,0,0.00632821484262222,-0.00395237881747713,0,0,0,0.0359285325648432,0,0
X000553.SZ,0,0,0,0,0,0.0240331688897817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19828681215572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457308610809162,0,0,0,0,0,0,0,-0.023898839559558,0,0,0,0,0.105376657331974,0,0
X600583.SH,0,0,0,0,0,0.0916588040886633,0,0,0,0,0,0,0,0,0,0,0.0215141967048387,0,0,0.0361354234225478,0,0,0,0,0.15562621474917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298778638119373,0,0,0,0,0,0,0,0.360027931051741,0,0,-0.0244210649052134,0.0389702693727241,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0153026839885186,0,0,0,0,0,0,0,0,0,0,0.110991540486562,0,0,0,0,0,0,0.242720314808149,0,0,0,0,0,0,0,0.363781576219442,0,0.109167948802189,0,0,0,0,0,0,0,0.0520297094610418,0.0613043261270441,0,0,0,0,0.361019428447861,-0.0612698134702284,0,-0.0134083140873381,0.0122734256234839,0,0,0,0.0305495169687349,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.0359781265786326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108651820862892,0.11746484783652,0,0,0,0,0.0537105135883987,0,0,0,0,0,0,0,0,0,0,0.029370299736076,0,0,0,0.047120798778443,0,0.135162488934014,0,-0.00710185441732572,0.0415854106879877,0,0,0,0.0440386630955821,0,0
X600985.SH,0,0,0,0,0,0.303246175675085,0,0,0,0,0,0,0,0,0,0,0,0,0.0688984882092671,0.233884121871255,0.0160303040597343,0,0,0,0,0,0,0.0514485138021068,0,0,0,0.0617188939368941,0,0,0,0,0,0,0.0336754606766608,0,0,0,0,0.0542623253285412,0,0,0.0701204210607862,0,0.0192414596388153,0,0,0,0,0,0,0,0,0,0
