,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600010.SH,X600660.SH,X601600.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600027.SH,X601992.SH,X600299.SH,X600111.SH,X600176.SH,X600489.SH,X002075.SZ,X000723.SZ,X600426.SH,X000401.SZ,X601158.SH,X600126.SH,X002466.SZ,X000898.SZ,X600219.SH,X000932.SZ,X000883.SZ,X600486.SH,X600529.SH,X000553.SZ,X600516.SH,X600315.SH,X002353.SZ,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0405756531091117,0.00676491652372291,0.122812561238884,0,0.00435893630493986,0,0,0,0,0,0,0.00621837080311466,0.0269090406974503,0,0,0,0,0,0,0,0.089113784942725,0.0251764848191795,0,0,0,0.0589814480525228,0,0,0.0167086730252462,0,0,0.0522211433921078,0,0.152461138274633,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.190390620520676,0,0,0,0,0,0,0,0.122100215524072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716797072551592,0,0,0.0525003756211082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077507476881662,0,0,0.00603607534956805,0,0,0,0.0121933119929637,0.00703479387043285,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.494099333000506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215300943879031,0,0,0,0,0,0,0,0,0,0,0.0733156704423458,0.0197667113652211,0,0,0,0,0,0,-0.00577138054236616,0,0.0165725378268767,0,0,0,0,0,0
X601088.SH,0,0,0.198058233058247,0,0,0,0,0,0.314962617171549,0,0,0,0,0,0,0,0,0,0,0.000539976563808081,0,0,0,0,0,0,0.0604950625443596,0,0,0,0,-0.071221183158543,0,0,0,0,0,0.0327379372647595,0,0,0,0,0,0,0,0,0,0,0.193630791949444,0,0,-0.0105225029705413,0.024200466033375,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0153592463928872,0.0390202105779969,0,0,0,0,0,0,0,0.0189968849730252,0,0,0,0,0,0,0,0.100780205242609,0,0.0675161555769974,0,0,0.0473461416983546,0,0,0,0,0.0756269956853944,0,0,0,0,0,0,0,0,0,0.131613014559274,0,0,0,0.0237142885942818,0.0163269909799713,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0572813525727665,0,0,0,0,0,0,0,0.0542367845370258,0,0,0,0,0,0,0,0,0,0,0,0.690980888525997,0.0511377715287653,0,0,0,0,0.0473846192572763,0,0,0,0,0,0,0,0,0,0,-0.0451176648360896,0.258681223009116,0,0,0.0154806899193541,0.0326489383773577,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0386767211535752,0,0,0,0,0,0,0,0.0559196512534953,0.268514936531594,0.0102741404494554,0.077959154484151,0,0,0,0.116827831460758,0,0,0,0,0,0,0,0,0,0,0.0151463964960699,0.0208197706348726,0,0,0,0,0,0,0,0,0.029671819759063,0,0,0,0,0.0154721012091767,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121340546811447,0,0,0,0.047745517855467,0,0,0,0,0,0,-0.00805796683238764,0,0,-0.0107422625545247,0.0674876298212311,0.172135995770705,0.0679192362565354,0,0,0,0,0.155561229567283,0,0,0,0,0,0.33639469434694,0,-0.0134687954995098,0,0,0,0,0,-0.0905434380396366,0,-0.0315136954624861,0,0,0,0,0,0
X600011.SH,0,0,0,0.0915665618858457,0,0,0,0.0243595168474666,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.50269531802877,0,0.0395038551878507,0,0,0,0,0,0,0,0,0,-0.0639135409641496,0,0,0,0,0,0.0313391175434146,0.14628900207464,0,0.0283586694363315,0,0.137685537533299,0,0,-0.00257505064428737,0.0177752254112076,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.123870520234454,0.289643701451781,0,0,0,0,0,0,-0.144502319317814,0,0.0597202204491296,0,0,0,0.0786633587171722,0,0,0,0,0,0.248178290452771,-0.0231530755060035,0,0,0,0,0.0466829256396296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253402369821385,0.0109170083918519,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.345287148628756,0,0,-6.93889390390723e-18,0,0.0346498359188117,0,0,0,0,0,0,0.292130983918827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783852479334638,0.0898538741844925,0,0,0,-0.116674023837234,0.24115238834722,0,0,0,0,0,0.372160361855845,0,0,0,0,0,0,0,-0.0097055728864957,-0.009311181309287,-0.314835353631593,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.0458699548715282,0,0,0.00701717644097,0,0,0,0,0,0,0,0,0,0.0288623248651237,0,0,0,0,0,0,0,0,0,0,0.0973935062988034,0.0524245802175111,0,0.391292869314339,0,0.0202761986126873,0.0255685237423193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261742662038165,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0628565104560871,0,0,0,0,0,0.0877091232340906,0,0,0,0,0,0,0,0.0274812974992272,0,0,0,0,0,0,0.209459169849541,0,0,0.0470208511442833,0,0,0.00241051431577346,0,0,0,0,-0.0612385119393627,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0931251342388776,0,0,0,0.00385279857872559,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596031257478745,0,0.0494140595954127,0,0.000292224938882058,0,0,0,0.0958314247934044,0.144065595324197,0.00634568126390444,0.181862216700159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022595002416134,0.024492724165778,0,0,0,0,0.00354248755396766,-0.00701670428677602,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103697072271373,0,0,0,0,0,0,0,0.17555569858279,0,0,0,0,0,0,0.05450226065884,0,0,0,0,-0.0339509870755221,0.0598737747525583,0,0,0,0,0,0.256972239527306,0,0,0,0,0,0,-1.73472347597681e-18,-0.0144198442707232,0.00383654242053514,0,0.0666861852714736,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.00687774210634712,0,0,0,0,0,0,0,0,0,0.282429680434323,0,0,0,0,0,0,0,0,0.173586621779719,0.0115760495126617,0,0,0,0,0,0,0,0,0.0194405376594792,0.014488165281686,0,0,0,0,0,0,0.0689928063273744,0,0,0,0,0,0,0,-0.00867448754647367,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.179823991849106,0,0,0,0.00746708886947513,0,0,0,0.129588150150296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767493833773709,0,0,0,0,0,0,0,0,0.0823049050039558,0.0326523579003627,0,0,0,0.0200645603201886,0.00311178055156467,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167993278641789,0,0,0,0,0.0920323829282495,0,0,0,0,0.143345004902568,0,0,0.0682574314126475,0,0,0,0,0,0,0,0,0.0421439077421781,0,0.249029460135333,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461344709708204,0,0,0,0,0,0
X600688.SH,0,0.358219298066862,0,0,0.28500087558916,0.0539833690760022,0,0,0,0,0,0,0,0,0.299171341379582,0,0,0,0,0,0.170682748142502,0,0,0,0,0,0,0,0,0,0,-0.0922186755196863,0,0,0,0,-0.141422179467026,0,0,0,0,0,0,0,0.205281259294098,0,-0.065369448224816,0.111497079001958,0,0,0,0.0433644346830175,0.0372344572342879,0,0,0,0,0,0
X600362.SH,0,0,0,0.182623389297954,0,0,0.0741711062800389,0,0.2383916706966,0,0,0,0,0,0,0,0,0,0.016843566752668,0,0.00678848770731674,0.00233973905033635,0,0,0.172254686508241,0,0,0.0602273548778433,0,0,0,0,0,0,0,0,0,0.0836257938534698,0,0.113753454060979,0,0,0,0,0,0,0,0,0,0,0,0.00917995916294857,0.0178224832851998,0,0,0,0,0,0
X000786.SZ,0,0,0.340641875269619,0,0,0,0,0,0,0.27158159457681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175045448189279,0,0.000611397021927151,0,0,0,0,0.124697939843844,0.0490694408254958,0,0,0,0,0,0,0.0996098902670474,0,0,0,0,0,0,-0.00652509307073393,0.0139260138678625,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0763768445653237,0,0,0.346226790308165,0,0,0,0,0,0.0526797054673261,0,0,0,0,0.217209605584517,0,0,0.0554465951206309,0,0,0,0,0,0,0.123178142124573,0,0,0,0,0.00737480728289336,0,0,0,0,0.00565911000372218,0,0.00444235916627573,0,0,0,0,0.00176285393071424,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0358830275577202,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.152583680528919,0,0,0,0,0,0,0,0.00690293275290327,0,0,0,0,0,0,0,0,0.18172898389954,0.0866033893866575,0,0,0,0,0.0575736961275421,0,0,0,0,0.0024863868203643,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.141485310549315,0.0794584607704263,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0988370277621216,0,0.120400961248329,0,0,0,0,0,0.0466859260847686,0.0659530008739373,0,0,0,0,0.0157763112013823,0,0,0,0,0,0,0,0,0.222851574744725,0.100586851691692,0,0,0,0.0512585374327278,0,0.00706383069167667,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0880457368148305,0,0,0,0,0,0,0,0,0,0.00673963492853823,0,0,0,0,0,0,0,0.291770285428649,0,0,0.0355644031231351,0.0225776517882287,0,0.0399571724917027,0,0.0132331960553368,0,0,0,0,0,0,0,0,0,0.0347910299881898,0,0,0,0,0.030749015995514,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.214691554926901,0,0.239669505574706,0,0,0,0,0,0,0,0,0.148193356656043,0.0142029281213263,0,0,0,0,0,0.102607594017231,0,0,0,0,0,0,0,0,0,0,0,0.00442836194630496,0.0426264274889884,0,0,0,0.0358491257427264,0,0,0,0,0,0,0,0,0,-0.0211840045219031,0.00206950043408005,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359756629556936,0,0.0125048380412975,0,0,0.0330738195732185,0.000902420008783062,0,0,0.0430853824898997,0,0,0.0386599883612661,0,0,0,0,0,0,0.248330702109138,0,0,0,0,0,0,0,0,0,0,0.224983999850865,0.105749244631971,0,0,0,0,0.00630136200715425,0,0,0,0,0,0,0
