,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X002466.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X600160.SH,X600985.SH,X600096.SH,X600176.SH,X000408.SZ,X000630.SZ,X002128.SZ,X601168.SH,X000933.SZ,X600995.SH,X000883.SZ,X000877.SZ,X600352.SH,X600378.SH,X002353.SZ,X600863.SH,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.391857331168725,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0737621056230851,0,0,0.0334479606421871,0,0,0,0,0,-0.00312035727886112,0.351683981747415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363478704470338,0,0,0,0,0.0431270679504741,-0.0722676007562938,0,0,0,-0.103603987111148,0,0
X600028.SH,0.433332890684473,0,0.248020396690378,0,0.144043450819632,0,0,-0.018808615190335,0,0,0,0,0,0,0,-0.0901323369219715,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0730515840570562,0,0,0,0,0,-0.0408660747902617,0,0.0250009176705828,0,0,0,-0.0266291251111664,0,0,0,0.15723410774008,0,0,0,0,0,0,0,0.0362948388036379,0,0.0439918802806083,0,0,0.0185747900364414,0,0
X601088.SH,0,0.19427290318276,0,0,0.0912694612971703,0.161518054391679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363278613778492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151397891354954,-0.0497601934486904,0,-0.0270991617857273,0,0,0,0,0,-0.00738434903117167,0,0,0,0,-0.0156367068693707,0,0
X600309.SH,0,0,0,0,0,-0.0407796201150312,0,0,0,0,-0.0166293271734269,0,0,0,0,0,0,0,-0.0962860655362576,0,0,-0.011759991704137,0,0,0,0.318501908431662,0,0,0,0,0,0,0,0,-0.14125221617225,0,0,0,0.340666191135668,-0.00741536899200106,0,0,0,0,0,0.229161477143676,0.0286669408813161,0,0,0,0,-0.0348048604257708,-0.0779857572357921,0,0,0,-0.0246265198158708,0,0
X601898.SH,0,0.347170091222602,0.209620711455479,0,0,0.156235001639818,0,0,0,0,0,0,0,0,0,0,0,0,0.0206670495675212,0,0,0.0297083212713897,0,0,0,0,0,-0.0312356067675606,0,0,0.120196474511957,0,0,0,0.06064090366874,0,0,0,0,0.131806732127407,0,0,0,0,0,0,-0.0846190644381534,0.132532602533551,0,0,0,0,0,0,0,0,0.0148477403735333,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100778696887782,0,0,0,0.458642435577856,0,0,0.267060961880003,-0.0878151094809769,0,0.113750337810036,0,0,0,0.130343296687744,0,0,0,0,-0.0138135404652216,0,0.123911514146834,0,0,0,-0.0146202222877679,0,0,0,0,-0.00510282178614805,0,0
X600019.SH,0,0.386747019601506,0,0,0.00238376885019871,0,0,0,0,0.0670549611444131,0,0,0.0830621359751608,0,0,0,0,0,0,0.423064314726839,0,0.0153095556358204,0,0,0,0,0,0,0,0,0,0,0,0,-0.13331714462288,0,0,0,0,0.0794754061158803,0,0,0,0,0,-0.164425418719461,0,0,0,0,0,0.0779816236055271,0,-0.171554592327704,0,0,0.00482230422699365,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189210896787308,0.0512377962073483,0,0,0.0571329835489744,0,0.27835847645581,0,0.167095377861371,0.0426978238289898,0,0,0,0.0419795217658933,0,0,0,0,-0.217427149080869,0,0,0,0,0,0,-0.112399340154164,0,0,0,0,0,-0.11376725619773,-0.0803349929910546,0,0,-0.0678379641771653,0,0
X600886.SH,0.124799290495906,0,0,0,0,0.106965143444785,0,0,0,0,0.142907300843208,0,0,0.50537689681041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136441008249418,-0.168741266254658,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710043124984583,0,0.0254575846681097,0.190799059103955,0,0,-0.0271135202510588,0,0
X601600.SH,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.176255865988297,0,0,0,0,0,0,0,0.0310612334997918,0,0,0,0,0,0,0,-0.0179231354695731,0,0.523002810932422,0,0,0,0,0.0926242498734386,0,0.134559017959944,0.296463485496389,0,0,0.0607965228543448,-0.00741181345576603,0,0,0,0.0742611142122938,0,0,0,0,0,0,0,0,-0.0051850869481465,0,0
