,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X600803.SH,X601991.SH,X601699.SH,X600489.SH,X600176.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X600219.SH,X600612.SH,X600688.SH,X300037.SZ,X000629.SZ,X000408.SZ,X002080.SZ,X000933.SZ,X600096.SH,X000630.SZ,X000932.SZ,X000723.SZ,X600157.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.323185545089153,0,0,0.13315457679297,0,0,0,0.0188727305357294,0,0.0517744382903853,0,0,0.0514754030989973,0,0,0,0,0,0,0,0,0,0,0.151582028289692,0,0,0,0,0,0,0,0,0.0440225688358043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363608033231868,-0.0431012772003842,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.133447503165588,0.202775885422708,0,-0.0593505093917802,0,0,0,0.0416875540516225,0.0355049465186242,0,0,0,0.0116431890781732,0,0,0,0.0873977477118544,0,0,0,0,-0.0198375759678178,0,0,0,0,0,0.103602011404749,0,0,0,0.0543036254218473,0.058672598829762,0,0,-0.0179686955868344,0,0,0,0,0,0,0,0.0165772688922385,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0147268718794888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13892201847108,0,-6.93889390390723e-18,-0.0167401056150459,0,0,0,-0.0753121217043171,0.0686811233282003,0,0,0.15846009202557,0.342259737675753,0,0.0526102265259051,0,0,0,0,0,0,0,0,0,0.61640720841859,0,0,0,0,-0.121988843431635,0.0211841970916783,0,0,0,0,0,0,0
X600886.SH,0.0967706919627794,0,0,0,0,0.0631531368577051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145840478734593,0,0,0,0.0188931523549131,0,0,0,0,-0.0195198822735958,0.0129349623709159,0,0,0.0190960784555336,0,0,0,0.00132347825759441,0,0,0,0,0,0,0,0,0,0,0,-0.00765018293790631,0,-0.0126131053258224,0.011699565516881,0,0,0,0,0,0
X600111.SH,0,0,0,-0.0171216052913819,0.0626638273804562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186203181487628,0,0,0,0,0,0.013220094805691,0,0,0,0,0,0,0,0,-0.0169230078507114,0.197208841865509,0,0,0.0911916933967921,0.307360749874134,0,0,0.0299081133470751,0,0,0,0,0,0,0,-0.0115702066080853,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.135720583178366,0.0601663936372023,0,0,0,0,0,0,0,0.056937029183638,0,0,0.201579299783412,0,0,0,0,0.0619397927530007,0,0,0,-0.0517347870238307,0,0,0,0,0,0.0309547967430329,0,0,0,0,0,0,0.0465595401096417,0,0,0,0,0,0,0,0,-0.00866532522085634,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100227269495708,0,0,0,0,0,0,0.019829963826519,0,0,0,0.022955421492942,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0737891136887794,0,0,0,0,0.00760927744540698,0,0,0,0.0698005203762288,0.0739428437081057,0.275843031131859,0.037889031712666,0,0,0,0,0,0.0205195824337811,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0366281444974825,0,0,0,0,0,0,0,0,0.0638496687337056,0,0.0933703124929767,0,0,0,0,0.0864583695927356,0,0,0,0,0,0,0,0.0255303261759361,0,0,0,0,0,0,0.0398101805731658,0,0,0,0.0152377916473011,0,0,0.0478788189870026,0,0,0.00714574784952142,0,0,0,0,0,-0.0118182569292005,0,0,0,0,0,0,0
X000708.SZ,-0.0335415719843334,0,0,0,0,0.0737321811287082,0.129747331103011,0,0,0.0414845161117783,0.0429885895417755,0,0,0,0,0,0,0.142228755214016,0,0,0.172158835180655,0,0,0,0.140207203889275,0,0,0,0.137913676463229,0,0,0,-0.0226980016977575,0,0,0,0,0,0,-0.227892293803535,0,0,0.0447291904061026,0,0,0,0,0,0,0,0,0.016312599391444,-0.0130090257838179,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.260410284730235,0,0,0,0,0,0,0,0,0,0.0331545606096936,0,0,0,0,0,0,0,0,0.169177458330488,0.179116605967013,0,0.0394114726764157,0.169794918669616,0,0,0,0,0,0,0.00746976585752431,0,0,0,0,0,0,0.128526147708138,0.310650581439582,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.105329047086254,0,0.134712583037239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842260520577701,0,0,0,0.113152153121216,-0.0435393136256854,0,0,0,0,0,0,0,0,0,0,0.44583372682305,0,-0.0173849155152347,0,0.206041850424504,0,0.336894517398531,0,0,0.00909417184718824,0,0.0259602670027923,0.0121713106329474,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0100482766152026,0,0.081198219344821,0,-0.0603865981919903,0,0,0,0,0,0,0,0,0,0,0,0.0666961442355835,0,0,0,0,0.0242662114346461,0.173975960633973,0.296977550147547,0,0,-0.0316289031327168,0,0,0,0,0,0,-0.145931203159937,0,0,0,0,-0.0233328760115038,0,0,0,0,0,0,0,0,0.00421142649265841,0,0,0,0,0,0,0
X600362.SH,0.0977509159921177,0,0,0,0,0,0,0,0,0,0.0791492710645003,0,0,0.165479281852783,0,0,0,0,0,0,0.125358047889824,0,0,0,0,0,0,0,0,0,0,0,0.0652323039496801,0,0,0,0,0.0587745185194456,0,0,0,0,-0.0372104342907377,0,0,0.294828805764566,0,0,0,0,-0.078323773039218,0.00526989843825068,-0.00506141560187465,0,0,0,0,0,0
X600426.SH,0,0.0352245323714752,0,0.590212198144388,0.066499041887165,0,0,0,0,0,0,0.212916832511595,0,0,0,0,0,0,0,0,0.0585186273849649,0,0,0,0,0,0.142741191493806,0,0,0,0,0,0,0,0,0,0,0.0182574155134863,0,0,0,0,0.049392969486033,-0.247288399703055,0,0,0,0,0,0,0.276678976574821,-0.0804236321841392,0.113914841117162,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.673127860238085,0,0,0,-0.0425582257299761,0,0,0,0.125970116551232,0,-0.0298093288402128,0,0,0,0,0,0,0.209068781519518,0,0.0816426741302657,0,0,0,0.00515053539051169,0,-0.114635647544032,0,3.46944695195361e-18,0,0,0,0,-0.0403638547454494,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.194356011177131,-0.0498833570406153,4.33680868994202e-19,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0710604537932175,0,0,0,0.121913615331842,0,0,0,0,0,0,0,0,0.281252174321373,0,0,0.0783901126635095,0,0,0,0,0,-0.101253943474344,0,0.1430021933908,0,-0.0211894905518486,0,0,-0.0289262133065246,0,0,0,0,0,-0.141165974241775,0,0,0,1.73472347597681e-18,0.0379459945140123,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.126222836046973,0.110267905396423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564175026658829,0,-0.132583079795207,0.0651579557701822,0,0,0,0,-0.00535933501482908,0,0,0,0.119293848128892,0.088123397298705,0,-0.0640212531015466,0,0,0,0,0,0.023889422410666,0,0,0,0,0,0,0,0,-0.0221463867858936,0,0,0,0,0,0
X601699.SH,0.176764214001116,0,0,0,0,-0.0466131233082503,0,0,0,0,-0.208383135014008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119276534179527,0,0,0,-0.0107409649432761,0,0,0,-0.0494550388251648,0,0,0.0850506373911625,0.263135465705648,0.00956695325985369,0,0,0,0,0,0,-0.0287003545260431,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.711870046554905,0,0,0.0979082379014968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565853670731697,0,0.0691723892978079,0,0,0,0,0,0,0,0,0,0,0.0153557549251603,0,0,0,0,-0.0642378300336482,0,0,0,0,0,0,0.001669704789513,-0.065128810388814,0,0,0,0,0,0
X600176.SH,0,0.0695605458644046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520916297047527,0.224659435184928,0,0,0,0,0,0,0.0116742329838284,0,0,0,0,0,0,0.0836777563025403,0,0.173215967812995,0,0.0883670345383795,0,0,0.133175330778205,0,0,0,0,0,0,0,0,0.0400231126529401,-0.00997870295540291,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.271074458172175,-0.0646104143113855,0,0,0,-0.0238433673895994,0,0,0,0,0,0,0,0,0,0,0.05874767109714,0,0,0,0,-0.2114911079959,0,0,0.234391116004942,0,0,0,0,0.148196704797555,0,-0.0160469646906734,0,0,0,0,0,0,-0.0279994441692472,0,0.0472322540085375,0.125018308446871,0,0,0,0,0,0.054096960056515,-0.0483291718522761,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.23008376087042,0,0,0,0.508910442216044,0,0,0,0,0,0,0,0,0,0,0.0431823251181509,0,0.0720836062038657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224089837036612,0.353228424362676,0,0.0517507508889764,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0.242471562014757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141181168526722,0,0.135890777895216,0,0,0,0,0,0,-0.0339804449143653,0,-0.0902414204082082,0.416306300612322,0,0,0,0,-0.0680301045805408,0,0,0,-0.0603560353452879,0,0,0,0,0,-0.0227408957648221,-0.0514391330190398,0,0,0,0,0.0575043563113569,6.93889390390723e-18,0,0,0,0,0,0
X600995.SH,0,0,0,-0.0694827309382146,0,0,0,0,0,0,0,0,0,0.071140752213111,0,0,0,0,0,-0.0218051894208163,0.0391324574873844,0,0,0,0,0,0,0.125663143293724,0,0,0,0,0.0852230867828103,0,0,0.100093861656633,0,0,0,0,0,0.0725821429832721,0,0.157224105366142,0,0,-0.126822436503612,0,0,0.0092892774836971,0,0.0107863524610766,0.028075164962373,0,0,0,0,0,0
X600160.SH,-0.196901919960248,0,0,0,0,0,0.213884638313326,0,0,0,0,0,0.0110266731361211,0,0,0,0,-0.0519442182531289,0,0,-0.0429696155084111,0,0.130934707727412,0,0.159667807778656,0,0,0.229587223894765,0,0,0.576491741804816,0,0,0,0,0,0,-0.0434364300842628,0,0,0,0,0.159775129887675,0,0,0,0,0,0,0,0,0.0572374213269553,-0.0955245948419499,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103903797378197,0,0.0287708524216233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184411439545352,0,0,0.088708979245924,0,-0.00804030940993109,0,0,0.0415077891712094,0.0803102607298503,0,0.142390765095413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.194081632966751,0,0,0,0,0.0616917168320557,0,0,0,0,0,0,0,0,0.0103645681331766,0,0,0,0,0.0646507332135864,0.111707204313688,0.14820354188675,0,0,0,0,0,0,0.183685099071151,0,0,0,0.0571412425214072,-0.188534880504795,0,0,0,0,0,-0.0550923063596244,0,0.0110506348676539,-0.00505855474566337,0,0,0,0,0,0
X600688.SH,0.0669119563407804,0.146505089425469,0,0,0,0,0.0838679287089443,0,0,0,0,0.0731497288208715,0,0,0,0,0,0.0711885465587438,0,0,0,0,0,0.144885506180124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103946986867438,0,0,0,0,0.00535831714286007,0,0,0,0,-0.0799242434733274,0,0,0,0.0399943281222106,0,0,0,0,0,0,0
X300037.SZ,0.0271075550806161,0,0,-0.221537680666706,0.0949419543337329,0,0,0,0,0,0,0,0.765120516926369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165808498757089,0,0,0,0,0.117620687948167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159718036250276,0.0248567311601697,-0.00944278048116304,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,-0.0364459320043976,0,0,0.23669884778508,0.16963294723541,0,-0.0382185299920724,0,0,0,0,0,0.0615589410657686,0,0,0,0.480285572175332,0,0,0,-0.0060224961262345,0,0,-0.0027415453316287,0,0,0,0,0.0310286601200384,0,2.16840434497101e-19,0,0,0,0.0212065312466057,0,0,0,0,0,0,0,0.173824418816658,0,0,0,-0.0294066860903683,0,0,0,0,0,0,0
X000408.SZ,0,-0.186061526571234,0,0,0,0,0,0,0.329203174755039,0,0,0,0,0,0,0,0,0.0157344708040551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371326611304545,0,0,0,0,0.12270388953168,0,0,-0.0257612050275302,0.0542374389930694,0,0,0,0,0,0,0,0,-0.0352230585042094,0,0.0940496025677191,-0.0847335637149079,0,0,0,0,0,0
X002080.SZ,0,0,0,0.170837862217306,0,0.164331975043882,0,0,0,0.250395927581773,0,0,0,0,0,0,0,0,0,0.309152616752676,0,0,0,0,0.0519202372220961,0.172343114907968,0,0,0,0.0564775034823048,0.497896329337121,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.179424304646783,0,0,0,0,0,0,0,0,0,0,-0.0207547349719269,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.034532886159084,0,0,0,0,0.0512315787312706,0,0.0779433102067989,0,0,0,0,0,0,0,0,0,0,-0.0499215436089124,0,0,0,-0.026847186902725,0,0,-0.0717161810289639,0,0,0.667591202586885,0.0560353802304191,0,0,0,-0.0701556838084449,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0605840368899745,0,0.0203318385670211,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,-0.131729967428905,0,0,0.108855211419689,0,0,0,0,0,0,0.112090766298039,0.0362115170794737,0,0,0,0,0,0,0.103240370322869,0,0,0.0710104155563336,0,0,0,0.0712362160652259,0,0,0,0,0,0,0.0411844114074446,0,0,0,0,0,0,0,0,0,-0.00231704635495489,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0247004218143948,0,0,0.0314651526404454,0,0.28856515357913,0,0,0,0.0231923893519018,0,0,0,0,0,0.221939620726404,0,0,0,0,0,0,0,0.0945302703940659,0.144267774458093,0,0,0.0272825057575555,0,-0.00916092853509278,0,0,0,0,0,0.0148477516866261,0,0,0,-0.0138605414881414,0,0,0,-0.0407732855820892,-0.00318795967004152,0,0,0,0,0,0
X000932.SZ,0,0.0284418641692884,0,0,0,0,0,0,0,0,0,0,0,0,-0.108472806900548,0,0,0,0,0,0.0748034393095147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229888069273081,-0.149413553692737,0,0.0298003240324135,0,0,0.00304521243024052,0.130633256144378,0,0,0,0,0,0,0.0356125769982568,0.0964328244989168,-0.0594298204628913,0,0,0,0,0,0
X000723.SZ,-0.162931473478368,0,0,0,0,0,0,0,0,0,-0.0826193502686787,0,0,0.0451827887413463,0,0,0,0,0,0,0,0,0,0,-0.00143962277890473,0,0,0,0,0,0,0,0.107592001836439,0,0,0,0,0,0,0,0.341957551622812,-0.0312654458999331,0,0.0783658930759955,0,0,0.0300665265229756,0,0,-0.052768623076962,0,0,0.026159492546944,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129417925020337,0,0,0,0,0.0739807919847452,0,0,0,0,0,0,0,0.0180322071515076,0,0.0122659900868806,0,0,0,0,0,0,-0.00784634738628032,0,0,0,0,0.0608582555862584,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.110670303308891,0,0,0.124278683541299,0,0,0,0,0,0,0,0,0,0,0,0.0265660042129379,0,0,0,0,0,-0.00412442373619212,0,0,0,0,-0.579928393823971,0,0,0,0,0,-0.167506398134725,0,0,0,0,0.449778784463511,0,0,0,0,0,0,0,0,0.0755586179358206,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.216164856561146,0,0,0,0,0,-0.134239636440529,0,0,0,0,-0.0754890831125768,0.156107184794718,0,0,0.102693474995563,0.268070100227179,0,0,0,-0.0240303946678249,0,0,0.165169335922224,0.0785589403263209,0,-0.0197800208165082,0,0,0,0.134809707133225,0,0,0,0,-0.154990953570608,0,0,0,0,0.00565499149137417,0,0,-0.106713571374038,0,0,0,0,0,0
Slope,-0.262739359041821,0,0,0,0,0,0,0,0,-0.25891480059587,0,0,0,0,0,0,0,0,0,0,-0.0773608758045114,0,0,0,0,-0.0632120237566843,0,0,0.174880409381442,0,0,0.283741464364008,0,0,0,0.228323028652449,0,-0.0469434606050322,0,0,0,0,-0.26587736120328,0,0,0,0.242844812091369,0,0,-0.0831148691900649,0,0,1.04170201231327,0,0,0,0,0,0
TED,0,0.0995351371000987,0,0.291266810362575,-0.217164441308067,0,0,0,0,0,0,0,0,0,0,-0.0947427147771302,0,0,0,0,0,0,0,0,0.044300797239303,0,0,0,0,0,0,-0.20139506132173,0.179884240771619,0,0,-0.119563249242074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568207078942565,0.791176783813066,0,0,0,0,-5.09976838405669,0,0
RealEstate_excess,0,0,0,0.0959636412956356,0,-0.00191603165600437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635376853995519,0,0,0,0.055538138240133,0,-0.143532897713159,0.0869498586324098,0,0,0,0,0,0,-0.0550930287535968,0,0,0,0,0,0,0,0.00563786446003789,0,0.00283247449014058,0,0.0824344731617518,-0.0797889899927602,0,0,0,0,0,0
MKreturn,0,-0.0657291379363042,0,0,0,0,0,0,0,0.0893134770271412,0,0,0,0,0,-0.0313720950582679,0,0,0,0.0951370620994966,0.0319365645005883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106255944794757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208222644176849,-0.01245890845063,0,0,0,0,0,0
MKvol,0,0,0,-0.000933263848935374,0,0,0,0,0,-0.000751898577924912,0,0,0,0,0,0,0,-0.000541755044986375,0,0,0,0.00139784934993411,0,0,0,0,0,0,0,0.000252657804712069,0,0,-0.00130073195819407,0,0,0,0,0,0,0.000395795547953418,0,0,0,0,0,0,0,0,0,0,-0.00157158226700949,0.00278898574525759,-0.00433905180883035,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0109713890358773,0,0.00835355939500995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241555205606812,0,-0.00762806406453515,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-2.71050543121376e-20,0.00460805635517039,0,0,0,0,0,0,0,0.101159645714933,-0.14626281195708,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.00092781477016538,0,0,0,0,0,0,0,0,0,0.0013628589531297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500427304932405,0,0,0,0,0,0,0,0.0177687107255392,-0.0192990256660944,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00253592794073074,0,0,-0.000376983563018424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607403453600237,0,0,0,0,0,0,0,0,-0.00465298709405352,0,0,0,0,0,-0.00143268589389125,0,-0.00276373668242713,0,0,0,0,0,0,0,0,0,-0.00384393321160043,0,0,0,0.0275141522401344,-0.0352206186785403,0,0,0,0,0,0
