,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X000983.SZ,X000408.SZ,X601991.SH,X600160.SH,X000629.SZ,X600348.SH,X000723.SZ,X600995.SH,X600096.SH,X600219.SH,X600489.SH,X600378.SH,X000786.SZ,X002192.SZ,X600157.SH,X000831.SZ,X000807.SZ,X000933.SZ,X002353.SZ,X600399.SH,X000155.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600019.SH,0.13964852541318,0,0,0,0,0,0,0,0,0,0,0.0949061484272609,0.136358662184396,0,0,0,-0.097779658940175,0,0,0,0.218176414919556,0,0,0.0312286245451365,0,0.00309129950680806,0,0.0174189559357092,0,0,0,0,0,0,-0.0192006478604171,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00284960336381041,0,0,0,0,0.0656258310206946,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367948804475201,0,0,0,0,0,0,0.25982294683958,0.0484534274254992,-0.0112399470567956,0,0.155120425696533,0.195295302632209,0.0535312259611139,0,0.14374667311342,0,0,0,0,0,0,0,0,0,0,0,-0.321137491001218,0,0,0,0,0.00762721565710738,0.105560345339724,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.141822776373527,0,0.0998112005523751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602422835742491,0,0,0,0,0,0,-0.00973652052221515,0,0.112536445116313,0.029299202781568,0,-0.080887020585209,0,0,0,0,0,0,0,0,0.0887448312803839,0,0.115926028672345,0.124800043796189,0,0,0,0,0,0.032068866541201,0.0138386131382807,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.24345473953892,0,0,3.46944695195361e-18,0,0,0,0.0826681157738776,0,0,0,0,0,0,0,0,0,0,0,0,0.0594674616078005,0,0,0.00906707181457111,0.0116464385814713,0,0,0.0458457493157337,0,0,0,0,0,0,0,0,0,0,0,0,0.0561735676878405,0,0,-0.00121629677550514,0,0,-0.0118670173993552,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0144663300976045,0,0,0,0.128694717323521,0,0,0,0,0.0860329618444144,0,0.0410536749101622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294006391470293,0.080931374029511,0,0,0,0,0,0,0.0125071965434643,0.0394231885124402,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.239841345342162,0,0,-0.018810357843825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283936292232355,0,0,0.0541147100049259,0,0,0.0927533960092776,0,-0.11970663905132,0.108775328358858,0,0,0.22356846344934,0,-2.16840434497101e-19,0,-0.00611869651491359,0,0,0,0,0,0,0,-0.142245815833779,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0744034643829982,0,0,0,0,0,0,-0.32151462163617,0,0,0,0,0,0,0,0,0,0,-0.211596579604838,0.111463000090554,0,0,0.446383794969581,0.122414924144564,0,0.153345130235614,0,0,0,-0.046215991278863,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311211976757647,0,0,0,0,0,0
X600547.SH,0.00264609004671243,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.118855676721792,0,-0.0430240782190147,0,0.261285735667706,0,0,0.0365734694455672,0,0,0,0,0,0,0,0,0,0,0,0.180943532017464,0,0,0.00656473267161288,0,0,0,0,0,0,0,0,-0.0363472174165006,0.00141889427175361,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0480110893751777,0,0,0,0,0,0,0,0,0.0660412188438438,0,-0.0150812358647441,0,0,0,0.0171442333654207,0,0,0,0,0,-0.0722538921252336,0.0269642994726386,0,0,-0.0139306428324351,0,0.0553845861516775,0,0,0,0,0,0.0863153154760257,0,0,0,0,0,-0.185916806004148,0,0.018644094576445,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0528740649784741,0,0,0,0,0,0.630661035604298,0,0,0,0.223107966671236,0,0,0,0,0,0,0,0,0,0,0.175578618969957,-0.236325889844844,0,0,0,0.00607450009977973,0,0,0,0,0,-0.0950824469633019,-0.374154863430097,0,0,0,0,0.155597876403959,0,0,0,0,0,0.16852499028037,0,0.085335634292439,0,0,0,0,0,0,0
X601600.SH,0.163907326505485,0,0,0,0,0,0,0,0,0,0.201168096897058,0,0,0,0,0.0176555943647215,0,0,0,0,0,0,0,0,0.34178892752437,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.034330936384501,0,0,0,0.0584004717048167,0.0595214398445088,0,0.0299865819622804,0.00618202577586099,0,0,0.206625627696334,0,0,0,0,0,-0.0400051316185422,0.0413751411035629,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0943972591357012,0,0.069807497664014,0,0,0,0.0915428800663032,-0.0382017426654031,0,0,0,0,0,0,0,0,0,0,0,-0.0840132928342799,0,0,0,0,-0.0845014028366362,0,0,0,0,0,0,0,0,0,0,0,0,0.258515043047796,0,0,0,0,0,0.0289453222448695,0,0.381191229185811,0,-4.33680868994202e-19,0.0324888564605074,0,0.311225496641877,0,0,0,0
X002271.SZ,0,0,0,-0.314327913078568,0,0,0,0,0,0,0,0,0,0,0,0,-0.173011445257957,0,0,-0.117193185435971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140014872087128,0,0.266002506066149,0,0,0,0,0.768032512920558,0,0,0,0,0.16351992673029,0,-0.0817283413827617,0,0,1.73472347597681e-18,-0.14549878502854,0,-0.25277538692033,0,0,0,0
X600426.SH,0,0,0,0.249702996717726,0.110065524126873,0,0,0.0379854116906478,0.101518012036992,0,0,0,0.00864224507346029,0,0,0,0.0572064203525615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589612945332005,0,0,0,0,0,0,0,0,0,0,0.152640171171268,0.0273182494515846,0,0,0.0142307363355251,6.93889390390723e-18,0,0,0,0,0.000540840198537546,0,0,0,0,0,0,0
X600362.SH,0.0927598478249366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133784420871627,0,0,0.290464812914113,0,0,0,0,0,0,0.018023314321062,0,0.0423456887648281,0,0,0,0.0346696001717863,0,0,0,0.0980523923008311,0.0370945242297212,0,0,0,0.0313445541329249,0,0,0.0297122389603339,0,0,0,0.0215156905043281,0,-0.0122355996704226,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0736195417323793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044793300276011,0,0,0.133818324516418,0,0,0.173147796193572,0.175851026576147,0,0.0592301247299368,0,0,0,0,0,0,0,-0.110343478586274,0.490434065182786,0,0,0,0,0,-0.0739943726340473,-0.0803110079729005,8.67361737988404e-19,0,0.0502343217674941,0.0356627515510194,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.358979954608277,-0.000563836764513052,0,0,-0.177698301458504,0,0,0,0.49057669803604,0,0,0,0,0,0,0,0,0.0366885196094624,0,0,0.199221480958792,-0.0280039607422176,0,0,0,0.00365564890924486,0,0,0,0,0,-0.0483591091582673,0,0,0,0,0,0,0,0,0.147305367836064,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.341583365537525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162628074148889,0,0,0,0,0,0,-0.0071524419061609,0,-0.0770537144496719,0,0,-0.028005935608148,0,0,0,0,0,0.0759413535760036,-0.110889866214642,0,0,-0.0652722675358764,0,0.0497615070694323,0,0,0,0,0
X601699.SH,0,0.104763814493511,0,0,0.0300590705171311,0,0.0726759805374324,0,0,0.333418207481848,0,0,-0.313951922789067,-0.125160426143901,0,0,0,0,0,0,0,0,0,-0.0420403735094693,0,0,0.0835384210556303,0.114306340202953,0,0.117385476781975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580508636642714,0.0275859570721839,0,0.373343648419693,0,0.0468180265753707,0,0,0,0,0,0,0
X000983.SZ,0,0.482193420222015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302499142062951,0.109622321097094,0,0,-0.0199065676992804,0,0,0,0.0461238709305071,0,0,-0.0931972407197119,0.131593236508416,0.262978545698987,0,0.0270529083342974,-0.0173161133123466,0,0,0.245145383490726,0,-0.0569397010861917,0,0,0,0,0,0.0523237951143491,0,-0.157794261582707,0,0.251948097075342,0,0,0,0,8.67361737988404e-19,-0.00442455564292384,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.435985676895783,0.346043628960776,0,-0.188291565123502,0,0,0,0,0,0,0,0,0,-0.00246697038751661,0,0,0.022582755931923,0.0576330181367769,0,0.0536242896180057,0,0,0,0,0,-0.0285773463017577,0,0.0255061708278358,0,0,-0.0228387563695418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026311428111545,0,0,0,0,0,0
X601991.SH,1.73472347597681e-18,0,0,0,0.110877886311116,0,0,0,0,0,0,0.43085455207906,0,0,0,0,0,0,0,0.212963776055025,0,0.100275916364987,0,0,0,0,0.074892897113863,0,-0.0948287170808128,0,0,0,0,0.0207872240905605,0.117912486403038,0,-0.0792495385179507,0,0,0,0,0,0.021278057039283,0,0,0,0,0.224657213365451,0,0,0,0.244809323791786,-0.167895304951513,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.20171869044785,0,0,0,0,0,0,0,0,0,0,0,0,0.0600521020214785,-0.118778009610624,0,-0.119739335229716,0,0,0,0,0.0560919932997776,0.270616214144594,0,0.195241110867926,0.12750494135826,0,0,0,0.0721592158396753,0,0,0,0.137989683569504,-0.308024944925858,-0.0460644082172295,0.189241708962161,0,0,-0.0341270033540799,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.132119803589575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409654357062635,0,0,0,0,0.0577678403041659,0,0.240365851151701,0.377613605111473,0,-0.0631636226289327,0,0,0,0,0.179769872698825,0,0.0481416108646912,0,0.14370609768512,0,0.152578802561763,0,0,0,-0.0428962945085919,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.239411321369674,0,0,0,0,0,0,0,0,0,0,-0.106232773076821,0,0,0,0,0,-0.323830465297009,0,0,0,0,0,0,0,0.00318135519045538,0.187658424242371,0,0.622213995073205,0.269840975918117,0,0,0.0602565421682383,0,0,-0.177825847675032,0,0,0.111541563088694,0,0,0,0,0,0,0,0,0,-0.0158882915029437,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.10595956377883,0,0,0,0,0,0,0,0.0476427994967999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140256767006061,0.137217729617754,0.0524345932386126,0,0,0.028720345035158,0,0,0,0,0,0,0.0135594963709672,0,0,0.114515510090193,0.144148839034051,0,0.104450980177649,0,0.0344436826893444,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,-0.202875459555181,0,0,0,-0.143122659536076,0,0,0,0.465173744305448,0,0,0,0,0,0.241318189184356,0,0,0,0.167367673874505,0.00822169066360234,0,0,0,0,0.28157730386404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614701760572278,0,0,-0.0918440014710897,0.100608650217838,0,0,0,0,0,0
X600096.SH,0,0,0,0.0225207322985057,0,0.0641753024847989,0.186317709516987,0,0,0,0,0,0,0,0,0.000471181369989701,0,0,0,0,0,0,0,0.130738604414721,0,0,0,0,0,0,0,0,0,0.072196577952401,0,0.162364769288178,0,0,0,0,0,0,0.246753498655727,0,0,0.105077071864656,0.074120075734828,0,0,0,0,0.0121293605161353,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.00407813134452995,0,0,0,0,0,0,0.0512675163436909,0,0,0.124561991511221,0,0.00622321225911131,0,0,0,0,0,0,0,0,0,0,0.0675658577173116,0,0,0,0.0512864497599893,0,0,0,0,0,0.219880313210878,0.0602424685778691,0.333518512928547,0.0358054464279581,0.0491253687212378,0,0,0,0,-0.0443376626561386,0,0,0,0,0,0
X600489.SH,0.0808204467017244,0,0,0.0428292976667306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699844101410075,0,0,0.0501809353504969,0,0,0.0192429389224494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867810974152878,0,0,0,0,0,0,0,0.0186042277500377,0,1.0842021724855e-19,0.035931899333387,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0.0517369915885384,0,0,0,0,-0.0476581541258044,0,0,0,0,0,0,0.0538551877029314,0.0857688119242491,0,0,0,0,0,0,0,0,0,0.0154821960954101,0,-0.0725208681841483,-0.183252849236475,0,0,0.0875312335758752,0,0.0848586936376274,0,0,0,0,0,0,0,0.145994095741355,0,0,0,0,0,0.138177127427002,0.0499802254561133,0,-0.0273196267531044,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.130503142907473,0,0,0,0.2126856198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124758124973666,0,0,0.326591986861896,0,0,0,0,0,1.73472347597681e-18,0,0.0274622384393881,0,0,0,0,0,0,0,0,0,0,0,0,0.0809968547830844,0,-0.0653637202313974,0,0,0,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0.265489356048811,0.147202658513875,0,0,0,0,0,0,0.192181832139963,0,0,-0.0368918400354547,0,0,0,0,0,0,0,0,0,0,0,0.0789771139119208,0.193396001194518,0,0,0,0,0,0,0,0.172803646903373,0,0,0.214748600414525,0,0,0,0,-0.112067717027768,0,0,0,0,-0.116953785220867,-0.10473013687196,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0597218209816335,0,0,0,0,0,0,0,0,0,0.304223086909397,0,0,0.0265592280819216,0,0,0.0128834376673985,0,0,0,0,0,0.0286006408400135,0,0.00879209839979822,0,0,0.003699620911789,0,0,0,0,0,0,0.141919713414036,0,0,0.0185814083733232,0,0,-0.0221695367704147,0.0500307766060838,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.179118951271149,0,0,0,0,0.10257716735227,0.548980927296116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190976603923102,0,0,0,0,0,0,0,-0.0163521150760139,0,0.0392415201265259,0,0,0.0626696697863545,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0354801692927972,0,0,0,0,0,0,0.389138684742556,0,0,0,0,0,0,0.589381734443303,0,-0.00787943017172428,0,0,0,0,0,0,0,0,0,0,0,0.044633728383742,0,0,0,0,0,-0.182281482918086,0,0,0,0,0,0.237052466343172,0,-0.0105708258010586,0,0,-0.00472557287455284,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.287013925636229,0,0,0,0,0,0,0,0,0,0,0,0.0265355765575465,0,0,-0.233964089485897,0,0,0.031671596516309,0,0,0,0,-0.0741866696186426,0.127086192874956,0,0,0,0,0.127621206165525,0,0,0.0139661721137064,0,0,0,0,0,0.100865000544697,0,0,0.547467307615053,0,0.297033633539486,0,0,0,-0.0149668012452157,0,0,0,0,0,0,0
X002353.SZ,0.834101918841962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932884145522862,0,0,0,-0.0545957911064792,0.0708611041666151,0,0,0,0,0,0.0451335962864963,0,0.137143862756521,0.0320401929119239,-0.0831020843524646,0,0,0,0,0.203177017611682,0,0.017691122807173,0,0.140754930705821,0,0,0,0,0.0878951604774367,0.0291070868788233,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275882506962099,0,0,0,0,-0.104972008946677,0,0,0,0,0,0.105064375272964,0,0,0.111946641086762,0.037767369677265,0,0.442065813695048,0.293919715795108,0,0,0.219059004142501,0,0,0,0,0,0,0,-0.143779896706931,0.247686773113946,0,-0.265869007065061,0,0,0,0
X000155.SZ,0,0,0,0,0,0.184803140940003,0.200461737222347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070995895278975,0,0,0,0.0976911224096177,0,0,0,0.0960171735399451,0,0,0.0970377895006601,0,0,0,0.030486879248993,0,0,0,0,0.057120340018218,0,0.0849688419924009,0,0,0,-8.67361737988404e-19,0,0,0,0.0116540913239053,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0526632307242821,0,0.182907635374229,0,0,0,0,0,0,0,0,-0.0603570738024648,0,0,0,0,0,-0.00323395382011336,0,0,0,0.0192849260058446,-0.0829849782529009,0,0,0,0.116741510831613,0,-0.0656269520032187,0,0,0,0,0,0,0,0,0,-0.138285547496911,-0.0184246215324776,0,0.145886964577544,0,-0.0748086256549144,0,0,0,-0.128721111622514,0,0,0,0,0,0
Slope,0,0,0.236219107510461,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350634705917997,-1.2996642164965,0,0,0,0,0,0.256928379058624,0,0,0,0,0,0,0,0.204434955526339,0,0,0.0830749477176745,0,0,0,0,0,0,0,0,0,-0.297187520405139,0,0,0,0,-0.422124504674768,0,0,1.47637880383679,0,0,0,0,0,0
TED,0,0,0,-0.180956026733364,0,0,0,0,0,0,0,0.505095622034924,0,0,0,0,0.13675905491072,0,0,-0.16006760616414,0,0,0,0,0,0,0.238771801953124,0,-0.0136675495531747,-0.0940015940615483,0,0,0,0.0377522431225685,0,0,0.236575681269127,0,0,0,0,0,0,0,0,-0.151241194019053,0,0,0,0,0,0.48466382746586,0,0.0356372306783541,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0272740221826069,0,0,0,0,0,0.0536337731428545,0,0,0,0,0.0568802084167013,0,0,0,0,0,-0.0761785571519883,0,0,0,0,0.0104440467189959,0,0,0,0.00769841108161087,0,0,0,0,1.73472347597681e-18,0,0,0,-0.154972234386323,0,0,0,0,0.000308958189079967,0,0,-0.132234160039516,0,0,0,0.0225058047546217,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0422827385822001,0,0,0,0,0,0,0,0,0,0,0.0606160545828757,0,0,0,0,0.0940204558955711,0,-0.13429426236491,0,0,-0.0250623007525808,0,-0.0204494257778407,0,0,0,0,0,0,0,-0.0461311564142283,0,0,0,0,0,0,0,0,0,0,0.0819798034592669,0,0,0,0,0.0595879857902582,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.59563764929248e-05,0,0,0,0,0,0,0,0,0,0.000744516154116233,0.000194569865732715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158312004352741,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0178542537984977,0,0,0,0,0.0307159121684663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351832768732364,0,0.0406942238958915,0,0,-0.0652652354679819,-0.0188300973343072,0,0,0,0,0,0,-0.00943319928264556,0,0,0,0,0,0,0,-0.0463875150956106,0,-0.00116330986903408,0.0146013276587681,0.0343261842850276,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,-0.0024802689877788,0,0,0,0,0,0.00430096793154862,0,0,0,0,0,0,0,0.000581461716174862,0,0,0,0.00153478059243526,0,0,0,0,0,0,-0.00784350375217197,0.00843791071993491,0,0,-0.00493980795469725,0,0,0,0,0,-0.0250612541057343,-0.00741731659365218,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.000782163739350349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043509143356125,0,0,0,0.00298696407228574,0,-0.00198679504489595,0,0,0,-0.000229335443399497,0,0.000240713229741757,0,0.0020508639411922,0,0,0,0,0,0,0,-0.00290801812126999,0,0,-0.000558353075729801,-0.00243298411558473,0,0,-0.00140962475932322,-0.00699538809058674,0,0,0,0,0,0
