,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X002271.SZ,X600886.SH,X601600.SH,X600795.SH,X000877.SZ,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600378.SH,X000723.SZ,X600096.SH,X000807.SZ,X600219.SH,X002080.SZ,X600348.SH,X600157.SH,X000933.SZ,X600688.SH,X000630.SZ,X000932.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0368827662293473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743733014191213,0,0,0,0,0.0147376879374801,0,-0.0503907770371184,0,0.18684745865217,0,0,0.172024557740438,0,0.161556274154453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105412491052122,0.0140977529765664,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.41488111902142,0,0,0,0,0,0.00972803871378255,0,0,0,0,0,0,0,0,0,0,0.0290260281932078,0,0,0,0,0.0477027598784125,0,0,0.131139442782164,0,0,-8.67361737988404e-19,0,0.0661132740494572,0,0,-0.0605518837183442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799014877211811,0.025938416494561,0,0,0,0,0,0
X600028.SH,0.214334186926903,0,0,0,0.0277735307862176,0,-0.0060262653942959,0,0,0,0,0,0,0,0,0,0,0,0.0151675648531849,0,0,0,0,0,0,3.46944695195361e-18,0,0.156981909663516,0,0,0.162241581509081,0,0,0,0,0,0,0,0,-0.0054322769376896,0,0,0,0,0,0,0,0.00838941722152169,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205267191943607,0,0,0,0,0,0,0.273574779645046,0,0,0,0,0,0,-0.0833994623866412,0,0.227797760423755,-0.241084350487534,0,-0.101379875859629,0,0,0,0,0.159803675811233,0,0.036157455227418,-0.0415697554781902,0,0,0,0,0,0,0,0.0109557133833548,-0.0400062227696811,0,0,0,0,0,0
X600188.SH,0,0.634676171895167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599302940012858,0,-0.0754206887732765,0,0,0,0,-0.03055717433094,0,0,0,0.0146736822357783,0,0.0958295918075006,0.138441558119063,0,0,0,-0.0104277177131373,0,0,0,0,0,0,0,0,0,0,0.18015573264157,0,0,0,0,0,0.00731428566324431,0.0584344455492342,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.00825367133122147,0,0,0,0,0,0,0,0.221753825402228,0,0,0,0,0,0,0.268283129634818,0,0,0,0,0.0790473241363106,-0.0345439577903949,0,0,0,0.283094691058059,0,0,0,0,0,0,-0.0222160041446112,0,0,0.0570152361588676,0,0,0.064639144235746,0,0,0,0,0,0,-0.0150269977352426,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.549982373586765,0,0.0408629102509618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10171246512009,0,0,0.0467689161933719,0,0,0,0,0,0,0.0579490413787017,0,0.00638467663553212,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.601227378109106,0,-0.112613528896314,0,0,0,0,0,0,0,0,0,0.137338056109057,0,0,0,0,0,0,0,0,0,0,0,0.0069972946667602,0,0,0,0,0.0716389980101976,0,0,0,0.0940371578456575,0,0,0,0.128118835021727,0,0,0,0,0,-2.16840434497101e-19,0,-0.0298699713528722,-0.0445025138328315,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.130842070401462,0.157381699033676,0,-0.0409794526348347,0,0,0.00476128820634563,0.0801145701050868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815951857865878,0,0,0,0,0,-0.0333288978981235,0.0408328910998799,0,0,0.0342884802343965,0,0,0,0,0,0,0,0,0,0,0,0.180974971581559,0.0074287810046083,-0.0892539475103089,0,-0.0041920644447558,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.340313732000877,0.0496421286304558,0,0,0,0,0,0.142878634145401,0,0,0,0,0.0597809873674514,0,0,0,0,0,0,0,0.0274589413013695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149648641656228,0.0968553205240232,-0.000778502855513215,0.0073232884063918,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0542654771933992,0,0,0,0,0,0,0,0,0,0,0.149753832793645,0,0,0.15554775281269,0,0.576064312169989,0,0,0,0,0,0.202980771862955,0,0.362397591469329,0,0.0916799039646277,0,0,0,0.157121190375269,0,0,0,0,0,0,0,0,0,0,0,-0.28469120084762,0.115348308252205,0,0,0,0,-0.00794812212331008,0,0,0,0,0,0,0
X601898.SH,0,0,0,0.0531030653838439,0.152407078469892,0,0,-0.0900193367954085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179167330622877,0.0916711556464865,0.32391220355053,0,0,0,0,0,0,0,0,0,0,0,0,0.125514595465263,0,0,0,0,0.112079129721617,0,0,-0.0110672510463096,-0.00782594545692031,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.00569688817714886,0,0,0,0,0.0182679562979964,0,0,0,0.143923712478315,0,0,0,0,0,0,0,0,0,0,0.0680043016149748,0,0,0,0,0.121236899671186,0,0,0.050507266967921,0,0,0,0,0,0.0945049068219067,0,0,0.0666958802741679,0,0.0394971977503015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.064079048351429,0,0,0.249488632802128,0,0,0,0,-0.0349436033425996,0,0,0,0,0,0,0,0,0,0,-0.0297110311325722,0,0,0,-0.0435519252215705,0,0,0,0,0,0.0729232429129214,0,0,0.0866421357262827,0,0.293574001494858,0,0,0,0,0,0,0,0,0,0,0,0.0289224397029446,-0.0214293247005984,0,0,0,0,0
X600010.SH,0,0.0489119128738919,0,0,0,0,0,0,0,0,0,0,0,0.331210832177962,0,0,0,0,-0.0936511023338211,0,0.000957680400035315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13593464263087,0.00271683666580229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034923620190933,0,0,0.013562660163285,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.411323352632866,0,0.0815466345947049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089460832289804,0,0,0,0,0,0,0.107111106850417,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,4.33680868994202e-19,0,-0.0273202551859506,-0.0221259141488984,0,-0.10856107968269,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392271913866781,-0.382979343803371,0,0,0.287084233743238,0.459282842975966,0,0,0,0,3.46944695195361e-18,0.146865916060296,0.18427822042119,0,-0.116178841340882,0,0,0,0,0.0942857711194968,0,0.501599384852189,0,0,0,0,0,0,0,0,0,0,0,0.0209610965446748,0.151926868461328,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0696194575249754,0,0,0,0,0,0.116559921305535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479650619061228,0,0,0,0,0.0186136850018416,0,0,0,0,0,0,0.806962348796901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180645450011283,0.0135975868250379,-0.0885066195771444,0,0,0,0,0,0
