,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X601992.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600547.SH,X002466.SZ,X600299.SH,X600660.SH,X601158.SH,X000709.SZ,X000792.SZ,X600352.SH,X600489.SH,X600309.SH,X000898.SZ,X600583.SH,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000959.SZ,X002470.SZ,X002075.SZ,X600021.SH,X600176.SH,X000723.SZ,X000060.SZ,X600022.SH,X600098.SH,X000012.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.215945554610526,0,0,0,0,0,0,0,0,0,0,0,0,0.0196090389752883,0,0,0,0,0,0,0,0.0776861862600956,0.0494784374300165,0.0778900047717796,0,0,0,0,0,0,0,0,0,0,0,0,0.0207670504867491,0,0,0.0354686047947985,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.121158936863495,0.0149805670193426,0,0,0,0,0.0570376855151886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164208725444877,0,0,0,0,0,0,0.00795296745814297,0,0,0,0,0,0,0,0.0892014322198823,0,0,0,0,0.000481592821535041,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.413713540968809,0,0,0,0,0.0827603000295568,0.080427339488115,0.0969651593572108,0.0418227723133731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948366687639577,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00122928263905428,0,0,0.00546999478616903,0,0,0,0,0,0,0
X600011.SH,0,0,0.095231344930433,0,0,0,0.139879857502609,0.0714248539928444,0.0555134138245676,0,0,0,0,0,0,0.0585679747776778,0,0,0,0,0,0.0279272376733029,0,0,0,0,0.104205658953043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119148470696354,0.0170682102101482,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0511941210164121,0,0,0,0,0.183132875563655,0,0,0,0,0,0.0306467627374905,0.301699533438162,0,0,0,0.0218483349021799,0,0.0358291321482406,0.073567723802884,0.068775143740051,0.112440388894867,0,0,0,0,0.0159891872788069,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.123817118696452,0,0.0468739800231243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497118014588372,0,0,0.530659933594151,0,0,0,0,0,0,0,0.0591857960230438,0.034003103867226,0,0,0,0,0,0.0414383329708148,0,0,0,0,0,0.0604254899050568,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0292680436732443,0,0,0,0,0,0,0,0,0,0.129569746931594,0,0,0,0,0,0,0,0,0,0,0,0.0920983593063074,0,0,0,0,0,0,0,0,0.152759549479763,0,0,0.104362187543442,0,0,0,0,0,0,0.170350381652958,0,0,0,0,-0.0292591425384917,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.276395560609305,0.156250920354183,0.023375558940239,0,0,0,0,0,0.00590542535471009,0,0,0,0.2434752366098,0,0,0,0,0,0,0,0,0,0,0,0.00381879506191699,0,0,0,0,-0.0324228379965146,0,0,0,0.282877743041257,0,0,0,0,0,-0.0287187437067073,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125263330194513,0,0,0,0,0.193024902337564,0,0,0.0817911131007748,0,0,0,0.0842921018940234,0.0279605405152695,0,0,0.210547520940396,0,0,0,0,0,0.112535070147678,0,0.0112473419515267,0.0152019417220539,0,0,0,0,0,0,0,0.100164884925744,0.0518203221776583,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0719366642558159,0,0,0,0,0,0.163398957157634,-0.0327860286967074,0,0,0,0,0,0,0,0.232445105353146,0,0,0,0,0,0,0,0,0,0,0,0,0.115099827514248,0,0,0,0,0,0,0.0258958391093778,0,0,0.0205446543511463,0.231567818150657,0,0,0,0,-0.00924031269682276,0,0.212710466457027,0.00861523730378047,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0418436803227366,0.134474809891358,0,0,0,0,0,0,0.00906286918463962,0,0,0,0,0,0.0015770791870224,0,0,0,0,0,0,0,0,0.000506151231322661,0,0,0,0,0,0.094676528788109,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.153191934515261,0.201761238180912,0.0148522420017541,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750472530578212,0,0,0,0.03437523126868,0.0347605823381952,0,0,0,0.106912656146077,0,0,0,0.114731710996707,0,0,0.0206449573210037,0,0,0,0.176364252209808,0,-6.93889390390723e-18,0.0221285101380796,0.163583999706976,0.116520296301896,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.131077377747201,0.0590349709237849,0,0,0.0260188580302567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424801405880445,0,0,0,0,0.0718020403234887,0.0119025891553452,0.0560195651657047,0,0,0.0026258047400543,0,0.116781215638889,0,0,0,0.0189803694461667,0,0,0,0,0.239153634585683,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.118814205720003,0,0.177813494173013,0,0,0,0,0,0,0.252361599814862,0.0331807561706194,0,0,0,0,0,0,0,0,0.053243371513575,0,0,0,0,0,0,0,0,0,0,0,0.170560316551136,0.233748956164662,0,0.0592749443168342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
