,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600352.SH,X000723.SZ,X601898.SH,X600547.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X600801.SH,X600111.SH,X600176.SH,X000898.SZ,X002466.SZ,X600299.SH,X002460.SZ,X000709.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X600489.SH,X000825.SZ,X000883.SZ,X000630.SZ,X600985.SH,X600583.SH,X600157.SH,X600426.SH,X600339.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0,0,0,0.420562151852501,0,0,0,0,0,0,-0.0415000649578656,0,0,0,-0.102648993980153,-0.0950263646517531,0,0,0,0,0,0,0,0.686041403455275,0,0,0,0,0,0,0,0.281937272279471,0,0,0,0,0,0,0.0490515726792052,0,0,0,0,0,0,0.111149498468202,0,0,0.241773915388555,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1411131839103,0.305523690770062,0,0,0,0,0,0.0429090416920226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393061088013841,0,0.00718497835077878,0,0,0.0434135208804725,0,-0.0053078860483655,0,0,0,0,-0.0182184845972984,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712209304990097,0,0,0,-0.0716587997219904,0,0,0,0.146374113120598,0,0,0,0,0,0,-0.01417955309467,0,0,0,0,0.723539011143345,0,0,0,-0.0217908502285704,0,0,0,-0.0221103434857989,0,0,-0.0198538876894054,0.0262861744235742,0,0,0,-0.00535052770980409,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0242762626248538,0,0,0,0,0,0,0,0.0710033774853454,0,-0.0768869288775248,0,0,0,0,0.0624259043991911,0,0.0857946797289228,0,0,0,0.0153152924258943,0.204781079254809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158445566742023,0.0343656001744531,0,0,0,0.0261511769186774,0,0
X601991.SH,0,0,0,0,0,0,0,0.0234197200106484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404538350736666,0,0,0.120450917284331,0,0,0,0,0,0,0,0,0.0969783002682126,0,0,0,0,0.0787325333229674,0,0,0,0.0242156045865484,0.0262723199501608,0,0,0.0512539015001692,0,0,0.135620619055368,0,-0.000964955298202426,-0.017931289581522,0,0,0,-0.00661443677925354,0,0
X600688.SH,0,0,0.0585896763487549,0,0,0,0.0307851201392394,0,0,0,0,0,0,0,0,0,0,0,0.132290416706303,0,0,0.108575253574744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194148897303256,0,0,0,0,0,0,0.00150176792502226,0,0.0397964130416667,0.102049577683147,0,0.0414042434461531,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0279170871399737,0,0,0,0,0,0,0,0,0,0.0756094680844201,0,0,0,0.0381171639464467,0,0,0,-0.0180948988354801,0,0,0,0,0,0,0,0,0,-0.0101617137072356,0,0,0,0,0,0,0,0,0,0,0.0398071777392472,0,0.0124895281715967,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.194704774420462,0,0,0,0,0,0,0,0,0,0,0,0,0.0489017303231388,0,0,0.00805578029813007,0.095970546134702,0,0,0,0,0,0,0,0.0708790270698129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159220396904263,0.00822182857538254,0,0,0,-0.00488046774205042,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.192057131701582,0.0908329503374703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160419174017754,0,0,0.0291226111602274,0,0,0,0,0,0,0,0.0201382363934836,0,0,0,0,0,0,0,0,0,0,0.00931216493825751,0,0.134825177512523,0.10525228072386,0,-0.0293185483857469,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.440104697906632,0.0161093497558862,0,0,0.0512565834088184,0,0,0,0,0,0.184265233523141,0,0,0,0,0,0.0921252604060957,0,0,0,0,0,0,0,0,0.0654594687730674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163599210251207,0.0627886712153732,0,0,0.00755678998317767,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0411776376489865,0,0.126254772774067,0,0,0,0,0,0,0,0,0,0,0,0,0.108013478277763,0.060797748640383,0.02810128249835,0,0,0,0,0.284707446614854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461645545102787,0,0.155059231356787,0,0,0.0733082242561474,0,0,0,-0.0675831976486358,0,0
X600027.SH,0,0,0,0,0,-0.0999422067063842,0.434555661690445,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.118382293717884,0,0,0,0,0.0441826368038768,-0.0011769190353111,0.164782088170318,0,0,0,0,0,0,0,0,0,0,0,0.197359713391757,0.014345882118085,-0.136277593472256,0,0,-0.104064881200687,0,-0.00766715080777072,0,0,-0.00715423064245213,0.0262611077666278,0,0,0.0553606562809672,0,0
X601992.SH,0,0,0,0,0,0,0,0.0667528518266064,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0663057105710384,0,0,0,0.0916199561999075,0,0,0,0,0,0,0,0,0,0,0,0,0.253755045018285,0,0,0,0.197723649166474,-0.0708079596310506,0,0,0.173333577305373,0,0.00599218260468145,0,0,0,0,-0.00947527026922984,0,0
X600801.SH,0,0,0,0.372663136118491,0,0,0,0,0,0.000238481624719207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105938078617307,0,0,0,0,0,0,0,0,0.2761731436619,0,0,0,-0.00251228299105168,0,0,0,0,-0.0366730545677291,0,0
X600111.SH,0,0,0,0,0,0,0,0.113495731230604,0,0,0.00994718893455236,0,0,0,0,0,0,0,0.394002903110223,0,0.167608433646306,0,0,0,0,0,0,0,0,0.253120025308476,0,-0.0413628041684289,0,0,0,0,0,-0.0962007108073338,0,0,0.00350692458867205,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0111013772917567,0.00980233345865257,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0110643370029806,0.12063470743961,0,0,0,0,0.0549480684980546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156281182829718,0,-0.0486497548440282,0.239628952500376,0,0,0,0,0,0.147765062421211,0,0,0,0,0,-0.0408395747377255,0,0,0.027061630178699,0,0,-0.00706821766482717,-0.0108927916121933,0.0130325494747115,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0201138056218846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942138510416529,0,0,0.270682334945586,0,0,0,0,0,0,0,0,0,0.163908551554796,0,0,0,0,0,0,0,0,0.0188360018973266,0,0,0.00478053625192816,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0952111383901427,0.0343593572857718,0.0501388639453749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648635721111867,0,-0.0276856518397152,0,0,0,0,0,0.0480661849532619,0,0,0,0,0,0,0,0,0,0,0,0.0307515526017623,-0.0776434706319918,-0.00143913027262784,0.00681772767133296,0,0,0,-0.0132659928142587,0,0
X600299.SH,0,0,0,0,0,0,0.0491519250659584,0.22894757666449,0,0,0,0,0.144396821616069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809190374988022,0,0,-0.029360075248362,0,0,0,0.172368453219381,0,0,0,0,0.0501935578136606,-0.058619000558723,0,0.00805634993269207,0,0,0,0,-0.0317721971771371,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315346978247023,0,0.693627319241327,0,0,0,-0.0208613421136914,0.0512295143180931,0,0.301114071298912,0,0,0,0,0,0.10253373956948,0,0,0,0,0,0.00786834496232051,0,0,0.0565212986994923,0,0.0449633172654642,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0135224319258668,0,0,0,0,0,0,0,0.235328478287092,0,0.105558928769787,0,0,0.00649591312711128,0.0490134285737625,0,0,0,0,0,0,0,0,0,0.0310724274924211,0.021995480441067,0,0,0,0,0,0,0,0,0,0,0.0145942440653582,0,0,0,0,-0.0370483622814861,-0.006624552206736,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101533339242623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393111521132776,0,0,0,0,0,0.362653744962355,0,0.098301549315981,0.00600434560666163,0,0,0,0,0,0,0,-0.124832271749273,0,0.578931658588983,0,-0.0353092509489232,0.0504414999654738,0,0,0,0,-0.218882362779117,0,0
X000786.SZ,0,0,0,0,0,0.422818876615692,0,0,0,0,0,0,0,0.336672163039622,0,0,0,0,0,0,0.137000704849051,0,0,0,0,0,0,0,0,0,0,-0.102361586414112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237813770449054,0,0,-0.00888760301598335,0,0,-0.183331301448658,0,-0.0498780400486163,0,0
X600219.SH,0,0,0,0,0,0,0,0.157255968822671,0.406902441076733,0,0.0358692773371788,0,0,0,0,0,0,0,0.0301424418112668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544487295902129,0,0,0,0,0,0,0,0,0,0.0470893301823271,0,0.0678359023816427,0,0,0,0,-0.000102294984382309,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871628566498948,0.124251031041743,0,0,0,0,0,0,0,0,0.106721360808191,0,0,0,0,0,0.0261615584914302,0,0,0,0,0.0382771760216945,0,0,0,0.0764111734171484,0,0.151936363626799,0.100270274528312,0,0.174631977714799,0,0.0104656783189688,-0.00989767599674126,0,0,0,0.0403945077381952,0,0
X002110.SZ,0,0,0,0.170960158595525,0,0.186261610712693,0,0,0,0,0.150743420743347,0,0,0,0,0,0,0,0,0,0.0457857619481717,0,0,0,0,0,0,0,0,0,0,0.0044418394622147,0.203032370244756,0,0,0,0,0,0,0,0,0,0,0,0.181847971655604,0,0,0,0,0,0,0.0576477861893076,0,0,0,0,-0.0835568406840485,0,0
X600808.SH,0,0,0.0602142491255311,0,0,0,0,0.0790496922406136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905464272864314,0.171028629786263,0,0.110346617234925,0,0,0,0,0,0,0,0,0.00352427175252958,0,0.0512021499505249,0,0,0,0,0,0,0,0,0.00141914364366545,0,0,0.0824928092533974,0,-0.012822417887289,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.227531071611561,0,0,0,0,0,0,0,0,0,0,-0.122327648040517,0,0,0,0,0,0.212387038298023,0,0.149404652923571,0,0.0408834363935249,0,0,0,0.0470970564657606,0,0,0,0,0,0,0,0,0.0593517225252438,0.0508280753132666,0,-0.0471370512340249,0.166426879924684,0,0.0561863229260461,0,0,0,0,0,0,-0.112480498208476,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.204396523871171,-0.0111591987870744,0,0,0,0,0,0,0,0,0,0.139263353651834,0,0,0.04096543745036,0,0,0,0,0.132035366953335,0,0,0.108196102902304,0,0,0,0,0,0,0,0,0,0,0,0,0.260856892206118,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0799384402538222,0,0
X601158.SH,0,0,0.147448283441656,0,0,0.0746823360255188,0,0,0,-0.039520912649164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127544190350791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517730402647058,0.0152613683500698,0,0.0401563908246935,0,0,0.0927398216457186,0,0,-0.00263463975251335,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0333368929420695,0,0,0.364441358781127,0,0,0,0,0,0,0,0.0263648108210177,0,0,0,0,0,0,0,0,0.0497763341823506,0,0,0,0,0.0338758890659212,0.0730045760618858,0,0,0,0,0,0,0,0,0,0,0.0594402934120904,0,0,0.120034578176283,0,-4.33680868994202e-19,0.00156936064574708,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25262729624078,0,0,0.0633936184090035,0.125363883356879,0.196248277011594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195944568184778,0,0,0,0,0,0,0,0,0.0289349834779199,0,0,0,0,-0.0214727416385748,0,0,0,0,-0.00813497418839028,0,0
X000883.SZ,0,0,0,0,0,0,0.00489015581991671,0,0,0,0,0,0,0,0.183859077871277,0,0,0,0.113442227457426,0.0404340242548261,0,0,0,0,0.0326829506454989,0,0,0,0,0,0,0,0,0.190264640345622,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0172144230436297,0.0248133028824524,0,0.0483396189451845,0,0,0.0133431852517142,0,-0.0161478310644519,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.133587375194276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340209417689543,0,0,0,0,0,0,0.0551935954719382,0,0,-0.071711189053234,0,0.413742616219306,0,0,0,0,0.0756111414832419,0,0,0,0,0,0,0,0.049891769801066,0,0,0.0742500153604023,0,-0.0123230647507545,-0.0540774001788989,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.0829179238029742,0,0,0,-0.0681346131442334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429290084600198,0,0,0,-0.0672954371711795,0,0,0.0694475104442874,0,0,0,0.401335363801698,0,0,0,0,0,0,0,0,0,0,0.254261171658685,0,0.0403592655947101,-0.140727309130048,0,0,0,-0.127277961412589,0,0
X600583.SH,0,0,0,0.0185117093132198,0,0.113947663815775,0,0.137926517612597,0,-0.0246982096840745,0,0,0,0,0,0,0,0,0,0,0,0,0.0997267726019943,0,0,0,0,0,0,0,0,0.0790792307851631,0,0,0,0,0,0,-0.00374511337618036,0,0,0,0,0,0,0,0,0,0.168547498649572,0.027020714492892,0,-0.0171097176692723,-0.0472097580823606,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0332302690031947,0,0,0,0,0,0,0.124234571521942,0,-0.0756423596890754,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.0525585676338067,0,0,0,0.398085599291035,0.466695552363779,0,0,-0.570064867727552,0,0,0,0,0.0972549605230972,0.510721018461335,0.0643532921693641,0,0,0,0,0.0686369435317387,0,0.00899853451936165,0.135442423901476,0,0,0,0.0946079375746044,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.10466784444502,-0.0715961782228658,0,0,0,0,0,0,0,0,0,0.196801798872852,0,0,0.014898698600806,0,0,0,0,0,0,0,0,0.0589869143310816,0,0,0,0,0.338534668023575,0.198930716673492,0,0,0,0,0,0,0,-0.0104494691599389,0,0,0.0128189675523565,0,8.67361737988404e-19,0.00822455610080234,0,0,0,-0.0119102459985864,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.11402571892248,0,0.0392551632463536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199411519659969,0.103208899775463,0,0,0.0775199575130182,0.105784100785991,0,0,0,0,0,0,0,0,0,0,0,0,0.100397048824183,0.0671130193713335,0,0,0,0,0.0188499554674824,-0.0264923854856019,0,0,0,-0.142963611155642,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0363055859610043,0,-0.00357752006981591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294377420748909,0,0,0,0.112062711451001,0,0.26475785669901,0.0388164943590028,0,0,0,0,0,0,0,0,0.0987602186735656,0,0,0.0150165002238589,0,0,0,0,0,-0.0365061055371983,0,0,0,0.0537383088025718,0,0
Change_TY3M,0,-0.0733801828851817,0,0,0,0,0,0,0,0.0426838286717911,0.00440982578348343,0,0,0,0,0,0,0,0,0,0,0,0.0543788304575894,0,0,0,0,0,0.0700658908137373,0.151516474470606,0,0.130775299799964,-0.263245042747223,0,0,0,0,-0.21671389422679,0,0,0,0.046842928708578,-0.142585070038076,0,0,0,0.0515125851850408,0,0,0,0,-0.0339728640863472,-0.266881491677261,0,0,0,-4.33680868994202e-19,0,0
Slope,0,0,0,0,0,-0.29027621994942,0,0,0,-0.129527479836385,0,0,0,0,0,0,0,0,0,0,-0.139062246972128,0,0,0,0.530035406563171,0,0,0,0,0,0,0.191023127657941,0,0,0,-0.160239467885041,0,0,-0.197221239543994,0,0,0,0,0,0,-0.483202050770485,-0.368835069058285,0,0.174704234952902,0.574113998355682,0,0,1.1856287997216,0,0.629031852443628,0,0.752335311907009,-2.4165051810936,0
TED,0,0,0,0,0,0,0.343904080781286,0,0,0.623703824141876,-0.0415616389644097,0,0,0,0,0,0,0,0,0,0.0540419269684881,0,0,-0.232838459947135,0,0,0,0,0,0.673753793001335,0,0.241307653993022,-0.425189390042268,0,0,0,0,-0.353532772300379,0,0,0,0,0,0,0,0,0.293383981917626,0,0,-0.267439462015297,-0.552377649307208,0.199704155065337,0,0,0,0,-0.446324785500037,0,0
RealEstate_excess,0,0,0,0,0,-0.144786687253973,-0.10903361878384,0,0,0.0392326194822119,0,0,-0.0200445724088573,0,0,0,0,0,0,0,0.100468768555666,0,0,0,0,0,0,0,-0.0206366879766644,0,-0.0310921564362338,0,0,0,0,0,0,-0.0247461672550692,0,0,0,0,0,0,0,0,0.00540447435596363,0,-0.00355322594364859,-0.115029591156167,0,-0.0154535321758314,0.0233781796337626,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0136510081788324,-0.0444548180312225,0,0,0,0,0,0.0346282982362633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590783488704411,-0.303286394394004,0,0,-0.0433631623758142,0,0,0,0,0,0,-0.0121019228613271,0,0.0310282391951674,0,-0.0629702593348174,0.0474244103046362,-0.000198494597241822,0,0.0468696293227237,0,0,0,0,-0.0191998227493904,0,0,0,0,-0.0119229834603311,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00117700407166873,0,0,-0.0102809465895189,0,0,0,0,-0.00621349584546912,0,0,0,0,0.00920077401312687,0,0,0,-0.00428357873419124,0.00584865169142384,0,0,0.00127972400512579,0,0,0.0013195210671405,0,0,0,0,0,0,0,0,0,0,-0.00220232387628321,-0.000973861630352394,0,0,-0.00196425592260358,0,-0.000618077368793587,0.000338526516279581,0,0,0,0.0214795332640672,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0121250579180134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171470527833089,-0.146062025593009,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240925447767501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136951494853991,0.00658252312402402,0,0,0,-0.00841467509526419,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00841853898507983,-0.00396811978112346,0,0,0,0,0,0,0,0,0,0,-0.00610797888611655,0,0,0.00235007820819236,0,0,0,0,0,0,-0.00150489785035393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00773460800308386,-0.0163881349436483,0,0.0199369992744454,-0.0172724081896833,-0.000811980742011352,0,0,0,0,-0.000776587230437245,-0.00773985413411352,0
