,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X600096.SH,X000408.SZ,X600219.SH,X000933.SZ,X600489.SH,X600378.SH,X000723.SZ,X000932.SZ,X600141.SH,X002080.SZ,X600348.SH,X000831.SZ,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210926781106254,0,0,0,0.0158227520258142,0,0,0,0,0.0677422361062334,0.579614491610767,0,0,0,0,0,-0.158720573572296,0,0,0,-0.0068476892843084,0,0.0623087876401132,0,0,0,0,0,0,0,-0.0298636720962288,0,-0.0293016983583911,0.0526845065998923,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.291325902940565,0,0,0,0,0,0,0,0,0,0.0121618140988122,0.0513176770242796,0,0,0,0,0,0,0,0,0,0.10417901566234,0.057207151953468,0,0,0.075057910234811,0.00791815017059808,0,0,0,0,0.127047890034073,0,0,0,0.0649724280206906,0,0,0,0,0,0,-4.33680868994202e-19,0.0551090581638499,0,0,0,0.00824329528049073,-0.0111628326641493,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.113298750769563,0,0,0,0,0,0,0,0,0,0,0,0,0.206767689778096,0,0,0,0,0,0.0319184930845416,0.0109455155982253,0,-0.101463665782917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109838326880962,0,0,0,0,0.0394763177099275,0,-0.0330643259604766,0.0488965535403567,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.00382621820175457,0,0,0,0,0,0,0,0,0,0,0.189497240005565,0,0,0,0,0,0,0,0,0,0,0,0,0.134874893029025,0,0,0,0,0,0,0,0.069082481966833,0,0,0.0113990145083014,0,0,0,0,0,0,0,0.424791248763304,0,0,0,-0.0102339263643579,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488855174075624,0,0,0,0,0,0,0,0,0,0,0,0.124137655220374,0,0,0,0,0,0,0,0.0719577787658162,0,0,0.403061846124751,0,0,0,0,0,0,0,0,0,0.244854504573415,0,0,0,-0.290788574437932,0.041798058799108,0.0341665952337187,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.00279663072550193,0,0,0,0,0,0,0,0.0975311376654293,0.162859733155667,0,0,-0.0966532800103357,0,0.236326864044271,0.0625149790007377,0,0,0,0.0606736383331272,0,0,0,0.0769057121646305,0,0.146367703339952,0.104454849880754,0,0,0.0384738480785352,0,-0.0513105211336416,0,0,0,0,0,0.0450073294225719,0,0.0856866694050784,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0790127388887465,0.0252159782563815,0,0,0.0563890500921894,0,0,0,0,0,0,0,0,0,0,-0.00872919084398483,0,0.0648910636611029,0,0.0515832160865981,0,0,0,0,0,0.113253124952442,0,0,0,0.0610530349313846,0.0833809764069639,0,0.117836000217116,0,0,0,0,0,0,0,0,0,0,0,-0.0223310295687316,0,0,0,-0.0273206322979354,0.00770955069107768,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326123062961858,0,0,0,0.0136199864150914,0.134526543581371,0,0,0,0,0,0,0,0,0,0.00915578856177168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053485858425219,0,0,0.159156655209276,0.124106122194801,0,-0.0627514227021729,-0.0188349333305314,-1.0842021724855e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.134212904298247,0,0,0,0.0458709498384453,0,0,0,0,0,0,0,0,0.0276044071842746,0,0,0.0161152799799216,0,0.064413952663975,0,0,0,0.800373660592174,-0.0272812945614796,0,0,0,0,0,0,0,0,-0.107698700684501,0,0,-0.0827570934002576,0.035255305712583,0,0,0,0.201893409591865,0,0,-0.0168430289535474,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0502803494899305,0.0279990372938324,0,0,0,0,0,0.138768411693918,0,0,0.0437511682814481,0,0,0.0731614730963986,0,0,0,0,0,0,0,0,0,0,0,0.0682836262457378,0.23634214718847,0,0,0,0.172835824530626,0,0,0,0,0,0.00563691617804286,0,0.115193821489648,0.0583741160365606,0,0,0,0,0,0,0.00721874839498764,0.0143754836262076,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.19848532938929,0,0,0,0,0.0627759127536442,0,0,0.000455621990894615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023262202234599,0,0,0,0,0,0,0.048590601363964,0.679407284002984,0,0,0,0,0,0.156962269857393,0,0,0.0604461632976,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.00278132137931082,0,0,0,0,0,0.167619595443543,0,0,0,-0.136507785196519,0,-0.154949413438005,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0356437821395914,0,0.140160899557718,0,0,0,0.0292399327388165,0,0.237067045984783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160074037442562,0,-0.0257712286948429,0.0277978830963806,0,0,0,0,0,0
X600426.SH,0,0,0,0.154214875540939,0,0,0,0,0,0,0,0,-0.279591551514874,0,0.0283105711370659,0,0,0,0.143206889304533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08118888147451,0,0,0,0,0,-0.0840302007797516,0,0,0,0,-6.93889390390723e-18,-0.0585143078286181,0,0,0,0,0,0.0326710249129626,2.16840434497101e-19,-0.00790098685461551,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.163564196665738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349096759208305,0,0,0.145084309168782,0.249641347412858,0,0,0,0,0,0,-0.269657273888599,0.270082643148764,0,0,0,0.0969045414320416,0,0,0,0,0,0,0,-0.0370150243619868,0,-0.0057546250967894,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0245240465134056,0,0,0,0,0,0.0950745171486118,0,0,0,0,0.17962100160012,0,0,0,0,0,0,0,0.0774382297074453,0,0,0,0,0.174642147419508,0,0.16525209687104,0,0,0,0,0,-0.000663869055966397,0.0177608995953637,0,0,0,0,0,0,0.0917857129224039,0,-0.00321295982332745,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0.201170606725737,0,0,0,0,0,0.248149549150278,0.183159061482556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212525329841183,0,0.192624868355376,0,0,0,0,0.131962342589218,0,0,0,0,0,0.300938606980237,0,0,0,0,0,0,0,-0.0720362626616345,0,0,0.0015598756241093,0.133031483716736,-0.104741796516323,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.245334519366691,0,0,0,0,0,0,0,0,0,0,0,-0.239172389199442,0,0,0,0,0,0,0,0,0.265628603642218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230771808057927,0,0,0.411434748620816,0,0,-0.00901191959594034,0,0.140041988504921,0,-0.0162905092345025,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0112522418959601,0,0,0,0,-0.0653244114212721,0,0,0,0,0.12182769320911,0,0,0.0788338790330257,0,0,0,0,0,0,0,0,0,0,-0.0322263632776935,0,0.0793386506407064,0,8.67361737988404e-19,0,0.0547753447737186,0,0,0,0.0592528258689419,0,0,0,0,0,0.32295091823274,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.337185051690326,0,0,0,0,0,0.314267682162817,0,0,0.0728977503317861,0,0,0,0,0,0,0.037068716540153,0,-0.0560057610227154,0,0.0191640947070947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042132252938925,0,0,0.089610878103158,0,0,0,0,0,0,0.0186243443917232,-0.00851115289188064,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0756835820297384,0,0,0,0,0,0.497279674673798,0,0,0,0,0,0,0,0,0,0,0,0,0.378462536541137,0,0,0.015649920335148,0,0,0,0,0,0,0,0,0,0.0376695057600386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493063393775228,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.180495247593979,0.0198402311010278,0,0,0,0,0,0,0,0,0.0935149352420483,0,0,0,0,0,0,0,0,-0.014331223619406,0.399406051956682,0,0,0,0,0.037400160924882,0.0679765363511867,0,0,0,0,0,0,0,0,0,0,0,0.128545600781236,0,0,0,0.0263765119922338,0.00304479669386739,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0296891295008202,0,0,0,0,0,0,0,0,0.134331564701276,0.27004166200809,0,0,0,0,0,0,0,0,0.106783470597767,-0.0657157586037701,0,0,0,0.130717363431935,0,0,0,0,0,0,0,0.00362912335035605,0,0,0,-0.0595674332900216,0,0,0,0,0.0476338311784244,0,0.000678049902496492,-0.246181172446233,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0303707281018294,0,0.145678098239652,0,0,0,0,0.0834025904410462,-0.21429626925224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265213479056432,0,0,0,0,0,0.0670441341895035,0,0,0,0,0.469128647046,0,-0.0519344386448898,0,0,0,-0.0820668077702462,0.0609712715936904,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0356960310390574,0,0,0,0,0,0,0.0845862686669447,0.452040078272125,0,0,0.0177613580622635,0,0,0,0,0,0,0,0,0,0.189003108672332,0,0,0,0,0,0,0,0,0,0,0.209752398627434,0,0.020475317981187,0,0,0,0,0,0,0.119229960159809,0,-0.104779165177205,0.0402445501797106,-0.0434976181106356,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132385759816813,0.0630310520312121,0,0,0,0,0,0,0,0.15053115985926,0,-0.138083241468725,-0.0206292900771417,0,0,0,0.0221427676342936,0,0.177461231150521,0.0846150978613965,0,0.200697958802987,0,0.0320214964678958,0,0,0,-0.00859948297704795,0,0,0,0,0,0,0,0,0,-0.0087515433084281,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373308381838496,0,0.167695546337892,0,0,0,-1.6940658945086e-21,0,0,0,0,0.00274137764035542,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053613166124183,0.0826471085037919,0,0,0,0.0165058371359556,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807977255433295,0,0,0,0,0,0,0,0.0273569029108689,0.0504718786724222,0,0,0,0,0,0,0,0,0.085933727967148,0,0.0506620115077989,0,0,0,0,0,0,0.018347014269903,0,0,0.710008087883371,0,0.20987021390422,0,0,0,0,0.0754832199477508,-0.0615140843415818,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.00860051393782804,0,0.189468803463742,0,0,0,3.46944695195361e-18,0.0421064819282785,0,0,0,0,0,0,0,0,0.141037275364004,0,0.0626691054822042,0,0,0,0.0354355296829782,0,-0.0719360917913187,0,0,0.00759096708177935,0,0,0,0,0.0261869266447251,0,0,0,0,0,0,0,0.087313995689163,0,0,0,-0.0197071462508799,0.0482938283980128,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0346390475170387,0,0,0,0,0,0,0.0321590007935441,0,0.122426034883897,-0.0122051955360433,0.278815926070643,0,0,0,0,0,0,0,0,0.120305114595635,0.0189593509037124,0.00855645232190878,0,0,0,0,0,0,0,0,0,0,0,0,0.0589737992279115,0,0,0,0,0,0,0,0,0,0.0240831951898732,0,-0.00751314169196172,0.03681973049865,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.18630606851648,0,0,0,0,0,0,0,0,0,0,0,0.00986761305874257,0,0.0417247956730622,0,0.022224140341746,0,0,0,0,0,0.494220751163265,0,0.0429931418963698,-0.035317535713594,0,0,0,0,0,0,0,0,0,0,0,0.219400946518894,0,0.0570605222385493,0.00969751076417402,0.0218037038664005,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.00373650090942547,0,3.46944695195361e-18,0,0,0,0.129523745399899,0,0,0,0,0,0,0.465178699602808,0,0,0,0,0,0,0,-0.0189795393661607,0,0,0,-0.0171523836343158,0.081307336873851,0,0,0,0.0361294986351612,0,0,0,0.0354809354511949,0,0,0,0,0,0,0,0,0,0,-0.00714319581291241,0,0,0,0,0,0
X600378.SH,0,0,0,-0.141891760731168,0,0,0,0,0,0,0.150264752318196,0,0.208503197184886,0,0,0,0,0,0,0.106288945337152,0,0,0,0,0,-0.201723320399436,0,0,0,-0.11342702857392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160057863276405,0,0,0.243703353678335,0.066463131967422,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560157722863645,0.0267007611017938,0,0,0.0450092867927467,0,0,0,0,0,0,0.0139100587137065,0,0,0,0,0,0,0,0.0259586209919828,0.0758147645262772,0,0.0379886695789638,0,0,0,0.0623702049839241,0,-0.0185687987737262,0,0,0,0,0,0.125250254489142,0.0878707849424755,0,0,0,0.0213980739654482,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,-0.117671354974444,0,0,0,0,0,0.0444850110253475,0,0,0,0.0284217408996693,0,0,0,0,0,0,0,0,0,0,0.163587677734501,0.144508981715434,-0.0439830657060453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104973033523506,0.0802347288432149,0,0.0380174227228282,0.00475679434695216,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0821579456372812,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0120990010564029,0,0,0.00243559298104526,0,0,0,0.0418089242082392,0,0,0,0,0,0,0.0838911332958233,0,0,0,0,0.520046542108821,0,0,0,0,0,0,0,0,0,0,0,0.0671079868290227,0,0,0.0336574094300619,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.10843050544599,0,0,0,0,0.0203760939153155,0,0,0,0.159276685567623,0,0,0,0,0,0,0,-0.148290260002287,0.183569179081652,0,0,0.0317895731996724,0,0,0,0,0.259863521657442,0,0,0,0,0,0,0,0,-0.0144228626410253,0,0,0,0,0,-0.0659668693725153,0.0218665532306675,-0.0352241884235912,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.212087240804259,0,0,0.014633733864872,0,0,0,0,0,0.0442983643142779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816751655014595,0.0613605991908617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313760020754145,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0515047745863883,0,0,0,0,0,0,0,0,0,0.636267945317351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557698950297175,0,-0.0325213816697363,0,0.169772733315285,0,0.184859138853871,0,0,0,0,0,0.0279459423063126,0,-0.171706022833644,0,0,0,0,0,0,0,0.0321709112306653,-0.00291738953104547,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.649411837933091,0,0,0,0,0,0,0,0,0.038537137497767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132930526677282,0,0,0,0,0,0,0.168001399309167,0,0,0.0831070627946159,0,0,0,0.091299389052654,0,0,0,-0.0663615869473006,0,0,0,0,0.00460082458036397,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0686021965202472,0,0,0.242590756895725,0,0,0,0,0,0,0,0,0.349787746524627,0,0,0,0,0.172144678398264,0,0,-0.0548120606507613,0.0091185360086896,0,0.256674901073335,0,0,0,0,0.0628924291818247,0,0,0,0,0,-0.243656467403256,0,0,0,-0.139538893845933,0,0,0,0,0,-0.108536014772986,0,0,0.010409193845581,0.10092905925845,-0.0757605331145557,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0359584039677779,0,0,-0.339620291653681,0,-0.0379904616831572,0,0,0,1.38777878078145e-17,0,0.0577705192611621,0,0,0,0,0.258607256154622,0.106961913004723,0,0,0,0,-0.114853899823274,0,0,0,0,0,0,0,0,0.212010865200673,0,0,0,-0.0125405423507977,0,0,0,0,0.0320824358861925,0,0.135458608229038,-0.123034346534759,0,0,0,0,0,0
Slope,0,0,0,-0.231691581232591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407953478953693,0,0,0,-0.55875437572373,0.341094163418965,-0.186387805235502,0,0,0,0,0,0,0.310060466776307,0,0,0,-0.108445592946837,-0.253995251823599,0,0,0,0,0,1.73472347597681e-18,0,0,0.759859903293219,0,1.02128000857119,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.587115620315508,0,0,0,0,0,-0.626201264261331,0,0.869117119785768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.553741613198351,0,0,0,0.130842926008828,0,0,0,0,0,0,0,0,0,0,0.0527631575632783,0,0,1.32856634683442,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00897800038817113,0,0,-0.0162815354018346,-0.0178890513282335,0,0,0,-0.0240578693182402,0,0,0,0,0,0,0.100336775359572,0,0,-8.67361737988404e-19,0,0,-0.131524488061978,0,0,0,0,-0.0570063507910396,0,0,0,-0.0826619531835727,0.0534919472444662,0,0,0,0,0,0,0.0826376427371792,-0.00637211589221082,0,0.0213139295111344,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.129651887816416,0.031009633566434,0,0,0,-0.000880263616791908,0,0,0,0,0,0,0,0,0,0,0.0249074589998145,0,0,0,0,0,0,0,0,-0.135744836854309,0,0,0,0,0,0,0,0,0,0,0.0348350052963259,0,0,0,0,0,0,0.0151977989326445,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167019294494406,0,0,0,0,0,0,0,0,-0.00792349308575292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966740523548658,0,-0.0146923615738416,0,0,0,0.00789741247689696,0,0,0,0.0126077889636221,-0.00814928519031788,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769429718178732,0,0,0,-0.00889603196700832,0,0,0,0,0,0,0,0.00381880180289729,0,0,0,0,0,-0.000657955931863711,0,0,0,0,0,0,0.00416381939456934,0,0,0,0,-0.0105429292491225,0,0,-0.00189955597316048,0,0,0,0.0278750866639166,-0.0290583395537054,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106186254062952,0,0,0,0,0,0,0.00479715517610832,0,0,-0.00744866620338706,0,0,0,0,0,0,0,0,0,0,0,0,0.000483229700519906,0,0,0,-0.0451613083915185,0,0,0,0,0.0055692351606887,-0.0193113115787592,0.0271592882325056,-0.0351858504425117,0,0,0,0,0
