,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X600583.SH,X000027.SZ,X600309.SH,X600352.SH,X000539.SZ,X600660.SH,X600160.SH,X000792.SZ,X002466.SZ,X000709.SZ,X000629.SZ,X000630.SZ,X000898.SZ,X000060.SZ,X600098.SH,X000883.SZ,X600021.SH,X002470.SZ,X600547.SH,X600489.SH,X002004.SZ,X600578.SH,X000012.SZ,X600315.SH,X600863.SH,X300072.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148431809619816,0,0,0,0,0,0,0.125909667792673,0,0.139070478368542,0,0.055078379362796,0,0.0619953298959589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114250749938475,0,0.0425034461756114,0,0,0,0,0
X600028.SH,0.291000757099048,0,0,0,0,0,0.0640536259277411,0,0,0,0,0,0,0,0,0,0,0,0,0.0314571397118745,0,0,0.191001650817801,0,0,0,0,0,0,0,0,0,0.0498528729352357,0,0,0.0178348689582843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176348427862857,-0.00674263631959943,0.0236574158303606,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.178292718920081,0.155049476946872,0,0,0,0,0,0,0,0,0.00879484439554699,0,0,0,0,0,0.0124349023598815,0,0,0,0,0,0,0.0585382796972538,0,0.116435248386611,0,0,0,0.0969788079365771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01971344912334,0.017505915800623,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0938963423500654,0,0.0322496285726663,0,0,0,0,0,0.141241572713096,0,0,0,0,0.135503516004659,0,0,0,1.0842021724855e-19,0.0437508358230196,0,0.0102098641004906,0,0,0,0,0.0318520601393104,0,0,0,0,0,0,0,0.02238705587314,0,0,0,0,0,-0.0142387343060902,0.0194178031802073,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689291767690703,0,0.073316529642869,0.499774575349754,0,0.0743599949866799,0,0,0,0,0,0,0,0,0,0,0.021892667749153,0.104424833455723,0.135428732984276,0.0300669608911489,0,0.0323167978542862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133425222007559,-0.0179935985063634,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883572371863366,0,0,0.197284718676268,0,0,0,0,0,0,0,0.0424557746665012,0,0,0,0.00546193182899743,0,0,0.0780393255029583,0,0,0,0.0537697054957671,0,0,0,0,0,0.094546502909332,0,0,0,0,0,0,0,0,0,0.0137635796236836,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804111245972676,0,0,0,0,0,0.0515686735637987,0.0163017281208295,0,0,0,0.0236723555166856,0,0,0,0.0379105674285211,0,0,0.240897137596009,0.0120904784346984,0,0,0.0445721724832924,0,0,0,0,0,0,0.0283534936669246,0,0,0,0,0,0,0,-0.0201701093215141,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.120944100926987,0,0,0,0.131890133560203,0,0.128375088658399,0.0613724104694518,0,0.0533869818376147,0.0262165427283017,0,0,0.0307140150306663,0,0,0,0,0,0.0833626293408285,0,0,0,0,0,0.0592187552242762,0.0570270384755397,0,0,0,0,0,0,0,0.0258919045944379,0,0,0,0,0,0,0.00259389167595597,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0258548036899407,0,0,0,0,0,0,0,0.0398477912612013,0,0.0768275123699143,0,0,0.0544972421889554,0,0,0,0,0,0.0262602437678115,0,0,0.0366257277810888,0,0,0.0239277627566451,0,0,0,0,0.0902104546681944,0,0.0130504906273242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0035494803285878,0.127035501045452,0,0,0,0,0.253469054772259,0,0,0,0,0,0,0,0,0.017448087561849,0,0,0.15358614334527,0,0,0,0.154468623224389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00271650610656879,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26460043907463,0,0,0,0,0.0574473005720192,0.018591785607716,0,0.0865485876346852,0,0,0,0,0.00719032852960627,0,0.00763751454866086,0,0,0,0,0.203745848829728,0.165079720354898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338882681446336,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0608978310469028,0,0,0,0,0,0.0311998875812471,0,0,0,0.0653991519502937,0,0.163373517649815,0,0,0,0,0.0294045692401126,0,0,0,0.0137111921484349,0.0049266114194501,0,0.104550975462379,0,0,0,0.0583169453745616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143326704449003,0.0160579905079228,0,0,0,0,0,0
X600027.SH,0,0,0,0.144618580366595,0,0,0.060217692814792,0,0,0,0,0.031898699868019,0,0,0,0,0.112407198249048,0,0,0,0,0,0,0,0.0290042477324738,0,0,0,0,0.024790731686497,0,0.0624610726568918,0,0,0,0,0.0867766223509904,0,0,0,0,0,0,0,0.0491020784536758,0,0,0,0,0,-0.00851904472399874,0.00893416145354195,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.301504838163457,0,0,0,0.0238088645164803,0,0,0,0.0901099334005804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.0435380368424887,0,0.22647702607107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238468421938631,0.109028942936982,-0.18194129893568,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.476575841057792,0,0,0,0.0706140335845089,0,0,0,0.0390121584501894,0,0,0,-0.0071001514752647,0,0,0,0,0,0,-0.0116049892670044,0,0,0,0,0.0259781101919155,0,0.124864744208437,0,0,0,0,0.267641521612845,0.0410480256226182,0,0,0,0,0,0,0,0,0,0.0153417889334575,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0142877842418688,0,0,0,0,0,0,0,0,0.138204103849401,0,0,0,0,0,0,0,0,0.0300998622001176,0,0,0,0,0,0,0.0717802705333676,0,0,0.101065284842742,0,0,0,0,0,0.124889465429897,0,0,0,0.219152403821997,0,0,-0.00253003183042116,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396940111871378,0,0,0,0,0,0,0.0406750761847476,0.178774784679168,0,0,-0.0182895756510768,0,0,0,0,0.255913848194833,0.303969266543161,0,0,0,-0.0237382889769641,0,0.08343397035161,0,0.0978937042420891,0.0457585198019925,0,0,0,0,0,0.0278704764442654,-0.0695346652517254,0,0,0,0,0
X600111.SH,0,0,0,0,0.262949324787715,0,0,0,0,0,0,0,0,0,0.00506607394913246,0,0,0,0,0,0.146083428671499,0,0.0195473041429269,0,0,0,0,0,0,0.0418996133691058,-0.0649301319516599,0,0,0,0,0.391733979384804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224275962162765,-0.0122343799579059,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216354653345113,0.00421671581639729,0,0,0,0,0,0.0891403697143859,0.0192119460936674,0,0,0,0.115831713534541,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.242998175191963,0,0.108488465054681,0,0,0,0.279003809991005,-0.116657378612047,0,0.182215190839267,0,0,0.0311020108150172,0.0159809566641138,-0.00434348512840235,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.514660584518542,0,0,0,0,0,0,0.15384198264359,0,0.126967246576087,0,0,0,0,0,0,0,0,0,0,0,0.0584587277424652,0,0,0,0,0,0,0.0453556399953302,0,0,0,0,0,0,0.0466644251152204,0,0.0522343859198427,0,0,0,0,0,0,-0.0234717212216474,0,0,0,0,0,0
X601158.SH,0,0,0,-0.00985056258162573,0,0,0,0,0,0,0.151940448049962,0,0,0,0.0407486965396263,0.0614662217514832,0,0.299172901189708,0,0,0,0,0,0,0,0,0,0,-0.00449634302423654,-0.236901787335679,0.0184570239065099,0,0,0,0,0.139971208886097,0.384075721791008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409361595844976,-0.0492005956474894,0,0.0745312082355392,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.0746252659984034,0,-0.120192815847915,0,0,0,0,0,0,0.0020130760742549,0.322351960514323,0,0,0,0,0,0,0,0,0.172803158748316,0.16362919506769,0,0,0,0,0,0.0804678594185431,0,0,0,-0.27005045536008,0,0.364610019722497,0,0,-0.0931319435634886,0,0.269271060960161,0,0,0.0969470126091537,-0.0950090649481823,0,0,0,0,0,0
X600583.SH,0,0,0.0336221870024498,0,0,0,0,0.291113908342299,0,0,0,0,0,0,0.0299903539217143,0,0,0,0,0,0,0,0,0.043922977218115,0,0,0,0,0.0547104560653185,0,0,0,0,0,0,0.11387970785457,0,0,0,0,0,0,0.131885247889667,0,0,0,0,0,0,0,-0.00990597155954044,0,0,0.0869435553283214,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231389300052978,0.102876635950871,0,0,0,0,0.272874402543015,0,0.0617410095217751,0,0,0,0,0,0,-4.33680868994202e-19,0.180475005522279,0,0.0830652224191883,0,0,0,0.135335488102362,0,0.14438776872785,0,0,0,0,0,-0.0101796525728442,0.032644325853036,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0600859717650139,0,0,0,0,0,0,0,0,0,0,0,0.185492487199794,0.0747653228529817,0,0.0577357093115168,0,0.00395379195157888,0,0,0,0,0,0.0730776556922262,0,0.25553309203635,0,0,0,0.02047969611538,0,0,0,0.0672449750376512,0,0,0,0,0,0,0,0,0,0,-0.0167100028806082,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0513637050971841,0,0,0,0,0,0.019300622064903,0,0.089760757953848,0,0,0.0930751334343794,0,0,-0.0446767940967828,0,0,0,0,0,0,0,0.109409575942171,0.123573534068622,0.0137722619690254,0,0,0,0,0.486592873810066,0,0,0,0,0,0,0,0.0729178262281827,0,0,0,0,0,0,0.019581655791454,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.18848074776728,0,0,0,0,0.114554477226391,0,0,0,0.132457265701829,0,0,0,0.013269418968288,0,0.0592827178258048,0,0,0.0471920195740942,0,0,0,0,0,0,0,0.0153950605146497,0,0.124181437867831,0,0,0,0,0,0.00976012801085959,0,0,0,0,0,0,-0.00637707348039535,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139694798551987,0,0.103793134450393,0,0,0,0,0,0,0,0.0936955941996302,0.0586074886378752,0,0,0,0,-0.0400434743820584,0,0,-0.0161882104006307,0,-8.67361737988404e-19,0,0,0,0.058701248539668,-0.00388578216087629,0,0,0,0.0860826843433797,0,0,0,0,0,-0.00383715101768358,0.0041430715265561,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950341326999491,0,0.158554986976259,0,0,0,0,0,-1.38777878078145e-17,0.147925906756962,0,0,-0.114901962070655,0,0,0,0,0.265459588114015,0,0,0,0,0,0.251197532240473,0,0,0,0,0,0.299857850149681,0,0,0,0,0,0,0,-0.0036540405058679,-0.0525488017401522,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11175655559692,0,0,0,0.0159681565878316,0,0,0.300111936331224,0,0,0,-0.100851376086532,0,0.119865036206748,0.183450750811351,0,0,0,0.169748004377068,0,0,0,0.000764033604355061,0,0,0,0,0,0,0,0,0,0,-0.043913862214101,0.123051096254346,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.210113899652895,0,0,0,0,0,0,0.10455149595402,0,0,-0.266789328126562,0,0.101680297995746,0,0,0.0449929951907909,0,0,0,0,0,0,0,0.364341703078433,0,0,0,0,0,0,0.208279095188053,0,0.0347109963312589,0,0,0,0,0,0,0,0,0,0.109833357476613,0,0.0829948906949529,0.00556901224311485,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17555172334315,0,0,0,0,0,0,0,0.157340024056802,0,0,0,0,0,0.0451215594219563,0,0,0,0,0.0430993893050116,0,0,0,0,0,0,0,0,-0.0884190820204409,0,0,0,0.573570467661085,0,0,-0.0132575921686137,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0132555784750152,0,0,0,0.050912335399567,0,0,0.0161129034339535,0,0.108285356834244,0,0,0,0,0,0,0,0,0,0,0,0.103801313323893,0,0,0,0.142134844465845,0,0,0,0,0,0,0,0,0,0,0,0,0.212741287816574,0,0,-0.00175012173089469,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155964436214967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131474887663087,0,-0.124252581551692,0,0,0,0,0.0408900684133755,-0.214664337191196,0,0,0,0,0,0.303953880163722,0,0,-0.027962519800469,0,0,0,0,0.0261600842531389,0.0489735523389288,0,0,0,-0.155826101915381,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116534967837734,0.182275265360596,0.110782796225309,0,0,0,0,0,0,0,0,0,0,0,0.0716168698703869,0.0112592541235658,0,0.0879883600711041,0,0,0,0.00790354791175276,0,0,0,0,0,0,0.0046479048854744,0,0,0,0,0,0,0,0,-0.00461554943485597,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16879032217833,0,0.27238031792884,0.141423417742103,0,0.174578151540357,0,0,0,0,0,0,0,0,-0.0447388964132467,0,0.145530927860481,0,0.0405084630569287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388871803605946,0,0,0,0.0183077801551684,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269567121903688,0,0,0,0.23807024268964,0.176457092756276,0,0.0396389483294507,0,0.141222787485702,0,0,0.124568486247281,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.231032998715829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
