,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X000301.SZ,X600010.SH,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X600803.SH,X600096.SH,X000723.SZ,X000786.SZ,X601699.SH,X000408.SZ,X601991.SH,X600486.SH,X600219.SH,X600141.SH,X600801.SH,X000807.SZ,X600295.SH,X600027.SH,X002353.SZ,X600985.SH,X002080.SZ,X000932.SZ,X000830.SZ,X600157.SH,X600688.SH,X000683.SZ,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.303560253812052,0,0,0,0,0,0,0,0,0,0,-0.0251126305413606,0,0,0,0,0,0,0,0.166024412594838,0,0,0,0,0,0.194569942941436,0,0,0.0579624912312326,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0605694995167267,0,0.0322080821424533,0,0,0,0,0,0,0,0.157217438790556,0,-0.00100914481153989,-0.00953039926051622,0,0,0,0,0,0
X600111.SH,0,-0.137179360513281,0,0,0,0,0,0.210130595874847,0,0,0,0,0.0432314824948439,0,0.0900139028844179,0,0,0.13626392479671,0.238754238271164,0.264866841409598,0,0,0,0,0.0441193259487099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281154165215329,0,0,0,0.00982503806168258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176607535475362,0,0,0,0,0,0,0.2507179841462,0,0,0,0,-0.16382106089956,0,0,0.0120490912028057,0.0974475819939687,0,0,0,-0.0281306764517416,0,0,0,0.707535789299019,-0.0515302922922811,0,0.132728413391386,0,0,0,0,0,0,0,0.0798579096768536,0.120312942246676,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113042500254448,0.229003791202782,0,0,0,0,0,0,0,0.0528364440266307,0,0,0,0,0,0,0.134634184262413,0,0,0,0,0,0,0.277279638970309,0,0,0,0,0.0579774727757936,0,0,0.0398962934377077,0,0,0,0,0,0.0509185091156704,0.0573689691477448,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841676242170181,0.007885404821159,0,0,0,0,0,0,0,0,-0.0237241000834575,0,0.021168092494522,0,0,0,0,0.23959448228846,0,0,0,0.136026311110626,0,0,0.0631591391412968,0,0,0,0.0805160973797184,0,0,0,0,0,0,0.00808514717061022,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0140997331327958,0,0.107775151903445,0.107553761229807,0,0,0,0,0,0,0,0.0258909594149711,0.0684980914919889,0,0,0,0,0,0,0,0,0,0.302395508807241,0.005903196053382,0,0,0,0,0,0.287458884374285,0,-0.146964383426967,0,-0.0678801313914913,0,0,-0.091242490000265,0,0,0,0,0,0,-0.10938600521078,0,0,0.0318120478073771,0,0,0,0,0,0,0
X000708.SZ,0,0.0411042533028856,0,0,0,0,0,0,0,0,0.120472395441968,0,0,0,0,0.0660075793273286,0,0.165238225441627,0,0,0,0.375139239644588,0,0,0.0341870139481088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117329313039599,0,0,0,0,0,0,0.0203913499778191,0.036270177449142,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.590643731242024,0,0,0,0,0.133748369201805,0,0,-0.253599503779845,0,0,0,0,0,0,0,0,0.00462728849500893,0,0,0.0286317622394963,0,0,0,0,0,0,0,0,0,-0.0130910057470801,0,0.224775823519927,0,0,0,0,0,0,0,0.0179618694561387,0.0173605379390686,0,0.400556293521804,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.107830528635901,0,0,0,0,0,0.0233592771142075,0,0.000250992271330117,0,0,0,0,0,0,0,0.133301325457754,0,0.0891634884043403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377525535167951,0,0,0,0.051981314775892,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0217094670272056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395295163531693,0,0,0,0,0,0,0,0,0.00381374946839575,0.164386296234285,0.0117061590258797,0,0.357071471424073,0.0374620626534291,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390934913346031,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0504729237758449,0,0,0,0,0,0.0561241973305419,0,0,0,0,0,0,0,0.104371663848478,0,0,0,0,0,0,0,0,0,0,0,0,0.110752011140387,0,0,0.0520765570489472,0,0,0.136625673202916,0,0,0,0.0506740409316735,0,0,0,0,0,0.0433115194537284,0,0,0.0457556243125532,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0251348201241677,0,0,0,0,0,0,0,0,0,0,0,0,0.142040575561435,0,0,0,0,0,0,0,0,0,0,0,-0.0502519357772448,0,0.067182784742483,0,0,0,0,0.0503844013164121,0,0.0735977734344665,-0.0215676672266838,0,0.115443475898826,0,0,0,0,0,0,0,0,0,0.168781914670428,-0.0331234451565387,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475471432551978,0,0.0109166646645586,0,0,0,0,0,0,0,0.0270074654486341,0,0,0,0,0,0,0,0,0.143362813656444,0.128490116112221,0.016932040343015,0,0.0396057963646586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265984879337675,-0.0769562502222537,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458034525291841,0,0,0,0,0,0,0,0,0,0,0,0,0.0156797065263156,0,0,0,0,3.46944695195361e-18,0,0.0566387157606492,0,0,0,0.0703168307684721,0,0,0.275384755816013,0,0.189686466791352,0,0,0,0,0,0,0,0,0,-0.00532207073884215,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.122755074926495,0,0,0,0,0.211647882109617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862395378144552,0,0,0.213073260422711,0,0,0.134766086153395,0,0,0,0,0,0,0,0,0,-0.0101033524415265,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367820809129221,0,0,0,0,0,0.324927568468848,0,0,0,0,0,0,0.00426200555072914,0,0,0,0,0,0,0,0,0,0.0496827430181113,0,0.0900585097355837,0.116307070147185,0.0250126605149193,0.027028029753251,0,0,0,0.0945198064891411,0,0,0.063915394694711,0,0,0.00055643740437553,-0.0270117346935301,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.021127934253968,0,0,0,0,0.354220884185816,0,0,0,0,0,0,0,-0.0891160733001022,0,0,0,0,0,0,0,0,0,0,0,0,0.410902735010876,0,0,0,0.0990710403732783,0.0755899246963167,0,0,0,0,0,0,0,0,0,0,0,-0.0689436062306838,0.23467064207167,0.0954548332971202,0.0381283669777013,-8.67361737988404e-19,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15049177462669,0.0408682478186607,0,0,0.14433728403178,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0475317636239798,0,0,0,0.150175155379002,0,0,0,0,0,0,0,0,0,0.0754741318669618,0,0,0,0,0.0801024249207797,0,0.00889983542687792,-0.0941708432050608,-0.211586943123955,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.204050446463122,0,0,0,0,0.102498755435527,0,0,0,0.194442122713958,0,0.108928439279738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111886066357025,0.0991771093648673,0,0,0,0.592348590581623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125102058599356,0.0802016333705182,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.161347955380043,0,0,0.102338349660058,0,0,0,0,0,0,0.0699345518009932,0,0,0,0,0,0,0,0,0,0,0,0.237743256865731,0.0141125222568945,0,0.0587515488342899,0,0,0,0,0.195580886662732,0,0,0.0475714167768217,0,0.0676553842979362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0643610720375483,0.0732807635838516,0,0.160681439432609,0,0,0,0,0,0,0,0,0.0875493162283994,0,0,0,0,0,0,0,0,0,-0.0153278173232227,0,0,0,0,0,0.179772996702723,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-8.67361737988404e-19,0,1.0842021724855e-19,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.163331104036368,0,0,0,0,0,0,0,-0.0625186483781851,0,0,0,0,0,0.20541557328059,0,0,0,0,0,0,0.432379800256834,0,0,0,0,0,0,0,0,0,0,-0.0779039947461345,0.110431573941747,0,0,0,0.150765772323566,0,0,0,0,0,0.0259209296152524,0.0777216270108877,0,0,0.140487791097681,0,0.0498023966629243,0,0,0,0
X000408.SZ,0,0,0,0.0238471256008469,0,0,0.575264822669399,0,0.365833445509533,0.297910529572822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149797253767923,-0.0909756322789219,0,-0.0126749368080252,-0.230052434759171,0,0.0877456557927499,0,0,0,0,0,0,0,0,0,0,0,-0.112313221841043,0,0,0,0,0,0,0,0,0,-0.00194469064583747,-0.0489422710369689,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159358045464707,0,0,0,0,0,0,0,0,0,0,0,0.0320338422106938,0,0,0.0653877460091583,0,0,0,0,0,0.0109094509053805,0,0.122307234776247,0.357325497090979,0.157003548968872,0,0,0,0,0,0,0,0,0,0.0165598678387629,-0.0384214699495094,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.22787878888441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542723421768561,0,0,0.227760098894332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635306764366713,0,0,0,0,0.0472349703155735,0,0,0,0,0,0,0.0173941788139431,-0.0602964510172579,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0391460928090168,0.111453371492097,0,0,0,0,0,0.031513856250158,0,0,0,0,0,0,0.3138960465066,0.0478045892530959,0,0,0,0.0951695368760156,0,0,0.100309781545224,-0.0214650675061149,0.10560048151925,0,0,0.0230168090987674,0,0,0,0,0,0,0,0,0,0.0725751109405731,0,0.0168970840707086,0,0,0,0,0,0,0.00698739796095954,-0.034106821008578,0,0,0,0,0,0
X600141.SH,0,-0.0931861457155966,0,0,0,0,-8.67361737988404e-19,0,0.143075667340907,0,0,0,-0.0830122829226601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152958687438696,0,0.337877602611033,0,0,0,0.242265999992176,0,0.0806993317602437,0,0,0,0,0.0367311975731026,0,0,0,0,0,0,0,0,0,0,0,0.00124143167293703,-0.00637368931004333,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155115734208245,0,0,0.169116965903606,0,0,0,0,0,0,0.0859481594590966,0,0,1.73472347597681e-18,0,0,0,0,0.174893317498603,0,0,0,0,0,0,0,0,0,0.127328335616546,0,0,0,0,0,0,0,0,0,-0.0267995187848036,-0.102363448114087,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.712482761372127,0,0,0,0,0,0,0,0,0.142719320201288,0.095593823814549,0,0.0331840399224655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303852046337274,0,0.0427738413681036,-0.0293441620084191,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,-0.0124355218387356,0,0,0,0,-0.140779870836318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307075542644244,0.307667799470965,0,0,0,0,0.0537571830312766,0,0.160639427804755,0,0,-0.13216195972108,0,0,0.525432359064327,0,0,0,0.0135252350167974,0,0,-0.0250239519962021,-0.146377420997697,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.12165682747705,0.00127356944471827,0,0,0,0,0,0,0,0.122062649109327,0,0.26156882893744,0,0,0,0,0,0.0201487581406497,0.160820021549359,0,0,0.143244624776534,0.00902525093936737,0,0,0,-6.93889390390723e-18,0.0737402027047094,0,0,0,0,0,0,0,0,0,-0.0235178903460441,0,-0.0149606694764248,-0.0221767846332442,0,0,0,0,0,0
X002353.SZ,0.680864663517007,0,0,0,0,6.93889390390723e-18,0,0,0,0.369775010726962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563252115001182,0,0,0,0,0,0,0,0,0,-0.0472638309169051,0,0,0,0,0,0,0,0,0.152600120269221,-0.0807152057367701,0,0.00772622617943529,0,0.0984412038920976,0,0,0,0,0
X600985.SH,0,0.178262301605115,0,0,0,0.0508878510953589,0,0,0,0,0.173863832072027,0,0,0.0637519618306934,0,0,0,0.0168918086774263,0,-0.0422549291861314,0,0,0,0.0473759390379559,0,0,0,0.0738765946661544,0,0,0,0.146545135489761,0,0,-0.0169822976745219,0,0,0,0,0.0246820289133114,0,-0.094911502137441,0,0,0,0,0,0,0,0.256777625429886,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0430781333815757,0.0494159031959854,0,0,0.111332732995603,0,0,0,0.0216868639390125,0,0,0,0,0,0,0,0,0,0,0,0,0.0165771385557095,-1.73472347597681e-18,0,0,0,0,0.109907568618806,0,0,0,0,0.0347639792485446,0,0,0,0,0,0,0,0,0.178080631148554,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.48356213657099,0,0.0848944884859046,0,0,0.172502978609666,0,0,0,0,0.0755840193969412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142149905427151,0,0,0,0,0.1538154191327,0,0,0,0,0,0,0,0,0,0,0,-0.0251230508874959,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0610831252406,0,0.106949513300649,0,0,0,0,0,0,0,0,0,0,0,0,0.0760752978966244,0,0,0,0,0,0,0,0.345539267310689,0,0,0,0.0541127928494601,0,0,0,0.0557637448257139,0,0,0,0,0,0.0250377513023276,0,0,-0.00265138165060967,-0.0258399405433256,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577609028017672,0,0.0278750772643769,0.101741932124066,0,0,0,0,0,0,0,0,0,0.135655330714004,0.0739390721637233,0,0,0,0,0.0195692537032245,0,0.0373686944016535,0,0,0.0349162982635315,0.109904942856506,0,0,0.0730438633941435,0,0,0,0,0,0,0.0355798628333461,-0.000988393605369504,0,0,0,0,0,0
X600688.SH,0.0298448298064053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187582383674191,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0116341684001471,0,0,0,0,0.0881789919568122,0.0639324500439218,0,0,0,0.152563339942855,0,0,0,0.00340758576301471,0,0,0.0317059722542344,0,0,0.0215443238047542,-0.0665011056051558,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.217782649667316,0,0,0,0,-0.112461239297363,0.0131752451326319,0,0,0,0,0,0.0906465928133682,0,0,0.118169419543151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315287241810906,0,0,0,0,0,0,0.119364997521492,0,0,0,0,0,0.201207471517931,0,0,-0.0327066453900561,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405233417084495,0,0,0.519479672808176,0,0,-0.0906712046432917,0,0,0,0,0,0,0,0.263827610022102,0,0,0,0,0,0.431730279433716,0,0,0.0288722572902722,-0.0291862755254638,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0270152253814571,0,0,0,0,0,0,0,0,0,0,0.0304497851808812,0,0,0.142944544299439,0,-0.248681614553451,0,0,0,0,0.0725853541278527,0,0.0265443534277848,0.161187347651876,0,0.0181940023347264,0,0,0,0,0,0,0,0,0,0.0961415726831207,0,0,0,0,0,0,-0.0320717988910452,-0.0688163010173067,-0.0576335871180598,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924737794085527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593960988280618,0,0,0.759410816878744,0,0,0,0,0,0
TED,-0.22052725445768,0,0,0,0,-0.114337762670744,0,0,0,0,0,0,0.128057122518232,0.126465889409651,0,-0.226935861828304,-0.0460163889478541,0,0,0,0,0,0,0,0.403481697028798,0,0,0,0,0,0,0.331384530963333,0,0,0,-0.0977424602947042,-0.168923378555762,0,-0.161673896748566,0,0,-0.177241669079238,0,0,0,0,0,0,0,0,0,0.186003909934351,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0606732514565739,0,0,0,0.0124600935179257,0,0,-0.0412284637393502,0,0,-0.127568217323418,0,0,0,0,0,0,0.0329029068556267,0,0,0,0,0,0,0,-0.0255128875451323,0,0,0,0,0.201267664127698,0,0,0,0,0,0,0.0936000578606113,0,0,-0.0182065523489683,0,0,0.00220398942386817,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0395320625344584,0,0,0,0,0,-0.141197863698947,0,0,0,0.139678664821629,0,0,0,0,0,-0.367284042830434,0,0,0,0,0,0,0,0,0.121039554806613,0,0,0,0,0,0,0.0922783226760128,0,0,0,0,0,0,0,0,0,0,0.00672899047384107,0,-0.00631323041416325,-0.0435050616070058,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438225484570676,0,0,0.00321675765233325,0,0,0,0,0.0135988145464113,0,0,0,0,0,0,0,0.00661612727426868,0,0,-0.00205067533916561,0,0,0,0,0,0,-0.0123223773664053,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.00540441227497475,0,-0.00549035587491896,0.0175545410920375,-0.0327877863103474,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00539336170200437,0,0,0,-0.019416807591768,0.00269402453069145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598955483733224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192275922021815,0,0,0,0,0,0,0,0,0,-0.0680805733248501,0.0566844655035965,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257995939540346,0,-0.00945966441772851,-0.00556563169634547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584401787226097,0,0,0,0,0,0,-0.00206697995823039,0,0,-0.0590356179339475,0.0316940985601333,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0171358562393945,0,0.00609118478829315,0,0,0,0,0,0,0,0,0,-0.00538392794951719,-0.0274580888311145,0,0,0,0,0,0,0,-0.0114715420228136,0,0,0,0,0,0,0,0,0,0,0,-0.0110146119790959,0,0,0,0,-0.00551711849603908,0,0,0,0,0,0,0,-0.00709653230178516,0,-0.0453624478278853,0.0245693060339708,0,0,0,0,0,0
