,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X601600.SH,X600547.SH,X600660.SH,X600688.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X600111.SH,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600299.SH,X000709.SZ,X000629.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X000825.SZ,X600801.SH,X601158.SH,X000553.SZ,X002110.SZ,X600489.SH,X600339.SH,X000786.SZ,X000883.SZ,X600583.SH,X601699.SH,X000301.SZ,X600426.SH,X000408.SZ,X000792.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.637375060464912,0,0,0,0,0,0,0,0,0,0.0239621039200373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210412292085123,0,0,0,0,0.0273595816323227,0,0,0,0,0.0394166088537726,0,0,0,0,0,0,0,0.444567575529427,0,0,0,0,0.021176114823113,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.00578558336782978,0,0,0,0,0,0,0,0,0,0,0,0,0.0371964023747444,0.0163820658119139,0,0,0,0,0.236608661928652,0.0344072193674518,0,0,0,0,0,0.0603200835983016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039120299026879,-0.0448819866469206,0,0,0,0,0,0
X600362.SH,0,0,0,0.0590144337004409,0.0387754323001904,0,0.0625447298432158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189793785429124,0.0608131539817591,0,0,0,0,0.0460626393744524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200685739875442,0,0,0,0,0,0,-0.0847090968131343,0,0,0,0,0,0
X600027.SH,0.130256508614942,0,0,0,0.445445598930483,0.148953372646508,0.164526733907041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334959447663655,0,0,0,0,0,0,0,0,0,0,0,-0.103381810595183,0,0,0,0,0,0,0,0.0208892105150264,0,-0.0290693892136785,0,0,-0.0390483567650765,0.0121333908599122,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0116858387676571,0.581127373136617,0,0,0,0,0,0.0591170366386427,0,0,0,0,0,0,0,0.0241315088558201,0,0,0,0,0,0,-0.0567081632039728,0,-0.0462384958315975,0,0.30498304447431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109798978274167,0,-0.0542941881917101,0,-0.155113289431844,-0.00940834895520938,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.313908622937676,0,0,0,0,0,0,0,0,0,0,0.0339179725286003,0,0,-0.0208427136374431,0,0,0,0,0,1.38777878078145e-17,0.0370214973857536,0,0,0.3153548266641,0,0,0,0,0,0,0,0.119857525997009,0,0,0,0,0,0,0,-0.0267278691632269,0.0259173869506797,0,0,0,0,0,0
X601992.SH,0,0,0,0.0796402303972523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130569875263442,0,0,0.381543066554829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105851356184232,0,0,0,0,0,0,0,0,0.0877451919192204,0,0,0,-0.0186033241894885,-0.00356326248471359,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0617717012980948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339648462279526,0,-0.0161748150299693,0.0294253227049465,0,0,0,0.139520518646525,0,0.466793556030813,0,0.125263611176179,0,0,-0.0212527094606268,0,0,0,0,0,0.105483252068117,0,0,0,0,0.01786896430017,-0.115614778937558,0,0,0,0,0,0
X600516.SH,0,0.00555837260661034,0,0,0,0,0.0609905239848534,0,0,0,0.0486387937712076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495062025662342,0,0.172737147106061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519749105962513,0,0,0,0,0,0,0.0929276297489975,0,0,-0.0172416931698326,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0159436304763008,0,0,0.15441238744904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240525375356889,0,0,0,0,0.649941833878224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506164732276617,0,0.0597264983121471,0,0,0,-0.000577432331976289,0.0230336640355034,0,0,0,0.0971916878003726,0,0
X600299.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0657307404945751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528490318167673,0,0.250538607697043,0,0.121608570728779,0,0,0,0,0,0,0,0,0,0,0,0,0.0923123443596664,0,0,0,0,-0.00691341953826565,-0.105938991067979,0,0,0,-0.145022319285716,-0.0686266708610407,0
X000709.SZ,0,0.0699445131778414,0,0,0.140456811216596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365020158233435,0,0,0.0912096935034611,0,0.1362687122279,0,0.0266821236888759,0,0,0,0,0,0.130343845124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15605504117039,0,0,-0.000595618439545882,1.0842021724855e-19,0,-0.0241536277551131,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.39936888939111,0,0,0,0,0,0,-0.0189898229362322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338119098074924,0.255290815225904,-0.697127146149215,0,0.590928716574728,0.0773025200214978,-0.171870646883952,-0.000935447028552254,0,0,-0.162578033120352,0.570381449386722,0,0,-0.121541605275002,0,0,0,0,0.140044724517033,0,0,0,0,0,0
X002460.SZ,0,0.136338223235556,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664949650446744,0,0.115003665748879,0,0.747537049218021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126533509587066,0,0,0,-0.0963403825434983,-0.0370807745321606,0,-0.127169943743691,0,-0.32391193679927,-0.00301892394944409,0
X600808.SH,0,0,0,0,0,-0.0171252656967341,0,0,0,3.46944695195361e-18,0,0,0,0.0793523113701544,0,0,0,0,0,0.570213461639396,0,0,0,0,0,0,0,0,-0.00194387467650679,0,0,0,0,0,0,0,-0.110732830015259,0.230903558616015,0,0,0,0,-0.104661685421113,0,0,0.138151251225677,0,0,0,0,-0.00608281049860786,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0585422785987794,0,0,0,0,0,0,0,0.0633230895429333,0,0,0,0,0,0,0,0.0966657678630921,0,0,0.039349728744831,0.197231860308276,0.0482950725954368,0,0,0,0,0,0,0,0.0132550282196249,0,0,0,0.142187353712352,0,0,0.202793012489726,0,0,0,0,0,0,0.0812057218418614,0,0,-0.0217064485157655,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0820306239537359,0.0153299757475418,0,0,0.0478699633358341,0,0,0,0,0,0,0,0,0,0,0,0,0.0697702670951144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164338416833243,0,0,0,0.110740137228562,0.0224550892291646,0,0,0.00744050533080703,-0.0266978928879629,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397331699860477,0,0,0.219064557632885,0,0,0.34409531789652,0,0.0309041018926834,0,-0.247707095389491,0,0,0,0.0496292056608632,0,0,0,0,0,0,0,0,0,0,0,0.145051276039329,0.197947634253905,0.241638042117397,0,-0.744639328068536,-0.115736109459691,0,0,0.164498365497718,0,-0.337827066377936,0,0
X000825.SZ,0,0,0,0,0,0,0.138430040871653,0,0,0,0,0.0831981310282872,0.00559635106696827,0,0,0,0,0,0,0,0.0218260265296011,0.146294340037159,0,0,0,0,0,0.0160388547499364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361331513196127,0,0,0,0,0,0,-0.0425904306610752,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.30277094774967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2437063199863,0,0.190873367333609,0,0,0,0,0,0,0.131417163106895,0,0,0,0,0,0,0.137317928297476,0.196735776693168,0.0713823151091722,0,0.148441635784928,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00196001620243357,0,0,0,0,0,0,0
X601158.SH,0.0320197986091691,0.0490539120087811,0,0,0,0.00341200440136314,0,0,0,0,0.20189264488615,0,0,0,0,0,0,0,0,0,0,0,0,0.00805613221544739,0.0125452352226317,0,0,0,0,0,0,0,0,0.0269897027727844,0,0,0,0,0,0.0372915937929547,0,0,0,0,0,0,0,0.0961797171963859,0,0,-0.00737389697847471,0,0,0,0,0,0,0
X000553.SZ,0,0,0,-0.046532294203505,0,0,0,0,0,0.178871194869227,0,0,0,0,0,0,0,0,0,0,0,-0.0198135280132925,0.15673355486276,0.539665046062538,0,0.0264624644970881,0,0,0,0,0,0,0,0,0.111878265161359,0,0,0,0,0.00931002731653373,0,0,0,0,0,0.16943756023542,0,-0.0466870694992551,0,-0.0666876355465446,0,-0.159347904607084,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.341088092254946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480820537442179,0,0,0,0,0,0,0,0.0875045405684308,0,0.091309454066008,0,0,0,0,0.206785593641226,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.175858185582225,0,0.153762730956953,0,0,-0.00242063873892362,0.0470772424979515,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.106235928007762,0.0767496154562123,0,0.737138636780963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368860485371033,0,0,0,0,0.00756793675184074,-0.0411567442840159,0,0,0,0,0,-0.0106861094546343,0,0,0,0,-0.0350817271527749,0
X600339.SH,0.210902208372139,0,0,0,0,0,-0.00277449465434668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662102518706013,0.0742230832831256,0,0,0,0.0898756868261562,0,0,0,0,0,0,0,0,0,0.596347952901638,0,0.240866491292525,0,-0.092720100304135,0,0,-0.0285541906268408,-0.000896522993734926,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.201984950142579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423439636327962,0,0,0,0,0,0,0,0.081432507347904,0,0.174700162239004,0,0,0,0.0516414586368165,0,0.296126379641659,0,0.0661899783293696,0,0,0,0,-0.0276087123024193,0,0.307513458534497,-0.0992223292233557,0,0,0,-0.0491623988621941,0,0,0.0656414363186127,0,0,-0.108973489109102,0
X000883.SZ,0,0,0,0.0670544789981455,0,0,0,0.0875745216395301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061095903123311,0,0,0,0,0.0243969512516929,0.104478772997636,0,0.096755781697442,0,0,-0.00959889483896968,-0.0424309086496243,0,0,0,0,0,0
X600583.SH,0.553114306814114,0,0,0,0,0.0137679107384633,0,0,-0.0354727460480493,0,0,0,0.275263200300499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00465588759597054,0,0.40209256329971,0,0,0,0,0,0,0,0,0,0.0269695683124355,-0.0423362388265759,0.0231362613446224,0,0,0,-0.132542191386476,0,0
X601699.SH,0,0,0.127104788211556,0,0,0,0,0,0,0,0.144376900963591,0,0,0,0,0.0502480149665575,0,0,0,0.135782468972543,0,0,0,0,0,0,0,0.114395746349713,0,0,0,0,0.115505163340911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611794533398224,0,0,0.00933356454303189,0,0,0,0,0,0,0
X000301.SZ,0.104670222265085,0,0,0,0,0,0,0,0.206790131526931,0.113484399016394,0,0,0,0,0,0,0,0,0,0.142251663916242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157960704861795,0,0,0,0.208543187092074,0.233050429959711,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0444666244763405,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.161476201984891,0,0,0,0,0,0.0850208899546827,0,0,0.116562390582815,0,0,0,0.00660321010819806,0,0,0.233327782446353,0,0,0,-0.128016940559509,0,0,0.616731229008562,0,0,0.144425788676159,0,0,0,0,0,0,0,0.0972949693561847,0,0,0,0.147558993715351,0,0,0.136145850707021,0,0,0.101950568852007,0,0,0,0,0,0,0
X000408.SZ,0,0,0.18881900631801,0.0570627366190673,0,0,0,0,0,0,0,0,-0.0670049793566029,0,0,0,0,0,0,0,0,0,0,0.118840550916085,0,0,0,0,0.148794328822978,0,0,0,0.176400410966182,0,0,0,0,0,0,0,0,0,0.00755656616570502,0.0740649036331099,0,0,0,0,0,0,-0.0343136454926758,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.0475599076324619,0,0,0,-0.189403687628456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74573263100202,0,0.086898807149271,0,0,0,0.0473877287658248,0,0,0,0,0.315207277029763,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0292043270334338,0,0,0,0,0,0,0,-0.0336113748323497,0,0,0,0,0,0.0722038134135802,0
X000630.SZ,0,0,0,0,0,0,0,0.0209198233896638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800353375015782,0,0,0,0,0,0,0,0,0,0,0.00111741206575575,0,0,0,0,0.0128252508789754,0,0,0,0,0,0.113217031323225,0,0.146186087253348,0,0,-0.0336053160556458,-0.0159410489712767,0,0,0,0,0,0
Change_TY3M,-0.288538576062136,0,-0.0773129912702677,0,0,0,0,0,0,0,0,0,0.168557188232766,0,0,-0.154667830242581,0,0,0,0,0,0,0,0,0,0,0,0.032065344499748,0.0811544510519291,0,0,0,-0.0938560640553326,0,0,0,0,0,-0.331571270828681,0,0,0,0,0,0,0,0,0,0,0,0,-0.225587205004561,0,0,0,0,0,0
Slope,0,0,0,0,0,0.374541097928874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393734494557615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672657112077062,0.369161852326053,0,-0.449030922472567,0,0,0,0,0,-0.110087519916091,0,-0.239927148941844,0,-1.31524960336662,0,0,0,0,0.464669932373067,0,0,0,-3.9865941707814,0,0
TED,0,0.0259377405973703,0,0,0,0.121635813113925,0,0,0,0,0,0,0,0,0,0,0,0,0.0198423349582539,0,0,0,0,0,0,-0.107391890897781,0,0,0,0,0,0,0,0.0454155499196079,0,0,0,0,-0.0706343637706352,0,0,0,0,0,0,0,0,0,0,-0.634731690563866,0.332762475433351,0,0,-0.162585379915078,0,0.15328974774463,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535266481316472,0.0533383823609528,0,0,0,0,0,0,0,0,0,0.0255237467933519,0,0.147151244831002,0,-0.0354601609880538,-0.0622975931275444,0.0847425403480433,-0.191465164689575,0,0,0,0,-0.0173033449660434,0,0,0,0,0,-0.0688429384450382,0
MKreturn,0,0,0,0,0,0,0,-0.0906048283171296,0,0,0,0,0,0,0,-0.0926877990810117,0,0,0,0,0,0,0,0,0,0,-0.0423019450632511,-0.119941766395494,0,0,0,0,0.0204596684274637,-0.0244018855323405,0,0,0,0,-0.264002748644851,0.0917719894296504,0.142401828895074,0,0,-0.153565504356613,0,0,0,0,0,0.0465893913130418,0.00874704908059912,-0.0870865896665462,0,0,0,0,0,0
MKvol,0,0.000750672505756035,0,0,0.00111030535646468,0,0.000724897489845646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014124930441221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102361025273504,0,0,0,0,0,0,0,0,0,0,0,0.00146705361377233,0,0,0,0.0386128564310183,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0464664661037527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015264758738808,0.0289789188354078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148051608613455,0.166767570322067,0,0,0,0,0.137809449794138,0
CarbonVol_Guangdong,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380660448374175,0,0,0,0,0,0,0.000223834227223991,0,0.0268680662121386,0,0,0,0,0,0,0,0,0,0,-0.000239113340445407,0,0,-0.00972611598802879,-2.16840434497101e-19,0,0,0,0.622670092501486,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114650153589868,0,0,0,0,0,0,0.000180579176454463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531748827936904,3.75595815715256e-05,0,0,0,0,0.0722425366783784,0
