,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600111.SH,X002460.SZ,X600688.SH,X600188.SH,X600795.SH,X600362.SH,X600516.SH,X601991.SH,X600660.SH,X600547.SH,X300072.SZ,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600808.SH,X000408.SZ,X600339.SH,X000959.SZ,X000807.SZ,X600549.SH,X000792.SZ,X600219.SH,X600489.SH,X000983.SZ,X000723.SZ,X002092.SZ,X600352.SH,X601699.SH,X601158.SH,X600008.SH,X000883.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551908938839972,0,0,0,0,0.0444761404608253,0,0,0,0,0.0393560727841033,0,0,0,0,0,0,0,0,0,0.0576611254798296,0.0348077228064007,0,0,0.03810178142982,0,-0.0663145621426696,0,0,0,0,0,0,0,0,0,0,0.0357277797447331,-0.0336440542027401,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0497587398736105,0,0,0,0,-0.101596642276962,0,0.0575341064829078,0,0,0,0,0,0.0115760049642725,0,0,0,0,0.164997879305859,0.0860240685147139,0,0,0,0,0,0,0,0,0,-0.0298558493267324,0,0,0,-0.0259343113285349,-0.0491539212021107,0,0,0,0.586050952784293,0,0,0.0455134558840368,0.0737414658608527,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.177328789976098,0,0.0392228079821051,0,0,0,0.230169108366725,0.203933668067341,0,0,0,0.118175892622201,0.0177598683186906,0,0,0,0,0,0,0,0,0,0.127534868124561,0,0,0.0876341083740851,0,0,0,0,0,0,0,0,0,0.0320783882770046,0.074717269222022,0,0,-0.0325240809978685,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.434003749223671,0,0,0,0,0,0,0,-0.0655846849378313,0,0,0,0,0,0,0,0,0,0,0.375441347539236,0,0,0,0.289425372364122,0,0,0,0,0,-0.0802716738418972,0,0,0,-0.0322086029898579,0,0,0,0,0,0,-0.0073059716217871,-0.0340542545930877,0,0,0,0,0,0
X600688.SH,0,0,0,-0.037481631927858,0,0,0,0.013202391208263,0,0,0.00646905159321653,0,0,0,0,0,0,0.0611245235442466,-0.0511406753835814,0.0541325521784105,0,0,-0.143488242606979,0,-0.099201242220088,0,0,0,0,-0.23820259420595,0,0,0,0.155704667725555,0,0,0.215183305374594,0,0,-0.00485336851376214,0,0,0,0,0,0,0,0,0.0819156768706997,0,-0.0147360184411989,0,0.0443527071172417,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0744467638814835,0,0,0,0,0,0,0,0,0,0,0.14136255527471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150715597678741,0,0,0,0,0.328497370711543,0,0,0,0.273953776833903,0,0,0,0,0,0,0,0,-0.0117762524232028,0.00323601109158395,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107953359454752,0,0,0,-0.11781958180711,0.0362089981082364,0,0,0,0.00582099218460384,0.0676966242763207,0,0,0,0,0,0,-0.0486840782094888,0,0.0405199749327914,0,0,0,0,0,0.0554260142992155,0,0,0.0688838024781064,0,0,0,0,0,0,0,0,-0.0033810405729737,-0.0429644384543345,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.105594145932064,0,0,0,0,0,0.0496058013547203,0,0,0.56369522855129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390235105736088,0,0,0,0.0715241508551847,0,0,0,0,0,0,0,0,-0.0195502049271635,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.46313597168649,0.252205387641419,0,0,0,0.12444307459116,0,0,0,0,0,0,0,0,0,-0.462217923513786,0,0.0798049598474116,0,0,0,0,0,0,-0.357871735877586,0,0,0.472118573345656,0.272151004382654,0,0,0,0,-0.032506080830149,0,0,0,0.160808960688865,0,0,0,0,0,0,-0.00878896863956941,-0.0856770399540511,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.00661252570035407,0,0,0,0,0,0,0,0,0,0,-0.11303780330663,0.0390092756772036,0.0995524949659086,0,0,0,0.0141081788790775,0,0,0,0.0407699941183429,0,0,0,0,0,0,0,0,0,0,0.0797614432416287,0,0,-1.38777878078145e-17,0,0.159005997024613,0,-0.00243576083487903,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0534525934409336,0,0.122077319408271,0.000822121412917533,0,0.0321795613978392,0,0,-0.0801236308965428,0.0904563416054413,0,0,-0.0958989848233914,0,0,0,0,0,0,0,0,0,0,0,-0.0142132658137453,0.117267643398857,0,-0.028955734949152,0,0,0,0,0,0,0,0,0,0.112993771360836,0,0,0,0,0,0,0,0,0.0124134097422123,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0399922938658946,0,0,0,0,0.000696205199512294,0,0,0.00300132995793633,0,0.0322969059209746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57060690365056,0,0,0,0,0,0,0,0,0,-0.0417604721509782,0,0,0,-0.0111610691399259,0.00537688844813899,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.1853382070927,0,0.371077444079144,0,0,0,0,0,0,0,0,0.148514871702425,0,-0.0129340597336437,0,0,0,0,0,0,-0.123542631224204,-0.180148346033768,-0.0810532030254363,0,0,0,0,0,0,-0.209412583006002,0,0,0,0,0,0,0,0,0,0,-0.0491144503179092,0.176357443915065,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.169467279678741,0,0,0.0182252700331582,0,0,0,0,0,0,0,0,0.030694614380295,0,0,-0.0565362035976862,-0.0842961515549527,0,0,0,0,0,0.497970836663552,0,0,0,0,0.014086941224972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065971909327218,0,0,-0.0224881503923263,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0957977009758485,0,0,0,0,0,0,0,0.052955794465004,0,0,0.105693343250059,0,0,0.0199203515179695,0,0,0,0,0,0,0,0,0,0.0783827728601022,0,0,0.276566661366484,0,0.054353217261123,0.0157379705296226,0,0,0,0,0.0997350567132132,0,0,0,0.0530476964017079,0,0,0.0349772480745802,0,0,0,0.00862511649790038,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0834714321216639,0.0703078883569795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507608359885463,-0.0289259139377638,0,0,0,0,-0.04907476400587,0,0.0460864990123313,0,0,0,0,-0.0797989769350494,0.068930632779455,0,-0.0700373161201685,0,0,0,0,0.0210035444226685,0,0,0,0,0,0,-0.00543242641987648,0.00429913078833589,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0126367508044852,0,0,0,0,0,0.0711886837134636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130994282371056,0,0,0,0,0.0108259112602535,0.0786817098781605,0.0321161549165729,0,0.0556571627869177,0.0101346083361488,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0732767451670622,0,0,0.0170894726414513,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.00760981318914517,0.010121959108634,0,0.0677235795397384,0.0195397526964979,0,-0.0339150513129949,0,0.160490439670786,0,0,0,-0.0378208935464678,0,0,0,0,0.0956230486661551,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257223000433851,0.177737223046763,0,0.0030329372494692,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.147963579457833,0,0,0,0.0269038162478876,0,0,0,0,0,0,0,0,0,0,0,0,0.162947420686096,0,0,0,0,0,-0.266872226887225,0,0.0627245504979385,3.46944695195361e-18,0,0.119739533631093,0,0,0.0855730528198911,0,0.236350753568862,0,0.0804371038442689,0,0,0,0,0,0.0824462665132043,0,0,-0.000181163795158489,0.00886820396443113,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0236191039439541,0,0,0,0,0,0,0,0.0791996209178897,0,0,0,0,0,0.0846396848069296,0,0,0,0,0,0.0742507629539423,0,-0.184538197748634,0.0815092592758464,0.0527429745373885,0,0,0.00657291018186461,0,-0.254046634343767,-0.0510171191531609,0,0,-0.0194559859342804,0,0,0.11176468197331,0,0,0,0,-0.00948107783531035,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0601560934436122,0,0.0201238964728759,0.0408933424534034,0,0,0,0,0.0111562543468398,0.069426664929118,0,0,0,0,0.01473855524912,0,0,0,0,0,0,0,0,0,0.0511815162110622,0,0,0,0,0,0,0,0,0,0.181393156669054,0,0,0,0,0,0,0.0295892685648915,-0.0334426311537837,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10977550581828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185207408346453,0,0,0,0,0,0.0979995739265792,0,0,0,0,0.0530716248191097,0,0,0,0.0366629138163512,0,0,0,0.10403436813129,0.0572417745440634,0,-0.0297793109860181,0.0703641193871389,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.857616055178382,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.064330349920991,0,0,0,0,0,0,0,0,0,-0.0718125533256109,0,0,0,0,0,0,0,0,0,0,-0.00817270457041234,-0.094478387968581,0,0,-0.0110955279236243,0,0,0,0,0,0,-0.0388422699629178,-0.00124311704672275,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.178279325302843,0,0,0,0.10034872521065,0,0.39594605020446,0,0,0,0,0,0,0,0,0,0,0.0272243873812523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20141868596977,0,0,0,0,0,0.1159047245554,0,0,0.0106692551460979,0.0204874257400333,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.103063904159683,0,0,0,0,0,0,0,0.00500078181791438,0,0,0,0,0,0,0,0,0,0,0,0,0.542710845241462,0,0,0,0,0,0,0,0,0,0,0,0.275574081211209,0,0,0,0.0242220802852332,0.0711541164361802,0,-0.0106216193903055,0.0817144689286583,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.432988586349123,0,0,0,0,0,0.0676083105479761,-0.0339901545352432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00596961793549527,0.000281366326500743,0.0708950360773044,0,0,0,0,0,0,0,0,0,0,-0.018282380217595,0.0216185823596039,0,0,0,0,0,0
X600489.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00602760881654696,0,0,0,0,0,0,0,0.0992003855405519,0,0,0,0,0,0,0.0250004429799831,0,0,0,0,0,0,0,0,0,0,0.00296638609180658,0,0.0959918753034308,0,0,0,0,0,0,0.0150174899624416,0,-0.00841822571281866,0.00200409732269727,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0549647551071193,0,0,0,0,0,0.0924321718454932,0,0,0.59778559109996,0,0.0179655926950605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427599427838756,0,0,0,0,0,0.133927384867481,0,0,0,0,0,0,0,0,-0.00577997247499174,0.0202559343387872,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.146005741854551,-0.0891970926938497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825977155967953,0,0,0.00915697228995765,0,0,-0.14014364929885,0,0,0,0.00224619587442878,0,0,0,0.248396815944091,0,0,0,0,0,0.0686726767199388,0,0,0.119096265190327,-0.197350007815257,0,0,-0.0135210331367703,0.0435723834661542,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0.197214277135643,0,0,0.128812601657062,0,0,0,0,-0.243946355563675,0.270721696135627,0,0,-0.0243643994063732,0,0.188497636348603,0,0,0,-0.0188932986280413,-0.0623555125693032,0.241244364157389,0,0,0,0,0,0,0.209674796541053,-0.132066116372724,0,0,0,0,0,0,0,0,0.342392314304232,0,0,0,0,0,0,0,0,-0.0383634634377528,8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0.0687721305541748,0,0.0110403429542552,0,0,0,0,0,0,0,0.0306404071182149,0,0,0,0,0.233884741401259,-0.0909617592434594,0,0,0,0,0,0.0679358509730037,0,0,0,0.0822059285391817,0,0,0,-0.0589270991267123,0,0.103249296216437,-0.00810057201336052,0,0.00747823616306896,0,0,0,0,0,0,0,0,0.124917458738038,0.00652373861902426,0,0,-0.0146003058820195,-4.33680868994202e-19,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408103311442602,0,0,0,0,0,0,0,0,0,0,0,0,0.153728262189292,0,0,0,0,0.0178129772129593,0,0,0,0.382212425333727,0.0191334062851398,0.0501251856332308,0,0,0,0,0,0,-0.0116241429065457,-0.0546694729056022,0,0,-0.00433011894258225,-0.0103135024694189,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.110214496653997,0,0,0,0,0,0,-0.00432611679327431,0,0,0,0,0.00448195660508333,0.0251225631817813,0,0,0,0,0,0,0,0,0,0,0,0.125108359216741,0,0,0,0,0,0,0,0,0,0.0474619017888566,0,0.0514710744279612,0,0,0.00307808798312025,0,0,0,0,0,0
X600008.SH,0,0,0,0.0308862155297731,0,0,0,0,0,0,0,0.386252272821129,0,0,0,0,0,0,0,0,0,0,0,0.019699888507776,0,0,0,0,0.0191481632625145,0,0,0,0.0725046756567448,0,0.170730628529649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121536561395778,0,0,0.0238803790918686,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0498392115975546,0,0.0549196042875063,0,0,0,0,0,0,0,0,0,0,0,0,0.0175567638689171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834321245808665,0,0,0,0,0,0,0,0.0862820469599751,0.147237360293833,0,-0.0143583805473122,0.0165967232530292,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.00648043113862197,0,0,0,0,0,0.044585710174627,0,0,0,0,0.360211600424821,0,0,0,0,0,0,0.0404802665297671,0,0,0,0.0653924785763519,0,0,0,0,0.0533596048554528,0.0163025699578541,0,0,0.050809285481383,0,0.00731787285873191,0,0,0,0,0,0,0,0.052685256268226,0,0,-0.00805555406609047,0.00309949857861424,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.0539021601237013,0,0.103358421718924,0,0,0,0,0,0,0,0,0,0,0,0.143994523800937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619104426322199,0,0.126645967751626,0,0,0,0,0,0,0,0,0.283664985094199,0,-0.0256132913463777,0.065722430140538,0,0,0,0,0,0
X000825.SZ,0,0,0.0336640063190126,0,0,0,0.150422448651395,0,0,0,0,0,0,-0.0273049890274171,0,0,0,0,0.052865788434394,0,0,0,0,0.308821384472996,0.19960403937657,0,0,0,0.117009359296415,0,0,0.00947480364740145,0,0,0,0,0,0,0,0.0170663109382713,0,0,0,0,0,0,0,0,0,0,-0.0226506216329499,-0.00976175093249598,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.120455588317458,0,0,0,0,0.0546313081123446,0.00942120945783394,0,0.0473723667731511,0,0,0,-0.0407501091114413,0.139517879199624,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.161420539598924,0,0,0.15924544063456,0,0,0,0,0,0,0,0,0.169229624012639,0,0,0.314028285914616,0,0,0,-0.0103424527059381,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0461331401710509,0,0,0,0,0,0,0,0,0,0,-0.0613388964931964,0,0,0,0,-0.142661198036995,0,0,0,0,0,0.0926090695852707,0,0,0,0,0.0920299517416064,0,0,0,0.036479649708693,0,-0.0523565101035719,0,0,-0.0670861998901188,0,0,0,0,0.0333438550457743,0,0.0341993823141048,-0.0682915330261663,0.137830835768876,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0178403274610605,0,0,-0.0926614010183757,0,0,0,0,0,0,0,0.349303656766374,0,-0.240136022806361,0,-1.35451650360348,0,0,0,0,0,0,0.593966557641842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14017837127998,0,1.85925433314257,0,0,0,12.0674067787694,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815320877879299,0,0,0,0,0,0,0,0,0,0,0,0,0.692069775239865,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0666639306122253,0,0.122378738499086,0,0,0,-0.089874936374659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186430261655447,0,-0.059862348363091,0,0,0,0,0,0,0,0,0,0.0577133611728654,0,0.00687660338748698,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379960930860119,0,0,0,0,0,-0.0212408973739711,0,-0.0379780399799451,0,0,0.0412184380174897,0,0,0,0,0,0,0,0,0.0555443619004118,0,0,0,0,-0.0529034192067203,0,0,0,-0.0569166219933863,0,-0.0771223192137108,0,0,0,0,0,0,-0.0054484864096371,0.00942491033905048,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023694149628645,0,0,0,0,0,0,0,0,0,0.000994389902762347,0,0,0,-0.000251731964474929,0,0.000649311539553976,0,0,0,0,0,0,0,0,0,0,0,0,0.000184576277443031,0,0,-0.000951034284858976,0.000733581745326105,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00781440623642887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197537276114418,0,0,0,0,-0.00381110427893423,0,0,0,0,-0.000254316887344873,0,0,-1.0842021724855e-19,0,0.0192930440881835,0,0,-0.0132909512165304,0,0,0,0.0251098267236768,-0.0346509387726699,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626834335464309,-0.0035837631793625,-0.00175327415317771,0,0,0,0,0,0,0,0,0,0,-0.00781478710826315,0,0,0.00513680679903372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235211132117259,-0.0264309058908453,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00276730467607121,0,0,5.42101086242752e-20,0,0,0,-0.0174852121942993,0,0,0,0,0,0,0,0,0,0,0,0,-0.00938518548783663,0,0,0,0.00899809701254663,0.0210835947598952,0,0,0,-0.00561503539073156,0,0,0,0,0.00602749140488465,0,-0.00669586972950552,0,0,0,0,0,-0.00648274528616126,0,0,0,0.000237025554233467,0.01134002835682,0,0,0,0,0,0
