,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601898.SH,X600010.SH,X600585.SH,X600547.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X000723.SZ,X000792.SZ,X002075.SZ,X000709.SZ,X000898.SZ,X000983.SZ,X000408.SZ,X000959.SZ,X600583.SH,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X601699.SH,X000630.SZ,X600126.SH,X600021.SH,X000012.SZ,X002470.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432614260701512,0.114177609333835,0,0,0.00269595143005501,0.00936752115457454,0,0,-0.0126864304185697,0,0.063946827884529,0,0,0,0,0,0,0,0,0.0124202374697262,0.110689780067323,0,0,0.0108157794145804,0,0.054557694873933,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0773092961913952,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.103532986866388,0.319501993038247,-0.0443118987829806,0,0,0.125009606042683,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.324504716278859,0,0,0,0,0.813799189582579,-0.520866827221157,0.239717379948485,-0.12072994062611,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0285531349058035,0,0,0,0,0,0,0.139462416253522,0,0,0.0502106626231957,0,0,0,0,0,0,0,0,0,0.180620193301219,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.120931982098025,0,0.0890273563394436,0,0,0,0,0,0,0.012221853025467,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505661934506268,0,0.0209421679986323,0,0,0,0.151064495209883,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0657815551771513,0,0,0.00871138823679828,0,0,0,0,0,0.0149155849543735,0,0,0,-3.46944695195361e-18,0,-0.037454489291914,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0908886036878812,0,0,0,0.0138238392710604,0,0,0,0,0,0,0,0,0.136965094879126,0.138391451533903,0,0,0,0.198422855679486,0,0,0,0,0.0267745939088832,0.192702518455589,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.085061628364179,0,0,0,0.0634086877606579,0.271155623967284,0,0,0,0,0,0,0.0132237750590839,0.0367089383821816,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.125786459190924,-0.0582855391407359,0.0246128061913943,0,0,0,0.00122266664282615,0,0,0,0,0,0,0.394840308659064,0,0,0,-1.73472347597681e-18,0,0.00587780167719452,0,0,0,0,0,0,0,0,0,0,0,0.0271137614944207,0.0362929255882073,0,0,0,0,0,4.33680868994202e-19,0.0277245554973475,0,0,0,0,0,0.000227831141700217,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0306257554719298,0.0273802065921696,0,0.390730075644886,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.10242230440809,0,0,0,0,0.0250546246796203,0,0.109868758949339,0,0,0,0,0,0,0,0,-0.0448877003541768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108397438751851,0,0.0572104526363406,0,0,-0.0837742178122374,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696389426165227,0,0,0.18020300974258,0,0,0,0,0,0,0,0,0.206323094626804,0.012871478073521,0,0,0.214553467395639,0.0416877623194456,0,0,0,0,0,0,0,0,0.174166088637856,0,0,0,0,0,0,0,0.184885222439802,0,0,0,0,0.0355572581740534,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148770560096621,0,0,0,0,0.0249148747431933,0,0,0,0,0.00615896892375337,0,0,0,0,0,0.0294980974669117,0.0564073343706796,0.018190372021823,0,0,0,0,0,0,0,0.219366477941849,0,0.00610268155747152,0,0,0,0,0,0,-0.0760045038171925,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014649355619728,0,0,0,0,0,0,0,0,0.260781302120966,0,-0.0172166355439655,0,0.256906965294788,0,0,0.0789101997635845,0,0,-0.519034158726762,0,0,0,0,0,0,0,0,0,0,0.140302035786015,0,0.033844350681977,0,0,0.248131858467034,0,0,-0.0299823070945194,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0670490926452818,0,-0.0491203951933652,0,0,0,0.00799672302160217,0,0,0,0,0.104994664986296,0,0,0.0812666873904288,0,-0.147266036108991,0,0,0,0.108044746292734,0,0,0,0.166075963780812,0,0,0.000680757201907763,0,0.0719469000690207,0,0,0.053158357802155,0,0.218500373836034,0,0,0,0,0,-0.0353860354928542,0,0,0,0.0301228587127723,-0.0602593647372471,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0439016923656566,-0.01682019844051,0,-0.00781024235067053,0.707895893650203,0,0,0,0,-0.0299665666305924,0,0,0.346912935789333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658107960220057,0,0,0,0.0360427179841995,0,0,0,0,0,0,0,0,0,0,0,0.0498760770444198,0,-0.052581931824435,0,0,0,0,0,0,0,0.291792079376243,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283055968993624,0,0,0.0949601892687832,0,-0.0184611438881352,0,0,0.0243838462822024,0.0287664599706855,0.0776153547893516,0,0,0,0,-0.17295697553682,0.368695701433597,-0.121467999441474,0,0,0,0,0,0,0,0,0,0,0.144883155720522,0,0,0,0,0.105645658132354,-0.036553666094217,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0209624280189991,0,-0.405088536225559,0,0.264325995420801,0,0,0,0.0291220867287048,0,0,0,0,0,0.0680736955961216,0,0,0,0.110542006636258,0.323558089225467,0,0,0,0,0,0.0666991378445446,0,0,0,0,0.0128245183733132,0,0,0,0,0,0,0,0,0,0.0247343387210105,0,0,0,0,0,0,0.0861201446225839,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0810007734908385,0,0,0.0144007482285906,0,0,0,0,0,0,0,0.106891599014918,0,0,0,0,0,0,0,0,0.139106534398373,0,0,0,0.0174709984160984,0,0,0,0,0.0959990559714659,0,0.229194889527499,0,0.0212737793405221,0,0,0,0,0,0,0,-0.0548685275103741,0,0.0491762421020185,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0515136989337728,0,0,0,0.0439855533801272,0,0,0,0,0,0,0,-0.0443014867444883,0,-0.0743205503908459,0.00537701151688415,0,0,0,0,0.20678822443766,0.00636079353343122,0,0.140020947103783,0,0.252030813547211,0,0,0,0,0.09642125561508,0,-0.0337326132400746,0,0,0,0.0393749160235101,0,0,0,0,0,-0.0563545481971872,0.0699634161163183,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.221521079302181,0,-0.240212506741376,0,0,0,0,0,0,0,0,0,0,0,0,-0.399439817538973,0.0267630098991728,0,0,0.230904185715157,-0.287885888817559,0,0,0,8.67361737988404e-19,-0.0010650519167187,0,0,0,0,0.132880665876591,0,0,0,0.0277155734113719,0,0,0,0,0,0,0,0.058107880979529,0,0,0,-0.0504042364043124,0.016492755838959,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0111338483735686,0,0,0,0,0,0,0,0,0,0.0302954998243667,0.476213029628458,0,0,0,0,0,0.18217136417251,0.0166067914898088,0,-0.167843423779233,0,0,0,0,0,0,0,0,0,0,0,0,0.201476595972473,0,0,0,0.0643552374302471,0,0.222475094141409,0,0,0,0,-0.0108059622549636,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.30267341457053,-0.0437983879563075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100029706480751,0,0,0.287265733545404,0.0832584067749711,0,0.219816370503811,0,0,0,0,0.141358066151755,-0.13641703244805,0,0,0,0,-0.204255035769287,-0.285306098373841,0,0,0,0,0,0,0,0.152770186319039,0,0,-0.186840366058206,0.0827898740890949,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.00700087636701179,0,0,0,-0.0353683449337611,0,0,0,0,-0.0338003118220067,0,0,0,0,0.0292824586799142,0,0,0,0.171513858813253,0,0,-0.0378160036849755,0,0,0,0,0.213257992107062,0,0.366979573785322,0,0,0,0,0,0,-0.00343403032398304,0,0,0,0.119938416993362,0,0.15540997796801,0,0,0,0,0,-0.105593580209455,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117254732306862,0,0,0,0,0,0,0,-0.0168699317037206,0,0,0,0,0,0.0487088618098894,0,0.136714434786393,0,0.272062202846627,0,0,0.00705741055693878,0.151923122858011,0,0,0,0.0131163861113495,0,0,0,0,0,0,0,0,-0.046863993575815,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.304860300987479,0,0,0,0.0340631899545181,0,0,0,0,0,0,0,0,0,-0.0159287266790079,-0.0461696687678571,0,-0.104009846639461,0,0,0,0.172381464491832,0,0,0,0,0,0,0,0,0,0,0,0,0.313466753788174,0,0,0,0,0,0.300959292885119,0,0,0.0123476703010981,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0311918136343344,0,0,-0.018416975296561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678798887960831,-0.0129789162394935,0,0,0.389830326275803,0,0,0,0,0.230709362355103,0,0,0,0,0,0,0,0,0,0,0,0.0673038348198083,0.0978689934316784,0,0,0,0,0,-0.119198221358446,0.0914391665720263,0.19033868692809,0,0,0,0,0
X000959.SZ,0,0,0,0,0.654444934529554,0,0,0,0,-0.382274831752344,-1.57724168703236,0,0,0,0,0,0,0,0,0,0.798836551258606,-0.187742336904198,0,0,0,0.237618271864272,0,0,-0.177905223276429,0,0,0.691726375601539,0,-1.38777878078145e-17,0,0,0,0,0.188923252911163,0,0,0,0.330695537054133,0,0,-0.038277361732303,0,0.10163020010387,0.419291673464399,-0.294514862592642,0,0,0.168301310456823,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,-0.0111232879092584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184956966772021,0,0,0.104732570989727,0.168584769887989,0,0,0,0.0993643724317247,0,0,0,0,0.0102941695076376,0,0,0,0.0739989643303584,0,0.0295474395411239,0,0,0,0,-0.277967390484522,0,0,0.160809617640479,0,0.0845986098777792,-0.0724811249572328,0.0551365691864019,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0590587261509642,0.0314811453651251,0,0,0,0,0,0,0,0,0,0.00817802086427591,0,0,0.070775821309267,0,0,0.0242165345612754,0,0.0154599338416255,0,0,0.0245600677304454,0,0,0,0,0,0,0,0,0,0,0,0,0.233164478298179,0.0691352540578966,0,0.013918153646136,0,0,0.0297494496352405,0,0,0.0115715138443368,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0466563239409218,0,0,0,0,0,0,0,0.446352567995454,0,0,0.139309230403341,0.124116805214188,0,0,0.105922461584356,0,0.0250972787207416,0,0,0,0,0,0,0.0587121227900239,0,-0.00310028701222074,0,0,0,0.118093203825963,0,0,0,0,0,0,0,0,0,0,0,0,0.0260350835479908,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.117549957472075,0,0,0,-0.0484963677871037,0,0,0.139224700816603,0,0,0.706211388383094,0,0,0,0.146369489308859,0.073225679715999,0,2.71050543121376e-20,0.257714626088113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206979741635296,0,0.0340564750517591,0,-0.0848102194378514,0,0,0,0,0,0,0.0826367929243802,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839005555233772,0,0.00197469202429137,0.00113700634555139,0,0.0191106214771618,0,0,0,-0.0170957673212937,0,0,0,0,0,0,0,0,0.0352134400966805,0,0,0.167409833825329,0.0501188486674091,0,0,0,0,0.00118512770314943,0,0,0.00918564481616408,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126594743447685,0,0,0,0,0,0.074151076090742,0,0,0.0727367156521392,0,0,0,0,0,0,0.391468064479081,0,0,0,0,-0.104974424148593,-0.0286815773823663,0,0,0,0.0497283794766142,0,0,0,0,0,-0.0611497236132899,0.128814237898731,0.0410741296885891,0,0.0510358331722456,0,0.00372201978712157,1.73472347597681e-18,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.072713605475513,0,0,0,0,0,0,0,0.00797340019336795,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00674195825315112,0,0.117943337059233,0,0,0.118089245636053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427269959843928,0,0.0104785994573399,0,0,0.0789893240484688,0,0,-0.00261763400359031,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.120647950743391,0,0,0,0.0161214774407081,0,0,0,0,0,0,0,0,0,0,0,-0.00923306085823405,0,0,-0.212340893598622,0,0,0,0,0,0,0,0.0282088732964531,0.1804320510071,0,0,0,0,0,0.122431685527876,0,0,0,0,0,-0.0258827121936015,0,0,0,0.700884142050211,0,0,0.00841542554711425,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549850168982058,0,0,0,0,0,0,0,0,0.126900161602581,0.116926546006169,0,0,0,0,0,0,0,0.114850009402507,0,0,0,0,0,0,0,0,0,0,0.0388825050782954,0.0194077383641626,0.151897169945552,0.0165105780436763,0.00772836929796126,0,0.0191111800255248,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.207101611092992,0,0.890306137219361,0,0,0,0,0,0,0,0,0,0,0,0,0.125760697836279,0,0,0.0731241439817852,0,0,0,0,0.0851890983871277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861836514939615,-0.474950558856135,0,0,0.0100654110932917,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502586031882386,0,0,0,0,0,0,0,0.0443250831991555,0.0175023492742715,0.0328816698650217,0,-0.025179455270469,0.0284575955008314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934820442116049,0,0,0,0.0162614917975226,0,0,0,0,0,0.0817685201839991,0.0664382801387436,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0.155758392908879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229431664300706,0,0,0.124887945001584,0,0,0,0,0,0,0.141572947796115,0,-0.0207703578000222,0,0,0,0.364813915494078,0,0.0530100618919202,0,0.0124179008362206,1.73472347597681e-18,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.498637958753172,0.00424314269401855,0,0,0,0,0.0720331839349205,0,0,0,0,0.0153724648739312,0,0,-0.180649908272184,0,0.049879468688491,0,-0.217523871930387,0.189497809979685,0,0,0,-1.73472347597681e-18,-0.0677922329314719,0.0060349033428577,0,0,0,0,0,0,0.265038114377031,0.0194580013214651,0.0646199725351672,0,0,0,0,0,0,0,-0.041723391639412,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0.0573433882653468,0,0,0,0,0,0,0,0,0,0.0123053951898998,0,0,0,0.0232410500758304,0,0,0.145982873557953,0,0,0,-0.1396468005554,0,0,0,0,-0.00282361041533082,0,0.260278967516113,0,0,0,0,0,0,0.784716972967941,0,0,0,0,0,0,0,0.000544600094726999,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0141360878371492,0,0.0297770554102877,0,0,0,0.139231381600016,0,0,0,0,-0.0118521145412341,0,0,0.0474405833593872,0,0,-0.0492485842767142,0,0,0,-0.027140711694547,0,0,0,0,0,0,-0.0697151880916974,0,-0.0437913662977019,0,0,0,0,0,0,0,-0.0285255773074077,0,0.0215401284853555,0,0,0,0,-0.0608322563206039,-0.0161337416007326,0,0,0,0,0
Slope,0,0,0,0,-0.0599597094339333,0.00209297720588042,0,0,-0.0640772679179415,0,0,0,0,-0.239878323972151,0,0,0,0,-0.131030022491949,0,0,0,0,0,0.725518574754131,0,0,0,0,0,-0.823844980994865,0,0,0,0,0,-0.150831667431646,-0.229279030301697,0,0,0,0,0,0,0,0,0,0,-0.207704240904097,0,0,0,0.523593529719053,0,-0.13945630809396,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104948054316435,0,0,0,0,0,0,0,0,0,0.029081377242824,0,-0.00479831207607643,0,0.183291067557588,0,0,0,0,0,0,0,0.32906277991228,0,0,0,0,0,0,0,0,0,-0.0475602574860325,0,0.0800736237144838,0,-0.365312986655035,-0.0414202291743538,0.469712605398342,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.543360194310747,-0.0403080699484941,0,0,0,0,0,0,0,0,-0.0471003862466923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217380651223358,0.0730366949348705,0,0,0,0.0705174309690569,0.0621374599473155,0,0,0,0,0,0,0,0,0,0.0358421625654008,0,0,0,0,0,0.0593673313139077,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744544925075729,0,0,0,0,0,0,0,-0.149702350982416,-0.0429158925409639,0,-0.0911657209223455,0.018628152330794,0,0,0,0,0.0169980072583748,0,0,0.0527047021209671,0,0,0,0,0,0,0,0,0,0,0,-0.00791459540152049,0,0,0,0,0,0,0.00793318691077898,0.0711988722297084,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265197166484399,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00642857296690854,-0.00526502054046927,0.0357581921096721,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148170849951492,0,0,0,-0.052407045178283,0,0,0,0,0,0,0,0,-0.0284700172627093,0,0,0,0,0,0,0,0,0,0.023082377846298,-0.00490621476684521,0,0,0,0.0573123425516846,0.0137627506511455,0.186836009656891,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0108604626487368,0,0,0.00213210362447599,0,0,0,0,0,0,0,0.00128959147550952,0,0,0,0,0,0,0,0,0,0.00506870590424283,0,0,0.00150079245339214,0,0,-0.00493330749595087,0,0,0,0,0,0,0,0,0,0.00543404607825097,0,0,0,0,0,0,0,0.00181101989860506,0,0,0,0.00554537197468523,0.017000917907799,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.046789946672456,0,0,0,0,0,0,0,0.024221225669919,0,0,0,0,-0.0210618893077238,0,0,0,0,0.0222112030130342,0,0,-0.0214925012704859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032543700820782,0,0,0,0,0.051592930025206,0,-0.037682174763663,0,0,0,0,0
