,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X002271.SZ,X600660.SH,X000301.SZ,X600111.SH,X002466.SZ,X000708.SZ,X601898.SH,X601600.SH,X600010.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600886.SH,X600176.SH,X000786.SZ,X600011.SH,X600219.SH,X000408.SZ,X000825.SZ,X000932.SZ,X600803.SH,X300037.SZ,X002080.SZ,X601991.SH,X600795.SH,X000027.SZ,X000898.SZ,X000807.SZ,X600352.SH,X000830.SZ,X600489.SH,X600688.SH,X000959.SZ,X600399.SH,X002353.SZ,X002409.SZ,X600549.SH,X601699.SH,X000012.SZ,X002145.SZ,X600801.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174538589620515,-0.0203122895171519,0.00811124265221133,0,0.00838744993966811,0,0,0,0,0,0,0.184001884297441,0,0,0.1857356167501,0,0,0,0,0,0,0,0,0,0,0,0,0.0356638032930013,0,0.425030187758895,0,0,0.0466143836265537,0,0,0,-0.0228618643133614,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.349757197216249,0,0,0,0,0,0.0446428206071062,0,0,0,0,0,-0.388201431557107,0.545351533299989,0,0,0,0,0,0,0,0.0880831530364437,0.0562725015627534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180529443709328,0,0,0,-0.0884496737304795,0.177834048368431,0,0,0,0,-0.13885207154204,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.170756567194505,-0.0407728318256595,0,0.0124404508054565,0,0,0,0,0,0.0419422534115312,0,0.0528079152975342,0,0,0.0952345119213991,0,0,-0.0301165557099405,0,0.200380502048439,0,-0.00545258077960758,0,0,0,-0.00323933491201,0,0,0,0,0,0,0,0,0,0,0,0,-0.115210567413286,0,0,0,0,-0.0167994585745156,-0.032693829820575,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.303402535748043,0,0,0.0819876673153468,0.211106801680493,0,0,0,0.616929798359124,-0.285005140056497,0,0.215060897229822,0,0,0,0,0.169523881518547,0,0,0.0792268879619966,0,0,0,0,0,0,0,0,0,0,0,0,0.182048460479299,0.0946758223660686,0,0,-0.0218761583886118,0,0,0,0,0,0.0951320080419382,0,0,0,0,0,0.0777406547195898,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.105569541170751,0,0.0584115842698432,0.0715279837155558,0,0,0,0,0.194902913190096,0,0.0640289872681309,0,0,0,0,0,0,0.0406256077886798,0.0240796910589373,0,-0.0258294694429865,0,0,0,0,0,0.562218747410853,0,0,0,0,0,0.0360032076138084,0.0200182720708047,0,0,0.0673735335746458,0,0,0,0,0,0.145366540829324,0,0,0,0,0,0,0
X600010.SH,0,0,-3.46944695195361e-18,0,0,0,0.125239457109385,0,0,-0.102860888018069,0.222992914996753,0.0967935114221464,0,0.0713466399372559,0,0,0.122218096937554,0,0,0,0,0,0,0,0.0466812179596679,0,0,0.12745931499722,0,0.228237279509314,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702930828055704,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,-0.187322141309767,0,0,0,0,0,0,0,0,0.390815138309455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212369325589558,0,-0.28213794369381,0,0,0,0,0,0,0,0.114248015280592,0,0,0,0.200060140451914,0.16977149129833,0,0,0.0850865625663789,0.241946631262543,0,0,-0.174039980405295,0,3.46944695195361e-18,-0.00968708310458523,0,0,0,-0.0193187733096756,0,0
X600362.SH,0,0,0,0,0.0471094687812954,0,0,0,0,0,0,0,0,0,0.207200148104947,0,0,0,0,0,0,0,0,0,0.106070162516568,0,0,0,0,0,0,0,0,0,0.253301994768763,0.197429321876649,0,0,0,0,0,0.036695218688249,0,0,0,-0.0513374423407262,0,0,0,0,0,-0.0177431521481139,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00313546034233826,0,0,0.0321013945324815,0,0,0,0,0,0,0,0,0,0,0,0,0.139642609405301,0,0,0,0.288615519790894,0,-0.152788321791754,0,0,-0.177388534769266,0,0,0,0.00205219477789073,0,0,0,0,0,0,0
X600426.SH,0,0,0.11633320516853,0,0,0,0,0,0,0,0,0,0,0.067865620094362,0,0,0.0281767958242709,0,0,0,0,0.0951906300871454,0,0,0,0,0,0,0,0,0,0,0,-0.0103310512159517,0.210255913884286,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0898447296909909,0.0143673229970924,0,0.0225050040969624,0,-3.46944695195361e-18,0.0331372202830953,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.021777622183099,0,0,0,0.0326088753885737,0,0.0645312309251431,0,0,0,0,0,0.19437657904281,0,0,0,0,-0.00856798060307892,0,0,-0.11116811155834,0,0,0,0.116153834212016,0,-0.0265580954994926,0,0,0.0194529910232933,0,0,0,-0.0389020631176734,0,0,0.103494139746809,-0.0212738113767884,0.0072847840935093,0,0,0,0.027348430537055,0,0,0,0,0,0,0
X600176.SH,0,0,-0.0232984679799954,0,0,0,0,0,0,0.202873372003142,0,0,0.415301951652707,0.0287703942828671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442023182891214,0.0569555125698498,3.46944695195361e-18,0.0701721643674518,0.127708547101501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18097245192677,-0.0439582452931947,0,0,0,0,0,-0.190675443048473,-0.0578549971569088,0,0,0,0,0,0
X000786.SZ,0,0,0.05859821927534,0,0,0,0.416624927731353,0,0,0,0,-0.0807608695010351,0,-0.01744249387933,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.118981054003999,-0.0430355570833561,0,0.0868259959600478,0.131355181845698,0,0,0,0,0,-0.0124853620602702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959712852465733,0,0.0079286200067804,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637818292538368,0,0,0,0,0,0,0,0,0,0.135687339016884,0,0.0288779522333099,0,0,0,0,0,0,0.0115338278498082,0,0,0,0,0,-0.027106969172732,0,0,0,0,0.0138075497510758,0.0377151425929477,0,0,0,-0.0509760002233966,0,0
X600219.SH,0,0,0,0,0.195772700748376,0,0,0,0,0,0,0,0,0.148553541371708,0.0954604266069021,0,0.0308038732146632,0,0,0,0,0,0,0,0,0.057219943482988,0,0,0,0,0,0,0,-0.00419455468689956,0,0.227400713085261,0,0,-0.0324767310891671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233163601858502,-0.044549873091047,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.449266690029553,-0.0742313414075927,0,0.374054351566463,0.303572475904651,0,0,0,0,0.178659339753797,0,0,-0.366490798910712,0,0,-0.295976924954415,0,0,0,0,0.0458586569562723,0,0.00935845848561344,0,0,0,-0.215559619003491,0,0,0,0,0,0,0,0,-0.27045943254448,0,0,0,0.0024327758137609,0,0,0,0.215981882954857,0,0.140078205575233,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138456846869787,0.199619926994721,0,0,0,0,-0.1492572457368,0,0,0,0,0,-0.0701705059456175,0,-0.0260496302894322,0,0,0,0,0,1.73472347597681e-18,0.445125023634902,0.165815958423793,0,0,0,0,0,0.011510546078765,0,0,0,0,0,0,0,0,0,-0.00958697653056049,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,-0.254164510160682,0.0765538776445325,0.097657562571933,0.199364118849981,0,0,0,0,0.184584422905187,0,0,0,0,0,0,0,0,0.0885928259845324,0,0,0,0,0,0,0,0,0.277319269243702,0,0,0,0,0,0.31018921939871,-0.0044476665322223,0,0,0,0,-0.0446686858202417,0,0,0.023576915336992,0,-0.0395806300397448,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.0459068706753713,0,0,0,0,0,0,-0.0535637336993979,0,0,0,0.0346175341504113,0,0,0.13733108518223,0,0,0,0,0,0,0,-0.0142524878205166,0,0,0,0,-0.0706887816749982,0,0,-0.00942774329948823,0,0,0,0.0727157452677119,0,0,0,-0.0112173553166107,0,0,-0.0447609730963011,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.203566404983993,0,0,0,0.296212538083915,0,0.134521067857028,-1.38777878078145e-17,0,0,0,0.112350123062295,-0.0191499979435732,0,0,0,0,0,0,0,0,0,-0.174914634646415,0,-0.10888983433741,0,0,0,0,0,0,-0.127085920988154,0,0,0,0,0,0,0.034854071028949,0.039085006773749,0.0887123339267088,0,0.195697246617848,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.0274193107290034,0,0,0,0,0,-0.0036529462778323,0,0,0,0,0,0.027566261539241,0.0208075171705221,0,0,0,0,-0.0662944395122942,0,0.0700090138143015,0,0,0,-0.00519565820439987,0,-0.0355247193845433,0,0,0,0,-0.0392836470959578,0,0,0.178368891632276,0.192180206462069,0,0,0,0,0,0,-0.132774680703911,-0.0385489753307828,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.136820081515697,0,0,0,0,0,0,0,0.0659230895817495,0,0,0,0,0,0,0.100474593505517,0,-0.019399800758589,0.0110025913888469,0.000745508334415946,0.0436936604595828,0,0,0,0,0.218497542459473,0,0,0.0602348183025204,0,0,0,0,0,0.0778528932444291,-0.00118437288281029,0,0.00560324373968272,0,0,0,0.0443286210976833,0,0.045984963837043,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0339751400451793,0,0,0,0,-0.0399278820471237,0,0,0,0,0,0,0,0,-0.0410430033674472,0,-0.0221682818985952,0,0,0,0,0,0.0488366068931383,0,0.0691421648885373,0.0201571939607568,0,0,0,0,0,0,0,-0.0327336553201985,0,0.00482060844974539,0,0,0,0,3.46944695195361e-18,0.0355787778798386,0,0,0,0.0499865537435021,0,0
X000027.SZ,0,0,0,0,0.351430028044268,0,0,0,-1.73472347597681e-18,0,0,-0.151784198389364,0,0,0.020691992058472,0,0,0,0,-0.0716314343627317,0,0,0,0,0,-0.0945245492041255,0,0,0,0.0446297982109945,0,0.358947242144296,0,0,0,0.146770148502955,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0516905891982216,0,0,0,0.0387337059959071,0,0,0,0,0,0,0
X000898.SZ,-0.0668589830674079,0,0,0,0.0712835937463506,0,0,0,0,-0.0807393008765692,0,0,0,0,0,0.0206476295655251,0,0,0,0,0,0,0,0,0,0,0,0.305312506747851,0,0,0,0,0,0,0,0.0999889615902343,0,0,0,0,0,0.0874264041734353,0,0,0,0.0177930740064749,0.00945705133385285,0,0,0.390693538802724,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0308438916227686,0,0.0491683729200566,0.654645014188172,0,0,0,0,0,0,0,0,0,0.239283716805461,0,0.04536313452935,0,0,0,0,0,0,0.121762182493153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395740359339534,0.105836544329898,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.00591888169744593,0.0542166029011198,0,0,0,0,0.0950196577099355,-0.0120057986617399,0.0540449484103823,0,0,0,0,0.0673318167889516,0,0,0,0.0465879995606141,0,0.0693910195615207,0,0,0,0,0,0,0,0,0,0,0.193486158554574,0,0,0,0,0,0,0.00824530891295557,0,0.00437939026516496,0,0,0,0,-0.0622301481230965,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0.163832606155793,0,0,0,0,0,0,0,0,0,0.307170661293307,0,0,0,0,0.00560736506370435,0,0,0,0,0,0,0,0,0,0,0.327195225549762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319619494394798,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.0133645404848803,0,0,0,0,0,0,0.00452445333023974,0,0.0245129968365263,0,0,0,0.0704710836350728,0,0,0.810145838061129,0,0,0.0273670146972204,0,0,0,0.0123474101852052,0,0,0,0,0,0,0,0,0,-0.00574094501045988,0,0,0,0,0,0.00864870162962125,0,-0.0993431104290276,0,0,0,0.0352892015096773,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0697445541062582,0,0.0037983779285973,0,0,0,0,0,0,0,0,0.0513166577503426,0,0,0,0.0866102862550527,0,0.0503465124200772,0,0,0,0,0,0,0,-0.0998471221749574,0,0,0,0,0,0,0,-0.0443002445614683,0,0,0,0,0,0,0,-0.0961601939649682,0.071785087129409,0,0,0,0,0,0,0,0,0.00788570639435959,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.0767947342244904,0,0.0341764666405876,0,0,0.0228203674115358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38123846180061,0,0,-0.0458678329496243,0,0,0,0,0,-0.00941914334798376,0,0.138131386323262,0,0,0,0.233533330740604,0,0,0.0173908104956757,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0.272073046985536,0,3.46944695195361e-18,0,0,0,0,0,0,0.0198852303275603,0.256129270057404,0,0,0,0,0,-0.134361853350864,0,-0.219230390864289,0,0,0.192642524021398,0,0,0,0,0,-0.00726732274471567,0,0,0,0,0,0,0,0.155605654534501,0.195050186225728,0,-0.00619947000340888,0,0.187515505740765,0,0,0,0,-0.0375898578984473,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0485534098379761,0,0,0.0734467654688832,0.00415428021754932,0,0,0,0,0.167224859570331,0,-0.0924319994749045,0,0,0.0366118879350189,0,0,0,0,0,0,0,0,0,0,0,-0.0248913127847263,0,0.129653523353661,0,0.102867956969653,-0.0668244749694951,0,0,0,0,0,-0.0774120629867767,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.130141408904052,0,-0.0798336251227377,0,0,0.137484703785468,0,0,0,0,0,-0.0763236312671012,0,0,0,0,0,0,0,0,0,0,0,-0.0197630141793473,0,0.00344589583361736,0.0306276133104195,0,0,0,0,0,0,0.201062135063954,0,0,0,0,0,0,0,0,0,0.0976692377984001,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.315958258833985,0.172456393247937,0,0,0,0,0,0.111121291937757,0,0,0,0.0147474023753518,0.157368101389277,0,0,0,0,0.0189784623985958,0,0,0.122330474362759,0,0,-0.0916184367595634,0,0,0,0,0,0,0,0,0.0173690473833925,0,0,0,0,0,0,0.0380800142922924,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.262398764184224,0,0,0,0,-0.113149180595637,0,0,0,0.219517278891079,0,0,0.353374808278387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207015994629685,0,0,0,0,0,0,0,0,0,0.307558525731713,0,0,-0.107864011103505,0,0,0.192564528022883,0,0,0,0,0,0,0,0,0,0.128585041820845,0,0
X000012.SZ,0.137920936082503,0,0,0.7531655635937,0,0,0,0,0,0,0,0.0826787526984507,0,0,-0.058767581602263,0,0.0394202880107194,0,0,-0.104318036257117,0,0.628461862323517,0,0,0,0,0,0,0,0.0247873952998631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157551886085109,0,0,0,0,0,0,0,-0.0483565781447046,0,0,0,0,0,0
X002145.SZ,0,0,0.127548173206749,0,0.168726632093734,0,0,-0.121069846127156,0,-0.119110678596489,0,0.0932693297401725,0,0,0,0,0,0,0,0.116149463599277,0,0,0,0,0,0,0,0.136511193435784,0,0,0,0,0,-0.0382666606955826,0,0.101513253904936,0,0,0,0,0,0.0811013053911075,0,0.0394500626532841,0,0.0382443856263965,0,0,0,0.0822685479274937,0,-0.0541833173924098,0,0,0,0,0.0781997039133314,0,0
X600801.SH,0,0,0,0,0,0.0337561952807369,0,0,0,0.145366674900922,0.0288607425094749,-0.0923599149667123,0,0,0,0.0125009104057143,0,0,0,0,0,0,0,0,0.0816471965826023,0.0877616949102298,0,0,0.0682488519740202,0,0,0,0,0,0,0,0,-0.01132373285646,0,0,0.00817170039829563,0,-0.0135935795945965,-0.0267393802940396,0,-0.0173186457531818,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,-0.0461884562614321,0,0,0,0,0,0,-0.0131749665022179,0,4.33680868994202e-19,0,0,0.0289122515992477,0,0,0.0477257475440013,0,0,0,0,-0.0147692585866058,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.515650044274668,0,0,0,0,0,0.0228389901369266,0.140514986892392,0,0,0,0,0,0.0500233974719841,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0642323366052558,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0474406465469603,0,-0.187611017188014,0.0958667134037333,-0.0327193628964741,0,0,-0.0311366960365966,0,0,-0.0439374175624527,0,0.0772609466544812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433471803069443,0.0181743858048364,0,0.00508635016527561,0,0,0,0,0,-0.0558085458278873,-0.0711462152166471,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953903393031016,0,-0.296463973329062,0,0.447415294767705,0,0,0,0,0,-0.31888950989892,0.0469160045580094,0,-0.0959769974521665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159401575811475,0,0,0,-0.0519010538170447,0,-0.17966566961422,0,0,0,0,1.00510302383452,0,0,0,-0.325192150025303,0,0
TED,0,0,0,0,0,0.0031526520625063,0.0371385995849356,0,0,0,0.141904400234234,0,0,0,0,0,0,0,0,0.154863066659969,0,0.0830535344373739,0,0,0,0.128262560301795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204397896227619,0,0,0,0,0,0.179766967036927,0,0,-0.518964081039332,0.523354624185576,0,0,0,0,-0.295141417389299,0,0
RealEstate_excess,0,0,0,0,0.0624341149854027,0,0,0,0,-0.0609716820517243,0.0463956457302744,0,0,0,0,0.0122421973049908,0.0158079044873538,0,0,0,0,0,0,0,0,-0.0698765921373357,0,0.0354241801083137,0.186600303494508,-8.67361737988404e-19,0,0,0,0,0,-0.0182043022263427,0,0,-0.0976123064352266,0,0,0,0.0221762534624616,0,0,-0.0460306236914902,0,0,0,0,0,0.022203064673596,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0142694090705308,0.00164334103999215,-0.0824965302745951,0,0,0,0,0,0,0,0,0,0,0.00963319202075577,0,0,0,0,7.71290853968006e-06,0,0,0,0,0,0,0.021004984710063,0,0,0,0,0,0,0.0271825111746637,-0.0642893022407739,-0.0010195689508699,0,0,0,0,0,0,0,0,-0.0462353381586321,0.0202198091669212,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00034704386386543,-0.000657502365142778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817902037827245,0,0,0,0.00173561591410839,0,0,0,0,0,0,0,0.00147020180894844,0,9.14120799277505e-05,-0.00100003780140966,0,0,0,0,0,0,0.000822535001792787,0.00513898112216529,0,0,0,0.011845227885941,0,0.0179895700929551
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0502146160279732,-0.117884287847837,0.11199698584895,0,0,0,0,-0.0550726741031806,0,0,0,0,0,0,0,0,-0.119327054463251,0,0,0,-0.0057681299461268,0,0,0,0.0438557525226336,0,0,0,0,0,0,0,0.0263049758673683,0,0,0,0.0228038433966267,0,0.0220452744915105,0,0,0,-0.124224429669309,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00119032792076629,0,0,0,0,0.000150992971308531,0,0.00198980005441539,0,0,0,0,1.84876692538005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116049509105484,0,0,0,0,0,0,-0.00797018527932097,0,0,0,0,0,0,0,0,0,0.0034087153134454,-0.00849222166500665,0.00523015834707079,0,0.00905877415195025,0,0,-0.00317773409513704,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000529337167113817,0,0,-0.0221770334051053,0,0,0,0,0,0,-0.0133162466003631,0,0,0.0318640924743521,0,0,0,0,0,0,0,-0.0146862359688921,0,0,0,0,-0.0194702643731064,0,0,0,0,0,0,0.058955836961338,0,0,0,0.00776669438465216,-0.0163598121317646,0,0,0,0.0670047631408967,0,0,0,0,0.152413492414708,0,0
