,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600886.SH,X601898.SH,X600010.SH,X002271.SZ,X000792.SZ,X601600.SH,X600801.SH,X600660.SH,X600688.SH,X600362.SH,X600188.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X600176.SH,X000723.SZ,X600489.SH,X600426.SH,X000401.SZ,X000898.SZ,X600516.SH,X601158.SH,X600219.SH,X000553.SZ,X000932.SZ,X002353.SZ,X000883.SZ,X600583.SH,X600126.SH,X000709.SZ,X002075.SZ,X600486.SH,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0413281873638006,0,0,0,0,0,0,0,0,0,0.235195444216737,0,0,0,0.0697766203589803,0,0,0.14037605070164,0,0,0,0,0,0,0.0140050773427584,0,0,0,0.0223708250283602,0,0,0.128772734697176,0,0,0,0,0,0,0,0,0,0.149989089591708,0,0,0,0,0,0,0,0,0.025382252506475,0.00304642926983868,0,0,0,0,0,0
X600028.SH,0.428337746142973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419644457325814,0,0,0,0,0,0,0,0,0,0,0,0,0.0509957096349703,0,0.0426039521781372,0,0,0,0,0,0,0,0.00719949515388727,0.0100325404443498,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0353366215028368,0.406086337287058,0,0,0,0,0,0.0612890328122961,0,0,0,0,0,0,0.102734283992657,0,0,0,0,0.0503095013645872,0,0,0.0526555017997488,0,0.0221242192707565,0,0,0,0.00737052475680457,0,0,0,0,0,0,0,0,0,0,-0.0412110294154427,0,0,0,0,-0.0204707853309614,0.0323494257362557,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0337670130233714,0.0692921267629441,0,0,0,0,0,0.460941498354256,0,0,0.106774869414239,0,0.0303676480112448,0,0,0,0,0,0,0,0,0,0,0,0,0.0805914998827917,0,0,0,0,0,0,0,0,0,0,0,-0.0307575704168296,0,0,0,0,0.00979698408026831,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367711481301257,0,0,0,0,0.135549915629608,0,0,0,0,0,0.0987918558766795,0.199312108792042,0.00589189065566009,0,0,0,0,0.0996213790154949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211585030580459,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0130884510453137,0.0533423561889322,0,0,0,0,0,0,0,0.0471035315646397,0.148774823984653,0.0129248108414761,0.310938356485483,0.00713700783971685,0.0253239451851765,0,0,0,0,0,0,0.00409619049974944,0.0136003577976332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663460550316027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0150877944640777,0,-0.011478657768819,0,0,0,0,0,0,0,0,0.13070172038511,0,0,0.0157929772933583,0,0,0,0,0,0,0,-0.00663982848802216,0,0,1.05281855808022,0,0,0,0,0,0,0.0294406511456055,0,0,0,-0.133511232864886,0,0,0,0,0,0,0,0.040564579820604,0.0211779229884759,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0102381853853201,0,0,0,0,0.231793415020925,0,0,0,0,0,0,0,0,0.00109721131278843,0,0,0,0,0.22576033706688,-0.0141409857192674,0.315810635179555,0,0,0,0.151290728061723,0,0,0,0,0,0,0,0,0,0.170303563785039,0,-0.015280146723309,0.086412864115944,0,0,-0.195404963269948,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973110627957735,0,0,0,0,0,0,0,0,0.706230419453673,0,0,-0.0460006402604435,0,0.063271624409225,0,0.00202940329041124,0,0,0,0,0,0.150690164992976,0,0,0,0,0,0,0,-0.00662816251735276,0,0,0,-0.0369519131304972,0.0117637409805237,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0332147814859969,0,0,0,0,0,0,0,0,0,-0.0316956649400411,0,0,0,-0.089249609771333,0,0,0.200727771589549,0,0,0,0,0,0,0,0.275366190416217,0,0.0958489476071087,0,0,0,0,0,0,0,0,0,0.236400094334671,0,0.227302491615968,0,0,0.112488836692891,0.119911692880379,0,0,0,-0.0379434669296071,0.00466046039099262,-0.757657643142954,0,0,0,0,0
X600886.SH,0,0,0,0.107529025850928,0.334239467244721,0,-0.0290519619234853,0,0,-0.0135307781174022,0,0,0,0,0,0,0,0,0,0.0995869773945259,0,0,0,0,0,0,0.0871692187199781,0,0,0,0.0156488970979767,0,0,0,0,0,0,0,0,0,0.022180159026814,0,0,0,-0.0664267265292657,0,0.0354302139660941,0,0,0,0,0.000311860741066782,-0.00426174142526785,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31407432939688,0.033912795278329,0,0,0,0.122100568090555,0,0.0954834202304015,0.0363012271448819,0.00281905505410078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607349754940706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0588767218503574,0,0,0,0,0,0,0,0,0,0,0.0907211372915649,0,0,0,0,0.095265585284699,0,0,0.0783254569796206,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.132606896554645,0.0356966401977437,0.113440981055848,0,0,0.0143312105903437,0,0,0,0,0,0,0,0,-0.00857156163121127,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.076208971797519,0,0,0,0,0,0,0.137033075324964,0,-0.128103938099561,0,0,0.0137579585066616,0,0,0,0,0,0.109000286994135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390112023636852,0.102854323882141,0,0,-0.0636509587386038,0,0,0,0,0.0260416754123695,0.0153260098296029,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.222836838218053,0,0,0,0,0,0,0,0.365991316914578,0,0,0,0,0,0,0,0,0,0,0.116117122120913,0.214266621594625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034531090385093,0,0,0,0.090119578892108,-0.0086176737538859,-0.0344862700717197,0,0,0,-0.131389033676664,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00873678776857933,0,0,0,0,0,0,0,0,0,0,0.00974533710237901,0.00516146162285699,0,0,0,0,0.0431830678947598,0.219919403852447,0,0,0,0,0,0,0.0361866048853827,0,0,0,0,0,0.147625640617961,0,0,0,0,0,0.0177137357538864,0,0,0,0,0.00409827670080592,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.526896897051133,0,0,0,0,0,0,0,0,0,0.0924957222380823,0,0,0,0,0,0,0.0419403333406136,0,0,0,0,0,0,0,0,0.00554946068285032,0,0.0874474210445545,0,0,0.302236772614931,0,0,0,0,0,0,0,0,0,0,0,0.0244691585250197,0,0,0,0,0,-0.00377810807479538,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.22494830903401,0,0,0,0,0.0352139768463141,0,0,0,0.124060380209491,0,0,0.15798185741226,0,0,0,0,0,0,0,0,0,0.0583694185107625,0,0.103802676155496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459093854648606,0.00950281953770106,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0668008568102851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284946289034468,0,0,0,0,0,0,0,0.0690548347649222,0.227454904700262,0,0,0,0,0,0,0,0,0.0208082944065181,0,0,0,0,0,0,0,0,0,0.110674766307781,0.0631871387276952,0,0,0,0,0,0
X600362.SH,0,0,0,0.0733849698245732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873258562471051,0,0,0,0,0.0200985099310939,0.0166606419907325,0,0.0692121296428797,0,0,0,0,0,0,0.171002148562284,0,0,0,0,0,0,0,-0.0844966888803506,0,0,0.772176433528006,0,0,0.00725110060958193,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.331512056088724,0,0,0,0,0.0431777066993653,0,0,0,0,0,0,0.128375549598169,0,0,0.0848979117603315,0,0.0549206008454436,0,0,0,0,0,0.129188186312371,0,0,0,0.0917227336651867,0,0,0,0,0,0.0325503759757732,0,0,0,0,0,0,0.00776806019041882,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.14762920204634,0,0,0,0,0,0.339105087281182,0,0,0.0353550311690939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122502204804732,0,0,0.0938978360721789,0,0,0,0.0213928063479833,0.0256084646653269,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163734845876461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489204147981356,0,0,0.209134515234327,0,0.127239253790157,0,0,0,0,0,0.0300914037038568,0,0,0,0,0.0212539318315266,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412059995432015,0,0.335301145516911,0,0,0,0.142110125208551,0,0,0,0,0.0418065012577773,0,0.0294158281816489,0,0,0.0349578832030009,0,0.168196675913726,0,0,0,0,0,0,0,0.0411484353421826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843742051257374,0,0,0,0,0.308590840406442,0,0,0,0.0689500595728294,0.0840817706536857,0.0170951086719823,0,0,0,0,0.00380998306720553,0,0,0,0,0,0,0,0,0,0.025675769949767,0,0,0,0,0,0,0.0419755325361534,-0.00673142614400151,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0317255178815855,0,0,0,0,0,0,0,0,0,0.0577895097228667,0.12844288018763,0,0,0,0,0,0,0.0550675910510179,0.080770198220862,0,0,0,0,0,0,0,0,0,0.241871133292444,0,0,0,0.168290789053632,0,0,0,0,0.0566117138103078,0,0,0.0617981410897802,0,0,0,0,0.0160243741760294,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.222039852242994,0,0,0.279963992178945,0.000329320836521362,0,0,0,0,0,0,0,0,0,0,0.145020756836619,0,0,0,0,0,0,0,0,0.0226496891585918,0,0,0,0,0,0,0,0,0,0,0,0,0.0748854750603605,0,0,0,0,0,0,0,0,0,0.0072092319693631,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00298146597176844,0.037690226464512,0,0,0,0,0,0.0900027719175529,0,0,0,0,0,0,0,0.147383605783597,0,0,0,0,0,0.0534926809455454,0,0,0,0,0,0,0.156412118775156,0,0,0.167932950927497,0.180839643985934,0,0,0.0195574545699622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
