,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X002466.SZ,X600801.SH,X600362.SH,X600188.SH,X002271.SZ,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X000723.SZ,X601992.SH,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600516.SH,X600489.SH,X600299.SH,X600426.SH,X600583.SH,X000898.SZ,X600219.SH,X601158.SH,X000792.SZ,X000932.SZ,X000401.SZ,X600160.SH,X000709.SZ,X000553.SZ,X000883.SZ,X600612.SH,X000630.SZ,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00328649761097428,0,0,0,0.10756914306076,0,0.0791886811308677,0,0,0,0,0,0,0,0,0.136378825572451,0,0,0,0,0,0,0,0.0766276197436132,0,0,0,0,0,0,0,0.0876262953011968,0,0,0,0,0.171254638735692,0.168262724905569,0,0,0,0,-0.0143453899678864,0,0,0,0,0,0,0
X600028.SH,0.395309777855855,0,0,0,0,0,0,0,0,0.00330794679567039,0,0,0,0,0,0.0368386831128424,0,0,0,0,0,0,0,0,0.105856295663432,0,0,0,0,0,0,0,0,0,0,0.0441660428181495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114577012961082,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.00829919833004122,0,0,0,0,0,0,0,0,0.382326638472577,0,0,0,0,0,0,0.108518974001897,0,0,0,0,0,0,0,0,0,0.098574422097568,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0187696201064882,0,0,0,0,0,0,0,0.000990443363574223,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.00944889539840951,0,0,0,0,0,0,0.487903481776029,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263727516088684,0.148973776613692,0,0,0,0,0,0,0,0,0,0,0.0154719915582834,0,0,0,0.00471854936432502,0,0
X600309.SH,0,0,0,0,0,0.145094019697119,0,0,0,0,0,0,0,0.0835994772324492,0,-0.0562308499621159,0.125576113986265,0.170891551739852,0,0,0,0,0,0,0,-0.151933686194144,0,0,0,0,0.123023409003161,0,0,0,0.113935258799917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475508703999825,-0.013024575658181,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016984679561807,0.135081642240323,0.100585636252269,0,-8.67361737988404e-19,0,0,0,0,-4.33680868994202e-19,0.123317683796488,0,0,0,0,0,0,0,0,0.0581423739812931,0,0,0,0,0.0488668964260904,0.11785192840496,0,0,0,0,0,0,0,0,0,0.00623839431337574,0,0,0,0,0,0,0
X600547.SH,0,0,-0.0705453141478977,0,0,0,0,0,0.0191851571756332,-0.0703604739714058,0,0,0,0,0,0,0,0,-0.0450879773732109,0,0,0,0,0,0,-0.0428604377530682,0,0,0,0,0,0,0.870103729556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298473432065465,0,0,0,0.0161798129723934,0.0149346954691527,2.16840434497101e-19,0,0,0,0.0115794486048605,0,0
X600011.SH,0,0,0,0,0,0,-0.0475592381876559,0,0,0.0237499926880262,0,0,0,0,0,0,0,0,0,0,0,0,0.388385976002958,0,0.170494106285518,0.0187840162716467,0,0,0,0,0,0,0,0,0,0.0569671687667628,0,0,0,0,0.111973357197741,0.0233654188643265,0.0306045670280723,0,0.0667032468385943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.177793678709954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947627078553187,0,0,0,0,-0.0547412907267251,0.192399854204855,0.0865793408104458,0.0329993655880604,0,0,0,0,0.398162849976489,0,0.303650418031637,0,0,0,0,0,0,0,0,-0.00101658383578098,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0852490960157018,0,0,0.147091789314574,0,0,0,0,0.104130300982459,0,-0.227670318050766,0,0,0,0,0,0,0,0.0560853335712023,0,0.0224803893970377,0,0,0,0,0,0,0,0.496907109842837,0.121872310144326,0,0,-0.228565670103503,0,0.0628580103289071,0,0,0,0.0578540194284242,0,0,0,0,0,0,0.0386104220903038,0,0,0,0.0679442587210451,0,0
