,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X002466.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X000301.SZ,X601699.SH,X600426.SH,X600489.SH,X000983.SZ,X600160.SH,X600803.SH,X000877.SZ,X601991.SH,X000786.SZ,X000933.SZ,X600985.SH,X600176.SH,X000630.SZ,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600612.SH,X000932.SZ,X600219.SH,X600096.SH,X000883.SZ,X600295.SH,X002353.SZ,X600348.SH,X000027.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0161576237716471,0,0,0,0,0,0,0,-0.0786526628378727,0,0,0,0,0,0,0,0.188959811187579,0,0,-0.0365196117331748,0,0.226440458350681,0,0,0,0,0,0.0342189096154166,0,0,0,0,0.0213618324992823,0,0.0393475834827329,0,0.26730110311766,0.242674525498316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414556114419132,0.20512718748415,0,0,0,0,0
X600660.SH,0.0421330014847599,0,0,0,0.0198816724461045,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198152654689309,0,0,0,0,0,0.150864142043626,0,0,0,0,0,0,0,0,0,0,0,0,-0.047979097876085,0,0,-0.0402852158892232,0,0,0,0,0,0,0,0,-0.0916092642257608,0,0.0182859315471925,0.0329599958710423,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.131367606172643,0,0,0,0,0,0,0,0,0,0.359738550747131,0,0.0300498842361277,0,0,0,0,0.0511043876122604,0,0,0,0,0,0,0,0,0,0.0300401162384296,0,0,0,0,0,0.0117620272576728,0,0,0,0,0,0.00579169190314072,0,0,0,0.0194479928836501,0,-0.0256369834882948,0.0677831932726254,-0.00635544664565819,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0200173024615991,0,0,0,0,0,0.121883127320584,0,0,0.41775212209612,0,0,0,0.000773219939804313,0.00434323663098823,0,0,0,0,0,0,0,0.0206377522625545,0,0,0,0,0.0528505920588549,0.0346958942194645,0,0,0,0,0.0836338542274828,0,0,0.0340100299788308,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0.00660547397315701,0,0,0,0,0,0,0.319743325788189,0,0,0,0,0.19144240583775,0,0,0,0,0,-0.012557790642911,0,0,0.27926243492416,0,0,0,0,0,0,0,0,0.0551709160984838,-0.0261189882259048,0.0751955473780558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036800631521271,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.115560995575448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168264556906982,0,0,0,0,0,0,0,0,0,0.376928060563936,0.0946372254940198,0,0.202775893830091,0,0,0,0.0371081919068311,0,0,0,0,0,0,0,0,-0.0658159703968242,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0227774444419033,0,0.184680858075445,0,0,0,0,0,0,0,0,0,0,0,0,0.0414335059927512,0,0,0,0,0.106636391798932,0,0,0.184516097684228,0,0,0,0,0.137884817483536,0,0,0,0,0,0,0.0202432474685317,0,0,0,0,0,0,0,-0.0924211992398948,0.097283444880797,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0546375442494794,0,0,0,-0.118363768972549,0,0,-0.0510979968482569,0,0,0,0,0,0,0,0.853215089041282,0,-0.0226128235925032,0,0.0303319274151656,0,0,0,0,0,0,0,0,0,0,-0.071241790426927,0,0,0,0.122038698386296,0,0,0,0,0,0,0,0,0,0,0,0.228459965354249,0.0459993844236275,0.0129337353374511,0,0,0,0,0,0
X600010.SH,-0.0981835527461459,0,0,0,0,0,0.121617785580879,0,0,0.375205442038386,0,0,0,0,0,0,0,0,0,0,0.532483035428364,0,0,-0.0784352815600154,-0.0520997845307312,0,0,0,-0.0329958144605518,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0369165199482047,0,0,0,0,0,0,0,0,0,0,0.0226396466900006,0.00681200009952589,0,0,0,0,0,0
X002460.SZ,0,-0.0349831313057877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882779732706685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557227768469147,0.0540961342011047,0.0115211995524798,0,0,0,0,0,0,0,0,0,0.0105326993233492,0,0,0.000331029521405597,0,0,-0.0395860995026926,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058139164085439,0.568225933091056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102176204067402,0.0381416433736507,0.129125314345148,0,0,0,0.00249927341703012,0,0,0,0.0992129499048292,0,0,0.121319161186516,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.49687854931205,0,0.0835731935559229,0,0,0,0,0.210672374469693,0.042057022851942,0,0,0,0,-0.0807589859360864,0,0,0,0,0,0,-0.0503830372426544,0,0,0,0,0,0,0,0.213300129339342,0.140964006833916,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201114225195367,0,0,-0.266526388353356,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0196569427574927,0,0,0,0,0,0,0,0,0,0,0,0.183463335388028,0,0,0,0,0,0,0,0,0,0,0.14188342794792,0,0,0,0,0,0,0.0562577233747026,0,0,0,0,0.125693615873396,0,0,1.73472347597681e-18,0.0474972555425465,0,0,0,-0.0247379911193417,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.368549708015784,0,-0.0991343342833091,0,0,0.133294783578354,0,0,0,0,0,0,0,0,0,-0.134656601318483,0.0771430161916253,0,0.134945566543334,0,0.140162901730069,0,0,-0.146240283464778,0,0,0,0,-0.271433134032044,0,0,0,0,0,0.125176464617451,0.153201806958456,0,0,0,0,0,0.563801839107683,0,0,0,-0.0449381881337298,-1.38777878078145e-17,0,0,0,0,0,0
X600426.SH,0,0,0,0.362659467901567,0.0723857014759037,0,0,0,0,0,0,0.0969655086818141,0,0,0,0,0,0,-0.0379634936292593,0.0863925821607208,0,0,0,0.0745887947105922,0,0.0188861005187733,0,0,0,0,0,0,0,0,0.44752278740876,-0.0678084606960963,0,0,-0.0235115790705914,0.0652172825649517,0,0,0,0,0,0,0,0,0,0,0,0.016813726411485,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.615471181864798,0,0,0,0,0,0,0,0,0,0,-0.00365775260449455,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044805761919054,0,3.46944695195361e-18,0,0.110176371059817,0.105014900099571,0,0.0364964068949709,0,0,0,0,0,0,0,0,0,0,-0.0323532287577862,0,0,0,0,0,0,0
X000983.SZ,0.0614356835090235,-2.77555756156289e-17,0,0,0.122424158033336,0,0,0,0.025379570368207,0,0,0,0,0,0,0,0,-0.0258036939339352,0,0,-0.0593794354816492,0.089224863606528,0,0.047255024823404,0,0,0,0,0,0,0,0,0,0.642292323272411,-0.0446534659991893,0,0,0,0,0,0,0,0,0,0,0,9.20434062028336e-05,0,0,0,0,-0.0218081575144173,0,0.147535911107054,0,0,0,0,0
X600160.SH,0,0,0,0.182095634908859,0.188369254322987,0,0,0,0,0,0,0,0,-0.115107659816956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297597665214789,0,0,-2.16840434497101e-19,-0.300451383597203,0,0.00156167400515203,0,0,0,0,0,0,0.568893842041109,0,0,0,-0.132668022675165,0,0,0.135081173259924,0.0209349891228878,0,0,0,0.0306343254827156,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119371241873169,0,0,-0.0337327836252678,0,0.125976317776645,0,0,0,0,0,0.0207636267442349,0,0,0,0,0,0,0,0,0,0.102332788625871,0,0,0,0.150685445960857,0,0,0,0,0,0,0,0,0,0.00439801465684585,0.0720433445001654,0,0,0,0,0,0
X000877.SZ,-0.151473622435114,0,0,0,0,0,0,0,-0.025856103612084,0,0.222625313024566,0,0,0,0,0,0.0735114599096479,0,0,0,0,0,0,0,0,0,0,0,0.23902878609247,0,0,0,0.00392708612311011,0,0.0817050110639143,0,-0.301752075824073,0.0103947937268132,0,0,-0.215475606547894,0,0,0.223003346899395,0,0,0,0,0,0,-0.036411449542926,0.0138114096954363,0.0416801086438703,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0507812600197696,0,0,0,0.112123277910691,0,0,0,0,0,0,0.247220671503067,0,0,0,0,0.0722552134991388,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0425085507209577,0.0190167217929662,0,0,0,0,0,0,0,0.311669069212603,0,0,0.0431999797045708,0,0,0,0.0408197534516487,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.014912801378711,0,0,0,0,0,0,0.0633867597595876,0,0,0,0.0440784516962342,0,0,0,0,0,0,0,0,0,0.129399672342708,0,0,0.134827311126838,0,0,0,0.0167111047684685,0.315991602755324,0,0,0,-0.0721484633291337,0,0,0,0,0,0,0.161532148523668,0.000149201430794992,0,0,0,0,-0.0700579126856622,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0384876760439128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561859466012556,0,0,0,0,0,0,-0.0623010840600532,0,0,0.411874968452624,0,0,0,0,0,0.382246677617749,0.092610586010417,0,0.0472167680114806,0,0,0,0.120950849725147,0,0,0.0300426312069724,0,0,0.0121435286123087,0,-0.0928529999384252,0,0,0,0,0,0,0
X600985.SH,0.0323080158155499,0,0,0,0,0,0,0,-0.0195776107504863,0,0,0,0,0,0,0,0,0,0,-0.00903399337131872,0,-0.0197528634863793,0,0,0,0,0.313380215901725,0,0,0,0,0.0347071078458332,0,0,0,0,0,0.0321523081860117,0,0.236375088923304,0,0,0,0,0,0,0.0467939518601165,0.356222402580074,0,0,0,-0.0244069240876086,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0526893804278058,0,0,0,0,0,0,0,0,0,0,0.193572475313211,0.116406789244442,0,0,0,0.107382566756443,0,0,0.0232355119846449,0,0,0,0.175727529020911,0.0570751308117802,0,0,0,0.0826551041438454,-0.00643827817914435,0,0,0.111216274570446,0,0,0,0,0,0.0159468574485264,0,0,0.223906427505607,0,0,0.00161135722580488,0,0,0,0,0,0
X000630.SZ,0.0284461431301662,0,0,0,0,0,0,0,0.0891171743960998,0,0,0,0,0,0,0.585809752600907,0,1.38777878078145e-17,0,-0.142073660368557,0,0,0,0,0,0,0.0908384574508738,0,0,0,0,0,0,0,0,0,0,0.106132899924198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106090370852588,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.437262506555909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212435099077775,0,0.0266759389107058,0,0,0,0,0.0226165442331724,0.078678640114199,0,0,0,0,0,0,0,0.114511815483152,0,0,0,0,0.01410843319831,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.243102611304964,0,0,0,0,0,0.0449398538078182,0,0,0,0,0,0,0,0,0,0,0,0,0.102784178556937,0,0,0,0,0,0,0,0,0.00261151558748247,0,0,0.615882816124232,0,0,0.0473889326296628,0.0713249256369104,0,0,0,0,0,0,0.2253137055062,0,0,0,0,-0.0359812950834717,0.0716612114257529,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297059666181543,4.33680868994202e-19,0.39124692442289,0,0,-0.0754028945163216,0,0,0,0,0,0,0,0,0,0,0,0.0670943333502562,0,0,0,0,0.484944063435707,0,0,0,0,0,0,0,-0.383923649702329,0,0,0,-0.147601564688968,0,-0.096433269699204,0.0657575391816387,0,0,0,0,0,0
X002128.SZ,0.0160860039236004,0,0,0,0.178992933945171,0,0,0.00194022413340347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1039643299458,0,-0.104498511526268,0,0,0,0,0,0,0,0,0,0.181189808519821,0,0.172657866095134,0,0,0,0,-0.028986743066898,0.0262294205120257,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71996232942055e-05,0,0,0,0,0,0,0,0,0.0537292555407149,0.105465596900959,0,0,0,0,0,0,0.38934049645977,0.167457188222041,0,0,0,0.135194886692935,0,0.0508697129682266,0,0,0,0,0,0
X000932.SZ,0.106078824974077,0,0,0,0,0,0,0,0.0896938409165623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071819732330729,0,0,0.137789462065114,0.257600677799387,0,0.101406695149926,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0803849452666974,0,0,0,0,0,0,0,0,0.045378313773828,-0.200224428386995,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0684948686626138,0,0,0,0,0,0,0.232349981174784,0.103438329819751,0.149996792503318,0,0,0.0617956772195525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800293119603293,0.114971395165895,0,0,0,0,0,0,0,0,0,0,0,0,0.0955763991199513,0,0,0,0,0,0,0,0,0
X600096.SH,0.0466227597850109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223069246660984,0,0,0,0.0217209471037055,0,0,0,0.176629898168032,0,0,0,0,0.265640165376709,0,0,0,0,0,0.300392780699193,0,0,0.0374381759590271,0,0,0,0,0.00790833884420659,0,0,0.0587945497709036,0,4.33680868994202e-19,0.0198586766607274,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0310219930539832,0,0.172217182150866,0.091377814258587,0.0741003230087655,0.0817155046542387,0.050342880018176,0,0,0.0721707540055385,0,0,0.0486339504330412,0.00652902413627673,0,0,0,0,0.00228886862570982,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.0684143127423119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163612449659034,0,0,0,-0.055438566791474,0.203375669126268,0,0,0,0,0.100735299160424,0,0,0,0.0320272382209547,0,0.0629258970818516,0,0,0.091280042730611,0,0,-0.0561461961185182,0,0,-0.0274767545114671,0,0,0,0,0,0
X002353.SZ,0,0,0,0.320108953210694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124919527843681,-0.0958461166949397,0,0,-0.00158226145746975,0,0,0,0,0,-0.0965992971995163,0,0,0,0.0936258167675024,0,0.379855375425104,0.114153143755309,0,0.0680528333251142,-0.10563755256475,0,0,0.269191105010823,0,0,0,0,0,0,0,0,0,0,0.0610422290332609,-0.113242531546532,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0819926504541816,0,0.0162908781407067,0,0.00982883127401078,0,0,0,0,0,0,0,0,0,0,0,0.219379292162434,0,0,0.269015070645398,0,0,0,0.0110991136247593,0,0,0,0.090592967878326,0,0.21476138723441,0,0,0,0.108644520521335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.122722149027403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152307314844553,0,0,0,0.134039307903479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432778831767746,0,0.141228973482642,0,0,0.0912168452577952,0,-0.0297992592356076,0,-0.0504139973437015,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0189809263468353,0,0,0,0,0,0,0,0,0,0,0.507675744989923,0,0,0,0,0,0,0,0.0960360372645684,0,3.46944695195361e-18,0,0,0.0289262051352405,0,0.00893704442106042,0,0.109185495475425,0,-0.0617576100346455,0,0,0,0,0,0,0,0.0811313649023087,0,0,0,0,-0.0781055455813057,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0567053687661655,0,0.047196286264592,0,0,0,0,0,0,0,0,0.216941889498891,0,0,-0.0704313327480384,0.0594046314222611,0,-0.158679738864552,0,0,-0.106809037130188,0,0,0,3.46944695195361e-18,0,0,0,0,0.00962193319482177,0,0.0519053492975558,0,0,0.0524052651058487,0,0,0,0,0.126927341434026,0,0,0,-0.0835899947996301,0,0.0936089465572673,-0.225693313920322,-0.0453467574861389,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0708040017294302,0,-0.154055599063356,0,0,0,0,0,0,0,0,0,-0.0802539059276332,0,0,0,0,0,0,0,-0.49534983089104,0.101653939438387,-0.0953342978579191,0,0,0,0,0,0.307372468043897,0,0,0,0,0,0,0,0,0,0,0,0,0.0619665654951456,0,0.822637619943298,0.368541943654961,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.257295208478528,0,0,0,0,-0.0359489486702649,0,0,0,0,0,0,0,0.00138739826430739,0,0,0,0,0,0,0,0,0,0,0.122149640964472,0.175068144835595,-0.129897219653919,0,0,0.0860157428129559,0,0,0,-0.26193472197268,0,0,0.421064093074819,0,0,0,0,0,0,0.533353155538746,0,0,0,0,0,0,0
RealEstate_excess,0.133146240203081,0,0,0.0553664735412523,0,0,0.0322060155644563,0,0.0557808852070519,-0.256832047560824,0.261518529908839,0,0,0,0,0,0,0,0,0,-0.240088316825675,0,0,0,0,0,0,0,0.0794007474706747,0,0,0,0,0,0,0,0,-0.0165010623740976,0.149332408250808,0,0,0,0,-0.266936731731573,0,-0.0192550818861082,-0.0808035340054355,0,-0.0264300745320099,0,0,0.0622604256797713,-0.0708443040551616,0,0.580601473068359,0,0,0,0
MKreturn,0.103664088409298,0,0,0,0,0,0,0,0,0,0,0,-0.128106455276284,0,0,0,-0.0594120639824358,-8.67361737988404e-19,0,0,0,-0.0484868483766262,0,-0.0355598791311615,0,0,-0.0683125905188393,0,0,0,0,0,0,0,0,0.0482182132943609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277874915176356,-0.112129165177993,0.0424727523540665,-0.0356737318955349,0.078210668132806,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00191072133153012,0,0.0297829747814068,0,0,0,0,0,0,0,0,-0.0114507544863458,0,0,0,0,0,-0.00360894341890592,0.00851448348821588,0,0,0,0,0,0.0106352749645977,0,0,0,0.00489448594820377,0,0,0,0,0,0,0,0,0,0,0,-0.000151131611449269,0,0,0,0,0.0157860038747656,-0.00288263645231915,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-4.61238213087797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65436122510606e-24,0,0,0,0,-8.53567011170886e-05,0,0,0,2.06795153138257e-25,0,0,0,0,0,0,0,0,0,0,0,-0.000415723388388205,0,0,0,0,0,-0.000882732408256675,0,0.00186727664132996,-0.00212175750346953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172520220882071,0,0,0,0,-0.00720337617455345,0,0.00280522537842364,-0.00683407691415198,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-1.35525271560688e-20,-0.00191261296515615,-0.00826719470525211,0,0,0,-0.00238343164002323,0,0,0.0136587197509288,0,0,0,0,0,0.00958903814465747,0,-0.00854898284500948,0.0359080023323449,0.0155049005845228,0.0013798121959124,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00897739571767626,0,0.0114964808643514,0,0,0,0,0,0,0,0,-0.00507117062150047,0,0,0,0,0,0,0,0,0.00304792242332131,-0.00461196397271692,0,0,0.00770703247396806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228776267350029,0,0,0,0,-0.00274970601183251,0,0.00119839281853819,0,0,-0.00944340294998135,0,0,0,0
