,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X601991.SH,X600362.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600801.SH,X600111.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X002466.SZ,X000898.SZ,X002460.SZ,X600299.SH,X600176.SH,X600426.SH,X600612.SH,X601158.SH,X000709.SZ,X000883.SZ,X002353.SZ,X000629.SZ,X600219.SH,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X601699.SH,X600315.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140563909077698,0,0,0,0,0,0.0815911116564502,0,0.13611831600006,0,0,-0.257839533887521,-0.0114013148758236,0,0,0,0,0,0,0,0.0735891610327004,0,0,0,0,0,0,0,0,0,0,0,0,0.0628747833189595,0.10145451244904,0.179050347187975,0,0,-0.0136373715869818,0,0,0,0.0631500889986289,0,0
X601600.SH,0,0,0,0,0,0,0.0210469588893763,0,0,0,0,0,0,0,0,0,0.00904877644125304,0,0,0.0404917518308924,0.160025706776076,0,0.033494975066605,0,0,0,0,0.0245263870454489,0,0,0,0.101503099296128,0,0,0.0255303960330402,0,0,0,0,0,0,0,0,0.1455808829114,0,0,0,0,0,0.102412103034004,0,0,0.0225261920514094,0,0,0,0,0,0
X600660.SH,0,0,0.0145915525172343,0,0,0,0,0,0.185006917932036,0,0,0.0118481564096338,0,0,0,0,0,0,0,0,0.0266445475196814,0,0,0,0,0.0217613074607958,0,0.18651605757713,0,0,0,0,0,0,0,-0.0757707479043776,0,0,0,0,0,0,0,0.083212487649327,0,0,0,0,0.210074475783756,0.0219645909889532,0,-0.00881628398185364,0,0,0,0,0.0282588279898342,0,0
X600188.SH,0,0,0,0,0,0,-0.13826465116982,0,0,0.324257335618799,0,0,0,0,0.120395966338117,0,0,0,0,0,0.0166844307678274,0,0,0,0,0.0621269446249351,0,0,0,0,0,0.0530486644822067,0.148171268554504,0,0,0,0,0,0,-0.0432767012977237,0,0,0,0,0,0,0,0,0,0,0,-0.00431715071423789,0,0,0,0,0,0,0
X000708.SZ,0,0,0.363949769599139,0,0,0,0.0835703572580443,0,0,0,0.053944111357145,0,-0.0180024047815088,0.26328383060014,0,0,0,0.164198444740239,0,0,0,0,0,0,0,-0.212559674913415,0,0.0642690097171884,0,0,0,0,0.0569405506650727,0,0,0,0,0,0,-0.0020333038759058,0.078764978688524,0.0575781295007799,0,0,0,0,0,0,0,0,0,0.00246687177825272,0,0,0,0,-0.0199966293850437,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347333269887742,0,0,0,0,0.0093259255607282,0,0,0.00175965310151879,0,0,0,0.0764281397480962,0.113840181357146,0,0.135849845258607,0.0562908532312425,0,0,0,0,0,0.0716194107134908,0.0118916113240494,0,0,0,0.208716087209888,0,0.110193654250737,0,0,0,0,0,0.0126097490360274,0,0,0,-0.00884271028217755,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768712351799036,0.0338089533736942,0.208333819132026,0,0,0.123529438360129,0,0,0,0,0,0,0,0,0.0469854424613565,0.0954786889536944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120507818480454,0,0,0,0,-0.0269643922874837,0,0
X600352.SH,0,0,0,0.159888435559047,0.132618529416784,0,-0.0134246300591496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348509608406621,0,0,0,0,0,0,0,-0.0257567446809708,0,0,0,0.230779286566018,0,0.108589815505097,0,0,0,0,0,0,0,0,-0.31716529907011,0,0,0,0,0,0.187180255104261,0,-0.00624054219573676,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0807175833435541,0,0,0.00496787272887744,0.0508236136245757,0,0,0,0,0,0.052056063251909,0,0,0,0,0.0287989346323526,0,0,0,0.0357842761911804,0,0.0238643404279324,0.0332284275648136,0,0,0.0373712118135041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781234532235089,0,0,0,-0.0130188470782657,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0102881824870565,0,0,0,0.145927876207382,0,0,0,0,0,0,0,0,0,0,0,0.106820421009637,0,0,0,0,0.120720456867347,0.135222875807449,0,0,0,0,0,0,0,0,0,0,0.114234993773018,0.0419267578111536,0,0,0,0,0,0,0,0,0.0344870035246125,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.427281557560688,0,0,0,0,0,0,0.791421088129556,0,0,0,0,0.234502218973339,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.046531971308147,0,0,1.38777878078145e-17,0,-0.0375302861118446,0.236857202674366,0,0,0.408761293625632,0,0,0.452502594301346,0,0,0,0,0,0,0,0,0,-0.00984626190818738,0,0,0,0,0.082976825681799,0,0
X600801.SH,0,0,0,0.605941696911015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11621321127257,0,0,0,0,0,0,0.212320206241833,0,0.022812789851882,0.0373256137925273,0,0,0,-0.0899791208037897,0,0,0,0,0,0,0,0.0134754343658023,0,0,0,-0.0021983271555404,-0.0332889687749786,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389844496286556,0,0,0,0,0,0,0,0,0,0,0,0,0.482910403270706,-0.212142407086842,0.338238151632907,0.401875496685044,0,0,0,0,0,-0.0678809885179471,0,0,0,-0.163557549588633,0,0,-0.0237884137553677,0,0,0,0,0,0,0,0,-0.0225191137334617,0,0,0,0,-0.00577362269286188,0,0
X600027.SH,0,0,0,0,0,0,0,0.125777221236268,0,-0.059373885470924,0.0110430023469663,0,0.147453570169054,0,0,0,0.00217132021149085,0,0,0,0.0495634690861958,0,0,0,0,0,0,0.0293420013997303,0.117250306366671,0,0,0.114862364031532,0,0,0,0,0,0,0,0,0,0,0,0.107799338504676,0,0,0,0,0.0112493207442716,0,0,0.0214992057386508,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16548560879282,0,0,0,0,0,0,0.100749235184331,0,0,0,0,0.204164155501421,0,0,0.0376164462390081,0,0,0.013165594451684,0.00781919628274672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242101789420101,0,0,0,-0.0268453552371578,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0760993553555085,0,0,0,0,0,0,0,0.0360668302536962,0.0414093501669274,0.0393226857253824,0,0.486138316646153,0,0,0,0,0.219081641247959,0,0,0.119842735788187,0.0479005773905215,0,-0.151666428380743,0,0,0,0,0,0,0,0.0454718961133304,0,0,0,0,0,0.230911628471311,0,0,-0.0373683514032942,0,0,0,0.0364065659596422,0,0
X600489.SH,0,0,0,0,0,0,0.672416309306352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611240419778602,0,0,0,0,0,0,0.0184364119677338,-0.177081077943817,-0.109883820992635,0,0,0,0,0,0,0,0,0,0,0,-0.0555560287528739,0.0167768009125192,0.13921107422356,0,0,0,0,0,0.0715375567321104,0.00422179043584311,0.025110338869496,0,0,0,0,-0.0620048094902494,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.386833720760403,0,0,0,0,0.044213687541967,0,0,0,0,-0.139092158963329,0,0,0,-0.204325760983208,0,0,0,0,0,0,0,0,0,0,0,0.170882909506741,0,0,0.377717163332738,0.0108836564992142,0.0463097059301479,0,0,0,-0.0850445678881421,0,0
X000786.SZ,0,0,0,0,0.114527865836335,0,0,0,0,0,0.0457730980025258,0,0,0,0,0,0,0,0,0,0.00976604313332591,0.043135097778129,0,0,0,0.0261772815797807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630080487135946,0,0.147230518562117,0.117132742309541,-0.0730383168480035,0,0,0.00525142741404178,0,0,0,-0.0413749317975308,0,0
X002466.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0739775372135867,0,0,0,0,0.0826844630713799,0,0,0.179588785323137,0,-0.0695919838924381,0,0,0,0.436322728072048,-0.0397509650414516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321628645713269,0.0210745478237237,-0.0866527788393917,0.130630323612683,0,-0.394442302063,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0680261864224824,0,0,0,0,0,0,0.213885935983932,0,0,0,0,0,0,0.0722460449904347,0,0,0,0,0.0858125729869704,0,0,0,0,0,0.0144038663189027,0.147676239589408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338030237480752,0,0,0.0194487989297646,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0858831734563398,0.331683361502767,0,0,0,0,0,0,0.0454701884764802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865295420867276,0.615119654289445,0,0,0,0,-0.0181185140413235,0,0,0,0,-0.0945973298107698,0,0,0,0,0,0,0,0,0,0,0,0.00920152406852233,0,0,0,0,0.00951876707313807,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0849371447138373,0,0,0,0,0,0,0,0.0805126715128908,0,0,0,0.113044457990503,-0.092617592795509,0,0,0.134888362903238,-0.0434777692501479,0,0,0.123373516343603,0,0,0,0.0612623797610005,0,0.220219763498529,0,0,0,0,0,0,0,0,0,0,0.166412065803429,0,0,0,0,-0.0159357765365412,0.0319900292132349,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294236871384177,0.189949489712177,0,0,0.143884210042109,0.0367532811992589,0,0.0966048592486043,0.113091889502344,0,0.1095003236396,0,0.0254422302631961,0,-0.0773152942943191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357078784761272,0,0,0,0,0,0,0
X600426.SH,0,0,0.115234699660445,0,0.0204478730690302,0,0,0,0,0,0,0,0,0,0,0,0,0.18220986230381,0,0,0.0322707753845104,0.0406576561429002,0,0,0,0,0,0.0658357267456908,0,0,0,0.0867074599177975,0,0,0,0,0,0,0,0,0,0,0.482299369305155,0,0,0,0,0.0823409035615326,0,0,0,2.16840434497101e-19,0,0,0,0,0.14389680442736,0,0
X600612.SH,0,0,0,0,0.152527325610512,0,0.210606686806258,0,0,0,0,0,-0.512051973233151,0,0,0,0,0.053994423722779,0,0,0.0153969201366105,0,-0.121139232871858,0,0,0,0.541682091674121,0,0,0,0,0,0.0994278619742711,0,0,0,0,0,0,0.0498723673129554,0,0,0,0,0,0,0.218087701895326,0,0,0,0,0.0145832639253263,0,0,0,0,-0.0345015204581552,0,0
X601158.SH,0,0,0,0,0,0,-0.0147819401119781,0,0,0,0,0,0,0,0,0.0683925544729607,0,0,0,0.0336878416387282,0,0,0,0,0,0,0,0.0303484871719984,0,0.0594696058528714,0,0,0,0.285049592821928,0.0720401414208049,-0.0175927394392841,0,0,0,0,0,0,0,0,0,0,0,0,0.0818161653943512,0,0,2.86962947882888e-05,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0762612039988656,0,0,0,0,0.0481935849606177,0,0,0,0,0,0.0659896892826128,0.0357497028114645,0,0,0,0.0320948353316679,0,0,0,0,0,0,0.0231653926238516,0.00814821847165802,0.103864782306717,0,0,0,0,0,0,0,0,0,0,0,0.12770668784368,0,0,0.0571892199068036,0.0735628964150265,0,0,0.00564252979555761,0,0,0,-0.0212623370676221,0,0
X000883.SZ,0,0,0.0680815876258655,0,1.73472347597681e-18,0,-0.0547071423382782,0,0,0,0,0,0,0,0,0,0.110096343254217,-0.0666990072990753,0,0,0.106059029831551,0,0,0.032423163019403,0,0.0307030712662716,0,0,0,0,0,0,0,0,0.0400329823674559,-0.0435662252038194,0,0,0,0,0,0,0,0,0.259855876120562,0,0,0,0,0,0,0.051502048385259,-0.0430847816570349,0,0,0,-0.0666235386061197,0,0
X002353.SZ,0,0,0,0,0,0,0,0.108849150743157,-0.0365755098242731,0,0,0,0,0,0,0,0,0.0517899913830851,0,0,-0.0102288694087661,0,-0.0966015416684549,0,0,-0.127886016323869,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255835868931492,-0.0375302407767252,0,0,0,0,0,-0.0768161051414604,0,0,0.0697819499610492,0,0,0,-0.0136647685682012,0,0
X000629.SZ,0,0,0,0,0,0,0,-0.0340206834051864,0.0800749118522756,0,0,0,0,0.134856700658616,0,0,0,0,0,0,0,0,0.135985735164121,0,0,0.0881619443323204,0.0261769675726515,0,0,0,0,0,0.133516740935742,0.00722522136183183,0.062199629091975,0,0,0,0,0,0,0,0.127861189798324,0,0,0,0,0,0,0,0,-0.0079660349989036,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558145564393858,0,0,0.0636070998134789,0,0,0.0860539108425244,0.0242328144061622,0,0,0,0.0215491080377084,0,0,0,0,0,0,0.0735555652864631,0.120254930399145,0,0,0,0,0,0.0401257954740478,0,0,0,0,0.0536156575456267,0,0.0975598704817191,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.013117963320502,0,0
X600583.SH,0,0,0,0,0.125375716865629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425882256936741,0.00931955170897576,0,0.0543501886783441,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.229387684987536,0.1175307994796,0.0224301193629904,0,0,0,0.112692831549654,0.0255199018728688,0,0,0,0,0,0,0,0,0,0.0342724643926277,0.0123186797947218,0,0,0,0,-0.0169314349154259,0,0
X000027.SZ,0,0,0,0,-0.0815650446730605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094641109463813,0,0,0,0.0975591205220937,0.16456603085114,0,0,0,0,0,0,0.0199028478156959,0,0,0,0,0,0,0,0,0,0.194754881411562,0,0.000850473653529009,0,-0.0431197794640129,0,0,-0.0330656818260285,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412756904080827,0,0,0,0.11377749486607,0,0,0,0,0.0315553132910892,0.12195861385192,0,0,0,0,0.0541055868886775,0,0,0,8.470329472543e-22,0,0,0,0.0102480986778218,0,0,0.0499803492458292,0,0,0.14536330775788,0,0,0,0.088968965111641,0,0.00880278726976462,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.152988195668825,0,0,0.00484791064409474,0,0,0,0,0,0,0,0,0,0,0,0.242733899501023,0,0,0,0,0,0.155659366671623,0,0,0,0.032458565768569,0.137807720870805,0,0,0.0252561663706475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133209750100085,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153659143345982,0.0491975322856073,0,0,8.67361737988404e-19,0,0,0.0534228016916557,0,0,0,0.0895428692259452,0,0,0,0,0.0822933367447546,0,0,0.0935814573514927,0,0,0.027267188753086,0,0,0,0.0211800919803462,0,0,0,0.14499071103285,0,0,0,0,0,0,0,-0.00598811839474566,0.0522266291927166,0,0,0,-0.0247939082280834,0,0
X601699.SH,0,0,0,0,0.0909093348088659,0,-0.172142891522329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127060407703215,0,0,0,0,0,0,0,0,0,0,0.0710302185235224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316401898243225,0,0,0.0047645454946214,0,0,0,0,-0.0355005011242318,0,0
X600315.SH,0,0,0,0,0.0279889041521187,0,-0.0729370853972928,0.160223563605153,0,0,0.239658301856005,0,0,0.0787523269345742,0,0,0,0.106368115900549,0,0,0,0,-0.24088772823206,0,0,0,0,-0.3335215014,-0.0469255180776372,0,0,0,0,0,0.230952293019776,0,0,0,0,0,0,0,-0.118740544430868,0,0,0,0,0,0,0,0,0,-0.00134061394195765,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.195082547076638,0,0,0,0,0,0,0.282167331715408,0,0,0,0,0,0,0,0,0,0,0,0.0625998555060868,0,0,0.0585368346976803,0,0,0,0,0,0,0.0280661218308004,0,0,0,0.409044346873011,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242978180654123,0,0
Change_TY3M,0,0,0,0,0,0,-0.0148874129118716,0,0,0,0,0,0,0,0,0,0,0.0725978382642722,0,0,0,-0.284156064426201,0,0,0,0.0988623596459069,0,0.195886270977382,-0.0197443865280874,0,0,0,0,0,0,-0.102549842324749,0,0,0,-0.0867585620657672,0,0,0,-0.147313000313413,0,0,0,0,0,-0.0411700203811408,0,0.107460638633427,-0.276096218510029,0,0,0,0.0301805815951805,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298026741950095,0,0,0,0,0,-0.715001140038376,0,0,0.539372446638332,-0.0530525191875481,0,0,0,0,0,0,0.261191308908528,0.346050748871937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40010211718134,0,0,0,0.283130927870328,0,0
TED,0,0,0,0.0335155160242466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897531699120806,0,-0.094844235042358,0,0,0,0,0.0609302766749891,0,-0.138777271094676,0,0,0.214941614181406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15799961656465,0,0,0,0.497401770148978,0,0,0,0,-0.135859856221744,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.01518488075015,0,0,0,0,0,0,0,0,0,0,0,0.0607384214693642,0,0,-0.0225196981580645,0,0,0.000223788599705299,0,0,0,-0.0234482694699409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414684498798111,0.0993404515420293,0,0,0,-0.00408062367943464,0,0
MKreturn,0,0.177227015587236,0,0,0,0,0,0,0,0,-0.137800251225991,0,0,0,0,0,0,0,0,0.0278233540872344,0,-0.117462281501232,0,0.00760763292507305,0,0,-2.16840434497101e-19,0,0.187954531733803,-0.048628959657012,0,0,0,0,0.0358612642125452,0,0,0,0,0.0696400741750902,0,0,0,0.0468835481255243,0,0,0,0,0,0,0,-0.0123497484742599,0,0,0,0,-0.0226692064879727,0,0
MKvol,0,0,0,0,0.00572656234110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170898750849282,3.61806638368308e-05,0.00054779637451475,0,0,-0.000463438761837711,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509019204667129,-0.00342853944700208,0,0,0,0,0.00228496679315194,0,0,0.00909159696547855,-0.00408552908603387,0,0,0,0.0082997189414118,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.177379983214745,0.100077243769231,0,0,0,0,0,0,0,0,0,-0.0832852937687612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.394593129884624,-0.0665778939721495,0,0,0,0,-0.00737245398404661,0,0,0,0.317223080785088,0,0,-0.554716783172156,0,0.539315832893434,0,0,0.448464165919,-0.330037165772166,0,0,0,0,0,4.65661431783564
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000846354608822477,0,0,0,0,0,0,0,0,-0.00392958351946455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103612861860368,0,0,0,0,-0.0282222507202767,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152788429193342,0,0,0,0,0,0,0,0,0,0,0,-0.00715082486787404,0,0,0,0,0.121875783736333,0,0
