,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600352.SH,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X600489.SH,X601158.SH,X000629.SZ,X600808.SH,X600801.SH,X600219.SH,X000786.SZ,X300072.SZ,X000825.SZ,X000883.SZ,X000539.SZ,X600612.SH,X000553.SZ,X000301.SZ,X000408.SZ,X600583.SH,X000027.SZ,X002110.SZ,X600339.SH,X002271.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840087678452696,0,0,0,0,0.0985117282626138,0,0.0941450503101453,0,0,0.0881717968261302,0.00768732806928546,0,0,0.000704975577845192,0,0,0,0,0,0,0,0,0.0297653043912971,0,0,0,0,0.00555052284021869,0.017480311973553,0.103687888733727,0,0,0,0,0,0,0,-0.00558040209847154,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.525287976389035,0,0.122332428704804,0,0,0,0,0.0196806261220655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152813701781971,0,0.0315237312208683,0,0,0,0,0,0,0,0.378730570278685,0,0,0,-0.0724522495581424,0,0,0,0,0.0017025883663799,0,0,0.0227895355126529,-0.0564444090163404,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0950674187978296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160502598342327,0.0907553674963964,0,0.111588372739617,0,0,0,0,0,0,0,0,0.0438098017061507,0,0,0,0,0.0603954389606703,0.0379762973611317,0.0455820372837827,0,0,0,0,0,0,-0.00737297765310553,-0.00756031328692251,0,0,0,0,0,0
X600188.SH,0,0,0.536816826421395,0,0,0,0.170473975967159,0,0,0,0.301703570082633,0,0.175822139102345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049280964974953,0,0,0,0.0154470411307372,-8.67361737988404e-19,0,0,0,0,0.0810293096145104,0,0,0,0,-0.00976393664644561,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.104855147996166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147023836142229,0,0.235193930411478,0,0,0,0,0,0.181119106538922,0.00981381952500084,0,0,0.0563783317839966,0.199474658208475,0,0,0.00887412141685596,-0.0436856049799267,0,0,0,-0.00984204435056831,0,0
X000898.SZ,0,0.00456748168102268,0.205428074073709,0,0.427022890087332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.121120426354788,0,0,0,0,0,0,0,0.112047711788715,0,0,0,0,0,0,0,0,0.0739032765008895,0,0,0,0.0018140485404627,0,0,0,-0.0161969626057385,0,0,0,0,0,0.0313003464399074,0,0
X002466.SZ,0,0,0.0866217873813205,8.67361737988404e-19,0,0,0,0,0,0,0,0.383243860309254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828299967819687,0,0,0,0,0,0,0,0.127935240926701,0,0,0,0,0,-0.110071390070554,0,0,0,0,0,0,0,0,-0.00362891460682468,0.0515856008171011,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018676754262212,0,0.456248049327653,0,0.150490870775503,0.242903904201207,0,0,0,0,0.226625061048887,0,0,0.017427706995275,0,0,0,0,0,0.203458721674522,0.00992560225986764,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.408782655983294,0,0,0,0,0.017029586377543,0,0,0,0,0,0.113689421177543,0,0,3.46944695195361e-18,0,0,0.0619940973117767,0,0,0,0,0.00962454949754663,0,0,0.0504636138397231,0.00382422670101476,0,0,0,0,0,0,0.0191734721426179,0,0,0,0.00662045908519752,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0315146742147742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080544194714359,0.00312889774850765,0,0,0.28032767017716,0,0,0.0971122282333837,0,0,0,0,0,0,0.0727665005999672,0,0,0,0,0,0,0,0,0,0,0,0,0.156282159479748,0,0,-0.0116092562446515,-0.0236482014605613,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142584411569943,0,0.272927344404555,0,0,0,0,0,0,0.0099242803905452,0,0,0,0,0,0,0,3.46944695195361e-18,0.217104146271089,0,0,0,0,0,0,0,0,0.179490199664038,0.0802782119273686,0.191598548689465,0,0,-0.000673248850868108,0.00976639082628625,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0220494904319471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175724128592866,0,0,0,0,0,0.0180734799703515,0,0,0,0,0.0445732877376072,0.0616372776867831,0,0,0,0,0,0,0,0,0,0,0.131681879579298,0,0,-0.0159248793863887,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.181065218819875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526725507403344,0,0.243263627837621,0,0,0,3.46944695195361e-18,0,0,0,0,0.033733862342373,0,0,0.200633062567173,0,0,0,0,0,0,0,0.0694307967678031,0,0,0,0,0,0,-0.00286908509719029,-0.0274119800181174,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.323209897530613,0,0,0,0,0,0,0,0.14559694944806,0,0.706131594406962,0,0,0,0,0,0,0,0,0,0.24126948371811,0,0,0,0.032418576105822,0,0,0,0,0,0,0,0.189491622527977,0,0,-0.106791527901272,0,0,0,0,-0.0044684694678578,-0.0473160299685271,0,0,0,-0.0158311519824769,0,0
X600489.SH,0,0,0,0,0,0,-0.0480552458551026,0.0102034737008098,0.724390265351477,0,0,0,0,0,0,0,0.117765492482493,0,0,0,0,0,0,0,0,0,0.0120444469366587,0,-0.0737556505499053,0,0,0,0,0.0645189278151923,0,0.0979778851303154,0,0,0,0,0,0,0.0164000761150355,0,0,0,0,0,0,0,0,-0.0150343760492051,0.0106537040302456,0,0,0,-0.0457393117538268,0,0
X601158.SH,0.0426142187142903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104238589026873,0,0,0,0,0.130833313697696,0.058701218546895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889619894568682,0,0.0134159785759779,0,0,0,0,0,0,-0.0041503482183053,-0.00739901014090188,0,0,0,0,0,0
X000629.SZ,0,0,0.0502978209380191,0.0227036472767405,0,0.105050809512758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065481400580911,0,0,0,0,0,0,0,0,0.470559200662495,0,0,0,0,0,0.299234363084695,0,0,0,0,-0.0377469258751356,0,0,0,-0.0294558044414735,0.0175231788634237,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0483481005362906,0,0,0,0,0.090023875904474,0,0.15983871174755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786387508806931,0,0,0.0238598736291698,0,0,0,0.511675959013412,0,0,0,0,0.00711468831595567,0,0,0,0,0,0,0
X600801.SH,0.0285589385763086,0,0,0.0951526609605683,0,0,0,0,0,0,0,0,0,0,0,0,0.213049311953819,0,0,0,0,0,0.0924056517890984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402047809842019,0,0,0,0,0,0.07907591001056,0,0,0,-0.00925221917082078,-0.00363866545499302,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0708338910817579,0.241578151880127,0,0,0,0,0,0,0,0,0,0,0,0.120283809688848,0,-0.0532999162391255,0,0,0,0,0.109001111127965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642646375095184,0,0,0,0,0,0,-0.0305151910529287,0,0,0,0.00827089940351733,0,0
X000786.SZ,0,0,0,0,0,0,0.0216327255437484,0,0,0,0.0589935054746368,0,0,0,0,0,0.102341360239869,0,0,0.203986525555136,0,0,0,0,0,0,0,0,0,0,0,0.0932457819273429,0,0,0,0,0,0,0,0,0,0.21162148722199,0,0,0,0,0,0,0.289133857983189,0,0,-0.00285344415692072,0.00937879624293612,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039098689461313,0,0,0,0,0,0.270028905785791,0,0,0.247211743587968,0,0.267507279704074,0,0,0,0.121320004586591,0,0,0,0.0351068933300591,0,0,0,0,0.0870537856219664,0.240672783138864,0,0,0,-0.0587824509482161,0,0,0,0,-0.107773383037412,0,0
X000825.SZ,0,0,0.216507134714758,0.0106749095890679,0,0.0485154925000794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924558100184028,0,0,0.127998720464685,0,0,0.050449495638993,0,0,0.12075697982477,0,0,0.13898961939939,0,0,0,0,0.0352727381795906,0,0,0,0,0,0,0,0.0306140524202275,0,0,0,0,0,0,-0.011475052697581,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0302810081908381,0,0,0,0,0,0,0,0,0,0,0,0.0729003831070226,0,0,0.095771087776158,0,0.033622243305321,0.0298528166297698,0,0,0.11847099877009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158079354303038,0,0,0,0,0,0,0,0,0,-0.013305545262414,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412582188941357,0,0,0.200045142832973,0,0,0.0725543792510471,0,0,0.132610562098127,0,0,0,0,0,0,0,0,0,0,0.117594661285831,0,0,0,0,0.186783374360669,0,0,0,0.0797866659417997,0.0117066946751877,0,0,0,-0.0185838515993916,0.00171175878957896,0.0122284735227922,0,0,0,0.0114114874777674,0,0
X600612.SH,0,0,0,0,0,0,0.0313042547267413,0.0484758727832461,0,0,0,0,0,0,0,0,0,0,0,0.0243872244619343,0,1.73472347597681e-18,0,0,0,0.108213444076218,0,0,0.0502120734418655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813080390944852,0.148577913384327,0,0,-0.032093024701828,-0.016733714302928,0,0,0,-0.275383346932354,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299270731395239,0.123894754081609,0,0,0,0,0,0,0.106154347852736,0,0,0,0.0123381186486693,0,0.231964452470153,0.1287615436924,0,0.0558653748325258,0.110676508510087,0,0,0,0,0,0,0.192731213062998,0,0,0,-0.114776259875326,-0.035346540781168,-0.0611237824593137,0,0,0,-0.129313501666274,0,0
X000301.SZ,0.159999613897814,0,0,0,0,0,0,0,0,0.53458326840728,0,0,0,0,0,0,0,0,0,0,0,0.00753537191715744,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0225900880504779,0,0.0961569779209468,0,0,0,-0.0302019620122023,-0.0454149177049147,0,0,0,0,0,0
X000408.SZ,0,0,0.205546521987793,0,0,0,0,0,-0.0961306221351531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100644928917798,0,0.29280261251644,0,0,0,0.0709559656073382,0,0,0,0,0,0.216609960301014,0,0.0145057911649059,0,0,0,0,0,0,0,0,0.0136651407665618,0.0246258824927412,0,0,0,0,-0.00930467419582067,-3.46944695195361e-18,0.241846039472919,0,0,0,0,0
X600583.SH,0.132785410290754,0,0,0,0,0,0,0,0,0,0.193974069077224,0,0,0.0897823149020538,0,0,0,0,0,0,0,0,0,0,0.174120710953727,0,0,-0.0610929364889037,0,-0.0279872199601403,0,0,0,0,0,0.110356315004214,0,0,0,0,0,0,0,0,0,0,0,0.568222793923589,0,0,0,-0.016543986852993,0.045777090333159,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.22328566869088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179112351793663,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.293844780409305,0,0,0,0,0,0,-0.000505044046616861,-0.0594181947131096,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.427392426732159,0,0.122769947558864,0,0,0,0,0,0,0,0,0,0,0,0.00495184557668124,-0.038352818500547,0,0.0529194752761884,0.101825114230187,0,0,0,0,0,0,0,0,0,0.333609842229245,0,0,0,0,0,0,0,0,0.0986991290813383,0,0,0,0,0,0.0778688064428141,0,0,0,0.000318168194062402,0,0,0,0,0,0,0
X600339.SH,0.244380975479877,0.533163816885323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051451982597932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173538543382709,0,0,0,0,0,0.0277934316374218,0,0.226952478618372,0,0,0,0,0,0,-0.00728855899603153,-0.0103346718964622,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273078917425061,0,0,0,0,0.0360492299396378,0,0,0,0,0.0780649243796566,-8.67361737988404e-19,0,0.101685221216094,0.105286235849965,0.0585079474438548,0,0,0,0,0,0.615407952602465,0.00300342567665206,0,0,0,-0.0754684056256042,0,0,0,0,0,0,0,0,0,0,-0.0174409447444246,-0.00433844077928364,0,0.180251634602938,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00999468400372937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262996265640465,0,0.135062198989081,0,0.128794655990286,4.33680868994202e-19,0,0,0,0,0,0,0,0.00309888290598349,0,0,0,0,0.0362701210019321,0.0772901045074375,0,0,0,0.118746337960137,0.138544128203994,0,0,0,0.00366891565734166,0,0,0,0,0,0,0
Change_TY3M,-0.0976342573788886,0,0,0,0,0,0,0,-0.0789267248738988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849783957552269,0,0,0,0.236617492755569,-0.443356372826913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460846556060219,-0.026437104098394,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.179148306268834,0,0,0,0,0,0,0,0,0,0,0,0,-0.169449825129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04611373334756,0,0,0,0,0,0,-0.112541695683082,0,0,0,0,0.75578764071327,0,0,0,-2.25501245437618,0,0
TED,0,0.295588708514963,0,0,0,0.337174228668083,0.252854778152087,0,0,-0.718775980548969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164791073072787,-0.085567153269402,-0.0486330057094949,0,-0.0166251243728385,0,0,0,0,0,0,0,0,-0.292659905700272,0,0,0,0.306253231565412,0,0,0,0,0,-0.598705065718133,0.299200812605054,0,0,-0.140719604291749,0,0,0.493568983594415,0
RealEstate_excess,0,0,0,-0.133321524114512,0,0,0,0,0,0,0,-0.133564794803957,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0443599399784642,0,0,0,0,0.116910685514444,0,0,0,0,0,0,0,0,0,0.0239968320159551,0,0,0,0,0.00421666436154828,-0.0102320652523311,0,0.0065753036652287,0,0.0588264575527711,0,0
MKreturn,0,0,-0.059308489790566,0,0,0,0,-0.0866177262007502,0,0,0,0,0,0,0,0,0,0,0,0,-0.078954928758049,0,0,0,0,0,-0.233397256228612,-0.0312399993993284,0,-0.0959470550121714,0,0,0,-0.0117089339894816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0725540609785821,-0.00567421436378984,0,0.261491349393683,0,0,0,0,0
MKvol,0.0034374945217819,0,0.000347028001675565,0,0.00501100852287305,0,0,0,0,0,0,0,0,0.00676122084241849,0,0,0,0,-0.00700560233420918,0,0,0.00186127460526648,0,0,0,0,0.00306495733977447,2.16840434497101e-19,0,0,0,-0.00269007115673845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00289456241065833,0.00323931285017347,0,0,0,-2.71050543121376e-20,0.0352192934828526,0
CarbonVol_Shenzhen,0,0,0,0,0.259225358744084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128637988700123,0,0,0,0,0,0,0,0,0,-0.127595283512391,0,0,0,0,0,0,0,0.16256339036903,-0.0890533159624423,0,0,0,0,0,0,-0.145867477772027,0.094689573003504,0,-0.0148922406440192,-0.0910799994020438,0,0.122113771547633,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00861712882614036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359876568264996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132128018001035,0,0,0,0,0,0,0,0,0,0.0389395490151568,-0.0490683666953979,0.0858678448888457,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0113363261557268,0,0,0,-0.010488443272124,0,0,0,0,-0.00330090286864984,0,0,0,0,0,0,0,0,0,0,0,0.00331944524577989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037820275738546,0.0072885429723557,0,0,0,0.043639458868113,0,0
