,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X002271.SZ,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X601699.SH,X600995.SH,X000786.SZ,X000983.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000807.SZ,X000723.SZ,X600219.SH,X002080.SZ,X600096.SH,X600378.SH,X300037.SZ,X600348.SH,X000933.SZ,X000831.SZ,X600157.SH,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,-0.0749192364388953,0,0,0,0,0,0,0,0,0,0,0,0,0.231753374132597,0,0,0.0805031999080264,0,0,0,0,0.311722475953753,0,0.307470673193159,0.437349073744057,0,0,0,0,0.175991278002247,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.160315126928644,0,0,0,0,0,-0.0337122823741341,0.017006012182889,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.271554428159538,0,0,-0.0437634376142062,0,0,0,0,0,0.0780136987726343,0,0,0.0840309857499124,0,0,0,0,0,0,0,0.0954940506744951,0,0,0,0,0.240747095073483,0,0,0.145889652144135,0,0,0,0,0,0,0,0,0,0,0,0,0.0133631552109664,0,0,0,0,0,-0.0281727300762871,-1.73472347597681e-18,0,0,0,0,0,0
X600111.SH,0,0,0,0.0608010022873146,0,0,0,0,0,0.347138275916854,0,0,0,0,0,0.0735430869058688,0,0,-0.0255533538342962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418907168426105,0,0,0,0,0,0.0312733297045751,0,0,0.292823379861505,0,0.0393438824818195,0,0,-0.00366438595216169,0.0419136341723038,0,0,0,0,0,0
X000301.SZ,0,0,0,0.127015822387997,0,0,0,0,0,0,0,0,0,0,0,-0.503490816140925,0,0,0,0,-0.488277973169788,0.378525595260509,0,0.502144189798759,0,0,0,0.124079838330969,0,0.0921061399008692,0,0,0.278699243059577,0,0,0,0,0,0,0,0,0.377475025965101,0,0.0579898302277657,0,0,0,0,0,0,-0.18114803513644,0.0278204532244833,0.052088449976994,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101843259798426,0,0,0,0,0,0,0.0341776116421849,0,0.148307050620359,0,0,0,0,0,0.0872407500659485,0,0,0,0.0612330484607487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395450382684091,0.119563803220213,0,0,0,0,0,0.00933641283286004,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.15282829707866,0,0,0.115250408911204,0,0,0,0,0,0,0,-0.069804640787415,0,0,0,0,0,0,0,0,0,0,0,0,0.725037869354521,0.0340569534404166,0,0,0,0,0.0715723132798687,0,0,0,0,-0.104540902431169,-0.038623340234386,0,0,0,0,0.00429247853242086,-0.236675430911406,-0.104590441470919,0.000549370473073657,0.00386180747901715,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.409845243349361,0,0.0704823095107441,0,0,0,0,0,0.0294878987778381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519637438549751,0,0.00445937268571462,0,0,0,0,0,0,0,0,0,0,0.107537665446687,0,0,0.0450338302758774,-0.0477828079222725,0,0,0,0,-0.0284897411899535,2.16840434497101e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.146976871948718,0,0,0,0,0,0,0,0,0,0,0.0140847714696641,0.0127433767409292,0,0.15481024232095,0,0,0.142249210023609,0,0,0,0,0,0,-4.33680868994202e-19,0,0.547475990949681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235470119691886,-0.0330228587461422,0,0,0,0,0,0
X600010.SH,0,0.143819905341739,0,0,0,0,0,0,0,0,0,0,0.242234217758724,0,0,-0.10518083871888,0,0,0,0,0,0,0,0,0,0,0,0,0.0960544810325282,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0460512641468088,0,-0.0287810921149126,0,0.0192233652149551,6.93889390390723e-18,0,0,0.139625533373149,0,0,0.0581104067087427,0,0.00890975709640129,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0533283644594626,0.103307912001678,0,0,0,0.0343917290871466,0,0,0.0208422639691937,0,0,0.169786461553037,0,0,0,0.0881559529996643,0,0,0,0,0,0.0494069582081304,0,0,0,0,0,0.0218586085433428,0,0.168235141054852,0,0,0,-0.0134179726151335,0,0.107248602794615,0.0435350573482336,0,0,0,0,0.01695148164266,-0.0248350569803915,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534187301051203,0,0,0,0,0,0,0,0,0,0,0,0.15246802089735,0,0,0.0435525109800837,0.0368833575840118,0,0,0,0,0.0612029819365052,0,0,0,0,0,0,0,0.0338675324396687,0,0,0,-0.0282506286641244,0,-0.304085035222825,0,0,-0.0222476076766564,0.00674701591740194,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.043509235753349,0,0,0,0,0,0,0,0.147348656508109,0,0,0,0,0,0.237888755164517,0,0,0,0,0,0.0578398557618238,0,0,0,0,0,0.238253905728735,0,0,0,0,0,0,0,0,0.159094207204195,0,0,0,0,0,0,0,0,0,0,0.0129690303948638,-0.0115289651373289,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0647155849959368,0,0,0,0,0,0,0.363554809021033,0,0,0.0670884819678751,0,0,0,0,0,0,0,0.0438096001002667,0,0,0,0.142448322401036,0,0,0.195461213170169,0,0,0,0,0,0,0,0,0,0,0,0,-0.109792066913896,0,0,0,0,-0.0498400237758474,0,-0.279579568015538,0,0,0.00655556270010244,0.0130475040331042,0,-0.511061928754701,0,0,0,0
X600426.SH,0,0,0,0.0974215905756456,0.00861739511267377,0,0,0,0,0,0.101414037292012,0,0,0.151721420629831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829139150362968,0,0,0,0.216662795717828,0,0,-0.114261679890482,0,0,-6.93889390390723e-18,0,0,0,0,-0.208215207104576,0,0,0,0,0,0,0,0,0,-0.0256089106880417,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0468563483778718,0,0,0,0,0,0,0,0.0262077572254133,0.00502918008688292,0,0,0,0.210323856131928,0.0686726226126398,0,0,0.0146165770677192,0,0,0,0,0,0,0,0.0435011140315133,0,0,0,0,0.0405055676407437,0,0,0.172038898636286,0.0983440042340568,0,0,0,0,0,0,0.0870661904497439,0,0,0.0539180282314019,0,0,0.00139557467385755,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.595914274521865,0,-0.253192155221829,0,0,-0.0183601978451638,0,0,0,0,0.0697014747159084,0.28606377165374,0.063145461188003,-0.206134981752438,0,0,0,0,0.113770163237699,0,0,-2.16840434497101e-19,0,-0.0701831741819184,0.00128106712149601,0,0,0,0,0,0,0,0,0,0.111493773416772,0,0,0,0,0,0,-0.0621208090282873,0.00805647153456589,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00489262937766423,0.145087147931365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13548408245736,0,0.287668120079119,0,0,0,0,0,0,0,0,0.46867116047888,0,-0.0436210346565607,0,0,0,0.163803380362287,0,0,0,0.0793847125201811,-0.040055925205979,0.0146411139754501,0,0,0,0,0,0
X600803.SH,0,0.191890258276578,0,0,0.283573172403876,0,0,0,0,0,0.100338364674873,0,0,0,0,0,0,0.0245012392116196,0,0,0,0.221766999501219,0,0,0,0.0683789109796146,0,0,0,0,0,0,0,0,0,0,0,-0.0408289601160727,0,0,0,0,0,0.0802906110013989,-0.0624552068928015,0,0,0,0,-0.153412208687722,0,-0.0207941520064507,-0.0239327306405403,0,0,0,0,0,0
X601991.SH,0.0964221383631513,0,0,0,0.19557874624561,0,0,-0.41233633027928,0,0,0.43581761642992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222082850928566,0,0,0,0,0,0,0,0,0,0,0.235100030715171,0,0,0,0.120315755818774,0,0,0,0,0,0,-0.0501035667704138,0.0769736899367215,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.410608295599704,0,-0.00676368719824965,0,0,0,0,0,0,0.0374505487892238,0,0,0,0,0,0,0,0,0,-0.0380989124089735,0.119789761006112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142606613829511,0.0853269545768058,-0.222842439470206,0,0.0129870222899962,0,0.0285922363833177,-0.00933141860422533,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126028980439069,0,0,0,0,0,0,0,0,0,0,0,0,0.13925842129935,0,0,0.0502850142305018,0,0,0,0,0,0.0104016977796147,0,0,0,0,0,0.120310270121517,0,0,0.0935910149511749,0.0552382311387853,0.0345733378131141,0.131323335557859,0,0,0,-0.027904310941499,0.00181463080392622,0.0114700855863661,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0538343003524237,0,0.107651608662463,0,0,0.166885411521152,0,0,0,0,0,0,0.486772644729133,0,0,0.0371677721871805,0,0,0,0,0,0,-0.0262057563314998,0.388119359635968,0,0.0198094418744748,0,0,0,0,0,0,0,0,0.063554857719745,0,0,0,0,0,0,0,0,-0.210026950592619,0,0,0,0.0687703552795479,-0.0148007326341476,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.190246934193807,0,0,0.107409733964817,0,0,0,0,0,0.0358399625876149,0,0.0155520765817863,0,0,0,0,0,0,0,0.178427742440678,0,0,0,0.29381790664894,0,0.314755385174861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264244179152223,0,0.366379617775408,0,0,0,0,0,-0.0431202666135992,-0.0335493722998938,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.115662318195421,0.306716951366336,0,0,0,0,0,0,0,0,-0.0226367984149203,0,0,-0.0544551509797576,-0.0259106784985245,0,0,0,0,0,0,0,0,0,0,0.169506349889658,0,0,0,0,0,0,0,0,0,0,0,0.115454990937476,0.178413798566869,0,-0.0465350675476618,0,0,0,0,0,-0.0296594360101858,0.0283272781906824,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752304810719275,0,0.0384948675837696,0,0,0,0,0,0,0,0,0,0.0778081684794623,0,0,-6.93889390390723e-18,0,0.148830362487836,0,0,0,0,0,0,0.157626505025932,0,0,0,0,0,0,0.385864999761698,0,0,0,0,0,0,0.0392442532965254,0.0130603431681857,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.076044716767597,0,0,0,0.0200918731436592,0,0,0,0,0,0,0,0,0,0,0,0.0395629972840456,0,0,0,0,0,-0.0124563766562334,0.0336493905898082,0,0.0579036687777277,0,0,0,0,0,0,0,0,0.0763776552264015,0.193342348935784,0,0,0,0,0,0,0.0125385382221962,0.00781124803302611,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0254228132000729,0.0077041497877199,0,0,0,0.376329956678426,0.0656679372530223,0,-0.00273264683744376,0,0,0,0,0,0,0.126130458918052,0,0,0,0,0,0,0,0,0,0.105874963648652,0,0,-0.0283549901715175,0,0.0117035332115485,0,0,0,0.0292316604889117,0,0,0,0,-0.00769776282487671,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.141413282121888,0,0,0.0958703348765884,0.0982172413176575,0,0.00949591008629407,0,0.0635039731583728,0,0.210420344631323,0,0.0489496139410537,0,0,0,0,0,0.0764383710186085,0,0,0,0,0,0,0.00699363389739683,0,0,0,0,0,0,0,0,0,0,0.0211243176626106,0,0,0,0,0,0.0164335881366772,-0.00725513107014447,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.133983858661495,0,0,0.148110489742621,0,0,0,0.116578162434967,0,0,0,0,0.022267191909589,0,0,0,0.047664171814254,0,0,0.100693808264464,0,0,0,0,0,0.00678922547620898,0,0,0.0732939162688871,0,0,0.00976783569172406,0,0,0,0,0,0,0,0,0,0,0.0156814675321132,0.0204624950737151,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226223944307532,0.0546700601138661,0.0112626355207355,0.259732658668652,0,0,0.0713824306837084,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.216862351078684,0,0,0,0,0,0,0,0.0408688748159378,0.180919239655292,0,0,0,0,-0.00294312880097434,0.00194127061255158,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.279845231058603,0,0,0,0,0,0,0.0900192337710216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159580774475907,0,0.107427120805827,-0.232212827252407,0,0.0403407276265861,0,0,0,0,0,0,0,0,0,0,0,0.163139356086067,0,0,0.0138881240837019,0,0,0,0,0.00566552422219985,0.0132073172861259,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101997538564504,0,0,0,0,0.0981123880723089,0,0,0,0,0,0,-0.124610747748314,0,0,0,0.124941771322413,0.201737087238276,0,0,0,0,0,0,0,0,0,0,0,0.0685495303507531,0.302793971400294,0.0755647667969076,0.279160394667731,0,0,0,0,-0.10554964556503,0,0.00167972129912402,0,0,0,0,0,0
X600378.SH,0,0,0,-0.0412828502415241,0,0,0,0,0,0,0,-0.297323043535352,0,0,0,-0.131241097750387,0,0.206361665498499,0,0,0,0,0.153104576960825,0,0,-0.177123897981184,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492234576135814,0.28345219308665,0,0,0,0,-0.0107152559678629,0,0,0,0,0.0270938492525737,0,-0.0484470796860804,0,0,0,0,0
X300037.SZ,0,-0.1203231872919,0,0,-0.00830968961134379,0,0.0607212535685111,0.202457316322942,0,0,0,0,0,0,0,0.189322432616502,0,0,0,0,0,0,0,0,0,0,0,0,0.00662422632848737,-0.149954645966988,0,0,0,0.406990300976238,0.23343186464396,0,0,0,0,0,0.360785704253678,0,0,0,0.0761392859726979,0,0,0,0,0,0,-0.0533869435725393,0.0208115796599197,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0.0526264692266374,0,0,0,0,-0.0221636965646284,0,0,0,0,0,0,0.0415365955759135,0,0,0,0,0,0.203463428724578,0,0,0,0.295864805016668,0.205744375072055,0.0903806683043007,0,0,0,0,0,0,0.31573128635592,0,0.195564896888845,0,0,0,0,0,0,0,0.00353722226666103,0.0525763228971564,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.233514496537156,0.0900947161662985,0,0,0,0,0,0,0,0,0,0,0,0.20014512829768,0,0,0,0,0,0,0,-0.070450025796277,0.066075925374709,0,0,0,0,0.0341274307033924,0.136192567164064,0,0.0339042160176198,0,0,0,0,0,0,0,0,0,0.240867278336532,0,0,0,0,0,0,0.00370722600629036,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.391368564384466,0,0.0535306836731515,-0.0638100645541399,0,-0.367240915964062,0.130024241380569,0,0,0,0,0,0,0,0,0,0.00111485527098086,0,0.260262426149559,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0720467946156213,0,0,0,0,0,0,0.0158344360742261,-0.0140206759232814,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449619659601117,0,0,0,0,0,0,0,0,0.0386697144731853,0,0,0.0135446644186247,0,0,0.0214324011047815,0,0,0,0.0896790180264774,0,0,0.0803297503667249,0,0.0423231812484451,0,0,0.00998013364174182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0150238841000524,2.16840434497101e-19,-3.46944695195361e-18,0,0,0.336222865289198,0.175995692735334,0,0,0,0,0,0.0445485061022416,0,0,0,0.0782443203628243,0,0,0,0,0,0,0,-0.00814407997110478,0.0266658560601616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119085139649162,0.0186664472852923,-0.00715979445187179,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10009754186189,0.310024888127763,0,0,0,0,0,0,0,0,0,0,0.0698089239266015,0.112275190767223,0,0,0,0,0,0,0,0,0.00450747883369021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131061838868224,8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444574810285903,-0.166651050549128,-0.182385667515737,0,0,0,0,0,0,0,0,0,0,0,0.0316491717426184,-0.330563877041238,0,0,0,0,0,0,0,0,0,0,-0.268978574441612,0,0,0,0,0.0727177759447493,0,0,0.222568627919035,0,0,-0.00522763202449685,-0.128993579890848,0,0,0,0,0,0
Slope,0,0,0,0,0,0,1.36085515234504,0,0,0,0,0,0,0.487908181186332,0,0,0,0,0,0,0,0,0,-0.841377961681277,0,-1.958681774995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101650331105398,0.80812615420921,0,-0.281809555277947,0.271614861420202,0,0,0,0.19414822839694,0,0,0,0,0,0,0,0,0,0
TED,0,-0.211745726366827,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.649321655951412,-0.176255365876744,0,0,0,0,0,0,-0.25297041269834,-0.111727794669764,0,0,0,0,-0.120020751228898,0,0,0,0,-0.454796889528506,0.279746684162381,-0.548484734235719,0,0.936458439163724,-0.337456053671937,0,0,0,0,-1.58795908442767,0.00124450660089857,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.138458160053125,0,0,-0.0925275018881196,0,0,0,0,0,-0.0452456705697491,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470199237733187,0,0.0170644097550825,0,-0.0245037997838181,-0.030352847597183,0,0,0,0,0,0,0,0,0,0,-0.0651274441856249,0,0,0,0.106035877405611,0,0,0,0,0.0932585266481161,0.0309539337309514,-0.000724655341639127,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0208103460540377,0,-0.00817229244537712,0.00345315081930892,0,-0.0258476891460982,0,0,0,0,0,0,0,0,0,0,0,0.104149925653761,0,0,0,0,0.161499955390433,0,0,0,0,0,0,0,0,-0.000141660081006401,0,0.00367160285992163,0,-0.0268490267944869,0,0,0,0,0,0.00715701173691675,0.024130715778515,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00244079004653009,0,0,0.00159732452908525,0,0,0,0,0,0,0,0,0,0,0,0,0.00116226106442368,0,0,0,-0.000922379780918014,0.0015235031855319,0,0,0,0,-0.00125740806510732,0,0,0,0,0,0,0,0,0,-0.000479925114563417,0,0,0,0.00133397760955998,-0.00239946893423977,0.00100133405533476,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58853036608951e-05,0,-0.00965639700062766,0,-0.0061171675772933,0,0,0,0,0,0,0,0,-0.000320338638316357,0,0.00326313918240556,0,0,0,0,-0.016436468255595,0.0191673921037387,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417006617575089,0,-0.000755024957124006,0,0,0,0,-0.000560386290059675,0,0,0,0,0,0,0.00285001258387894,0,-0.00153233339954917,-0.00314577967567431,0,0,0,0,-0.00378409981996155,0,0,0,0,0,0,0,-0.00173645506670841,0.00563790333786563,-0.00967120225827684,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00474132338981334,0,0,0,0,0,0,0,0,0,0,0,-0.003068039277145,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477433957264649,0,0,0,0,0,0,0,0,0,0,0,-0.00909077111035283,0,0,0,0,-0.00511372044849053,-0.00204537603550513,0,0,0,0,0.0150107213526134,0,-0.0337128845640944,0,0,0,0,0
