,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X600352.SH,X000792.SZ,X000883.SZ,X600489.SH,X000539.SZ,X002353.SZ,X600547.SH,X000629.SZ,X000027.SZ,X000825.SZ,X000831.SZ,X000630.SZ,X600808.SH,X600578.SH,X600660.SH,X600549.SH,X601699.SH,X000983.SZ,X600008.SH,X600315.SH,X600863.SH,X600307.SH,X600098.SH,X002470.SZ,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.246958229821321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682733968751148,0,0,0,0,0,0.070813714654131,0,0,0,0,0.00155379150839618,0.183356626349114,0.096874628918446,0,0,0,0,0,0,0.0434088840408876,0,-0.072156173047225,0,0,0.048286607695854,0,0,0,0,0,0,-0.0528890167597128,-0.0134592334997252,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0677280097976945,0,0,0.0514259185614021,0.106933124119272,0,0,0,0.0997402285775596,0,0,0,0,0,0,0.231223167575471,0,0,0,0,-0.0088023515865006,0,0,0,0,0,0
X601992.SH,-0.102364271663221,0,0,0,0.197419349860976,0,0,0,0,0,0,0,0,0,0,0,-0.0761650412269136,0,0,0,0,0,0.318992808723587,0,0,0,0,0,0.154235365436314,0.22502881142943,0,0,0,0,-0.211464549353198,0,0,0.0352546395500416,0,0,0.128788608511812,0,0,0,0,0.158559179036816,0.0137654393032707,0,0,0,4.33680868994202e-19,0,-0.0289019379669629,0.0454275410664241,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.126707346457935,0,0,0,0.179474573852789,0,0,0.13769527436159,0,0,0,0,0,0,0,0,0,0.00616765852498588,0,0,0,0,0,0,0,0,0,0.0639478098171778,0,0,0.105473507040564,0,0,0,0,0,0,0,0,0.00397204046938557,0,0,0,0,0.199801940822386,0,0.0238733968691351,0.00562940962537329,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.039779072638931,0,0,0,0,0,0,0.153467525281798,0,0,0,0.0642810683849862,0.0542815745539662,0,0,0,0.128514843809282,0,0,0,0,0,0,0,0.0691898178741998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217939339607435,0,-0.00485081478915115,-0.0462713368686044,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.288856189338597,0,0,0.0444878442996853,0,0,0.0560577633406285,0,0,0,0,0,0,0,0,0.27317744846175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.144593444947458,0,0,0,0,0.126642718798085,0,-0.0106092126172772,-0.00438652677603602,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0685450519940065,0,0,0,0,0,0,0.06303024155444,0,0.171387027945508,0,0.0811246249440612,0,0,0,0,0,0,0,0,0,0,0,0,0.295731241700528,0,0,0,0,0.300427882974395,-0.0511641363829194,0,0,0.0307042938613065,0,0,0,0,0,0,-0.0684962154201036,0,0,0,0,0,0,0.0358281975553254,-0.00363057039058624,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0235201187153242,0,0,0,0,0,-0.120246644853597,0,0,0,0,0,0,0,0,0.043083423333349,0.186265731403806,0,0,0.122770799902666,0.16502551528199,-0.0299764684496564,0,0.0351776580558196,0,0,0,0,0,0,0.145402095135069,0,0.0792389618613602,0,0,0,0,0,0,0,0.00233941274535638,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.166155214937057,0,-0.436756105549348,0,0,0,0,0.0617140527885152,0,0,0,0,0,0,0,0,0,0,0,0,0.0640504412475292,0,0.272020255887558,0,0,-0.0922769575607614,0.199759544453576,0,0,0.14927215978049,0,0.0596039053524385,0,0,0,0,0,0,0,0,0,0,0.00701548623071596,0,0,0,0,0,0
X600489.SH,0,0.00728683823581527,0,0,0,0,0,0,0,0.193153576751139,0.0853775004347565,-0.0712699946664146,0,0,0.336127898820173,0,0,0,0,0,-0.14379768047331,0,0,0,0,0,0,0.0854673129710555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168221911803022,0.0311106972069816,0,0,0.12780091958061,0,-0.0492335881782324,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418459291146861,0,0.0848428080882076,0,0,0,0,0,0,0,0,0.0843295411169227,0.0176479978835039,0,0,0.0342818477405612,0,0,0,0,0,0,0,0,0,0.103297299207303,0,0,0,0,0,0,-0.0388198502330303,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0189242689863022,-0.0137635657048306,0,0,0,0,0,0,0.0713243865165982,0,0,0,0,0,0,0,0.166667750755411,0,0.264991607978032,0.0310629646234597,0,0,0,0,-0.118193683971567,0,0.0793580748547557,0,0,0,-0.0255807024487871,0,0,0.0261814088409468,0,0,0.0808638726160502,0,0,0,0,0.265866926712579,0,0,0.0423122626540692,0,-0.0149072903036966,0.00324759145000959,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.205198099291663,0,0,0,0,0.019924821257803,0,0.0845687549599972,0,0,0.0266761195631929,0,0,0.0624422050475844,0,-0.00313749459228515,0,0,0,0,0.0816027475343077,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0948278462286937,0,0,0,0,0,-0.0487511504937415,0,-2.71050543121376e-20,-0.0147938975267035,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.280599604195492,0,0,0,0,0.0323150373981932,0,0,0,0,0,0,0,0,0,0,0,0.501119446260381,-0.105090262364159,0,0,0,0,0,0.311912196016385,0,0,0,0,0,0,0,0,0,0.0759551053963713,0,0,0.0154623743563297,0,0,0,0.0261651312093228,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364616952214428,0,0.130529949468692,0,0.129850112428268,0,0,0.0639149302162136,0,0,0,0.118736248674437,0,0,0,0.0321686707570897,0,0,0,0.157955107397559,0,0,0,0,0,0,0,0,0,0.0155784454499595,0,0,0,0,0.00721519430142573,-0.0162703876401355,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12867583417729,0,0,-0.0683536613304605,0,0,0,0,0.269946420877427,0,0,0,0,0,0,0,0.270010540493976,0,0.173925205392486,0.0616805118546654,0,0,0,0.0464949917961811,0,0,0,0,0,0.081103216381315,0,0,0,0,0,0,0,0.00776135821762766,0,0.0323657183199578,0.00029968283001296,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0424211324128628,0.0698181017268953,0,0,0.125331587981808,0.0263684395130847,0.0930163587204695,0,0.079371895752667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212520128162,0.0206780575372193,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00800176526543937,0,0,0,0,0,0
X000630.SZ,0.248481375265665,0,0,0,0,0,0,0,0,0,0,0.17572247365998,0,0,0.505600248087748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176345649584715,0,6.66351877049963e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267351264756102,-0.026109240060719,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0346242091578833,0,0,0,0,0,0,0,0,-0.0829409346884092,0.260864902250737,0,0,0.0511945945048624,0,0.0222191912632757,0,0,0,0,0.33535161270063,0,0,0,0.440169494541807,0,0,0,0,0,-0.109435806444241,0,0.284905625529809,-0.22556774260357,0,0,0,0,0,0.0436218397549482,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.121471590238236,0.0537979303795256,0,0,0.0885533703650522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141874780022889,0.0353587125721387,0,0,0.0888624998711975,0,0,0,0,0,0.0687277551694202,0,0.0339685310142174,0,0.0550662768427031,0,0,0,0.212743657669249,0,0,-0.00955952038226165,0,0,0,0,0,0
X600660.SH,0,0,0.0256810039639444,0,0,0,0,-0.125483202149444,0,0,0.0794144203080073,0,0,0,0,0,0.121808679402263,0,0,0.183580062306179,0,0,0.103455001895773,0,0,0,0.094932750953354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173136282956539,0,-0.106065086671079,0,5.72200310149497e-05,0,0,0,0,-0.0212530920866521,-0.00720169858782243,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0813704356492259,0,0,0,0,0,0.0784409245083073,0,0,0,0,0,0,0.022458366179116,0,0,0,0.0748256574572895,0,0,0,0,0,0,0,0,0.111074476655365,0,0,0.00542425790833307,0,0,0,0,0,0.0628519877686444,0,0,0,0.094851873361221,0,0.111361937213575,0,0,0,-0.00680995571413067,0,0,0,0,0,0,0
X601699.SH,0.0217241300247368,0,0,0,0,0,0.124369104424843,0,0,0,0,0.126229184449421,0,0,0,0,0,0.0192330074621245,0,0,0,0,0,0,0,0,0,0,0,0,0.0902100921644358,0.0171318370734511,0,0,0,0,0,0,0,0,0.117463753821035,0,0,0,0,0,0,0.23642567182766,0,0,0,-0.036909412716366,-0.00541227420232371,0,0,0,0,0,0
X000983.SZ,0,0,0.108202167784205,0,0,0.0578913604502648,0.0757594251377823,0,0,0.0331008661289527,0,0.00255449985155362,0.0104625069841361,0,0,0,0,0,0,0.00163112156025892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339056070854413,0.0644967983101496,0,0,0.369965307866774,0,0,0,0,0,0,0,0.061770560688026,0.189075282059656,0,0,-0.00280071786239919,0,0,0,0,0,0,0
X600008.SH,0,0,0.1169126661007,0,0,0,0,0,0,0,0,0.157082443551924,0,0,0,0,0,0,0,0.023574081849361,0,0.299871372515997,0,0,0,0,-0.119551596076393,0,0.172584198088833,0,0,0.0707920319304104,0,0,0,0.000123439381397217,0.126847422240489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025753613443245,0,0,0,0,0,0,0
X600315.SH,-0.00691482140784305,0,0,0,0,0,0,0,0,0,0,0,0.20114812617313,0,0,0,0,0,0,0,0,0,0,0,0.105452044573554,0,0,0,0,0.120284952507756,0,-0.0202382963797029,-0.216552284926681,0,0,-0.154048195324271,-0.07169872638165,0.186643699562209,0,0,0,0.254988475213665,0,0,0,0,0,0,0,0,0,0,0.0169171017472739,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,6.93889390390723e-18,0.420768747725496,0,0,0.186083497480743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815787624015231,0,0,0.00871174590200282,-0.0435576807592798,0,0,0.0520444894033844,0.0663769425274014,0.171531425064807,0,-4.33680868994202e-19,0.229254751420324,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0797487645385071,0,0,-0.00593841077462453,0,0,0,0,0,0
X600307.SH,-0.00426099229911356,0,0,0,0,0,0,0,0,0,0,0,0.050563605575787,0,0,0,0,0,0,0.099695194177879,0.196369770453466,0,0.251321442290481,0,0,0,0,0,0,0,0.0364966413898916,0,0.125937622530256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185843167246307,0,0,0.0204966631747675,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,-0.0159792938854322,0,0,0,0,0,0,0,-0.0616529462455227,0,0,0,0,0,0,0,0,0,0,0,0,0.256589918840121,0,0,0.238854429607588,0.152593226307252,0,0,0,0,0,0.0326056557274519,0,0,0,0,0,0,0,0,0,0,0.0367299798712803,0,0,-0.0306003650149112,0,0,0,0,0,0
X002470.SZ,-0.028036319322166,0,0,0,0,0,0,0,0,0,0,0,0.106496425482205,0,0,0,0,0,0,0.0209080509510987,0,0,0,0,0,0,0.209960442218206,0,0.0366942818623194,0,0,0,0,0,0,0.0906325972328112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275340392725229,-0.0286044506439653,0,0,0,0,0,0
X000937.SZ,0.00439233819466333,0.166963403925918,0,0.00580321722772549,0,0.0414362923418714,0,0,0,0,0,0,0,0,0.116673611957884,0,0,0,0.0302863586305399,0,0,0,0.0798990971508818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247140910588469,0.239433653028713,0,0,0,0,0,0,0,0,0,0,-0.0157661607199702,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0497697433850429,0,0,0,0,0.110618139898574,0,0,0,0,0,0,0,0,0,0,0,0.0454018324894557,0,0,0.0221678865414791,0,0,0,0,0,0,0,0,0,0,0,0,0.371342981398208,0.216094972961295,0,0.079526408830771,0.0961318875429735,0.0153777849126614,0,0,0,0,0,0,0.00382804315121077,-0.0134975633303186,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218587465688727,0,0,0.285899811566737,0.03957270105925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184870344226737,-0.0180197648407784,0,0.182505974230109,0.041185084534239,0,0,0,0,0,0.0598141624288743,0.00594269329061197,0.103122462596968,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0503468211872036,0,0,0,0,0.0640110991295672,0,0,0,0,0,0.0670984557284473,0,0.17137030036065,0,0,-0.122782425458211,0,0,0,0,-0.167119868078151,0,0,-0.0597441168595559,0.0471405792975703,0.00968765197039032,0,0,0,0,0.0114257649253779,0,0,0,0,0,0,0.00295811295723133,0,0,0,0,0,0,0,0.0376818333714266,0.00767131932665086,-0.0551742589053789,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0954270976112288,-0.584309298042211,0,0,0,0,0,0,-0.236105300809454,0,0,0,0.215935426470403,0,0,0,0.402419306468629,0,0,0,0,0,0,-0.326438774148121,0,0,0,0,0,0,0,0,0,0,0.809975875136865,-0.0580229282301045,0,0,0,-0.19101369121918,0,0,0,0,0,-0.139952398291542,0,0,0,1.20400444475629,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.470848499965804,0,0,0,-1.304918197028,0,0,0,-0.476804257079916,0,0,0,0.406391483071844,-0.201174318421238,0,0,0,0,0,0,0,0,0,0,0,0,-0.499983674127788,0,0,0,0,-0.36676042835139,0,0,0,-0.104381151360135,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0.0223513913131003,0,0,0,0,0,0,0,0,0,-0.0098838887850815,0,0,0,-0.409417523213956,0,0,0,0,0,0,0,0,0,0,0.174881214446042,0,0,0,0,0,0,0,0,0.10934745322305,0.0935165907846441,0,-0.208644573949935,0,0,0,-0.070852173078157,0,0,0,0,0,0,0.0419617530769805,0,0,-0.015858965841721,0,0,0,0,0,0
MKreturn,0.0229582059859844,0,0,0,0,0,0,0,0,0,0,0.182258913160737,-0.0225992807686998,0,0,0,0,0,0,0,0,-0.0585376252528037,0,0,0,0,0,-0.116047170394879,-0.143347838055819,0,0,0,0,0,0,0,0,-0.029186921864037,0,0,0,0,0,0,0,0,0,0,0,0,-0.179257644871407,0.0249141171840806,0,-0.271506918546866,0,0,0,0,0
MKvol,0,0,0,0.00551596727923902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262467415916436,0,0,0,0,0,0,-0.00118633396937965,0,0,0,0,0,-0.00458831764349224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104815309123148,0,0,0,-0.019912412101933,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.075245670101404,0,0,0,0,0,0,0,0,0,0.0128613797243413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490058112846581,0,0,0,0,0,0,0,-0.10350974885525,0,0,-0.0212589016413793,0,0,0,0,0,0,0,0,0,0.107080933249254,0.0363634692494603,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290438596606455,0,0,0,0,0,0.00131710278961796,0,0,0,0.00163373312107588,0,0,0,0,0,0,0,0.00639038880855448,0,0,0,-0.00341453471739949,0,-0.00898871992546029,0,-0.000603155433285375,0.00569810319680672,0,0,0,-0.0242316631337842,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118857973699586,0,0,0,0,0,0
