,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X600886.SH,X002271.SZ,X601898.SH,X600010.SH,X000792.SZ,X601600.SH,X600801.SH,X600660.SH,X600362.SH,X600188.SH,X600688.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X600489.SH,X600176.SH,X000723.SZ,X000401.SZ,X000898.SZ,X600426.SH,X601158.SH,X600219.SH,X600516.SH,X000553.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X002353.SZ,X600583.SH,X000027.SZ,X600126.SH,X000630.SZ,X600612.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.230194331056101,0,0,0,0,0,0,0,0,0,0,0.1588871157756,0,0,0,0,0,0,0,0.0820729159157046,0,0,0,0,0.117243851597288,0,0,0.0341709736964032,0.0301756974994737,0.109754652288807,0,0,0,0,0,0,0,0,0,0,0.144672369309191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.295820716208263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179331929869461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895293555720555,0,0,0,0.00295361348985243,0,0,0,0,0.108715850729955,0,0,0.0179055820675702,0.00419911153147125,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.132673135825682,0,0.366136027995705,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0806945425465422,0,0,0,0,0,0,0,0.0833702929430351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245572926383219,0.0336866060904876,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0704513844653434,0,0,0,0.0862626612811032,0,0,0,0,0,0.416808101119319,0,0.0667010238453799,0,0,0.0635301830960174,0,0,0,0,0,0,0,0.0276087841527109,0,0,0,0.123163608481934,0,0,0,0,0,0,0,0,0,0,-0.00683277896063387,0,-0.0228607592022319,0,0,0,0,0.0134309781560621,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0109653484161804,0,0,0,0,0,0,0,0,0.227439943440267,0,-0.022385059971032,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.269729388446954,0,0,0,0.0826381420822221,0,0,0.108523607618101,0,0,0,0,0,0,0,0.000581736433395943,0,0,0.0276792344499724,0,0,0.011355366413156,0,0,0,-0.153722699074236,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285734998858137,0,0,0,0,0,0.137103286626654,0.00564376584283063,0,0,0,0,0,0,0,0,0.815265869933838,0,0,0,0,-0.0679449342581197,0,-0.0314665259322209,0,0.014281149153243,0,0,0,0,-0.0178038063432311,0,0,0,0.256209798091869,0,0,0.0499769596352,0.0112463430047899,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.016093724996853,0.0527603417735146,0,0,0,0,0,0,0,0.0467596987949882,0.146545576911424,0.315686552247993,0.00611280453704096,0.0126772770556456,0.0262546125288298,0,0,0,0,0,0,0,0.0126672475379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689328248599673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176367555345438,0,0,0,0,0,0,0,0,0.010078831824171,0,0,0,0,0.289044720298822,-0.0129622176862494,0,0.243230618334461,0,0.146589140699056,0,0,0,0,0,0,0,0,0,0,0,0,0.140558433863224,0,0,0.115736214327429,-0.234262027547799,-0.00764072932081509,0.00331513649580845,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0893384578521774,0,0,-1.73472347597681e-18,0,0,0,0,0,0.695370098594839,0,0,-0.0423319875319677,0,0,0.0571393880035115,0,0,0,0,0,0,0.156215900970839,0,0,0,0,0,0,0,0,0,0,0,-0.0336358667596064,0.0111095452299106,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302546214808525,0,0,0.324338034223984,0,0,-0.146598516637947,0.060851129156543,0,0,0,0,0,0,0,0.0596076240335553,0,0,0.142241519109103,0,0,0,0,0,0,0,0,0,0,0.219583313118115,0.353993112646992,0,0,0,0,0,0,0,0.0285370295661302,-0.164041884137242,0,0,0,0,0
X600886.SH,0,0,0,0.0266184619303918,0.343072112968654,-0.0564049738208619,0,0,0,-0.0105984549974901,0,0,0,0,0.0374397061051718,0,0,0,0.123044799566192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.118677175016273,0,0,0,0,0,-0.033618265866443,0,0,0,0,0.010852933155876,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118358139139125,0,0,0,-0.145762463077868,0.0515041533918142,0,0,0,0,0,0,0,-0.0206487723094069,0.0989854040977085,0,0.0750898258516455,0,0,0,0,0,0,-0.0753985946425038,0,0.170729609212943,0,0,0.306330851192334,0,0.0703630927015503,0,0,0,0,0.0686232735925645,0.0233246522848967,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270676629558553,0,0.0211440211309672,0,-6.93889390390723e-18,0,0.171803691475576,0,0.0967774452360213,0,0,0,0,0,0,0,0,0,0,0,0,0.0247122521671738,0,0,0,0.0412224235123586,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0440144319210712,0,0,0,0,0,0,0,0,0,0.00178696664723548,0,0,0,0,0,0.0733539993976743,0,0,0.114660620082147,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0890728641180026,0,0,0.13729127104512,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00468667839721073,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0831960412429035,0,0,0,0.13433832977842,0,-0.162291600410293,0,0,0,0,0,0,0,0.144997795547158,0,0,0,0,0,0,0,0,0,0,0.0660936718258041,0.248259687202471,0,0,0.0140703651346716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11937510921442,-0.0276395647350316,-0.0413309556556142,0.242996551065364,0,0,-0.0498525623364226,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0186321387690357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715411175560392,0.0862400557547277,0.207494610018221,0,0.00211959433278866,0,0,0,0,0,0,0,0,0,0,0.142938996564793,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.528460857532869,0,0,0,0,0,0,0,0.0658003107272911,0,0,0,0,0,0,0,0.0618025745864725,0,0,0,0,0,0,0,0,0,0,0,0,0.0554232668667591,0.315880481289697,0,0,0,0,0,0,0,0,0,0,0.0464273822435916,0,0,0,0,0,0,0,-0.00123609684262299,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.239224496723353,0,0,0,0,0,0,0,0,0,0,0.131062648625853,0.150273709027889,0,0,0,0,0,0,0,0,0,0,0.0514056512844913,0,0,0.0954556691669705,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0451956805060603,0.0110275335586806,0,0,0,0,0,0
X600362.SH,0,0,0.137081829219603,0.0636391723506974,0,0,0,0,0,0.0390051909322717,0.182629497466929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134982741920988,0.0903666058113615,0.00429881055953764,0,0,0,0,0,0,0,0.0932629404749689,0,0,0,0,0,0,0,0,0,0.47596869438405,0,0,0.176038894214475,0,0.00312294593882208,0,0,0,-4.33680868994202e-19,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0871041081834522,0,0,0.0814283821281725,0.0374258074907061,0,0,0,0,0,0,0.274342389165905,0,0,0,0,0.0931120380576613,0.0321453351969906,0,0,0,0.119088674580964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,4.97507567154051e-05,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.00279345822685241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32344735940145,0,0,0,0,0,0.101950614009171,0.185140891457276,0,0.010445299016231,0,0,0,0,0,0,0,0,0,0,0,0.0576876998326535,0,0,0,0,0,0,0.0893830178005801,0.0493831243653453,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0714927721012426,0,0,0,0.361454378793679,0,0,0,0,0.176375950815883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243066189482999,0,0,0,0,0,0,0,0,0,0.156105345900377,0,0.00390613871331515,0.024231998161416,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.00460914152534567,0,0,0,0,0,0,0,0,0,0.0503871283750476,0,0,0,0,0,0,0,0,0,0,0,0,0.0075688708157808,0,0,0,0,0.155626793046607,0,0,0.116438960063181,0,0,0,0,0,0,0,0,0,0,0.013008745263882,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0236295550122247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139159483448205,0.00322691056466349,0,0,0,0.297562621353282,0.0926771900623489,0,0,0,0.0564869942759631,0,0.0368833056772052,1.73472347597681e-18,0.126787193571519,0,0,0,0,0.17253920884821,0,0,0,0,0,0,0,0.0306150117492722,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.00598278242963968,0,0,0,0,0,0,0,0,0,0,0.0212251256606406,0,0,0.144078587013921,0,0.0565907351667856,0,0.148204295234366,0.126944011785614,0.0128912184205015,0,0,0,0.0163826706263751,0,0,0,0,0.140169310084924,0,0,0,0,0,0,0,0.0206937624998346,0,0.0642264928227961,0,0,0.00546685976440864,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261167469288685,0.0221484389372517,0,0,0.0331265859092166,0,0,0,0.00416045592237211,0,0,0,0,0.109759180663,0,0,0,0,0.266577839230159,0,0,0,0,0,0.0044636188324834,0.0175442648200132,0,0,0,0.0797593979940926,0,0,0,0.0822674261210974,0,0,0.0123019682228182,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.146753806634707,0,0.235106078888045,0.00495419035922076,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.120871003153529,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0445087285388652,0,0,0,0,0,0,0,0,0,0,0.00493930263464558,0,0,0,0,0,0,0,0,0,0,0,0.00969942132202073,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0158444268422332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166172470447051,0,0,0,0,0,0.067125240688628,0,0,6.93889390390723e-18,0,0,0,0,0,0.150635982926066,0.132250554415203,0.208093053260881,0,0,0,0.111126948442852,0,0,0,0,0,0,0.00733409055172133,-0.0165806763530132,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.156611810009627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145533145290758,0,0,0,0,0,0.0289374409528666,0,0,0,0,0,0,0,0.12751490368004,0,0.0578836827765706,0.226215279497638,0,0,0,0,0,0.0677954567432542,0,0,0,0,0.00760158873670096,0.0426703282594079,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.102908717666257,0.0250058142067628,0,0.206949721153231,0,0.260029304881498,0,0,0,0,0,0,0,0.337352186833721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616566210459204,0,0,0,0,0,0,0,0.120642310244087,0.159316842904881,0,0,0,0,0,0,-0.137224328423492,-0.00498211154743033,0,0,0,0,0,0
X600489.SH,0.0379468515815465,0,0,0,0,0.517230267820313,0,0.015050292320138,0,0.0469799630375236,0,0,0,0,0,0,0,0,0,0,0.0859851037426876,0,0,0,0,0,0,0,0,0.0120304780126953,0,0,0.105964044752182,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0369666638747395,0,0,0,0.0652535959398445,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.288995016487206,0,0,0.0666606524498529,0,0,0,0.0307256723816886,0,0,0,0,0.116338219281415,0,0,0,0,0,0,0.120162184536609,0,0,0,0,0,0.0189961713343999,0,0,0,0,0,0.185996228349417,0,0,0,0,0,0,0,0.0222889385329377,0,0,0,0,0,0,0,0,0.0137249045954411,0,0,0,0,0,0
