,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600362.SH,X601600.SH,X600547.SH,X600010.SH,X600111.SH,X002466.SZ,X000786.SZ,X600188.SH,X000301.SZ,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X000932.SZ,X600219.SH,X601991.SH,X600803.SH,X600801.SH,X600795.SH,X000807.SZ,X000898.SZ,X600489.SH,X000027.SZ,X600352.SH,X000825.SZ,X600688.SH,X600157.SH,X600315.SH,X600516.SH,X601168.SH,X600808.SH,X002353.SZ,X600027.SH,X601699.SH,X000723.SZ,X000959.SZ,X600486.SH,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.345003259090247,0,0,0,0,0,0,0,0,0,0.0131166744384328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439821577975824,0,0,0,-0.000182098550229607,0,0,0,0.0508774967479971,0,0,0,0,0,0,0.0307172226257626,0,0,0,0,0,0,0,0,0
X600028.SH,0.513376134828562,0,0,0,0,0,0,0,0,0.0633384571233937,0,0,0.0149193964993796,0,0,0,0,0,0,0,0,0,0.131092240446548,0,0,0,-0.0118481538057897,0,0,0,0.113997975160355,0.08571188519034,0,0,0,0.00616785503077779,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00451486815527792,0,0,0,0,0.00704013878093157,0,0
X601088.SH,0,0,0,0,0,0,0.0354274513705009,0,0,0.0234504682599626,0,0,0,0,0,0,0,0,0.0697841357836176,0.0666974292798607,0,0,0,0,0,0.0421012005963211,0,0,0,0,0.0742539967306847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125059882762299,0,0,0,0,0,-0.00605496965681819,0,0,0,0.0129413197718883,0,0
X600309.SH,0,0,0,0,0,0,0.100887463757864,0,0,0,0,0.185248179177374,0,0,-0.0585562601532472,0.167219081583035,0,0.18123197553588,0,0,0,-0.106863966952277,0.0936268554875997,0.0488179028104666,0,0,0,0,0,0,0,-0.066860284612199,0,0,0,0,0,0,0.135252227449578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481680739644519,0,0,0,-0.00197315491887573,0,0
X600585.SH,0,0,0,0.0161339080723693,0,0,0,0,0,0.0487998707012801,0,0,0,0,0,0,0,0,0.0897917410579281,0,0,0,0.0430501589578374,0,0.057921541298874,0,0,0,0.103721048132218,0,0,0,0,0,0,0,0,0,0,0.0397241729481552,0,0,0,0,0,0,0,0.0191992880766651,0,0,0,0,-0.0168819040681685,0,0,0,-0.021082082383695,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261683006655488,-0.0117449158175493,0,0.0447495016591527,0,0,0,0,0,0,0,0.384346354660241,0,0,0,0,0,0.128199703047176,0.00574227299643208,0,-0.00613610012170045,0,0.24771263348153,0,0,0.0167274410102532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063698270084267,0,0,0,0.00137597280106152,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.16777021779562,0,0,0.0345772344975676,0,0,0.0153929910026243,0.130487032929147,0.566208249615622,0.0232289188227292,0,0.238324300884369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0124512517287069,0,0
X002271.SZ,0,0,0,0,0,-0.0228286927322875,0.0334461570092246,0,0,0,-0.131126716796701,0,0,0,-0.0330140142427161,0,0,0,0,0,0,0,0,0,-0.0960666374111858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587043890055753,0.0686699730732989,0,0,0,0,0,-0.161700692933633,0.214729801963258,0,-0.0529422029940311,0,-0.0129578681088495,0,0,0,0,-0.0341596047305435,0,0
X600660.SH,0,0,0,0,0,0,0.10563005469837,0,0,0,-0.219664603806494,0,0,0,0,0,0.103806309472239,0.105033774634793,0,0,0,0,0,0.0929098905679064,0,0,0,0,0,0,0,0,0,-0.0891293152394805,0,0,0,0,0,0,0,0,-0.0282400475995349,0,0,0,0,0.0987603002527471,0,0,0,-0.0373053874735931,0,0,0,0,-0.0309489987197812,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.408966950444205,0,-0.0923722919256129,0.334880695602337,0,0,0.16982373262767,0,0,0,0,0,0.0583059578974782,-0.0162377221817241,0,0,-0.117499921091136,0,0,0.388587341138587,0,0,0,-0.0695921291726806,0,0,0.0955132782141205,0,0.0958856325340663,0,0.0676728219699797,0,0,0,0,0,0,0,0,0.104770344893435,0,0,0,0,-0.0965674571332591,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.185481568925031,0,0,0,0,0,0.104564705462791,0,0.116561383730446,0,0,0,0,0,0,0,0,0.12242708461724,0,0,0.0141999663211126,0,0.120897214697338,0,0,0,0,0.0515617359875777,0,0.159824864149044,0,0,0,0,0,0,0,0,0,0.253194393027359,0,0,-0.100298229329544,0,0.0624089439940646,0,0,0,0.019563242992162,0,0
X600362.SH,0,0,0,0,0,0,0.134633113400308,0,0,-0.0120408765537888,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271507319270961,0,0,0,0,0.32991389963844,0,0,0,0,0,0,0,0,0.588550802218289,0,-0.0652580151468843,0,0,0,0,-0.0466485829129345,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0182612736833455,0,0,0.0679787151719402,0,0,0,0.175589458487263,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0685203642802818,0,0,0,0,0.345274933446151,0,0,-0.0189975283838352,0,0.056974365376261,0,0,0,0,0,0.00328697177476863,0,0,0,0,0,0,0,0.0320508568842483,0,0,0,0,0,0,-0.0167468367075562,0,0
X600547.SH,0,0,0,-0.0246768677266866,0,-1.73472347597681e-18,0,0,0,0,0,0.0706498167454442,0,0,0.100840522604517,0.0915634650971615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163748606089256,0,0.155840143874091,0,0,0.0107373379078315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248930834397116,0,0,0,-0.00380487607108358,0,0
X600010.SH,0,0,0,0,0,0,0.160621635104432,0,0.03244935272016,0,0,0,0,0.162855499398029,0,0,0,0,0.0193429384526572,0.0570882523112706,0,0,0,0,0,0,0,0,0,0,0,0.024215866295706,0,0,0,0,0,0,0,-0.0780034780660565,0,0,0,0,0,0.130027782870269,0.171687329889548,0.0424151351268898,0,0,0,-0.0333533051879414,0,0,0,0,-0.0202262867567991,0,0
X600111.SH,0,0,0,0.304799091122632,0,0,0.0934054580533517,0,0.0478144790329874,0.229527991158995,0,0,0,0,0.557239497360397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278603969091836,0,0,0,0,-0.023466042392014,0,0,-0.115059734774093,0.108662687132694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404740230559094,0,0
X002466.SZ,0,0,0,0,0,0,0.719523369272304,0,0,0,0,0,0,0,0,0,0,0,-0.200595098159646,0,0,0,0,0,0,0,0,0,0,0,0.0186351496001771,0,0,0,0,0,0,0,0,0,0,0.0248121279248265,0,0,0,0.174255488591178,0,0,0,0.118180155093447,0,0.0819729369802606,0,0,0,0,0.023059285838957,0,0
X000786.SZ,0,0,0,0.381388425629246,0,0,0,0,0,-0.0693270699446835,0,0,0,0,0,0,0,0,0.0450034264756238,0,0,0,-0.0421724298502904,0.0840871266654448,0.177374314515302,0,0,0.181803725330182,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0277705058830997,0,0,0,-0.277046144496772,0,-0.0520007110692334,0,0,0,-0.0403585468019533,0,0,0,-0.0525944038033544,0,0
X600188.SH,0,0,0,0,0,0,-0.12163304531194,0,0,0,0.559716513123791,0,0.0191045274696424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379238300330749,0,0,0,0,0,0,0,0,0.088695178259433,0,0,0,0,0.434821953455225,0,0,0,0,0,0,-0.0553140277164891,0,0,0,0,0.0408173817820479,0,0
X000301.SZ,0,0,0,0.151774283015274,0,0,0.112155932053205,0,0,0,0,0.0523383316238334,0,0,0,0.152062762469989,0,0,0,0,0,0,0,0.153309261682286,0,0,0,0.282762059970852,0,0,0,0,0,-0.139527352812086,0,0,0,0,-0.0381996479706898,0,0.064351572410862,0,0,0,0,0,0,0,0,0,0,0.0125392769239903,0,0,0,0,-0.0367964233831494,0,0
X600886.SH,0,0,0,0,0,0,-0.0197659236711316,0,0,0,0.00731486027952724,0,0,0,0.0390323603599783,0.0304910391685197,0,0,0,0,0,0,0,0,0.042757509302565,0,0,0,0,0,0.103752751525304,0,0,0.161148707036291,0,0.0854459697377749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00519485293820574,0,0
X600011.SH,0,0,0,-0.0610730664787474,0,0,0,0,0,0,-0.0300208889870992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271417959813527,0,0,0.112006398668664,0.0411602351388553,0,0,0.0269327784079345,0,0,0,0,0,0.0762485200395306,0,0,0,0.00208890860330705,0,0,0.0478130101350207,0,0,0,0,-0.00934074210290304,0,0,0,0,-0.00655043436632328,0,0
X600426.SH,0,0,0,0.18537050792274,0,0,0.1240572422662,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.235630997806352,0,0,0,0.0588591934592162,0,0.00695399485172664,-0.337930655002999,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076018365302714,0,0,0,0,-0.0181713838886904,0,0
X600176.SH,0,0,0,0,0,0,0.133855817922838,0,0.214171226637171,0.0745399183377078,0,0.0426998150431719,0,0,0,0,0.0325578515052905,0,0,0,0,0,0.187706744662492,0,0.155814456259543,0,0,0,0,0,0.0173163666506116,0,0,-0.21777768193469,0,0,0,0,0,0,0,0,0.102816902309478,0,0,0.0341373347438616,0,0.0216184146522237,0,0,0,-0.0756297640389068,-0.0137626681284034,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0273000081103538,0,0,0,0,0,0.063963240769427,0,0,0,0,0,0,0,0,0,0,0,0,0.0153795693874927,0,0,0.495209995433101,0,0,0.672340720932636,0,0.121741232322769,0,0,0,0,-0.072056165338491,0.115924859310286,0,0,0,0,0,0,0.0223684653232693,0,0,0,0,-0.00382232789003851,0,0,0,0,0.0312091800893788,0,0
X600219.SH,0,0,0,-1.0842021724855e-19,0,0,4.33680868994202e-19,0,0,0,0,0,0.12112228015475,0,0,0,0,-1.73472347597681e-18,-0.0748401224069565,0,0,0,0.274624920274874,0,0,0,0,0,0,0,0.468289352393019,0,0,0,0,0,0,0.0599956232851865,0,0,0,0,0,0,0,0,0,0.0919615123295147,0,0,0,0,-0.034427261211843,0,0,0,-0.0219648047583905,0,0
X601991.SH,0,0,0,0,0,0,-0.00983218770255698,0,-0.16169856120061,0,-0.0611695108142176,0,0,0,0,-0.0478663543527309,0,0,0,0,0,0.304789487163319,0,0,0,0,0,0,0,0,0.115936087295231,0,0,0.216358630973801,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267727045548944,0,0,0,0,0,0,0,0,-0.0222090710010723,0,0
X600803.SH,0,0,0,0,0,0,0.132567280179845,0,0,0,0,0,0,0,0,0,0.0628782383743555,0.217988675244038,0,0.0847020286435108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154646069048598,0,0,0,-0.0378150008441921,0,0
X600801.SH,0,0,0,0,0.268417110950798,0,0,0,0,0.0332921017324456,0,0,0.102918249167312,0,0.0746080656870877,0.0247613250111762,0,0,0,0,0.0525878826342757,0,0,0,0.0629311954538649,0,0,0,0,0,0,0,0,0.038475721182497,0,0,0,0,-0.00590423825497331,0,0,0,0,0,0,-0.0361377332247381,0.0188139196288398,0,0,0,0,0,0,0,0,0,-0.00152189557286539,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0289218940084768,0,0,0,0.0269649970772278,0,0,0,0.0260550436054044,0,0.200503886038277,0,0,0.0711166966766267,0,0,0,0,0,0.0729261818625073,0,0,0,0,0,0,0,0,0,0,0,0,0.262023487732157,0,0,0,0,0,0,0,-0.00604843883337683,0,0,0,0,0.0245154343991451,0,0
