,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X600315.SH,X600490.SH,X600489.SH,X000629.SZ,X000709.SZ,X600547.SH,X000831.SZ,X600352.SH,X000825.SZ,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600549.SH,X600307.SH,X000937.SZ,X002470.SZ,X000027.SZ,X600578.SH,X000960.SZ,X600863.SH,X000959.SZ,X000761.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763458879549406,0.116207699480545,0,0,0,0,0.00774583469711138,0,0.00123239728370789,0.0697055395702593,0,0,0.103933915300687,0,0,0,0,0,0.0153319443177975,0,-0.0294054780715412,0,0.159651774565103,0,0,0,0,0,0,0,0,0,0.0347803292623984,0,0,0,0,0,-0.0283889239809225,0.040897898056242,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0376097714356429,0,0,0,0,0,0,0,0,0.0189833682255596,0,0,0,0.0503887657051321,0,0,0.00259043307198152,0,0,0,-0.0524155813515101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918410699513343,0,0.138355149540015,0.012703671216424,0,0.0720349055603549,-0.0468385280792761,0.0444939334704858,0,0,0.0106633488269128,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.217466821162376,0,-0.323329276189403,0,0,0,0,0,0,0,0,0,0,-0.315553244750514,0,0,0,-0.082226225651808,0,0.00382639052559792,0,0,0.11355295870552,0,0,0,0,0.1583084050243,0,0,0,0,0,0.0547254257214555,0,0,0,0.176192563033165,0,0,0,0,0,0.0410633998060051,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0399994173998576,0,0,0,0.125652783094228,0,0,0,0.0461256045166759,0,0,0,0,0,0,0,0,0,0,0,0.0266684474958348,0,0,0,0,0.0804846138007886,0.0418534218135939,0,0.103371953159355,0,0.336383239852268,0.011784530400801,0,0,0,0.169251980225398,0,0,0.0369417861979355,0,-0.00828982768014613,0.00976266575537908,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.188680388575769,0,0,0.00034968794560433,0,0,0,0,0.158359122686796,0,0,0,0.153523805817072,0,0,0,0,0,0,0,0,0,0,0,0,0.226177746309031,0,0,0,0,0,0.0431651741993115,0,0,0.0981905310194472,-0.114798209427716,0,-0.0342897883412716,0.0548445318050191,0,-0.00237200481051876,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0353906935465348,0,0,0,-0.129638067280578,0,0.116816075618364,0,0,0,0,0.125159433414627,0,0,0.0446558363883868,0,0,0.00107022223856992,0,0,0,0,0,0,0,0,0,0,0.133574454378827,0,0,0,0,0,0,0,0,-0.0522998185883568,0,-0.0609208669142957,0,0,0.0107489631200576,0.00932246854875247,0,0,0,0,0,0
X600027.SH,0,0,0,0.111406505496006,0.37999920094654,0,0,0,0,0.0487146222454046,0,0,0,0.0185325743503903,0,0.0721708067842725,-0.033065179794532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200226614350189,0,0.0326568563514712,0,0,0,0,0,0,0,0,0,0,0,0.0274187059030126,0,0,0,0.0718541841196494,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0232569291348402
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0263457825180213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273664762450134,0,-0.0103385829616055,0,0,0,0,0,0,0,0.127285637826484,-0.0163266377169667,0,0,0.0459473319026094,0,0,0,0.128477328032549,0,0.0232527052783151,-0.0260957329573897,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.301923982279281,0,0,-0.0562413549844416,0,0,0,0,0,-0.220460350197789,0.106093096614001,0,0,0,0,0,-0.106314428250895,-0.0537084569182494,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.42602400051216,0.0395270020139657,0,0,0,0.238794284256327,0,0.0201236970050525,-0.0248327853097548,0,0,0,0,0,0
X601992.SH,0,0,0,0.0710838099660011,0,0,0,0,0,0,0,0,0,0,0.0815662020446084,0,0,0,0,-0.044962651112241,0,0,0,0,0,0,0,0,0.0161923005247097,0,0,0,0,0,0,0,0,0,0.124162327086056,0,0,0.258062606489785,0,0,0,0,0.0291692707852193,0,-0.0371852959083599,0,0,-0.00487211439846744,-0.0257373500350364,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295242573637036,0,0,0,0.0166901135251237,0,0,0,0,0,0.123962438772258,0.0485931131276227,0,0,0,0,0,0,0,0,0.0965292461847253,0.141395675689055,0,0,-0.043452992282671,0.0291035762765399,0,0,0,0.042789806678017,0.0958026850519382,0,0,0.128183444332161,0,-0.02702258212843,0.00875063121487523,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0010783948641239,0,0,0,0,0,0.0841502604549417,0,0,0,0,0.0451986660576547,0,0,0,0.0795104071011057,0,0,0,0,0.0142360994361827,0.061839908705529,0,0,0,0,0,0.00577465578807075,0,0,0,0.0686176419281708,0,0,0,0.0292239562434846,0,0,0.0182168059597935,0.00849765429341853,0,0,0,0,0.0316793427176186,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0272738485718977,0,0,0,0,0,0,0,0,0,0,0,0,0.084760809518862,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00791825004218803,0.0308994735475561,0.0643757694105547,0,0,0,0,0,0,0.0266815615571761,0,0,0,0,0.0570580906452903,0,0.0393811699295132,0,0.0602615304261709,0,0.0307331691427757,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444397624405293,0,0,0,0,0,0,0.59398746113659,0.0622873366287301,0,0,0,0,0,-0.0409492114271489,0,0,0.24592720244701,0,0,0.0638554032037836,0,-0.227159271200354,-0.0288489047675889,0,0,0.0266932648473911,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224212318847873,0.104240128780608,0,0,0,0,0,0,0,0,0,0.0698809816262513,0,0,0,0,0,0,0,0.119382376020077,0.0520440667933801,0,0,0,0.000113996660946038,0,0.18216255978579,0,0,0,0,0.0491469001354543,0,0,0,0,0,0,0.00966900126795808,0,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490024269702774,0,-0.174737160258581,0,0,-0.281863965442124,0,0,0.400808184498588,0,0,0,0,0,0,0.0718646506725525,0,0,0,0,0.0846313740524636,0,0,0,0,0,0,-0.319208518973255,0,0,0,0.126144195098696,0,0,0,-0.0475492909924165,0,0,-0.00254413858829057,0,0,0,0,0,0,0.123954383141849
X600489.SH,0,0,0,0,0,0,0,0,0,0.132730414714896,0,0,0,0,0,0.103274173215361,0.0710478443698239,0,0,0,0,0,0,0,0,0,-0.0285976364800383,0,0.101085962399924,0,0,0,0,0,0,0,0,0.0611676398161628,0,0.207389362833075,-0.0862904740255524,0,0,0,0,0,0,0,0,0.0673145889838979,0,0.00764646790594114,-0.0173856532772734,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173542066432147,0.051293957541942,0.0363577908659057,0,0,0,0.224884992181057,0,0,0,0,0.0350643042561332,0,0,0.0473481842936953,0,0.347394004046775,0,0,0,0.3394426627349,0,0,0,0,0,0,0,0,0,0,0,0.00912697705347676,0,0.14104171124406,0,0.0374629741735472,0,0.104242974546701,-0.0822004752848177,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0259432824740105,0,0,0,0,9.97290939760039e-05,0,0,0,0,0,0,0,0,0,0,0,0.0700323900430381,0,0.237780935033079,0,0,0,0,0.167905575729761,0,0,0,0,0,0,0.174088807171283,0,0,0,0,0.0953984244888582,0,0.215639997294368,-0.0756922234706415,0,0,0.0101715436909951,0.00466827634776452,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0586777936323523,0,0,0,0,0,-0.0242236881771489,0.0211282372055302,0,-0.0597031997351892,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387952810803653,0,0,0,0.00637352067628654,0,0,0,0.0374183481476109,0,0.0169444902401952,0,0,0,0,0,0,-0.0930922603538764,0.00777371263432852,-0.0190508143621242,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.131627846978308,0,0,0,0,0,0,0,0,0,0,0,0.288568528111759,0,0,-0.0281100667733848,0,0.0180802438234364,0,0,0,0.0443008494762122,0.00760769540014664,0,0,0,0,0,0,0,0,0.159468855813298,0,0,0.135674650917097,0.026747393249544,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.064330135428643,-0.181227759776188,-0.0549423496659009,0,0,0,0,0,0,0,0,0,0,0.286281369906261,0.203002676066827,0.0861477722367485,0,0,0,0,0,0,0.16725073356397,0,0,0,0,0,0,-0.00102852553924395,0,0.0628215882438893,0,0.43921347405905,0.032337964483426,0,0,0,0,0,0.066906010228063,-0.0552249551046699,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193692147950251,0.0394152894133115,0,-0.114817841719621,0,0,0,0,0,0,0,0,0,0,0.241838112593852,0,0,0.00763186926382773,0,0,0,0,0,0.0798888293887641,-0.0817535206226535,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0130667359092356,0.0593069868832906,0,0,0,0,0,0,0,0,0,0,0,0.126146451988707,0,0,0,0,0,0,0.0281656220880005,0.0796866553896453,0,0.0176563696283655,0,0,0,0,0,0,0,0,0.0107442880346659,0,0,0,0,0.00777215985033957,0.0957796965972846,0,0,0,0,0,-0.000325904986957484,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0617876345303882,0,0,0.123561260249235,0,0,0,0,0.00786907944759759,0,0.117602643294461,0,0,0.0146183256497159,0.0991246371114968,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.120373897479274,0,0,0,0,0,0,0,0.00713093502854503,0,0.0585831517819254,0,0,0.00040550866842015,0,0,0.00996408222593718,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540458754180047,0.0265746275540439,0,0,0,0,0.0736769189819256,0.0639213052998194,0,0,0,0,0,0,0,0,0,0,0,0.0555639466056174,0,0,0,0.144435880039896,0,0,0,0.475662553758205,0,0,0,0.029977141323838,0.123630468326808,0,0,0,0,0.00393541107477436,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148732485978533,0,0,0,0,0,-0.0910255756186597,0,0,0.0367760411441374,0,0,0.329018793482253,0,0,0,0,0,0.103279588349406,0,0.0357378464327397,0.0115946904928677,0,0,0.0262436592538571,-0.0424636524271238,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.00533635633697648,0,0,0,0,0.111624200575148,0.101376877869205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338195910592651,0.0151386083201028,0,0,0,0.125443271466475,0,0.0847882195302958,0,0.00434048498259217,0,0.0118605412308749,-0.0514465691795606,0,0,0,0.00674688990305748,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.244145310948409,0.010658486966306,0,0,0,-0.0705385331219199,0,-0.0349544504535805,0,0,0,0,0,0,0,0,0,0,0.0972317586304353,0,-8.67361737988404e-19,0,0,0.23847500626396,0,0,0,0,0,0.191373913153376,0,0,-0.0242990203217368,0,0,0,0,-0.0646347352580912,0,0,0,0.123308177304252,0,0.00329746920455776,-0.0106293079522713,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.0107287328339677,0,0,0,0,0.0391744911238298,0,0,0,0,0,0,0,0,0.213954353149621,0,0,-0.113678170244255,0,0,0.582588930649284,0,0,0,0,0,-0.0796969988405211,0,0,0,0,0,0,0,0.0342140326745428,0.0557722708639759,-0.072909360464812,0,0,0,0,0,0.0185170738322272,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228418646969785,0.0514377295117909,0,0,0,0,-0.0264397934300898,0,0.139375948473722,0,0,0,0,0.0168435133124997,0,0,0,0,0,0,-0.00710485491639155,0,0,0.314247429073691,0,0.156644665497878,0,0,0,0,0,0,0,0,0,0.0584315644868555,0,0,0.00649659034238203,-0.0182012474500025,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.207586516071082,0,0,0,0,-0.0349834775901729,0,0,0,0,0,0,0.14388780178702,0,0,0,0.0442773404500052,0,0,0,0,0,0,0.0524459640866081,0.00337504819836892,0.0391437719545712,0,0,0,0,0,0,0.0301170197596804,0,0,0,0,0,0,0,0,0,0,0,0.0613949395979276,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0286715969595492,0,0,0,0,0.039752689715259,0.0234116147871677,0,0,0,0.0572718797783842,0,0.168208954195883,0.211117076732953,0,0,-0.064390811740675,0.00936633278522819,0,0,0,0,0,0,0,0,0,0,0.119729703610661,0,0,0.0774849160752965,0,0,0,0,0.058420548335077,0,0.0836225897747374,0,0.0084357248429496,0,0,-0.0191941604592128,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0320500545836706,0.112418762571485,0,0,0,0,0,0,0,0,0,0.0645355085145096,0,0,0,0.0115923860988418,0.00316369082729419,0,0,0,0,0,0,0.0821598738824892,0.0606785311865558,0,0,0,0,0,0,0.0987611064743932,0,0,0,0,0,0,0,0,0.217097280643242,0,0,0.00126822480024925,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0417282757476205,0,0.230421483177772,0.0856901334739008,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.199067033009062,0,0,0.0117047109493401,0,0,0,0,0,0,0,1.38777878078145e-17,0.176455994143167,0,0,0,0,0.550916138020806,0,0,0,0.157876323603919,0,0,0,-0.0190487728358687,0.00509382319405253,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348175309976828,0.0311810316239815,0,0,0,0,0,0,0.00613395721970463,0,0,0,0,0,0,0.15230714471008,0,0,0,0,0,0,0.0332220133666121,0,0,-0.0216226576376416,0,0,0.0309383595814852,0.0619998538183937,0,0.00934419992010974,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.044492197823616,0,0,0,-0.0664808531116429,0,0,0,0,0,-0.214439342764213,0,0,0,0.157484854158463,0,0,-0.00214937643021758,0,0,0.267282491146553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150841944640335,0,0,0.216796120568462,0,0.0251713880180612,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,-0.148096672268637,0,-0.0221295464403902,0,-0.02461473096129,-0.462619399122933,0,0,0,0,-0.206968444376607,0,0,0,0,0,-0.083418285169531,-0.0621207622751627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233480706456267,0,0,0,0.262559865944665,0.37280914983075,0,0.451171597982777,0,0.0156917230541644,-0.0179703534553236,0,0,0,0,0,0.263433509343045
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230652522741208,0,0.125528273600979,0,0.269637233151566,0,0.278240972918306,0,0.0352851955809939,0,0,0,0,0,0,0,0.0648221826215721,0,-0.128402516223366,0,0.0485642117252101,0,0,0,0,0,0.360097259075789,6.93889390390723e-18,-0.0743291229983502,0,0,0,0.28077753691434,0,0.0551445947246779,0,0,0,-0.0196884834565,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161734579630999,0,-0.0872688358757916,-0.200577554146786,0.0616674894755687,0,0,0,0,0,0,0,0,-0.00348527564288602,0,0,0,0,0,0,0,0,0.0429831927149742,0,0,0,0,0.0345537528149976,0,0.0614347424619646,0,0.0124353284820386,-0.042240911018347,0,0,0,-0.0447794831443257,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689907677854387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514850180658837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294765893553027,0.0359795851439319,0.0612777776117388,0,0,1.04102231858419,0,0,0,-3.2973038612049,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3338868188265,0,0,0,0,-0.111988784623169,0.262575097594674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880454882283147,0,0,0,0,0,0,0,0,0.0602027305915622,0,0,0,0,0,0.532198962341666,0,0,0.567920065860695,0,0,0,0,0,0,1.12627621296168
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351917245910845,0,0,-0.2654959287117,0,0,-0.0395744727387346,0,0,-0.0911375779262106,0.0439989938944262,-0.0709135056805072,0.0658100321106996,0.029554691915216,0,-0.0606214693966476,-0.0349300557369431,0,0,0,0,0,0,0,0,0.253271313543905,0,0,0,0,0,0,0,0,0,0.00627318612458696,-0.0198552017224918,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0335965122201159,0,0,0,-0.0349152266157485,0,0,-0.0757343962556322,0.0423785884596758,-0.160842728627279,0.0839775963282071,0,0,0,0,0,0,0,0,0,0,0,0.0875678384817789,0.112488266940766,-0.0350452958044277,-0.176362201613175,0,0,0,0,0,0,0,0.00897570184767193,0.0101237233584777,0,0,0,0,0,0.0188393273142682
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463258859586466,0,0,0,0,0,0,0,0,0.000204818852063504,0,0,0,-0.000436554381893735,0,0,0,0,0,0,0,0,0,-0.00133397438315633,0,0,0.000866532993728272,0,0,-1.80516414781251e-05,0,0,-0.000969483524540059,-0.00141188466690826,0,0,0,0,0,-0.00116349251065664
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0293028128429638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00802930758680153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165153100096628,0,0,0,0,0,-0.0946752497763046,0,0,0,0,0,0,-0.317292627146625
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00662169177818352,0,0,0,0,0,-0.00430371407607668,0,0,0,-0.0060203672745293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100152658900356,0,-0.00518854011157771,0,0,0,0,0,0,-0.000997248009523326,0,0,0,0,-0.0215770921915247,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136723942421761,0,0,0,0,0,0,0
