,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X600160.SH,X601699.SH,X000877.SZ,X600803.SH,X000983.SZ,X600426.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X601168.SH,X000933.SZ,X600985.SH,X600176.SH,X600612.SH,X002271.SZ,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X000883.SZ,X000027.SZ,X600348.SH,X002353.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.00916841221093823,0.30327149102598,0,0.100589737496368,0,0.0431404039199269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0284404348789525,0,0,0.0354828882038936,0,0,0,0.0287106259636126,0,0,0,0,0.0945661898955546,0,0,-0.00866083567658711,0,0,0,0,0,0,0,0,0,0,0.0230050805089849,-0.000887178955333684,0.086701517692562,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082939166480042,0,0,0,0,0.0292202170871904,0,0,0,0.0370866998233621,0,0,0,0,0.194419450936181,0,0,0,0,0.0656094835351545,0,0.0190963124537779,0,0,-0.0635564024307798,0,0,0.169831097894739,0,0,0,0,0,0,0,0.00695232006358571,0,0,0,0,0,0,0
X601088.SH,0.00705945707329222,0,0,0,0.155280374476507,0,0.261499989379183,0,0,0,0,0,0,0,0,0,0,-0.022924398402186,0,0,0,0,0,0,0,0,0,0,0.0523017749937743,0,0,0,0,0,0,0,0,0.108471552329449,-0.0401598385379016,0,0,0,0,0,0,0,0,0,0.0724627727892423,0.101498913408701,0,-1.73472347597681e-18,-0.0250848966653079,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00497967853268518,0,0,0.117218266671051,0,0.031337292052387,0.0643044990747678,0,0.220871499008194,0,0,0,0,0.256202554132974,0,0.0790608731234821,0,0,0.106606682754822,0,0,0,0.0411644840303044,-0.18778430824238,0,0,0,0,0,0,0,0,0.0699536533620577,0,0,1.73472347597681e-18,-0.0476445102441923,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.160527461914639,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0809896153977571,0,0.349682987723418,0,0,0.122630157314734,0,0,0,0,0.00198449579071338,0,8.67361737988404e-19,0,0,0,0,0,0,0.168369072454085,0.0215302134988816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.212072881756151,0,0.721590645023144,0,0,0,0.036676056529128,0,0,0,0,0,0,-0.0597530064350623,0,0,0,0,0,0,0,0,0,0,0,0,-0.153774381468018,0,0,0,0,0,0,0.214709309255865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805648531507907,0,0,0,0,0,0
X600011.SH,0.0390937422664103,0,0,0,0,0.145849709551241,0,0,0,0,0,0,0,0,0.111328503505636,0,0,0,0,0,0,0.25000731756993,0,0,0.0226260307351442,0,-0.00149544642664528,0,0,0,0.176015882059379,0,0,0,0,0.0105983908011935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175964639292749,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0781560570334976,0,0,0,0,0,0,0,0,0,0.0419728961692283,0,0,0,0,-0.0418579615908607,0,8.67361737988404e-19,0,0.0671423281733026,0,0,0,0,0,0,0,0,0,0,0,0.0772791830723227,0,0.0326051884281062,0,-0.0201137745885405,0,0,0,0.148483624784069,0,0,0,0,-0.0643532310122569,0,0,2.16840434497101e-19,-0.0135301336116316,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.313736221275285,-0.0428335217096297,0,0,0,0,0,0,0,0,0,0,-0.0386538014553538,0,0,0,0,0,0,0.870124999642203,0,0,0,0,0,0,0,0,0,0,0,0,0.0633908557131571,0,0,0,-0.043288432325917,0,0,0.0796095102644503,0,0,0,0,0,0,-0.0176937307764534,0,0,-0.0622013606254675,0,0,0,0,0
X601600.SH,0.157778924023401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497042450627953,0,0,0,0.0318342932683241,0,0,0.124737571993011,0,0.117629964379646,0.0853113957633423,0,0,0.299851618638623,0,0,0,0,0,0.211205824103817,0.0821030842445992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235037949764686,0.0635799964609189,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0910748000077001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083320576533189,0,0,0,0,0,0,0,0,-0.0434694631123935,0,-0.0414633955621716,0,0,0,0,0,0,0,0.256654789758148,0,0,0,0,0.069941727181771,0,0,0,0,0,0,0,-0.00287618890909174,0.00703756558208789,-0.168203357100338,0,0,0,0,0
X600660.SH,0.0402652324663751,0,0,0,0,0,0,0,0,0,0,0,0.0962345740010308,0,0,0,0,0,-0.0522057920346082,-0.00363930120979776,0,0,0,0,0,0,0,0,0,0.039775250692926,0,0,0,0,0,0,0,0,0,-0.0351980093015758,0,0,0,0,0,0,0,0,0,0,0,-0.00366426491597243,0.0678772138551043,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0676973772304427,0,0,0,0,0,0,0.0211617478555354,0,0,0.421050772290446,0,-0.0312840387563666,0,0,0,0,0,0,0,0.0133941525220841,0,0,0,0,0,0,-0.0181036476781219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885982991068813,0,0,0.073762826735657,0,-0.0169080694816171,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0946572465161185,0,0,0,0,0,0,0,0.301950860596746,0,0,0,0.119636950729444,0,0,0,0,0,0,0,0,0.0928241463919043,0,0,0,0,0,0.0166961946029519,0,0,0,0,0.0276123452991921,0,0,0,0,0,0.0447479431497413,0,0.0948878984764973,0,0,-0.0238422151813187,4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.227484429779533,0,0,0,0,0,0,0,0.256803232554427,0,0,0,0,0,0,-0.0311016472282539,0,0.349852713606201,0,0,0,0,0,0,0,0.017289046210752,0.0472707921917865,0,0,0,0,0,0,0,0,0.0188809579837082,0,0,0,0,0,0,0.0426939698912485,0,-1.73472347597681e-18,0,0,-0.00935958029409432,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884048298395452,0,0,0,0.0170893043788267,0.0460502893859972,0.0597522071487828,0,0,0,0,0,0,0,0,0,0,0.230896466363787,0.122278168884385,0.0830223523280651,0,0,0,0,0,0,0,0,0.0969503016951642,0,0,0,0,0,0,0,-0.0134777839570504,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.318912936753283,0,0,0,0,0,0,0,0,0,0,0,0.684504874049173,0,0,0.0267260098809612,0,0.0655451301006375,0,-0.0484246673757002,0,0,0,0,0,0,0,0.222021063149223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121057974667279,0,0,0.222678558400412,0.0358658511105003,-0.0408008427918516,-0.0235549712077818,0,0,0,0,0
X002460.SZ,0,0,0,0.213636691055736,0,0,0,0,0,0,0,0,0,0,0,0,0.747387714022388,0,0,0,0,0,0,0,0.0251207962799963,0,0,0,0,0,0.0584901936114693,0,0.0564983956501779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397785726128645,-0.083318219779513,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.069159093131005,0,0,0,0.0863208220526384,0.0451649698178114,0,0,0,0,0,0,0,0,0,0,0,0.122327767051349,0,0,0,0,0,0,0,0,0,0,0,0,0.113437303079445,-0.0271881121258997,0,0,0,0,0,0,0,0.220994685168137,0,0,0,0,0,0,-0.0065793930887833,-0.0120550371885851,0.0491490682009009,0,0,0,0,0,0
X600010.SH,0,0,0,0.0136630657141193,0,0.0873826502080944,0,0,0,0,0.204488926071833,0,0,0,0,0,0.0443539240641966,0,0,0,0.280256961152449,0,0,0,0,0,0,0,-0.040348335734821,0,0,0,0,0,0,0,0,0,0.0122918744530078,0,0.0461819745014754,0,0,0,0,0,0,0,0,0,0,0,0.0148903887889574,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225310398258404,0,0,0.13640184143237,0.00429110095330099,0,0,0,0,0,0,-0.0289501869564919,0,0,0,0,0,0,0,0,0.121542413214395,0.114680189164677,0.0290144357184979,0,0,0,0,0.0554795817091737,0,0,0,0,0,0,0,0.105404870046529,0,0,0,-0.0102609609870625,0,0,0,0,0,0
