,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X600011.SH,X000708.SZ,X002271.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X000629.SZ,X600176.SH,X600362.SH,X600348.SH,X000408.SZ,X300073.SZ,X601991.SH,X600096.SH,X000983.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600160.SH,X002080.SZ,X600219.SH,X600027.SH,X600378.SH,X601699.SH,X600141.SH,X600549.SH,X600157.SH,X600801.SH,X002353.SZ,X002407.SZ,X600489.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,-0.0891391285823404,0,0,0,0,0,-0.183492215968549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318585829084248,0,-3.46944695195361e-18,0,0,0,0,0,0.870888038575156,0,-0.0264535038176304,0,0,0,0,-0.0672119087390153,0,-0.33158381462162,0,0,0,0,0,0,0.0411335382870795,0,0,0,0,0.0426624130087614,0,0
X600010.SH,0,0,0,0.0451648523458203,0,0,0.0339863527439798,0,0,0.0582734971872925,0.0732919331609622,0,0.263871537175677,0,0,0,0,0,0,0,0,0,0,0,0.0483253888343291,0,0,-0.0559724979096934,0,0,0,-0.00940955717310032,0,0,0.0866817257827334,0,0,0.0959232616612575,-0.0450876013246759,-0.0207771446376914,0,0,0,0.300658713925261,0,0,0,-0.2207903345976,0,0,0,0,-0.0513201424847258,0,0,0,0.0257440205428297,0,0
X000877.SZ,0,0,0,0.118543987404456,0,0,0,0,0,-0.145153214530205,0,0,0.0532694664770396,0,0,0.0865963126126234,0,0,0,0,0.0114837323720496,0,0,0.00305882218278103,0,0,0,0,0,0,0,0.0605051457215209,0,0,0,0.214136641793313,0.0500209422383941,0.0976735504489112,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0255548932749062,0,0,0,0,0,0,0,0,-0.0173463413944822,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0109211441869805,0,0,0,0,1.0842021724855e-19,0,0,0.193894385726229,0,0,0,-0.00522225290810523,0,0,0,0,0,0,-0.0214674479135659,0,0.0378708681548937,0,0,0,0,0.0580942051125774,0,0.0489916966355473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330023640805862,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.196096881034349,0,0,0,0.306244797147083,0,0.0320323622980545,0,0,0.0704728319770203,0,0,0,0,0,0.0284110406887613,0.0210116179480328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140813580128931,0,0,0.0654360659261975,0,0,0,0,0,0,0,0,0,0,-0.057531616200435,0,0,0,-0.0296662246592295,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.331761437655088,-0.0293896684577756,0,0,0,0,0.0564010738049807,0,0.0626235782113475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945661996328256,0,0,1.73472347597681e-18,0,-0.0329583693967763,0,0.0732987821077002,0,0,-0.0321841579407274,-0.0376377701150511,0,0,0,0,0,0,0,0.064297934522851,-0.0264624207347527,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.174089256608336,0.0671061138772389,0,0,0.15002426065355,0,0,0,0,0,0.284186544666923,-0.230505432268722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522992229673335,0,0,0,0,0,0,0,0.200778256659836,-0.00358428557336818,0,0,-0.138749768073288,0,0,0,0,0,0,0,0.0305654006342313,0,0,0,0,0.0048968577586738,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.186353646663805,0,0,0.173717294563032,0,0,0,0,0.295122173785208,0,0,0,0.0236976905080444,0,0,-0.0943815722459817,0,0.0058469669921259,0,0.171469664275204,0,0,0,0,0.0378132471397377,0,0,0,0,0,0,0,0,0,0,0,0,0.0583826615996095,0,0,0,0,0,0,-0.0706643820713332,0,0
X000629.SZ,0,0,0,0,0.333203436200131,0,0.269899707508074,0,0,-0.0338905069284795,0,0,-0.287095467451254,0,0.353167337416197,0,-0.137368605529225,0,0,0,0,0,-0.395878358175958,0,0,0,0,-0.0939171332198623,0,0,0,0,0,0,0,0,0,0,0,0.138305711266182,0,0,0.542594020169129,0,0,0,0,0.104939343849136,0,0,0,0,0.158246822683149,0,0,0,0.0858121866466093,0,0
X600176.SH,0,0.0107841218810059,0,0.11371756593755,0,0,0,0,0,0,0,0.17275549747045,0,0,0,0,0,0.10342152248524,0,0,0,0,0,0,0,0,0,0.0387029566064881,0,0,0,0.0105613864361412,0,0,0,0.211466128999862,0,0,0,0,0,0,0,0,0,0,0.0147775871917684,0.00595224593220055,0,0,0,-0.0695175770837734,-0.0350182175896634,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00724174883870063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199994580442444,0,0,0.199646956339224,0,0,0.0865843284345551,0.0142924805775138,0,0,0.105184004903122,0,0,0,0,0,0,0,0,0,0.0836091401493958,0.223771712525009,0,0,0,0,0.00209215930618873,0,0,0,0,0,0,0,0.0203352535960179,0,0,0,0,0.0252074910344052,0,0
X600348.SH,0,0,0,0.113922465431363,0.320229595293127,0,0,0,0.21206404143548,0.131294104881578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491150046574936,0,0,0,0,0.0186921900039363,0,0.109343607545812,0.0566037770185567,0,0.16477874202836,0,0,0,0,-0.0720341194282967,0,0,0,0,-1.73472347597681e-18,0,0
X000408.SZ,0,0,0,0,0,0.0477510220062317,0.216380752015041,0,0.349975982922221,0,0,0,0.0836306406095881,0,-0.250512843535003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641927515008,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780829374072208,0.0210145482433706,0,0,0,-0.0421902323818808,0.0286929112290351,0,0,0,0.0477001451751822,0,0
X300073.SZ,0,0,0,0,0,0,0.0636197837295394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060603887387983,0,0,0,0.197608366520516,0,0,-0.015356316655362,0.109846848213093,0,0,0,0,0,0,0,0,0,0,0.223687361763552,0,0,0,0,0,0,0,0.152405248495225,0,0,0,-0.0419774142470074,0.0530042920736557,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0351640597391934,0,0,-0.0358292041138682,0,0,0,0,0.0769170339628825,0,0.183555350545777,0.0172442422243217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136429513281046,0,0,-1.73472347597681e-18,0,0.0410197970092023,0.00210074133722505,0,0.360271682168421,0,0,0,0,0,0,0,0,0,0,0,-0.0555646252680282,0,0,0,0,0.0277951184113174,0,0
X600096.SH,0,0,0,0,0.158708672368297,0,8.67361737988404e-19,0,0,0,0,0.0833815866055161,0,-0.0540312723033737,0,0,0,0,0,0,0,0,0,0.0116394394537033,-0.010121098166386,0.0672904162865407,0,0,0,0,0,0,0,0,0,0.0333675075945964,0,0,0,0,0,0,0.908928981574381,0,0,0,0.106136872263497,0,0,0,0,-0.0309858438743705,0,0,0,0,-0.00977551335314335,0,0
X000983.SZ,0,0,0,0,0.10628059183011,0,0,0,4.33680868994202e-19,-0.0116366916148077,0,0.270441735732698,0,-0.0111774170981106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393888549119584,0,-0.0478649921775996,0,0,0,0,0,0.0209513903730443,0,0,0.102980910443817,0,0.0508517716967503,0.823055852671695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117794873405537,0,0
X600803.SH,0,0,0,0,0.0870716096787484,0,0,0,0,0,0,0,0.188017401368151,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0280298886037292,0,0,0.054335432609437,-0.0406575700816386,0,0,0,0.0448677330114496,0,0,0,0,0.0170009284235223,0.0160773341735666,0,0,0,0,0,0,0,0.0013192621744694,0.0111187790397791,0,0,0,0.00985060176812499,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0256654889630581,0,0.117044567552806,0,0,0,0,0,0.0474759110355192,0,0,0,0,0.0847843907363385,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0789242098375333,0,0,0,0,0.160979680809535,0.0597697889187441,0,0,-0.0306652796861722,0,0,0.0600901964818968,0,0.0157262465718514,0,0.156398661679103,0,0,0,-0.0173182284443732,0,0,0,0,0.0383720303526223,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00981602630544585,0,0,0,-0.078325623492038,0.615852113914649,0.0348314550141278,0,0,0,0,-0.0218401767660643,0,0.0935959537854883,0.471380924592085,0,-0.0217221800306244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662951443103157,0,0,0,0,0,0,0,0,0,0,-0.0395967346326563,0,0,0,-0.00526505939232707,0,0
X600160.SH,0,0,0,-0.0274677735565339,0,0,0,0,0,0,0,0,0,-0.0368052123491992,0,0,0.166100286170051,0,0,0,0.041244489584937,0,0,0,0.06338230770326,0,0,0.0164558072522802,0,0.106551420855555,0,0,0,0,0,0,0,0,0,0,0,0,0.0844988673393811,0.288446215714763,0,0,0,0,0,0,0,0.0735113379846526,0.0618801209658814,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.151299222656823,0,0,-0.0700949344833874,0,0,0,0,0.0629870094028967,0,0,0,0,0,0,0,0,0,0.0734104176150785,0,0,0.108507597436522,0,0.299306380276555,0,0,0,0,0.0409422205901928,0,0,0,0,0,0,0,0,0,0,0,0,0.0718486010481765,0,0,0,-0.0366423832788401,0,0,0,0,0.0691524888608915,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.161453556938853,0,0.0224681949494631,0,0.0282595620318716,0,0,0,0.383299989881635,0,0,0,-0.00494079772219401,0,0,0.0318126530026621,0,0,0,0,0,0,0,0,0,0.045454765744172,0,0,0,0,0,0,0,0,0,0,0,0.0592049629844885,0,0,0,0,0,0,0.0169996080209519,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674992155830893,0.0687920148771926,0,-0.176606492700619,0,0,0,0,0.152499160776085,0,0.110059898692628,0,0,0,-0.000264954041936839,0.0537201822059758,0.474598216501129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928065636198582,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,-0.0894275186431043,0,0,0,0,0.0783429159788072,0,0,0.251960586239774,-0.0817192020465111,0,-0.0851211348875593,0,0.0322349526754697,0,0,0,0,0,0,0.0459770719818407,0,0,0,0.0923166811861321,0,0,0,0,-0.0373707118254476,0,0,0,0,0,0,0,0,0,0,0,0,0.165022511485181,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X601699.SH,0,0.0169652538679459,0,0,0.0326306059375133,0.125700593094828,0,0,0,0.0360880854672567,0,0.0517872952484852,0,0,0,0,0,0.0637826210682734,0,0,0,0,0,0,-0.0187649844422146,0,0,0.077044660695269,0,0,0,0.0226836454791942,0.610780620077422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406206103152321,0,0
X600141.SH,0,0,0,0,0,0,0.0289802111831994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238888733772835,0,0.579385393196377,0,0,0,0,0,0.0807114050605312,0,-0.131962630778607,0,0.0746593406157744,0,0,0,0,0,0.0624135030911796,0,0.0388347059040744,0,-0.0297547654969112,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.28731493520671,0,0,0,0,0,0,0.00268191650486248,0.0258787427495184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124082066469445,0,0.0479353507082601,0,0,0,0,0.216234936297218,0,0,0.0322040210421046,0,0,0.100237998645809,-0.00835773002986559,0,0,0,0,0,0.0128989782490995,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.113915159202582,0,0,0,0,0,0.0497363873277185,0,0,0.0236926169402606,0,0,0.134679338957658,0,0,0,0,0,0,0.0597320419262082,0,0,0.0251287675193026,0,0,0,0.0504193438948741,0,0,0,0,0.00128128059156006,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0185782556686092,0,0
X600801.SH,0,0,0,0,0.143996642517286,0,0,0.0720801327160386,0,-0.0504104991127638,0,0,0,0,0.110918490540812,0,0,0,0.0479765219224865,0,0,0,0,0,0.0311757490034232,0,0,0,-0.0133431530709824,-0.0208175578000279,0,0,0,0,0,0.218484381107032,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.129580450886251,0,0,0,-0.0245315899945679,0,0
X002353.SZ,0,0.0398937204441204,0,0,0.0981144789902628,0,0,0,0,0,0,0.379271099685942,0,0,0,0,0,0,0,0,-0.307714423110726,0,0,0,0,0,0,0.0326316708419016,0,0,0,0.00262212203072588,0,0,0.0878152967787695,0.0173567700507114,0,0,0,0,0.158794122951354,0,0,0,0,0,0,0,0,0,0,-0.0859993709127366,-0.0758649817973592,0,0,0,0.000991159458548577,0,0
X002407.SZ,0,0,0,0,0,0,0.123619840607753,0,0,0,0,0,0,0.161409937482529,0,0,0,0,0,0,0,0,0,0,0.103724436753017,0,0,0,0,0.14676642666286,0,0,0,0,0,0,0,0.429186021231292,0,0,0,-0.0720479471855435,0.245898402808844,0.0958877636646238,0,0,0,0,0,0,0,-0.0597749723304355,0.0256767132156614,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00831533382863108,0,0,0,0,-0.00067053819642794,0,0.388855039445699,0.0997207938876974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0147294354609076,0,0.0762004444175798,0,0,0.0223481541249778,0,0,0.0368397596225668,0,0,0.0371256530792433,0,0.00563215669072842,0,0,0,0,0.01001854721056,0,0
X600486.SH,0,0,0,0,-0.00804937921418864,0.0608206198787621,0,0,0,0.199955601941527,0,0,0,0,0,0,-0.0828259462595932,0,0,0,0,0,0.0188976370540165,0.0797672476474942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202667644195105,0,0,0,0,0.0499130668174825,0,0,0,0,0,0,0,-0.0446491159536601,0,0,0,0,-0.0458667576291204,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143351260895627,0,0.00166721382849945,0,0,0.0932976875910007,0,0,0,-0.189257041716933,0,0,0,0,0,0.177980582319828,0,0,-0.0118665635699878,0.00500070407264426,0,-0.194415560789502,0,0.084126374138954,0,0,0,-0.175078985886432,0,-0.154296752158075,0,0,0,0,-0.0636889417469599,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169213928609258,0,0,0,0,0,0,0,-0.025740014400697,0,0,0,0,0,0,0,0,0,0,0,-0.0996337807351887,-0.0579612579943177,0,0,0,0,0,0,0,0,-0.0611348296429883,0,0,0,0,0,1.16202652691294,0,0,0,-0.831265258024476,0,0
TED,0,0,0,0,0,0,0.198987168529554,0,-0.0361291632889426,0.0536537258769208,0,0,0,0,0,0,0,-0.118714499267057,0,0,0,0,0,0,0,0,0,-0.180568350988793,0,0.004423983568651,-0.107223220944649,0.0605843841339815,0.165095499608507,0,0,0,0,0.167453653845542,0,0.0140635067466917,0,0,0,0,0,0,0,0,0,0,-0.283215417250681,0.309364773780032,0,0,0,0,0.400052440808678,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644535808730398,0,-0.0309770380118513,0,0,0,0,0,0,0,0,0,-0.0697998779205107,0,0,-0.00311741180603695,-0.0298426422380983,0,0,0,0,0,0,0.0346648835305656,0,0.100535225662688,0,0,0,0,0,-0.0499515632037742,0,0,0,0,0,0,0,0.0130895189337228,0,0,0,0,-0.0420756461890281,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07817625978703,-0.0222023096786589,0,0,0,0,0,0,0,-0.0489109944861512,0,0,0,-0.0302664702299171,0,0,0,0,0,0,0,0,0,0,0,-0.144745413085558,0,0,0,0,0,0,0,-0.00364326095095254,0,0,0.0213879798279286,0.0442067167234237,0.028807201088388,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00291673649520542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501771185702035,0,0,0,-0.00212635509727351,0,0,0,0,0,0,0.00132698774594533,0,0.000980762387295277,-0.00505702708429252,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.00579144092788063,0,0,0,0.0185921023542294,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0527829217296277,0,0,0,0,0,0,0,0,0,0,0.0759099185315616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225308827236286,-0.222278909904003,-0.184970183615991,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.905366556042228,1.19333205484932,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225653729529781,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134334943352189,0,0
