,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600111.SH,X600362.SH,X600583.SH,X002075.SZ,X601158.SH,X601992.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X600021.SH,X002353.SZ,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000792.SZ,X000629.SZ,X000878.SZ,X600660.SH,X600863.SH,X600307.SH,X600808.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X300072.SZ,X600489.SH,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.855300175992896,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.122937080226466,0,0,0,0,0,0,0,0,0,0.0280313899546032,0,0,0,0,0,0,0,0,0,0.00630402363006599,0,0,0,0,0.0296037993914879,0,0.0146337676118077,-0.0461802360782185,0,0,0,0,0,0
X600028.SH,0.433846270649517,0,0,0,0,0.125648833137109,0.0690327724618514,0,0,0,0,0,0,0,0,0,0,0,0,0.0957915034875074,0,0.0376378742239304,0,0,0,0,0,0,0,0,0,0,0.0683183635214885,0,0,0,0,0.00854111911659081,0,0,0,0,0,0,0,0,0,0,0,0.0174872624751375,0,0,0,0,0,0,0
X601088.SH,0.0376144458770923,0.220018718216532,0,0.0259293491377323,0,0,0.162403901665405,0,0,0,0,0,0,0,0,0,0.0759202978977242,0,0,0.0439782673139589,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0599087855965531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000879885604021789,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.212896915727417,0,0,0,0,0,0,0,0.0577531104760622,0,0,0,0,0,0,0,0,0,0,0.0297486053657207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501066385673084,0,0.429034797831755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216052430001662,0.00727948543338599,0.107932509643106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179049698470545,0,0,0.167268838857109,0,0,0,0,0,0,-0.0108764606976275,-0.000898218919569256,0,0,0,0,0,0
X600019.SH,0,0.0362824067784707,0.198153562609321,0.100222567727858,0,0,0,0,0,0,0,0,0.0687536058854606,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0115404080587046,0,0.350810859788269,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240308996619684,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.218329096336576,0,0,0,0,0,0.284853368809612,0,0,0.260494819679262,0,0,0,0.100490137571519,0,0,0,-0.0459091559444522,0,0,0,0,0.0907623311722184,0,0,0,0,0.0644811275201519,0,0,0,0,0,0,0,0,0,0,0,-0.0198784857037707,0,0,0,0,0,0,0
X600585.SH,0.11171382016041,0,0,0.0756432838820029,0,0.0310880347904502,0,0,0,0,0.132680842566152,0,0,0,0,0,0,0.0737087413262678,0,0,0,0,0,0.0250544545894044,0,0.030141284021889,0,0,0,0,0,0,0,0,0,0,0.210274227745181,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716092597490577,-0.00610600724417871,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.103032571910387,0,0,0,0.130753743775789,0,0,0,0.0272735846634923,0,0,0,0,0.0641116284053539,0,0,0.107354142359476,0,0,0,0,0.066614319146627,0,0,0,0,0.0358884119464953,0,0.0971011233374256,0,0,0.0221023169750058,0,0,0,0.131087291757982,0,0,0,0,0.0296262205267443,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0414347644076247,0,0,0,0,0.149452436039247,0,0.0223861620469988,0.179593164697536,0,0,0,0,0,0.0979313210398848,0,0,0,0,0.0645640399758117,0,0,0,0,0,-0.0845826113993916,0.0727673708925378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653353637469385,-0.0294676949125779,0,0,0,0,0,0
