,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X000709.SZ,X600516.SH,X600299.SH,X600352.SH,X002460.SZ,X600489.SH,X601158.SH,X600808.SH,X000629.SZ,X600219.SH,X600801.SH,X000825.SZ,X000883.SZ,X000786.SZ,X000539.SZ,X000553.SZ,X600612.SH,X600583.SH,X002470.SZ,X000408.SZ,X300072.SZ,X600021.SH,X002110.SZ,X000301.SZ,X000630.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0.499896831793012,0,0.0032484533906144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113989581843141,0,0,0,0,0,0.00172247337307987,0,0.123374498942194,0,0,0,0.303796563045925,0,0,0,0,-0.0790487905899497,0,0.233101050448487,0,1.38777878078145e-17,0,0,0,0.0192649563837979,-0.0415990430331814,0,0,0,0,0,0
X600188.SH,0,0,0.088964110434538,0,0,0,0.151087879372887,0,0,0,0,0.197229092402923,0,0,0,0,0,0,0,0,0,0.0300775049096229,0.236402841806313,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.138380169229185,0,0,0,0,0,0,0.0610090690632674,0,0,0,0,-0.025368475137126,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.22589840288889,0,0,0,0,0,0,0,0,0,0,0,0,0.0464746483775222,0,0,0.121964834013888,0,0,0,0,0,0,0,0.0829358574886186,0,0,0.14483287951064,0,0,0.103564785115063,0,0,0,0,0,0,0,0,0,0,0,0.00524093886741943,0.135577394529412,0,0,0,-0.00101584154147815,0,0,0,0,0.0347268892321791,0,0
X601992.SH,0,0,0.091881376434682,0.0359140934408594,0,0.0843152503192303,0,0,-0.0671851476118474,0,0,0,0,0.212594119756788,0,0,0,0,0,0,0,-0.0220432905647433,0,0,0,0,0,0,0,0,0,0,-0.0417351189607301,0.206593797165751,0,0,0,0.244574422148242,0,0,0,0.171804944317934,0,0.0662137763803431,0,0,0,0,0,0,1.73472347597681e-18,0.0099200035892039,-0.071576570765908,0,0,0,-0.131013482936199,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0793258625592941,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.910449000603009,0,0,0,0,0,0,0,0,0,0.101330051114745,0.00362244366160305,0,0,0,0,0.0198674728098701,0,0,0.0194921525335844,0,0.0155038472228946,-0.0729270438414481,0.0139905690852189,0.0130062663002024,-0.11412848386496,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.102600612615087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172234953260381,0,0,0,0,0,0,0,0.169016411526398,0,0,0.0926522027438057,0,0.337644427974129,0,0.0755503156194679,0,0,0.211888607812811,0,0,0,0,0,0,0,0.0166467452712731,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0226201699923911,0,0.0979271492220559,0,0,0,0,0.26608147125809,0,0,0,0,0,0,0,0,0,0,0,0.228674525177864,0,0,0,0,0,0,0,0,0,0,0,0,0.14545360566112,0,-8.67361737988404e-19,0,0.0850885719741744,0,0,0,0.0843352600995506,0,0,0,0,0,0.0118752628155672,0,0,0,0.0477373548785513,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391450243713543,0,0,0,0,0.148365563495565,0.00353627567674192,0,0,0,0,0,0.14509918637986,0.0725557132290869,0,0.0678720938282029,0,0.0600213610625816,0,0,0,0.049774807358857,0,0,0,0.0485685650091424,0,0,0,0,0,-0.0100406789207409,0,0,0,0,0.00974939882708127,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216928558161909,0,0,0.282768685927993,0,0,0,0,0.230053066591756,0,0,0,0,0,0,0,0,0.011024680758049,0,0,0,0.150499363479171,0,0,0.0347093104787937,0,0.110850905838089,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.072674511257583,0.0378678972641065,0,0,0,0,0,0,0,0,0,0.304058054017702,0,0,0,0,0.12166420338495,0,0,0.184712917390587,0,0,0,0,0,0,0.0404749891764531,0,0,0,0,0,0,0.0191267930301652,0,0,0,0,0.0675097311452677,0,0,0,0,0,0,-0.0246892349514415,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.00452614736142705,0,0,0,0,0.205418712608857,0,0,0,0,0,0,0,0,0.0826607415672582,0.03619451013879,0,0,0,0.293461169973983,0.091984770585468,0,0,0,0,0,0,0,0.152312965254189,0,0,0.0862856419150429,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0191662820154404,-0.0747519897834204,0,0,0,0,0,0
X002460.SZ,0,0.0416750029275231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214266566218463,0.597016692634076,-0.032527941099213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233918603359525,0,0,0.190492589739459,0.0587489348405416,0,0,0,0,0,-0.026855865988498,0.0391700332120839,0,0,0,0,0,0
X600489.SH,0,0,-1.0842021724855e-19,0.0130806100221819,0,0,0,0,0.69862603470112,0,0,0,0,0,0,0,0,0.100124370380252,0,0,0,0,0,0,0,0,0,0,-0.0818685052489825,0,0,0,0,0,0,0,0,0.0489881666447606,0,0,0.066217501913088,0,0,0,0,0,0,0.0859577612926262,0,0,0,-0.00749669277963548,0.0100148405407084,0,0,0,0,0,0
X601158.SH,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147766035950392,0,0,0.117615680284469,-4.33680868994202e-19,0,0,0,0.0662289981297594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843947376232147,0,0,0,0,0,0.0666522909450396,0,0,0,-0.0108798436349412,-0.00127717080701354,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.00227430405670878,0,0,0,0,0.133924271516401,0.095921511565283,0,0,0,0,0,0,0.0792568272049484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848016671871959,0.147391733391866,0,0,0.493262062546841,0,0,0,0,0,0,0,0,0,0.000878760207713187,0,0
X000629.SZ,0,0,0.0384542835783311,0.0606559476615594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032265117224309,0,0.42821547247624,0,0,0.381399812263102,0,0,-0.113618673117801,-0.0357768542299537,0.0371124547058835,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0730310117599762,0.378374881250558,0,0,0,0,0,0,0,0,0,-0.0484560296752334,0,0,0.105282143553434,0,0,0,0.0278539114119435,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833594237022931,0,0,0,0,0,0,0,-0.0364768062097594,-5.42101086242752e-20,-0.00787501009471537,0,0,0,0.0403456649233719,0,0
X600801.SH,0,0,0,0.213809415449428,0,0,0.153403260408518,0,0,0,0,0,0,0,0,0,0,0.129338568914835,0,0,0,0,0.0457521133137764,0,0,0,0,0.0975375255201199,0,0,0,0,0,0,0,0,0,0,0.0458155148063858,0.170830486753833,0,0,0,0,0,0,0,0.133553515411053,0,0,0,0.00425122823899834,-0.0768921183660236,0,0,0,0,0,0
X000825.SZ,0,0,0.0598141540953633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564003279331903,0,0,0,0,0,0,0,0.153296849495356,0,0,0,0.0572771249913574,0,0,0,0,0,0,0,0,0.142561859610167,0,0,0.120763736886345,0,0,0,0,0,0,-0.0221918399330662,0.0229772403692445,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0497615382889869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593371134529849,0,0,0.00268550837955322,0,0,0.00952396453441387,0,0,0.102941633581743,0,0,0,0,0,0,0,0,0,0.149849800552894,0,0,0,0.194560827852787,0,0.0406139143187805,0,0,0,-0.00897250037787001,0.000306303226809045,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334122214569533,0,0,0.292662689242594,0,0.0697148047946728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462894317936627,0,0,4.33680868994202e-19,0,0.178463330293633,0,0,0,0,0,0,-0.00087398528917424,0.0118805088295547,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.1550550699818,-0.00538573308470371,0,0,0,0,0,0,0,0,0.0317427932861596,0,0,0.174803578373667,0,0.0498092576934029,0,0,0.0941469141996053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167369825050944,0,0,0,0,0.137218235042401,0,0,0,0,0,0,0.00502522016801882,-0.00435973113579854,0,0,0,0,0,0
X000553.SZ,0,0.0242981067137724,0,0,0,0,0,0,0.147130769607451,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.104985015547951,0,0,0.00251306583112019,0,0,0.0395970922392009,0.0314664956490073,0,0,0,0,0.152927619894912,0,0,0.152809170695882,0,0,0,0,0,0,0.154910393535185,0,0,0.0181276319257608,0,0,0,-0.0499117873552962,0,0,0,0,-0.0624613703244599,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713773812354249,0,0,0,0,0,0.0339163164252054,0,0.153553317495305,0,0,0,0,0,0,0,0,0,0,0,0,0.11333486185566,0,0,0,0.0531102216849055,0,0,0,0.0706135277298738,0,-0.0174512082756908,-0.0279510767272631,0,0,0,-0.231790312846909,0,0
X600583.SH,0,0,0,0,0,0.109294171436659,0,0,0,0,0,0.0953808979142322,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0265969406449115,0,0,0,-0.120894013587204,0,0,-0.0495280655357149,0,0,0,0,0,0,0,0.137494920856785,0,0,0,0,0,0.141101609070694,0,0,0,0,0,0.620634992583814,0,-0.0218086885467646,0.0326678105418979,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0.119631171279669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152048656469784,0,0,0,0,0.106352932737386,0,0,0,0.0854898393183025,0,0,0,0,0,0,0.0469533925479362,0,0,0,0,0,-0.244605249644297,0.213408831599735,0,0,0,0,0.0328065802143386,-0.105303607875795,0,0.0558131896587108,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0672655576026673,0,0,-0.0375286374247616,0,0,0,0,0,0,0,0,0,0,0,0.134743472919297,0,0,0,0,0,0,0.310631407704892,0.0161657046525466,0,0,0,0.0230455302790398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139117379621308,0.173088252097892,0,0,0,-0.0160752409235472,0.0123644155686682,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283066189245992,0,0,0.21748585672944,0,0,0.151922113349907,0,0,0,0,0,0,0.284062088762605,0,0,0,0,0,0,0,0.210135406731941,0,0,0,0,0,0,0,0,0,0,-0.0486090508490555,-0.0153729825983825,0,0,0,-0.103691221712115,0,0
X600021.SH,0,0,0,0,0,-0.0392007373001742,0,0,0,0,0,0,0.0241251290546841,0,0,0,0,0,0,0,0,0,0,0.0875440602405827,0,0.0297618245191432,0,0,0,0,0,0,0,0,0,0,0,0.298328402877403,0.093653084101579,0,0.156604439938157,0,0,0,0,0,0,0,0,0,-0.464810720665082,0.0519485494499078,-0.112736835558824,0,0,0,0.15415950919215,0,0
X002110.SZ,0,0,0,0,0.270828582334266,0,0.039083941188819,0,0,0,0,0,0,0,0,0,0,0,0.171698987785702,0,-0.0210896936922805,0.0541221217329186,0.125037477687699,0,0,0,0,0,0,0,0,0.318840165892014,0,0,0,0,0,0,0,0,0,0,0.188561926405456,0,0,0,0,0,0,0,0,-0.00131136118463393,0.0142424583552434,0,0,0,0,0,0
X000301.SZ,0.0557621533669762,0.0319171368537428,0,0,0,0,0,0,0,0.319958838566169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171626632883034,0,0,0.0951123711880847,0,0.0113169109621679,0,0,0.137926171793633,0,0,0,0,0.101780668646572,0,0,0,0.0174783892576268,0,0.218078019381999,0.371344977472667,0,0,0,0,-0.00204856675197705,-0.00588228780103576,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.00542454836806641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524275500758915,0,0.112697304994599,0,0.171877701260113,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121056604043101,0,0,0.118572083356943,0,0.000935979302805681,0,0,0,0,0,0,0
X600339.SH,0.335424700694864,0.506280567225846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832228478692937,0,0.103767404846106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192469184823413,0.00807192766427167,0,0.147617803485536,0,0,0,0,0,0,-0.00187045024473187,0,0,0,0,0.0728127915044361,0,0
Change_TY3M,0,0,0,-0.0747347085287797,0.00841652907690783,0,0,-0.134445319811187,0,0,0,0,0.05961786783792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830876723532732,0.027636190891173,0,0,0,0,0,0,0,0,0,0,0,0,-0.148766246158315,0.175068422095414,3.46944695195361e-18,0,0,0,-0.0257064331477657,0.117523703603527,0,0,0,0,0.0126677945818224,-0.139841216637339,0,0,0,-0.189464105848095,0,0
Slope,0,0,0,0,0,0,-0.0869259280595738,0,-0.273902079745569,0,0,0,0,0,0,0,0,0,0,0,0.707119484723581,-0.947592951076353,0,0,0,0,0,0,0,-1.05715024800603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160586886690969,0,0.682802783065861,0,0,0,-2.80748391137856,0,0
TED,0,0,0,0,0,0.233541251026499,0.626393714268572,0,0,0,-0.0698551922900097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.519836637239837,0,0,-0.427902575022834,0,0,0,0,0,0,0,0,0,-0.656707418382065,-0.27135024962721,0.243811770414897,0,0,0,0,0,0,0,0,0,0.293043045236181,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.224616742014616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696349515429325,0,0,0,0,0,0,0,0,0,-0.000815117711585269,0.0214995459678537,0,0,0,0,0.0816977970631637,0,0,0,0,0,0,0.161554683293829,-0.106120005921436,0,0,0,0,0,-0.00401013543274766,0.00149303627015908,0,0,0,0.013578562095458,0,0
MKreturn,0,0,0,-0.0179509644529528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041906366751185,0,-0.245298251620156,0,-0.00277970346433484,0,0,0,0,0,-0.0135080948712451,0,-0.0246049720757437,0,0,0,0,0,0,0,0.105544717653796,0,0,0,0,0,0,0.0214029498631821,0,-0.0144658358046609,0.00309081890266118,0.136246565311219,0,0,0,0,0
MKvol,0,0.0013622095328594,0,0,0,0,0.00163942536900721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288292504376682,0,0,-0.00128942229237054,0,-0.00139785955390792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719712700389208,0,-0.00164492447807235,-0.00155556648893813,0,0,0,-0.00495059269845192,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0565416273400817,0,0,0,0,0,0,0,0,-0.0372082084993162,0,0,0.0154360200651045,-0.13888806218015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310485509978247,0,-0.165791581451562,0,0,0,0,0,0,0,0,0,0,-0.0384285169424982,-0.115670992723265,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220715131773244,0,0,0.00490134218587135,0.0104689886662315,0,0,0,0,0,0,0.0115818428879741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276681697680647,0,0,0,0,0,0,-0.00602014393582299,0,0.0681954182111881,0.0447751398155993,0,-0.0494151233364992,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00459209658764671,0,0,0,0,0,0,0,-0.00123808867843709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489001817288424,0.00774354607408165,0,0,0,0.0384514011111142,0,0
