,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000708.SZ,X002466.SZ,X600489.SH,X000301.SZ,X600803.SH,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X600219.SH,X600426.SH,X000807.SZ,X000983.SZ,X002128.SZ,X000877.SZ,X601699.SH,X000408.SZ,X600176.SH,X000630.SZ,X600985.SH,X601168.SH,X600096.SH,X000933.SZ,X600157.SH,X002353.SZ,X600378.SH,X002271.SZ,X600995.SH,X600352.SH,X000883.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.681097879218407,0,0,0,0,0,0,0,0,0,0,0,0.062120789752013,0,0,0,0.383469333096332,0,0,0.0154363682828734,0,0,-0.0599701917833391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327435712984556,0,0
X601088.SH,0.177766178080459,0,0,-0.0215149911400147,0.275516955152657,0,0,0,0,0.0390770071113773,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.010201499266668,0,0,0,0,0,0,0,0,0.0164726993832494,0,0,0.0187010733617944,0,0,0,0,0,0.12063438582159,0,0,0,0,0,0,-0.0360089803956218,0,0,0,-0.0599620681188124,0,0,-0.0542399521332163,-0.0271484667041358,0,0,-0.0386459223065604,0,0
X600028.SH,0.560087047790356,0,0,0,0.15036667823058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218347853553437,0,0,0,0,0,0.143921849712571,0,0,0,0,0,-0.0317919576037684,0,0.090509117213385,-0.0232030905157322,0,0,0,0,0,0,0,0,-0.0413391050157271,0,0,0,0,0,0,0,0,0,0,0,-0.00786571230351531,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777899314227194,0,0.287779462104533,0,0,0,0,0,0,0,0,0,0.0378250693296413,0,0.169987163712712,0,0.149922328785399,0,0,0.0357675527619402,0,0,0,0,0,0.0183580080639354,0,0,0.00916249593691184,0,0,0,0,0,-0.0541379364232126,0,0,0,0,0,0,0
X601898.SH,0.145379630203502,0,0.212847590030112,0,0,0,1.73472347597681e-18,0,0.0414764440616295,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139091279155945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223478661195636,0,0,0,0,0,0,0,0,0,0,0,-0.150800226753911,0,-0.0107761259057201,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930603283989507,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.247159287818652,0,0,0,0,0,0,0,0,0.401003945609696,0,0,0,0.159649904993967,0,0,0,0,0,0.198884870653518,0,0.0859521116974165,0,0,0.068386490346547,0,0,0,0.105022726615412,0,0,-0.0672108758607056,0,0
X600019.SH,0.253772960011849,0,0,0,0,0,0,0,0,0.202984799757318,0,0,0,0,0.0177534042245724,0,0,0,0,0.0691048747136795,0,0,0.0853664230172206,0,0,0,0,0,0.00971919078486194,0,0,0,0,0.0704966564858637,0.0980309748744672,0,0,0,0,0,0,0,0.013451440808781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265354952815747,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216031058187706,0,0,-0.11101569638524,0,0.0129205548690468,0.10209767516563,0,0.197371807006501,-0.0373058084886839,0,0,0.0607711329436522,0,0,0,-0.172281062331171,0,0.0442820266372056,0,0,0,0,0,0,-0.246374961561235,0,0,0,-0.0235569646105689,0,0,0,6.93889390390723e-18,0,-0.157154691868122,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.279837141144775,0,0,0,0,0,0,0,0,0.128806204947173,0,0,0,0,0,0,0,0,0.0382024705153691,0,0,0,0.178293826032654,0,0,0,0,0,0,0.224989895815369,0,0,0,0,0.00633596498991685,0,0,0,0,0,0,0,0.00288793652861194,0,0,0,0,0,0.0311527505318514,0,0,0,-0.0192306394814199,0,0
X601600.SH,0,0.0903927602202126,0,0,0,0,0.000726093150068947,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.50572943887078,0,0,0,0,0,0,0,0,0,0.48870702668365,0,0.0101908149220875,0,0,-0.0492856284198324,0,0,0,0,0,0,0,0.201989223470499,0,0,0,-0.0942821755410589,0,0,0,-0.0275373627782331,0,0,-0.0985697449600584,0,0,0,0,0,0
X600886.SH,0,0.0442378028832615,0,-0.00986313973491864,0,0,0,0,0,0,0,0,0,0,0,0.524066498603716,0,-0.105991193438626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501578104749823,0,0,0,0,0,-0.0486022705529119,0,0,0,0,0,-0.00279477053813539,0.0519951614024539,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0804583833886423,0,0,0,0,0,0,0,0,0,0,0,0,0.0646507290491412,0,0,0.386588714298916,0.13611824757284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581537283195516,0,0,0.0455088711422536,0,0,0.0290549489770358,0,0,-0.00984756459615111,0.0192818229447766,0,0,-0.0144719278976969,0,0
X600547.SH,0,0,0,0,0,0.0841088257430844,0,0,0,0.0588670586230348,0,0,0,0,0,0,0,0.0348893259528314,0,0,0,0.731318590917835,0,0.0204936419776406,0,0,0,0,0,0,0,0,-0.0114463229422601,0,0,0,0,0,0,0,0,0,-0.0257894802820116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188575701741122,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101814638156713,0,0.200965590432925,0,0,0.14168506874146,0,0.259342512036447,0.0510606630554485,0,0,0,0.0553136167433616,0,0,0,0,0,0,0,0,0,0,0.156856215441791,0,0,0,0,0,0,0,0,0.0176172878976358,0,0,0,0,0,0,-0.0151584313489157,0.00757035231709813,0,0.0630704898871606,0,0,0,0
X600010.SH,0.0769836505714159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272190088273112,0.0299364238512253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127783185643785,0,0,0,0,0,0,0,0,0.137646151418765,0,0,0.168545664751984,0,0,0,0,0,-0.028365301997599,0,0,0,0,0.0741678654249155,0,0
X600795.SH,0,0,0.185739425557282,0,0,0,0,0,0,0.104091453945066,0.361921763918071,0,0,0,0,0,0,0,0,0,-0.0199799344518142,0,0,0.0194137383543759,-0.0820937357763573,0,0.097106999386953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332083452336921,0,0,0,0,0,0,0,0,-0.0540381138427103,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151099992029486,0,0,0.16172453196585,0,0,0,0.0415763736407028,0.00666541624663497,0,0,0,0,0,0.0591089332951168,0,0.0322410397708877,0,0,0,0,0,0,0.21156827814443,0,0,0,-6.93889390390723e-18,0,0.0416306349885831,0,0.0456517203446494,0,0,0,0.229122953138027,0,0,-0.0208732750452642,0,0,0,0.0545771138120739,0,0
X002460.SZ,0,-0.10560427084135,0,0,0,0,0,0,0,0,0,0,0,0.4528489376123,0,0,0,0,0,0.0413836369167088,0.465769057283569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527433382743412,0.0561229838789569,0,0,0,0.114279180756217,0,0,-0.0507690104519975,0,0.0611452918448088,0,0,0,0
X600362.SH,0.130058551409302,0.0798193923504422,0,0.290689759661947,0,0,0.0625799485617213,0,0,0.158906662262038,0,0,0,0,-0.0223292018834046,0,0,0,0,0,0.0700698994935572,0,0,0,0,0,0,0,0,0,0,0,0,0.0129809371028322,0,0,0,0.0283201860885386,0,0.176499347405154,0,0,0,0.0407087678139887,0,0,0,0,0,0,0,0,0.0391031128453096,0,0,0,0.0144511076293637,0,0
X000708.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.01126702965739,0,0,0.175442491989502,0,0,0,0,0,0,0,0,0,0,0,0.0939194758339422,0,0.377918269339122,0,0,0,0,0,0,0.14128681685334,0,0,0,0.0626005777031841,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242614098538682,0,0
X002466.SZ,0,0,0,0,0,0.0639199916944679,0,0,0,0,0,0,-0.10007443757479,0,0,0,0,0.837738025827369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102136248509073,0,0,0.045249320791257,0.00689115582213596,0,0,0.109334361687577,0,0,-0.0523025245206914,0,0,0,0.012903467749452,0,0
X600489.SH,0,0,0,0,0.135775621733765,0,0,0.0941716988521339,0,0,0,0,0.920174005792669,-0.00882879187842908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635858994254895,0,0,0.216195979876097,0,-0.137975287896219,0,0,0,0,0,0,0,0,0.011609737933963,0,0,0,-2.16840434497101e-19,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127858457123521,0.111084337230555,0,0.365604661961085,0,0,0,0,0.0493961147678383,0,1.73472347597681e-18,0,0,0,0,0,0,0.287829947217151,0,0,0.063219049321085,0,0,0,0,0,0,0.028954346389238,0,-0.167879779544885,0,0,0,0,0.238228230739546,0,0,0,-0.0276807448027552,-0.178352240399589,0,0.137741456040626,0,0.121894680454164,0,0
X600803.SH,0.0316581733000622,0,0,0.261438683506596,0,0,0,0,0,0,0.305157138792075,0,0,0,0,0,0.00522276576690093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874858376532242,0,0.00628925096618996,0,0,0,0,0,0,0,0,0,0.151948094654112,0.172946666967169,0.145055353075332,0,0,0,0,0,0.0751755476755922,0,0,-0.287427896659959,0,-0.00273033329786098,0,0
X600160.SH,0,0,0,0,-0.254163278647164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124722788419375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59593586322505,0.0531507791021837,0,0.0490032300244512,0,0.0873632011978516,0.396541621475011,0,0,0,0,0,0,0.109777517115906,0,0,0,0,-0.0366819795556466,0,0
X600027.SH,0,0,0,0,0,0,0,0.00537940061749388,0,0,0,0.0620443749086551,0,0,0,0,0,0.00190106122291036,0,0,0,0,0,0.0575866001260213,0,0,0,0.0261867505939183,0.223901401167514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076098830656587,0,0,0,0.0371610139081586,0,0,0.162916019299969,0,0,-0.0320704723857941,0,0,0,-0.0182278454186124,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434198852999372,0,0,0,0,0,-0.0943652665989644,0,0,0.0669123278191959,0,0,0,0,0,0,0,0.438357076474135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191489833404203,0,0,0,0,0,0.0291863758826368,0.0437610067151343,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.155921751301796,0.236048356615213,0,0,0,0,0,0,-0.0916872464756246,0,0,0,-0.018482139580808,0,0,0,0,0,0,0,0,0.324133476371209,0,0,0,0.123773662593737,0,0,0,0,0,0.277662507166741,0,0,0,-0.125235355632266,0,0.0236284662644827,0,0,0,0,0,-0.133852707501837,-0.00636006690618477,-0.184139247465791,0,0,0,0,0
X600219.SH,0,0,0,0,0.0335517788352005,0,0.169569957773475,0,0,0.466100732398685,0,0,0,0,0,0,0.097115286571868,0,0,0,0,0.0472274415598839,0,0,0,0.0809173071367828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031169525962594,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590776077870522,0,-0.0558938020416369,0,0.014869416972726,0,0
X600426.SH,0,0,0,0.271255642143666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106722723650236,0,0,0,0,0,0,0,0.0436829602806428,0,0,0,0,0,0,0,0,0.096416090918417,0,0.0512179265682345,0,0,0.174448679651489,0,0.176791304463205,0.0321829020790634,0,0,0,0,0,0,0,0,0,0,0,-0.0484575191241908,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.144273338922667,0,0,0,0,0,0,0,0,0,0,0,0,0.126959461907491,0.0881309314124178,0,0.0631622679039955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33949230723504,0,0,0.0308777216071918,0.0377268772083754,0,0,0,-0.112782070898388,0,0,-0.0176443821492366,0.00115647598891831,0,0,0.0442278597734805,0,0
X000983.SZ,0,0,0,0,0,0.0201429122378453,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0754921027500724,0,0,0,0.123013172224402,0,0,0,0,0,0,0,0,0,0,0.335860055282408,0,0,0.0771570317957568,0.036830581494133,0,0,0.202306228671584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820904920297611,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.0457354844092206,0,0.021912329914983,0,0,0,0,0,0,0,-0.0335447979829103,0,0.0851383135542225,0.168239970505856,0.0682336294593517,0,0,0,0,0,0,0,0,0.0120292752336981,0.0661970639568902,0,0,0,0,0.104942212361794,0,0.270357890344546,-0.0456660323416083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0.0858463744374111,0,0,-0.150880558359634,0,0,0.0609136940467816,0,0,0,0,0,0,0,0,0,0.116952935667192,0,0,0,0,0.334969587229424,0,0,0.149890253908154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239445381407254,0.0166133991159091,0,0,0.472619879600788,0,0,0,0,0,0.0805779100632153,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.38581203752043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277451391781207,0.186312704354273,0,0.115918004736753,-0.0811658793067153,0,0,0,0,0,0.0858122310276091,0.107235172276247,0,0,0.177150248490369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330081999341845,0.0767000535483453,0,0,0,0.0818624427986834,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0518148375114045,0,0,0,0.0192988679070665,0,0,0,0.104604623521416,0,0,0,0,0,0,0.111395335968654,0,0,0,0,0,0,0,0,0,0.176837435950621,0,0,0.177460762811721,0.00938524490577257,0.0313320304031077,0,0.132052407918893,0,0,0,0,0,0,0,0,0,-0.0297007688776186,-0.0838658811680243,0,0,0,-0.0361828146885318,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014978900783128,0,0,0,0,0,0,0.470182442085058,0,0,0,0.155096398766802,0,0,0,0,0,0,0,0.0785890664553817,0,0.154020954357674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
