,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002460.SZ,X002466.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X600027.SH,X000983.SZ,X600803.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000408.SZ,X600985.SH,X600219.SH,X000933.SZ,X000629.SZ,X600688.SH,X300037.SZ,X000723.SZ,X600096.SH,X600157.SH,X600612.SH,X002128.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.73328282645553,0,0,0,0,-0.0703368560818261,0,0,0,0,0,0,0,0.173020142321755,0,0,0,0,0,0,0,0,0,0,-0.2417660844175,0,0,0,0,0,0,0,-0.0259026086271081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241734665893773,0,0,0,0,0,0
X600028.SH,0.465226500296392,0,0,0,0,0,0,0,0.0347890385675188,0,0,0,0,0,0,-0.0740890894761842,0,0,0,0,0,0,0,0,0,0,0,0.0211048555399647,0.0631366201864582,0.0613945872272048,0,0,0,0.0886412171685976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142176187086214,0,0,0,0.0037489528880784,6.7762635780344e-21,0,0,0,0.0336156543185099,0,0
X601088.SH,0,0,0,0,0.125630866893733,-8.67361737988404e-19,0,0,0.191636241862177,0,0,0,0,0.0126716169371925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170840094020764,0.0475826348028274,0,0,0.106335850257796,0,0,0,0,0,0,0,-0.00230179102383002,0,0,0,0,0,0.120314702256378,0,0.0182639826362218,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0553332067649287,0,0,0,0,0,0.236888637545551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367207016517749,0,0,0.042405890098849,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0180019924732941,0,0,0,0,0,0.0327676720379456,-0.0100008335212332,0,0,0,-0.176534064128674,0,0
X600188.SH,0,0,0,0,0,0.00215321354647319,0,0,0.168207856594785,0,0,0,0,0,0,0,0,0,0,0,0,0.160391493495524,0,0,0.181773199536482,0,0,0.494208502375441,0.0178910309862876,0,0,0,0,0,0,0,0,0,0,0,0.0710697670362505,0,0,-0.0708674547582367,0,0,0,-0.0823602249183645,0,0.0544941005438262,0,4.33680868994202e-19,-0.011973294988106,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.19485228350184,0,0.0430451105937588,0,0,0,0,0,0,0.0538710768536638,0,0,0,0,0,0,0,0,0.129303932716375,0,0,0,0,0,0,0,0,0,0,0.149869028964741,0,0,0,0.621228784563905,0,0,0,0,0,-0.298740558802753,0,0,0,0,0,0,-0.0156358844886787,0,0.0354481970426688,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00462778775917391,0,0,0,0,0,0,0,0,-0.0720141899618268,0,0,0,0,0,0,0.132068084882707,0.157704922956446,0,0,0.086555941254698,-0.160782843614123,-8.67361737988404e-19,0,0,0,0,0.172810760882781,0.0776100019712413,0,0,0,0.0695701611169051,0,0,0,0,0,-0.057849576436361,0,0,0,0,0,0.0115103996246341,0,-0.0174383085499765,0.029597935540008,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.158874040374191,0,0,0,0,0,0,0,0,0.281761480278717,0,0,0,0,0,0,0.0199281975953386,-0.0844141731859238,0,0,0,0,0.470399892820325,0,0,0,0,0.0469109905648478,0,0,0,0,0,0,0,0,0,-0.043856489846861,0,0.145821201539927,0,-0.0207873171814005,-0.0917445130133001,0,0,0,0,-0.00362888739848139,-0.0174271374229291,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.204921687692796,0,0,0,0,0,0,0,0,0,0,0.109847754505185,0,0,0,0,0,0,0,0,0.291966299877776,0,0,0.0741036965804479,0.161940975237358,0,0,0,0,0,0,0,0,0.0398023125469431,0.0274875052677179,0,0,0,0,-0.0634716226823449,0,0,0,0,0,0,0,0,-0.00118269462652084,0,0,0,0,0,0
X600547.SH,0.026647698014919,1.73472347597681e-18,0,0,0.0335622425367022,0,0,-0.000711554138251114,0,0,-0.122687908555945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3485195754196,-0.0591787969743629,0,0,0.0653083144194246,-0.0403222061183635,0,0,-0.101008997890206,0,0,0,0,0,0,0,0,0,-0.00898084722774524,0.267509096678,0.123395308332516,0,0.00682553587231496,-0.0239092393642213,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0401819875624592,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098136359703447,0,0,0,0,0,0.361723201590472,0,0,0,0.121803901645835,0,0,0.10759723996453,0.187579951361997,0,0.121810163650739,0,0,0,0,0,0.0407706922612157,0,0,0.00376942215991894,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.102783407933952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917104314180402,-0.0304415357028452,0,0,0,0,0,-0.0687534529148941,0.128797360618119,0,0,0,0.00557482221698521,0,0,0,0,0,0,0,0,0,0,0,0.069140458368899,-0.13705243523763,0,0.0127176179935674,0,0.0580722077391265,0,0,0,0
X000792.SZ,0,0,0,0,0,0.160901748097118,0,0,0,0,0,0,0,0,0.201930238118508,0.134533806350438,0,0,0.00729545048072134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514633711203307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171328856632436,0,0,0,0,0,0
X600886.SH,0,0.149598064161646,0,0,0,0.00709695389680872,0,0.234506050762554,0,0,0,0,0,0,-0.0963378414273549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303473925471806,0.109187659158495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03784478680671,0,8.67361737988404e-19,0.032382334486944,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225778149759625,0,0.862313859261514,0,0,0.12907124850538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104952691836206,0,0,0,0,0,0,-0.0364375349853132,0,0,0.199245402466081,0.00804703172882222,-0.0326795795648836,-0.261046874554864,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743986154193008,0,0.0205876028080151,0,0,0,-0.0252784044211866,0,0,0,0,0.170159687471008,0,0,0,0,0,0,-0.017262684195952,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0671952259374049,0,0,0.0267712413906637,0,0.0404256122284489,0,-0.00130738437373463,0,0,0,0,0,0,0
