,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600489.SH,X600886.SH,X600111.SH,X601992.SH,X600309.SH,X600660.SH,X300072.SZ,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X600583.SH,X000723.SZ,X000709.SZ,X600352.SH,X000883.SZ,X000898.SZ,X000983.SZ,X000408.SZ,X600549.SH,X002470.SZ,X000539.SZ,X600176.SH,X000027.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000060.SZ,X600612.SH,X601699.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0506317739820441,0,0,0,0,0.0047508496856447,0,0.0190112443577781,0,0,0,0.00697317084746074,0,0,0,0.017167839928931,0,0,0,0.0201721206967643,-2.71050543121376e-20,0,0,0,0,0,0.140108718370998,0.0408301270183122,0,0,0,0,0,0,0,0.0216386904362287,0,0,0,0,0,-0.0113428005417582,0,0,0,0,0,-0.00122294231795647,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00926661934312203,0,0.0455359263047024,0,0.012512339142044,0,0,0,0,0,-0.0235258595329002,0,0,0,0,0,0.0565758364716619,0.0313085707812494,0,0,0,0,0,0,0,0,0,0,0,0.0875819475262425,0,0.0281819916117182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.216531048152466,0,0,0,0.0564559599843844,0,0,0,0,0.0512442984206381,0,0,0.0378321456556169,0,0,0,0,0,0,0,0.023999183259268,0.00374764776501007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511908732234461,0,0,0,0,0,0,0,0,0.0437072455595924,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.114492290067703,0.209316698937072,0,0.0100471107135118,0,0,0,0.0634173745454054,0,0,0,0,0,-0.0124084806979961,0.0619186445501226,0,0,0,0,0,0.0681202108032941,0,0,6.93889390390723e-18,-0.0356931039394558,0.106840386783066,0,0,0,0,0,0,0,0.101124712979423,0.0292161861992093,0,0,-0.105505026152066,0.0328731824422558,0,0,0,0,0.0288141953026594,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00695602289912012,0,0.10972842700305,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.516469838707109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335064466374125,0.0154307603276277,0,-0.051046764446045,0,0,0,0,0,0.0222682757602409,0,0,0,-0.0145502764947695,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0675120728101607,0,0,0,0,0,0,0.0373760835153114,0,0,0,0,0.0895888029423084,0.0154064725206415,0,0,0,0,0,0,0.035090524891669,-0.14614546876627,0,0,-0.0530123688659205,0,0,0,0,0.187488171667493,0,0,0.0215299783723117,0,0.0917947614699921,0.166817897804296,0,0,0,0.0144512293023174,0,0,0,0,0,0,0,-0.0110727584124693,0.0823494928226209,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093863976019044,0,0,0,0.0749920451142946,0.0255343112205818,0,0.0260694608155611,0,0.0346097700137746,0,0,0,0.0928128661442726,0,0,0,0.0890117494933748,-1.73472347597681e-18,0.0034210645753409,0.0239124277570442,0,0,0,0,0,0,0,0,0,0,0,0.0250529821240676,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443462286404511,0,0,0,0,0,0,0,0,0.10491118723631,0,0,0.0712513559723127,0.0896643600575568,0,0,0,0,0,0,0,0,0.0394368774566814,0.0225296735768003,0,0,0.00377654781783373,0,0,0,0,0,0,0.277383949163734,0,0,-0.0198262509543669,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41319814474427,0,-0.0551125861544922,0,0,-0.226311217373069,0,0.295146551122052,0.038662789974271,0,0,-0.0158983305550459,0,0,0,0,0,0,0,0,0.00388385055156857,0.12952509988099,0,0,-0.00786364978233658,0,0,0,5.42101086242752e-20,0,0.149254987403875,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.126364360205065,0,0,0,0,0,0,0,0.0624301836982813,0,0,0,0,0,0,0,0.13979580610066,0,0,0,0.0398350843497159,0,0,0,0,0.00568314646239993,0,0,0.00548645949907473,0,0,0,0,0,0,0.0444782316010701,0,0,0,0,0.318190863728506,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0558553876239782,0.112105813352067,0,0.0411350075060978,0,0,0,0,0,0,0,0,0.0545518307737742,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00644438437868386,0,0,0.091062902991566,0,0,0,0,0,0,0,0,0,0,0.1105585077835,0,0,0,0,0,0.0360987110742191,0,0,-0.00872400111077699,0.0250923716724581,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0415692655004644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167766352133732,0,0,0,0,0,0,0,0,0,0,0,0.464966249669996,0,0.0970838984859131,0,0,0,0,0,0,0,0.0453902732398326,0,0,0,0,0.108781605786326,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0878322132692631,0.0565343284912488,0,0,0,0,0,0,0,0.197712711275052,0,0,0,0,0.0506102981915726,0,0.13012461142522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167357026106146,0.0753478400133724,0,0,0,0,0,0,0,0.254006602347598,0,0,0,0,-0.0325157857247866,-0.0440664226215116,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0250292387645559,0.0672834579095498,0,0,0,0,0,0,0,0,0,0.0825560075193859,0,0,0,0.0914017269670513,0,0,0.0475069697734506,0,0.00814537270476214,0,0,0,0,3.46944695195361e-18,0,0,0.0578732464590567,0,0.0213502081309842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024786290247279,0,0,0,0,0,0
