,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X600157.SH,X600547.SH,X600362.SH,X600886.SH,X600188.SH,X002466.SZ,X601992.SH,X600623.SH,X600489.SH,X600309.SH,X600299.SH,X600660.SH,X000792.SZ,X300072.SZ,X601158.SH,X600583.SH,X000883.SZ,X600549.SH,X002075.SZ,X000723.SZ,X000709.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002407.SZ,X000027.SZ,X002460.SZ,X000630.SZ,X000761.SZ,X002470.SZ,X000012.SZ,X000060.SZ,X000983.SZ,X600021.SH,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.104124682680687,0,0,0,0,0,0.0695862552854174,0,0,0.0320754776056799,0,0,0,0,0,0,0.147766309685841,0,0,0,0,0,0,0,-0.0271746793580252,0,-0.0449903471852607,0,0,0,0,0,0,-0.00252751550319594,0,0,0,0,0,0,0,0.00993847268635764,0,0,0,0.0118799648925249,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.129342692925754,0,0,0,0,0,0,-0.0210568336747873,0,0.0580059992778832,0,0.064465183788926,0,0,0,0,0.072389959306786,0,0,0,0,0,0.127176024456044,0,2.16840434497101e-19,0,-0.0733027274679053,0,0,0,0,-0.00996183817948628,0,0,0,0,0,0,0,0,0,0,0,0,0.0145212483430884,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.262413078743255,0,0,0,0,0.0190066939999573,0.0349734482798882,-0.0306953823969705,0,0,0.0262945081054867,0,0,0.00189051905339859,0,0,0,0,0,0,0,0,0,0.0363339257107633,-1.73472347597681e-18,0.0618930820011026,0,0,0,0,-0.0045996392340294,0,0,0,0,0,0,0,0.0200370244507749,0,0,0,0,0.0167716421523166,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.146589661648929,0,0,0,0,0,0.0399809436787903,0.00985420945982098,-0.0484557181850599,0,0.0997692770696397,0,0.0167600251803934,0,0.0405276755112264,0,0,0,0,0.0308883358490193,0,0.144975392056246,0,0,0,-0.0393249274429993,0,0,0,0,0,0.00487646632757754,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240909577324351,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0952581558299478,0,0,0,0.417194694364063,0,0.0160639304025066,0.0801478439360719,0,0.0193112514835692,0,0,0.00268185604318404,0,0,0,0,0,0,0,0,0,0.0242726600550245,0.033052477009469,0.0876826290019736,0.0473128903269494,-0.0650304210194604,0,0,0.0260961740023411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258189498711144,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,3.46944695195361e-18,0,0,0.0440778238323411,0,0,0,0,0,0,0.110483562054216,0,0,0.080450833553103,0,0.00655358034134969,0.0469076383902697,0,0,0.22795885223054,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00358197378833104,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175233027674844,0,0.1462989519442,0,0,0,0,0,0.0593088552263885,0,0,0,0,0,0,0,0,0,0.104412282898887,0,0,0,0,0,0,0,0,0.118604910836708,0,0,0,0,0,0,0,-0.0577142737092717,0,0,0,0.0254302322650951,0.0628140148437743,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0414661592586239,0,0,0,0,0.00800687428155148,0,0,0,0.117709154188335,0,0,0,0,0,0,0,0,0.290888151831175,0.0990546600123259,0,0.225077760948191,0,0.0579488250683405,0,0,0,0,0,0,0,0,0.0268005349877864,0,0.0400479883598872,0,0.00824149776104004,0,0,0,0.0335931323736889,0,-0.0407031118903582,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0545817525096394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174315270810359,0.0274402305123613,0,0,0,0.0263773770297198,0,0.0661212782069554,0,0,0,0,0,0,0.0151806642174068,0,0.0505124484336519,0.023405422470824,0,0,0.215710428460117,0,0.0493182635170516,0.057977033773764,0,0,0.00287477707275733,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00662215693593235,0,0,0,0,0,0.0329420802730184,0,0,0,0,0,0,0,0.0493190457588303,0,0,0,0,0.0667448300882833,0,0,0,0,0.100498438661535,0,0.122757085708468,0,0.0571942632964621,0,0.0810200026014434,0,0,0,0,0,0,0,0.19087521121033,0,0,0,0,0,0.00884753554048152,0,0,0,0,0,0,0
