,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X601898.SH,X600111.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600027.SH,X600176.SH,X600489.SH,X601991.SH,X601699.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000629.SZ,X000933.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000932.SZ,X000723.SZ,X600378.SH,X600688.SH,X000408.SZ,X600096.SH,X000831.SZ,X000630.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0.0485855957766939,0,0,0,0,0,0,0,0,0,0.0844765740861913,0,0,0.0791657373069928,0,0,0,0,-0.176966148166581,0,0,0.623530902525095,0,0,0,0,0.0547366880313957,0,0,0,0.0180990735940706,0,0.0382977951874055,0.0507304606049265,0,0,0,0,0,0,0,0,0,0,-0.022360348713959,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.00427489930726882,0.1650263009631,0,0,0,0,-0.0770021519468839,0.0699961861001358,0,0,0,0,0,0.0599774566549344,0,0,0,0,0,0,0,-0.0373414642103942,0.150589537598179,0.0241633645784783,0,0,0.061671965519179,0,0,0,-0.0601885685642611,0,0,0.0709212509550514,0,0,0,0,0,0,0,0,0,0,0.015240697479383,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0925303262026551,0.170251076035475,0,0,0,0,0.107480144695277,0,0,0,0,0.0289670412238116,0,0,0,0,0,0,0.31482094403251,0,0,0,0,0,0.116987455698433,0,0,0,0.363696996019994,0.104484350543515,0,0.230607243054686,0.0519220427952167,0,0,0,0,0,0,0.0901992165533285,0,0,0.0160937852054778,0,0,0,-0.0093613057021864,0.0297482877593306,0,0,0,0,0,0,0
X601898.SH,0.0179285732089405,0.331646721319591,0,0,0,0,0,0,0,0,0.0522477130431371,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.00706902408130631,0,0,0.198739534522918,0,0,0,0,0,0,0,0,0,0,0,0.128711811101194,0,0,0,0,0,0,0,0,0,0,0,0.0961166974868412,0,0,0,0.0130330387609622,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0235488759966045,0,0,0,0,0.0616495518479436,0,0.0386435509711811,0,0,0,0,0,0,0,0,0,0.0441222087420799,0,0,0,0.0735877531293935,0,0.00981094028396387,0,0,0.00557689821584626,0,0,0,0,0,0.154902062044232,0.0808490247322589,0,0,0.0477954284361134,0,0,0,0,0,0,0.404678376233851,0,0,0,0,-0.0399312575145901,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450650966406456,0,0.0579928255737638,0,0,0,0,-0.00878749177089706,0,0,-0.0114078522268266,0,0,0.0106469639777317,-0.0236952281928158,0,0,0.0176809858391925,0,0,0,-0.0107309039384746,-0.130545602925881,0,0,0.00963941565738636,0,0,0.105542750227319,0.145167675389387,0,0,0,0.0194528227791999,-0.028669126100998,-0.154441679961336,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0494223472927501,0,0,0,0,0,0,0,0,0,0,0,0.024038176615028,0,0.237998558862415,0,0,0,0,0,-0.061661364518489,0,0,0,0,0.00214669702694808,0,-0.011706453995796,0,0,0,0.176534018196744,0,0,0,0,0,0,0.0758655926372301,0,0,0,0,0,-0.0313373733632567,0,0,0,0,0,0
X600010.SH,0,0,0,0.0337543534555125,0,0.130270218811815,0,0,0,0,0,0,6.93889390390723e-18,0,0.165786160680925,0,0,0,0.0444497026751488,0,0.0202090601608505,0.100569827789195,0,0,0,0,0,0,0,0,0,0.00515925132551957,0,0,0,0,0.0299257851811563,0.0396093951141056,0,0,0.0309052535964272,0,0,0,0,0,0,0,0.0545011045417823,0,0,-0.0205370499116492,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141252473670132,0,0,0,0,0,0,0,0,0,0,0,0,0.029523589451845,0.0641516664498592,0,0,0,0,0.0341219728834377,0.11705202657945,0,0,0,0,0,0,0.0570233673186221,0,0.311806047716428,0,0,0,-0.0401465917972006,0.0103135236622974,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0807603726255664,0,0,0.0264012279399463,0,0,0,0,0,0,0,0,-0.209702274181962,0,0,0,0,0,0,0,0,0.0740750932687384,0,0,-0.0263494968802655,0,-0.0562953710546404,0,0,0,0.0690003294908606,0.0186975925406854,0,0.000959695921301453,0,0,0.009375237248863,0,0,0,0,0,0,0,0,0,0,-0.0139110828178639,0.0224671247952229,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812074174296317,0,0,0,0.105023639550893,0,0,0.0434876856677069,0,0,0,0.177968439054253,0.113772855292443,0,0,0,0.239917278834731,0.170331034064411,0.317704539007798,0,-0.069674897809776,0,0,0,0.00956721168801994,0,0,0,0.00332439068122019,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0.092083534802685,-0.00740461673798767,0.17883701222546,0.566888324860134,0,0,0,0,0,0,0,0,0,0,0.00885944490275564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320458986168864,0,0.0297595387365142,0,0,0,0,0,0,0,0,0,0.046524392107528,0,0,0,0.00964353735187173,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0288884317729478,0.0526831016667194,0,0.35109701924982,0.131825837324479,0,0,0,0,0.034937953422281,0,0.0785145430222607,0,0,0,0,0,-0.00988104080752286,0,0.00210794943487172,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932800064843075,0.0981893365021231,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0.138948919036052,0,0.741571521434464,0.281968325069089,0,0,0,0,0,0,0,0,0.050272037554857,0,0,0,0,0,0,0.131289701161575,0,0,0,0,0.0645626650562585,0,-0.170841402650377,0,0,0,0,0,0,0,0,0,-0.336303718990219,0,0,-0.0361752751646894,0,0,0,0,0,0,0,0,0,0.25549454100348,0.00602457921165184,0.0548747131531816,0,0,0,0,0,0
X600795.SH,0,-1.73472347597681e-18,0,0,0.0011384648671573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14443458723749,0,0,0,0,0.0801827955334062,0.133565056773698,0,0,0,0.0972399600664167,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0960808461143298,0,0.00414550892939724,0,0,0,0,0,0,0,0,0,-0.0295919311186316,-0.00957575363573429,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.166823916601323,0,0,0.160795977983617,0,0,0,0,0,-8.67361737988404e-19,0.252585002343256,-0.181267166305128,0,0,0,0,-0.0827173651583831,0,0,0.303403204136967,0,0,0,0,0,0,0.036905822397679,0,0,0,0,-0.027076912717392,-0.00449630738629631,0,0,0.0582793106065377,0,-0.0207389842269931,0,0,0,0,0,0,0,0,-0.0276641175006158,0,-0.00356390988660199,0,0,0,0,0,0
X600027.SH,0,0.0559486871497162,0,0,0,0,0,0.405259876596816,0,0,0,0,0,0,-0.0646108446607201,0,0,0,0,0,-0.190002067894288,0,0,0,0.699662347756702,0.0213632840183966,0,-0.0108539701451566,0,0,0.0409511047363582,0,0.063794658335225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161187909161341,-0.0202421733766079,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.230820586422764,0,0,0,0,0,0,0,0.0955585373698049,0,0.0345234730432854,0.203206492288546,0,-0.11099176295932,0,0.117959077920724,-0.0243816127683695,0,0,0,0,0,0,0,0,0.173113067834408,0.0885206129831006,0,0,0,0.030514981068545,0,0,-0.00286469511083386,0,0,0,0,0,0,0.0884116085880625,0.0439955315674586,-0.0330718950209942,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.00425105088811462,0,0,0,0,0,0.690622270206073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662972287866976,0,0,0,0,0.0587129911742154,0,0.104745908651974,0,0,-0.0192254463283965,0,0,0,0,0.0474627069727521,0,0,0,0,0,-0.0125650674339729,0,0,0,0,0.0294707407970785,-0.0629260462421447,0,0,0,0,0,0
X601991.SH,0,0,0.127764677586487,0,-0.122187043763644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211980832872328,0,-0.014432652081594,0.272347319738323,0,0,0,0,0,0,0,0,0,0,0.0946682111939186,0,0,0,0,0.194828231531383,0,0,0,0.0149872131161139,0,0,0,0,0.0105910650555673,-0.0264053408618038,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.122882280436977,0,0,-0.0227267429001938,0,0,0,0,0,0,0,0,-0.116544503335873,0,0,0,0,0,0,0,0,0.129267120479559,0,0,0,0,0,0.416494791508995,0,0,0,0,0,0.229574909587057,0,0,-0.0493083776326227,0,0,0.223739692882877,0,0,0.320582388465948,0,0,0,0,-0.028522994335492,-0.00192355723215203,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.262142304072517,0.0695115029657647,0,0,0,0,0,0,0,0.000281818602996015,0,0,0,0,0,0,0,0.033487343920642,0,0,0,0,-0.237144735871971,0,0,0,0.346281960793884,0,0,0,0,0.0493133660611468,0,0,0,0,-0.0441779696010316,0.113813166832564,0,0,0,0,0.0578324078985843,0.0385735528683867,0.00671892619409975,0,0,0.0165037748095579,-0.0149415489829487,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.213560577537258,0,0,0.465703402292412,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.246524761643336,0,0,0,0,0,0,0,0,0,0,0,0.338584760943037,0,-0.0313170215862278,0,0,0,0,0,0,0,0,0.0682874323743468,0,0,0.00818729787065438,0.00767319260893618,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0149432901891663,0.0122717525314472,0,0,0.0590056994092133,0,0,0,0,0,0,0.0550455360519503,0,0,0,0.101535786332071,0,0,0,0,0,0,0,0.101532399720407,0.402270343307656,0,0,0,0,0,0,0,0,0,0.087352550808816,0,0,0,-0.0322913261217245,-0.0317248544440606,-0.0195733643837415,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.181803172536573,0,0,0,0,0,0,0,0.0677396176504538,0,0,0,0,-0.0970753918579826,0.0261832086752032,0,0,0.176845065110212,0,0,0,0.12452540160584,0,0,0,0.0659328408844497,0,0,0,-0.0301770099818886,0,0.0214825366123999,0,0,0,0,0,0,0,-0.00962019319561184,0.0363825780322938,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0695804948341419,0,0,0,0,0,0.0294242156817606,-0.0430596222090376,0,-0.0022174693545194,0,0,0,0.0863556119390326,0,0.0271858808827289,0,0,0,0,0.439164821552865,-0.197151619471457,0,0,0,0,0,0,0,0,0.0579437816253254,0,0,0,0,0,0,0,-0.168556196223879,0,0,0,0,0,0.0878571297094007,-0.0695734041552267,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.15518208568463,0,0,0,0,0.0785994858299977,0,0,0,0.0924917211834706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047363135693843,0,0.0558194021620196,0,0.00587738136882023,0.0024715278598468,0,0,0,0,0,0,0.156547492366646,0.147464272683554,0,0,-0.0225310787217295,0.0134748963247724,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225612331204905,0,0.250499581535961,0,0,0.197356292539093,0,0.467656904050673,-0.0368426292192404,0,0.0730635391000647,0,0,0,0,0,0,0,0.130679189397375,0,0,0,0,0,0,0,0.0210965873320725,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.059712267925034,0,0.0450394980473871,0,0,0,0.0822861973088385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201380081651191,0.0574807433548356,0,0,0.0346555888410046,0.0418878029107246,0,0,0,0,0,-0.0279470669617306,0,0.0807109018033151,0,0,0.0146796015602381,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113401410330845,0,0,0,0,0.0357019910238984,0,0.294451759038875,0,0.0926173358178133,-0.164306960896086,0,0.0510903309537055,0,0,0,0.107486599387614,0,0,0,0,0,0,0,0,0,0.0561290042020868,0,0,0,0,0.0406773324236467,-0.0142097258229104,0,0,0,0,0,0
X300037.SZ,0,0,0,-0.265675097782712,0,0,0,0,0,0,0,0.213638780039114,0,0,0,0,0,0,0,0,0.250939992968987,0,0,0,-0.47884953594724,0,0,0,0.00273436423710311,0,0,0,0,0.0920713492424918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620778883989529,0,0,-0.0033201554386701,0,0,0,0,0,0,0,0
X000932.SZ,0,0.113155058157754,0,0,0,0,0,0,0,0,0,0,0.0435575361814075,0.176319622349583,0,0,0,0,0.055624508686111,0,0.0943751805446408,0.0443498204196355,0,0,0,0,0.0413982034698796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049418962011889,0,0,0,0,0,0,0.0106613159609792,0.0452098998807364,-0.0258772042072213,0,0,0,0,0,0
X000723.SZ,-0.0885776752946736,0,0,0,0,0,0,0,0,0,-0.15032680650417,0,0.236422034333215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050198664161621,0,0,0.00521588747107915,0,0,0,0.244575274063119,0,0,0.01279705093629,0,0,0,-0.0763671065957681,0,0,0,0.0167846331162659,0,0,0,0,0.0289455538637326,0,0,0,0,0,0
X600378.SH,0,0,0,-0.47976115880766,0,0,0,0.210180506309808,0.211691446227125,0,0,0,0,0,0,0,0,0,0,0,0.176393391222627,0,0,0,0.0338129743611852,0,0,0,0,0,0,-0.411219648792092,0,0.0133034521018414,0,0,0,0,0,0.223491196463748,0,0,0,0,0,0,0.0703960136603408,-0.00944086891403325,0,0,0,0,0.0384508066169725,0,0,0,0,0,0
X600688.SH,0.09104656429753,0.159904751946056,0,0,0,0.22073962874636,0,0.0637724599718676,0,0,0.0200828323053578,0,0,0.0789261812506514,0,0,-0.00538857684483104,0,0.150650361674688,0,0,0.0915907161380529,0.0190733972910683,0.0774230117927701,0,0,0,0,0,0,0,0,0,0,0,0.00490636522573308,0,0,0,0,0,0,-0.331208372148506,0,0,0,0,0,0,0,0,0.0134662315398471,0,0,0,0,0,0,0
X000408.SZ,0,-0.212224602705494,0,0,-0.0143042205749232,0,0,0,0.335489618512302,0.0896266953583832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782305907718908,0,0,0,0,0,0,0,0.0248299368647791,0,0,0,0,0,0.0152146377596254,0,-0.032150306176214,0.0491961532621264,0,-0.0404293278701596,0,0,0,0,0,0,0,0.0790396157538981,-0.0673799470136681,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,-0.165280436825526,0,0.0288137962765933,0,0,0,0,0,0,-0.00691031971834466,0.0749096904470256,0.0388739125022293,0,0,0,0,0,0,0,0.0870504196698149,0.0750727390257204,0.0369232898978378,0,0.0149977734338195,0.210473699555443,0.0393911388174524,0,0,0,0,0,0,0,0,0,0,0,0.230355150072225,0,0,0,0,-0.016195620691331,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.036400394722686,0.101551560472891,0,0,0.0469996911768954,0,0,0,-0.0305629060582348,0,0,1.09769616602248,0,0,0,0,0,0,0,0,0,0,0,0.0533452302374422,0,0,0,0,0,0,-0.14156164832065,0,0,0,0,0,-0.0636102706315594,0,0,0,0,0,0,0,0,0,0,0,0,0.0639998174683572,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158930472979037,0.0353102851488544,0,0,0,0,0.021314985789754,0,0.0633415344731141,0,0.24590513642799,0,0,0,-0.0712897025183159,0,0,0,0.0704159591421291,0,0.242977052765619,0,0,0,0.0124469384690071,0.0182633128784596,0,0,0,0,0,0,0,0,0.00360217334383123,-0.100395185622686,0,0,0,-0.0222064968661935,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.0152567489618187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702896543690608,0,0.0523123671140491,0,0,0,0,0,0,0.01562424529042,0,0,0,0,0,0,0.00590537536585535,0,0,0,0.00994946709497591,0,0,0,0,0,0,0.116454354399024,0,0,0,-0.00391709913796204,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.2252228160762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086426786477483,0,0.046280423401252,0.278619540658567,0,0,0,0,0,0.211580929948543,-0.157159102054888,0,0,0,0,0,0,0,0,0,0.0308115585407628,0,0,-0.0173765011891063,-0.0524602491668509,0,0,0,0.0709521905103399,-0.130789010661477,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135492904487548,0,0,0,0,0,-0.0198864538127021,0,0,0,0.152312332165363,0,0,0,0,0,0,0,0,-0.0557060169207334,0,0,0,-0.286116474350082,0,0,0,0,0,0,0,0,1.26944137786228,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.186094282862166,0,0,0,0,0,0,-0.145947543566266,0,0,0,-0.0774617834958839,0,0,0,0,0.11908672325097,0,0,0,0,0,0,-0.0209330096461441,-0.0452387300230953,0.273538025152778,0,0,0,0,0,0,0,0,0,0,0,0,-0.199673709500665,0,-0.0207526220031401,0,0,-0.0701573268375521,0.855305414417892,0,0,0,0,-4.32602000032025,0,0
RealEstate_excess,0,0,0,0,0.0216342169546683,0,-0.0346745527697565,0.127332160544331,0,0,0.0407035168021623,0,0,0,0,0,0,0,0,0,-0.0226848324981224,0,0,0,0,0.0727821738300528,-0.0602341538516085,0,0,0,0,0,0,0.0339634774562233,0,0,0,0,0,0,0,0,0,0.0136256061299141,0.137002239529698,-0.0740885002104911,-0.145152456272457,0,0,0,0,0.019358496150572,-0.047408472084543,0,0,0,0,0,0
MKreturn,0,-0.119994632904201,0,0,0,0,0,0,0,0,0.0231815401053181,0,0,0,-0.0437211406901654,0,0,0,0,0,0,0,0,-0.0413665198957434,0,-0.0763418597326683,0,0,0,0,0,-0.0331908749061953,0.0407048296063117,0,-0.0825105951305398,0,0,0.0195066565262139,0,0.0525790709685618,0,0,0,0,0,0,0,0,0,0,0,0.0201480884635741,-0.00498158175314442,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000798184592367306,0,0,-0.00102562402563812,0,0,-0.000298121961470858,0,0,0,0,0,0,0,0,0,0,0.000847894431020471,0,0,0,0,0,0,-0.00166687405859903,0.00316634835411267,-0.00454494145008909,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.018720516060239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.00802128005557551,0,0,-0.027592311664548,0,-0.0494939804493724,0,0,0,0,0,0,-0.0222601310264921,0,0.00800387257879833,0,0,-0.0316843876460142,0,0,0,0,0,0,0,0.0241825011497889,0,0,0.113300611095536,-0.141147977072845,0,0,0,0,0,0
CarbonVol_Guangdong,0,1.0842021724855e-19,0,0,0,0,0,-0.0131423667419795,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000491588552274182,0,-0.00157553418216338,0,0.00510656976941203,0,0,-0.000470446412994314,0,0,0,0,0,0,0,0,0,0,0.0342602321679955,-0.0466607795450964,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197646704406608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367191658216603,0,0,0,0,0,0,0
