,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600362.SH,X600547.SH,X601600.SH,X000301.SZ,X600010.SH,X002466.SZ,X600111.SH,X000786.SZ,X600188.SH,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X601991.SH,X000932.SZ,X600801.SH,X600803.SH,X600795.SH,X600219.SH,X000027.SZ,X600352.SH,X600489.SH,X000807.SZ,X000898.SZ,X600688.SH,X000825.SZ,X600157.SH,X600315.SH,X002353.SZ,X600516.SH,X600027.SH,X600808.SH,X600486.SH,X601168.SH,X600299.SH,X000723.SZ,X002080.SZ,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,-0.0687348096376535,0,0,0,0,0,0,0.16307642323544,0.114710488700756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125794629423635,0,0,0,0.144629296096763,0,0,0,0,0,0.141145558013659,0,0,0,0,0,0,0,0,0.0136466038516037,0,0,0,0.0358931122845314,0,0
X600362.SH,0,0,0,0,0,0,0.13328333370362,0,0,0,0,0,0,0,0,0,0,0.0311040819594525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690839328730071,0,0,0,0,0,0,0,0.315637790449934,0,0,0,0,0.685431055557714,0,-0.0331293165508657,-0.0443609490557609,0,0,0,-0.0407550489211002,0,0
X600547.SH,0,0,0,-0.0552605788210853,0,0,0,0,0,0,0.0029038454128496,0.0607355046977847,0,0,0,0.118104426363382,0,0.102351438208946,0,0,0,0,0,0,0,0,0,0,0,0,0.157286614508664,0,0,0,0,0,0.154713846713597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379297878282477,-0.00956958046637167,-0.0116769494698008,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.260485306364192,0,0,-0.0396541486252593,0,0,0.0782275509568881,0,0,0,0,0,0,0,0.0595554352219135,0,0,0,0.0722227142232494,0,0,0,0.240947087333189,0.112498027499251,0,0.0697408348833131,0,0,0,0,0,0,0,0.0759902110069271,0,0,0,0,0,0,0.0121334565351222,0,0,0,0,2.16840434497101e-19,0,0
X000301.SZ,0,0,0.194879954295546,0.0184826363648066,0,0,0.123829022608235,0,0,0,0,0.147813584571077,0,0,0,0,0,0.0771114598065384,0,0,0,0,0.0471787263189675,0.062128914173586,0,0,0,0.103171464777428,0,0,-0.183062712387012,0.177161849483266,0,0,0,0,0,0,0,0,0,0,0,0,0.0198962951723844,0,0,0.113115652935921,0,0,0,0.038471177929951,0,0,0,0,-0.0332702157665773,0,0
X600010.SH,0,0,0,0,0,0,0.101890625230147,0,0.14521931058025,0,0,0,0,0.0284072777300327,0,0,0,0,0,0.00849341937415621,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.161636944956102,0,0,0,0,0,0,0,0,0,0,0,0.232023219519217,-0.113639693539156,0.142462798052049,0,0,-0.0340311007809406,0,0,0,0,-0.00928506629541033,0,0
X002466.SZ,0,0,0,0,0,0,0.670228101937156,0,0,0,0,0,0,0,0,0,0,0,0,-0.228904796175435,0,0,0,0,0,0,0,0,0,0.0147179183463489,0,0,0,0.0458354105304737,0,0,0,0,0,0,0,0,0,0,0,0,0.181035286866023,0,0,0.061168828603951,0,0.0951397293013238,0,0,0,0,0.0221694554524064,0,0
X600111.SH,0,0,0,0.282812381720724,0,0,0.0822756905679786,0,0,0.226602129763595,0,0,0,0,0,0.546917506119244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362080397716524,0,0,-0.0325095654404235,0,0,0,0.0543791263936595,0,0,0,0,0,0,0,0,0,0,0,0.027129817394694,0,0,0,-0.053491404207136,0,0
X000786.SZ,0,0,0,0.571248117359423,0,0.0439575147293454,0,0,0,0,0,0,0,0,0,0,0,0.0144323474759185,0,0.0154534156293808,0,0,0,0,-0.0152502547771239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13010936589892,0,0,0,0,0,0,0,0.0589234169273187,-0.0627300613764716,0,0,0,-0.0170718626298997,0,0,0,-0.0467103381604325,0,0
X600188.SH,0,0,0,0,0,0,-0.230785248682286,0,-0.134253586493176,0,0.577255084204811,0.0614624676495137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772413927859606,0,0,0,0,-0.0708687800523569,0,0,0,0,0,0,0,0,0,0.0672824404124737,0,-0.229500679080626,0,0.252637390592352,0,0,0,0,0,0,-0.0553712066808942,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0751487956847182,-0.00715321721185505,0,0,0.0238657091215793,0,0,0,0,0,-0.00273267373706215,0.0882896408881379,0,0,0,0,0,0,0,0,0,0,0,0.0673701125113486,0.170487189085688,0,0,0.0928400220217443,0.0817491928738402,0,0,0,0,0,0,0.086079218579116,0,0,0,0,0,0,0,0,0,-0.000722496501704785,0,0,0,0,-0.013465973244021,0,0
X600011.SH,0,0,0,-0.0475591989823059,0,0,0,0,0,0,-0.0431764280785391,-0.0208087956350842,0,0,0,0,0,0,0,0,0,0,0,0,0.241058586251186,0,0,0,0.113615519471783,0,0.0282045377331157,0,0,0.0677695937268471,0,0,0,0,0,0,0.0521636440540104,0.0217337142728973,0,0,0,0,0,0,0.063903164617488,0,0,-0.00065175776227281,0,0,0,0,-0.00251700350296424,0,0
X600426.SH,0,0,0,0.00622596740556743,0,0,0.163770566878063,0.0457823479755806,0,0,0,0.0908851421651243,0,0,0,0,0,0.0763727003126253,0,0,0,0,0,0.16496345507582,-0.337937672807768,0,0,0,0,0.0550239586244359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434409731691699,0,0,0,0,-0.019387577665851,0,0
X600176.SH,0,0,0,0,0,0,0.00175453822613831,0,0,0.214781818532241,0,0,0,0,0,0,0.112193164823892,0,0,0,0,0,0.38821467337934,0,0,0.0450964867388845,0,0,0,0,-0.150003435781857,0,0,0,0,0,0,0,0,0,0,0,0,0.0288691316571459,0,0,0.174855339387732,0.345196343194576,0,0,0,-0.0207560408965271,0,0,0,0,0.00384902657409932,0,0
X601991.SH,0,0,0,0,0,0,-0.0158313448578522,0,-0.129864351603673,0,-0.0784125136769311,0,0,0,0,0,0,0,0,0,0,0.183519045885727,-0.0883846121984641,0,0,0,0,0,0,0,0.226675429136106,0,0,0.130596716151714,0,0,0,0,0,0,0,0,0,-0.0732197101148913,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224633623168117,0,0
X000932.SZ,0,0,0,0,0,0,0.0290531153779052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400248601235015,0,0,0,0.0559994828046348,0,0,0,0.519080477002834,0,0,0,-0.0275594880617637,0,0.0732240443946849,0,0,0,0,0,0,0,0.184904594967023,0,0,-0.0234484107283632,0,0,0,0,0.0274210223395326,0,0
X600801.SH,0,0,0,0,0.300942526479144,0,0,0,0,0,0,0,0,0.106710752299411,0,0.0698568888440447,0,0,0,0,0.0734110305001769,0,0,0,0,0.0711832715347903,0,0,0,0,0.0283881834342124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125710788630258,0,0.0176672904657315,0,0,0,0.00448551797111511,0,0,0,-0.0010719334280679,0,0
X600803.SH,0,0,0,0,0,0,0.11377544598076,0,0,0,0,-1.73472347597681e-18,0,0,0.0360403615949588,0,0.101293869822805,0,0.0995106222470402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436051722427198,0,0,0,0,0,0,0,0.270504607508433,0,0,0,0,0,0,0,0,-0.0248904181049059,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0196996073928487,0,0,0.0326097842021159,0.0384659707999291,0,0,0,0,0,0.227069382162918,0,0,0,0.0619972029672698,0,0,0,0,0,0,0,0.0558991605451574,0,0,0,0,0,0,0,0.27115218291303,0,0,0,0,0,0,0,0,0,-0.00572195855976288,0,0,0,0,0.0244644676081453,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130522862794716,0,0,0,0,-0.0321313281844905,-0.0606941963549809,0,0,0.289947499988085,0,0,0,0,0,0,0,0,0,0,0.450775262964213,0,0,0,0,0,0,0,0,0,0.112282657364176,0,0,0,0,0,0,0,0,-0.0400626412320185,0,0,0,-0.0213242918218765,0,0
X000027.SZ,0,0,0,0,0,0,0.00473957476954894,0,0,0,0,0,0,0,0,0.389461641469276,0,0.0182500645757501,0,0,0,0,0,0,0.824181649713865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106052041487248,0,0.141923812545062,0,0,0,0,0.45775862665285,0.00766290825062141,0,0.0666407018476533,0,0,0,0,0,0,0,0.00411867261333571,0,0
X600352.SH,0,0.1401433002082,0,0,0,0,0,0,0,0,0,0,0,0,0.13889217429765,0.081135628347597,0,0,0,0,0,0,0,0,-0.019516850603243,0,0,0,0,0,0,0,0,0.0353439600394495,0,0,0.015403265005798,0,0,0.116546985825538,0,0,0,0,0.198204250485886,0,0,0,0,0,0,0,0,0,0,0,-0.00876349768360275,0,0
X600489.SH,0,0,0,0,0,0,0.00707947730825024,0,0,0,0,0.0241315147153897,0,0,0,0,0.101597434441077,0,0,0,0,0,0,0.088587937102128,0,0,0,0,0,0.0822099834651663,0.0989823772598506,0,0,0,0,0,0,0,0,0,0.0222523612041414,0,0,0,0.144213247423288,0,0.0171195595340273,0,0,0.00518446787200461,0,0,0,0,0,0,-0.0115061232753854,0,0
X000807.SZ,0,0,0,0,0,0.141362269708255,0,0,0,0,0,0.0528943808393473,0,0,0.0634969623802593,0,0,0,0,0,0,0,0,0.193170420140572,0,0.342838466181369,0,0,0,0.320334243901764,0,0,0,0,0,0,0.0932500267869811,0,0,0,0.0779043849374909,0.0176598558708454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.328302389702536,0,0,0,0,0,0.0959299300998422,0,0,0,0.0831311385924483,0,0,0,0.0110515538333584,0,0,0,0,0,0.0784029835248216,0,0,0,0,-0.0143928995782673,0,0,0,0,0,0.0149933026819202,0,0,0,0,0,0.269308284197354,0,0,0,0,0,0.0947250345360728,0,0,-4.33680868994202e-19,0,0,0,0,0.0230256089932209,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0320212745204893,0,0,0,0.0176319803481901,0,0,0,0,0,0,0.0117831881517693,0,0,0,0,-0.00151330038172109,0,0,0,0.0275508830411612,0,0,0.0773098040549788,0,0,0,0,0,0,0.0992799646456699,0.0970402621724665,0,0,0,0,0,0.0334724183439323,0,0,0,0,0,0,0,0,0,-0.0203753537178061,0,0
X000825.SZ,0,0,0,0,0,0.183927341879527,-0.194215260178863,0,0,0,0.036453606271659,0.0298077344240238,0.351378463088544,0,0,0.0657033544251478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054120142369687,0,0,0.125668660254685,0.1232229671808,0,0,0,0,0,0.0454464966770578,0,0.274939187950983,0,0.17615467333652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.110987231465465,0,0.0519985945698422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158935618857496,0.0642907545028091,0,0,0,0,0,0,0,0,-0.130237161055223,0.0152591929588933,0,0,0,0.0676903152898904,0,0.0537286109144807,0,0,0,0,0,0.0150464540225581,0,0,0,0.0643818939795828,0,0
X600315.SH,0,0.151233057491419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250271567407303,-0.0168826466180475,0,0,-0.0371033053723612,0,0,0,0,0,0,0,0,-0.150217288518322,0,0,0.0458803439396217,0,0,0,0.116231693766536,0,0.064982799263566,0,0,0,0,0,-0.053295185997031,0,0,0,0,-0.0178961498033593,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381075177421115,0.089290626174223,0.0342726590200894,0,0,0,0,0,0.216896467263152,0,-0.135032701236881,0,0,0,-0.123262629156098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211164748468263,0,0,0.114335811379731,0,0,0,0,0,-0.0730776362682718,0,0,0,-0.0576594665273207,0,0
X600516.SH,0,0,0,0,0,0,0,0.260506976472889,0,0,0,0,0,0,0.0719665614368002,0.102498202627073,0,0.0971767436010234,0,0,0,0.436447276939041,0,0,0,0.089340429773062,0,0,0,0,0,0,0.0960517991683992,0.061499212728836,0,0,0.0538122766176602,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.283369662869624,0,0,0,0,0.0385196846927445,0.0510086862752985,0,0,0,-0.0419976259068695,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.00923122020617268,0,0,0,0.0762328607016163,0.00642282725528942,0,0.00233779947903882,0,0,0.147838433790005,0.340448390687565,0,0,0,0,0,0,0,0,0.0152812011159149,0,0,0,0,0,0.0548763849478584,0,0,0,0.0652350186848454,0,0,0,0,0,0.0179834651041576,0,0.018152494486345,0,0,-0.0209213427248525,0.0177964378570923,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.23761749745006,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282688515490073,0,0,0,0,0.105423651611276,0,0.0804701313616358,0,0,0,0,0,0,-0.125569759835908,0,0,0.00831912924557406,0,0,0.0232469430047884,0,-0.0043768234530111,0,0,0,0,0.0283408187924202,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.000426540142689173,-0.0289613503429486,0,0,0,0,0,-0.0251325048231476,0,0.149932931828831,0,0,0,0.543426219767545,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.318305430434521,0.152251417175269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486157951881205,0,0,0,0,-0.00301019262350045,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0.213816126700136,0,0,0,0,0,0.0747269440043314,0,0,0,0,0.0189995896806685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409265486525507,0,0,0,0,0,0,0,0,0,0,0,0.101437466765986,0,0,-0.00178117506742659,-0.108363729352963,0,0,0,0,0,0
X600299.SH,0,0,0,0.0230913170705601,0,0,0.0749210334229456,0,0,0.109730698884904,0,0,0,0,0,0,0.106068448446169,0,0,0,-0.0109104287739623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610518974360838,0,0,-0.0702270047321384,0,0.0506696376037447,0,0,-0.00978616424195012,0,0.0203879694792994,0,0,0.104044897274564,0,0,0,-0.0156401510292416,0,0,0,0,-0.00327817431608118,0,0
X000723.SZ,0,0,0,-0.0127411704465347,0,0,0.0670118579026341,0,0,0.291631164729618,0,0,0,0,0,0,0,0,0,0.0370272353366056,0,0,0,0.162276791542718,0,-0.0720878935626168,0,0,0,0,0,0,0.00869391442438635,0,0,0.236308089057374,0,0,0,0.0251598016126239,0.124141084643044,0,0,-0.0310756465748756,0,0,0,0,0,0,0,0.00248345865183698,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0213902187279591,0,0,0,0,0,0.0205084124923343,0,0,0,0,0,0,0,0.0815408870852682,0.325610188499836,0,0,0,0,0.157751369706447,0,0,0,0,0,-0.0511403659063616,-0.0480275939266753,0,0,0,0,0,0,0,0,0,0.0808915962317257,0,0,0,0,0.0631313408118509,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.238648606672271,0,0,0,0,0,0,0,0.0113200467971354,0,0,0,0.0911663510425667,0,0.188869796687926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593170860273736,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011030471702502,2.16840434497101e-19,0,0,0,-0.0159634665284394,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.349633345550371,0,0,0,0,0.0179136264040713,0,0,-0.0154267241884017,0,0,0,0,0,0,0,0,0,0.0600937344485728,-0.0362442345019271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229133605272322,0,0,0,0,0,0,0,0,0,0,0,-0.00362538569643243,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.125393757543753,0,-0.225593235569712,0,0,0,0,0,0,0,0,0,0,0,0.0708560446161932,0,0.000991795534011353,0,0,0,0,0,-0.147736983846169,0,0.0613220147024474,0.0324561173359446,0,0,0,0,0,0,0,0,0,-0.11634540848587,0,0,0.0569707139381065,0,0,0,0,-0.0363277471822723,0,0,0,0.00209632432454997,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.128357306315335,0,0,0,0,-0.0836643669027374,0.0248236983602576,0,0,0,0,0,0,0,0,-0.0210898866174919,0,0.133473103476865,0,0,0,0,0,0,0,0,0.181847572516505,0,-0.0859399598492375,0,0,0,0,0,0,0,0,0,0,0.0251986283602027,0,0,1.00407610646604,0,0,0,-0.250167949058586,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0150614932599775,0.0678090047944022,0,0,0,0,0,0,0,0.0367778293299503,0,0,-0.0353688388933613,0,0,0.0530531367755961,0,0,0,0,0,0,0,0,0,0,0,0.136597805146614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791741511933869,0,0,0,0,0.106007984969919,0,0
RealEstate_excess,0,0,0,0.0404207337652107,0,0,0.0384278880393033,0,0,0,0,0,0,0,0,0,0.0602271721743258,0.0541596635485633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102358021206819,-0.0528479360861863,0,0,-0.000705624088629702,0,0,0,0,0,0,0.0581628316109923,0.0286115095472177,0,0.00384645147500054,0,0,0,0.0132333714037089,0,0,0,0,0.00801097301675516,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0240679606866396,0,0,0,0,0,0,0.0311903043707021,0,0.00605976989427857,0,-0.00618039864960335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00974482923159056,0,0,0,0.0289823183775987,0,0,0,0,0,0,0,0,0,0,-0.0136670697902623,-0.0329353393486669,0,0,0,-0.0171570586336144,0,0
MKvol,0,0,0,-0.000163207443955252,0,0,0,0,-2.71050543121376e-20,0.000432823590218649,0,0,0,0,-0.00219024533706338,-0.00144112495536583,0,0,0,0,0,0,0,0.00259426122453096,0,0,0,0.0014346232612863,0,0,0,0,-0.00130535586459665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152609500791346,0,0,0,0,-0.0020349626260408,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518244438109972,0,0,0,0,0,0,0,0,0,-0.00702249357170475,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0778344985027593,0,0,0,0,0,0,0,0,-2.73907379812537,3.24903454435625,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227088492550493,0,0,0,0,0.00263079883991085,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000411158964142194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226494892912772,0,0,0,0,0,0,0,0,0,0,0,0,0.00645219997755292,0,0,0,0.0123491184092642,0,0,0,0,-0.0467177059650054,0,0
