,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X300072.SZ,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X600299.SH,X002110.SZ,X600808.SH,X000786.SZ,X600801.SH,X000932.SZ,X600426.SH,X000709.SZ,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X601699.SH,X601003.SH,X600219.SH,X000830.SZ,X002271.SZ,X000408.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.116883470303142,0,0,0,0,0,0,0,0,0,0,0.0591415555544808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776048942858294,6.93889390390723e-18,0,0,0.0470055968936096,0,0,0,0.0598599135779239,0,0,0,0,0,0.16150046986213,8.67361737988404e-19,0,0,0,0,-0.0146759183629894,0,0,0,0,0,0
X600028.SH,0,0,0.335545058863257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797990892237792,0,0,-0.165468502950467,0.0124270506875977,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171239619982157,0.0237341974152573,0.100404780978616,0.0821412908760126,0,0,0,0.00556216423719418,0.00242131752787291,0,0,0,0,0,0
X601088.SH,0,0.00178700229920249,0,0,0,0,-0.0448163917895215,0,0,0,0,0,0.532512996400639,0,0.103236580248564,0,0,0,0.0391989228715566,0,0,0,0,0,0,0,0,0,0,0,-0.0834622241291871,0,-0.0490337994371451,0,0,0,0,0,0,0,0,0.0384990992258257,0,0,0,0.0145017088018259,0,0,0,0,-0.0129361276016936,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.201214140122805,0,0,0,0,0,0.023802673843437,0,0,0,0,0,0,0,0,0,0.078375499625314,0,0,0,0.0496559738220693,0.20808419329992,0,0.0438051984793813,0,0,0,0,0,0,0,0,0,0.0752560424603557,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0796981606299275,0,0.0867355995281941,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0743761529694121,0,0,0.00810507392785124,0,0,0,0,-0.0377688565044915,0,0,0.101644894126036,0.221152691876998,0,0,0.0931094509738075,0,0,0,0.0135731258871154,0.0273715209506461,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160771645260925,0.0470778958923474,0,0,0,0,0,0,0,0,0,0.319810663388699,0,-0.318178091923763,0.117813523628613,0.0254770475135059,0,0,0,0,-0.0242951951419322,0,0,0,0,0,0.386805820369063,0,0,0,0.11485116842491,0.0363930176241637,0.049483104983711,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0626303552784651,0,-0.0163028671452334,0,0,0,0,0,0,0,0,0.199782424190235,0,0,0.125807489086211,0,0,0,0.629254671737334,0,0,0,0,0,0,0,0,0,0,-0.0411150012770994,0,0,0,-0.05546998144961,0,0,0,0,0,0.161915038696481,-0.0291268066268447,-1.73472347597681e-18,0,0,-0.00146075202797453,0.00726800386131654,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438742914585761,0,0.368087995630425,0,0.237455020400254,0,0,0,0,0.18205111046968,0,-0.00205470320757759,-0.0409210749817096,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29943663420998,0,0,0,0,0,0.0317685020777769,0,0,0.102999064212459,0,0,0.069562833682141,0.0116039607537486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306250335000535,0.0708535178504097,0,0.0200046029025748,0,0,0,0,-0.00758132218198895,-0.00363161792912435,0,0,0,0,0,0
X600660.SH,0,0.100515019265113,0,0,0,-0.00449932935808676,0.0755003165326086,0,0,0,0,0,0,0,0,0,0,0,0.288420800318456,0,0,0,0,0.0484546418576833,0,0,0,0,-0.0335455840523725,0.141138872109388,-0.00944946075292913,0,-0.0387403224416326,0,0.0247189515067023,0.104986129880138,0,0,0,0,0,0,0,0,0,0.0938134393442518,0,0,0.122922105953078,0.00620136404568082,0.0215887680304034,0,0,0,0,0,0
