,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X000709.SZ,X600309.SH,X000898.SZ,X000883.SZ,X000539.SZ,X002466.SZ,X600583.SH,X000027.SZ,X600352.SH,X600623.SH,X000630.SZ,X600578.SH,X600160.SH,X002470.SZ,X000629.SZ,X600489.SH,X600547.SH,X600098.SH,X600176.SH,X600022.SH,X600021.SH,X000959.SZ,X600808.SH,X000060.SZ,X000825.SZ,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0.112484201247284,0,0.275930849498108,0,0,0,0,0,0,0,0,0.0121688844831746,0,0,0,0.0433278958461954,0,0,0,0,0,0,0.0147114705786746,0,0,0,0,0,0.0246586463144993,0,0,0,0.0796187995332621,0,0,0,0,0,0.102383279031482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.226937522602909,0,0,0,0,0,0,0.1232294612858,0,0,0,1.38777878078145e-17,0,0,0,0.0889387888348059,0,0,0.0342139929332766,0,0,0.0131488248174835,0,0,0,0.032979504400654,0,0,0.0372138002007033,0,0,0,0,0.111006080512917,0,0,0,0,0,0.194039344705953,0,0,0,0,-0.00405789002746028,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0849690153971303,0,0,0.158945403699383,0,0,0,0,0,0,0,0,0,0,0,0,0.027229486506148,0,0.110278445714874,0,0.0891004329618385,-0.0119891828470264,0,0.0199487473263015,0,0,-0.0125623515643756,0,0,0,0,0,0,0.104193979109565,0,0,0.187811820272398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0253371025985954,0,0,0,0,0,0,0,0,0,0,0,0.187974738299449,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768758048982737,0,0.0377139019171896,0.0430092925998646,0,-0.0211746173304416,0,0,0.0660233861722472,0.0227788135361334,0,0,0.00945505298716506,0,0,0.214579687618488,0,0,0,0,0,0,0,0.000235755130860843,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283602074354046,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.108169708967885,0,0,0.00978189839178008,0.211460392785801,0.124614210503172,0,0,0.0639331875019048,0,0.168434147828421,0.123004196473557,0,0,0.133543717833634,0,0,0,-0.0123537671565337,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.538420965322921,0,0,0,0,0,0,0,0.136636120477563,0,0.087585549954741,0.0127197674113051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211881956243251,0,-0.0285372062902266,0.0933804643844492,0,0,0,0,0,0,0,-0.0281701429644265,0,0.128536516188562,0,0,0,-0.0470148331914942,0.0253261146233914,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.261244263415636,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.217722795435053,0,0,0,0,0,0,0.223841256505862,0,0,0,-0.0394064065742035,0,0,0,0,0,0,0,0.0950266148443989,0,0,0,0,0.206023999175306,0,0,0,-0.0469725931290548,0.0302886903470832,0,0,0,-0.0655864860161394,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140841129063488,0,0,0.138025047413283,0,0,0,0,0,0,0,0,0.013521475090463,0,0,0,0,0,0.0967452070676946,-0.0546721752978806,0,0,0.110021571156529,0,0,0,0,0.305291586058805,0.144033983821919,0,0,0,0.0249535906901371,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.356824667707689,0,0,0,0,0,0,0,0,0,0.0239561309982086,0,0,0.123852028216431,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821006765541725,0.272925408994569,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100856554614401,0,0.218728750050404,0,0,0,0,0,0,0,0,0,0,0.366195363136068,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050069252676615,0,0,0.31829360807976,0,0,0,0,0,0,0,0,0.201665537377462,0,0,0,0.226689314013374,-0.00628466301124176,0,0,0,0.124619759640849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097555823430132,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108007432889152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171329229840691,0.0185288796959205,0,0,0,0.000730041564484671,0,0,-0.0225461230812206,0,0.121897893490767,0,0,0.0882769767452079,0,1.38777878078145e-17,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.136498607239234,0,0,0.0980238726611819,0,0,0,0,0.119018395835584,-0.0665612285329175,0,0,0,0,0,0,0,0,0.0107138361448789,0.136684335123537,0,0.00576192518838753,0,0,0.0190859534265437,0,0,0,0,0.124189538746411,0,0,0,0,0.273242449536478,0,0,0,0,-0.0585923800884632,-0.0128993128661902,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.109251369011388,0,0,0.153954509328665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931217400699693,0,0,0.0468507913466702,0,0,0,0,0.0671577285455749,0,0.0146028245122022,0,0,0,0,0,0,0,0,0.405392426917243,0,0,0,0,0,0.0648081695771937,-0.0520634219026981,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461878901839432,0.152432891182461,0.00850585974415615,0,0,0,0,0,0,0,0,0,0.219677308624268,0,0,0,0,0.0242909053040702,0,0,0,0,0,0,0,0,0,0,0.055851827278917,0.07776805730227,0,0,0,0.0171494275707255,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0884451512077088,0,0,0,0,0,0.0310451078713455,0,0,0,0,0,0.0166173625293956,0,0,0,0,0,0.458760361554204,0,0,0,0,-0.0581660876014502,0,0,0,0,0,0,0,0,0,0,0,0.0525525163563775,0,0,0,0.207932593660998,0,0.133587532217873,0,0,0,0.00463381715171529,-0.017231268177957,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105511545341237,0.0283830909201057,0,0,0,0,0,0,0,0,0,0.0288362187667368,0,0,0,0,0,0.118284473578081,0.120159784201619,0,0,0.103398361991262,0,0,0.0802093366758347,0.03403818091743,0,0.026211789239024,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.129140838443202,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.14515132137785,0.028405714245574,0,0,0,0,0,0,0,0,0.0405340104403556,0,0.0305722592610315,0.0439869516783279,0,0,0,0.0334464034624664,0,0.0102471794828689,0,0,0.141843339687716,0,0.0718115326110717,0,0,0.138107220458482,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.370094902734373,0,0,0,0,0,0,0,0,0.399286464879159,0,0,0,0,0,0,0,0,-0.377639823827101,0,0,0,0,0,-0.0181903886871063,0,-0.0967198803559383,0,-0.286674656739899,0.324383062556593,-0.056765127337467,0,0.339051457983516,0,0,0.0101526415174855,0,0,0,0.147422954032345,0.130353008956328,0,0.203785490866764,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.146021275545065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263649491623867,0,0.0183637836385622,0.0542873928722075,0,0,0.0160283169497261,0,0,0,0,0.0551996880916413,0,0,0,0,0.128286849720784,0,0,0,0.0156185975029058,0.006807687724776,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259730280260374,0,0.0152787352305964,0,0,0,0,0,0,0,0,0,0,0,0,0.0686014028383663,0,0,0.135266585758484,0,0.073457177021366,0,0,0.198460129599734,0.0725331091769938,0,0,0,0,0,0,0,0,-0.00985998272702725,0.0201484467277737,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028559248373473,0,0,0,0,0,0,0,0,0.0604945936675488,0,0,0,0.073234291232422,0.0829035468012866,0,0,0,0,0,0,0.062917835140845,0,0,0,0,0.193152938244849,0.113819150896791,0,0,0.188659427163467,0,0,0,0,0,0.0640396248248049,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429525423701941,0,0,0,0,-0.041800383549741,0,0,0,0,0,0,0,0,0.121396028988611,0,6.93889390390723e-18,0,0,0,0,0.0933903946869404,0,0,1.38777878078145e-17,-0.214573117654619,0,0,0.337400792565598,0,0,0,-0.102986806594138,0,0.725191806998354,0,0.114888927712308,-0.0438927128543224,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659904184377103,0,0,0,-0.0417011320016513,0,0,0,0,0,0,0,0,0.458922992432887,0.0809149375299908,0,0.0314512139660405,0,0,0.10305306521149,0.0650398274905595,0,0,0,0,0,0,0,-0.0154030836168098,0,0.174751553098055,0,0,0,-0.0859480965816655,0,0,0,0,-0.0856712896427844,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208356992820714,0,0,0,0,0,0,0,0,0,0,0,0,0.0174863898231283,0,0,0.00397982441925585,0.136830089986063,0,0,0.0605711733626074,0.117671629799786,0,0,0,0.0867301167431975,0,0,0,0,0,0,0,0,0,-0.0117936672650231,-0.018374548444516,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266303686238139,-0.123057666951195,0,0,0,0,0,0,0,0.00102730192898274,0,8.67361737988404e-19,-0.233418854518213,0.546404591459957,0.0675079299177143,0,0,0,0,0,0.235356302900776,0,0,0,0,0.200010638188367,0,0,0,0.0515053588983042,0,0.0090495369064222,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337711504571003,0.0507753414706448,0,0,0,0.0666589667546401,0.138731794543407,0,0.163509381200891,0,0,0,0,0,0,0,0,0,0.0505134968070758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126693490784017,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.038798627584433,0,0,0,0.163940560434434,0,0,0,0,0,0,0.101634385890713,0,0,0,0,0,0,0,0,0,0.340836840207514,0,0,0,0,0,0,0,0,0,-0.0320431282569083,0.0653282727910983,0,0,0,0,0.175156813234675,0.237732003723971,0,0,0,0,0,0,0,0.0658558664646751,-0.08464601141379,0,0,0,0.130075238769349,0,0
X600489.SH,0,0,0,0,0,0,0,0.0635370647991146,0,0,0,0,0,0,0,0,0,0,0.0844001721100302,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693114098471697,0,0,0,0.5666711215191,0,0,0,0,0.137405274333897,0,0,0,0,0,0.0225956412485686,0.00209481112602099,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914478892161719,0,-0.00141608452008341,0,0,0,-0.000134962915041497,0,0.126771877393091,0,0,0,0.020417327634785,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858555232170635,0,0,0,0,0,0.0553519404924329,0,0.0956608548735119,0,0,0,0,0.0110390480613303,0,0,0.124546057343701,0.0274454953300154,0.189382390323771,0,0,0.155725838472423,0.0862922335082301,0,0,0,0,0,0,0,0,0,0,0,0.040244136536641,0,-1.0842021724855e-19,-0.0185030739227473,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378336690923457,0,-0.0613615323172241,0,0.0628050222568056,0,0,0,0,0,0,0,0,0.203674571367098,0,0,0,0,0,0.0720947275552929,0.191307039281687,0,0,0,0,0,0,0,0,0,0,0.252641922405433,0,0.0820340766999487,-0.025462242898653,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0.0219008526487696,0,0,0,0,0,0,0.179394336557031,0.039943063215647,0,0,0.10087179060856,0,0,0,0,0,0,0,0,0,0.0245768331444379,0,0,0,0.0341743118273104,0,0,0,0,0.0596679705854751,0,0,0.0737893665850455,0,0,0,0,0,0.062079943375912,0.305326943931506,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.139361224495018,0,0,0.267132723927258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121016288555495,0,0.025878794115218,0.0653799074980316,0.0557344836477164,0,0,0.0975843306014545,0,0,0,0,0.0699893864222144,0,0,0,0,0,0.0678881128467769,0,0.00602340232598524,0,0,-0.0146515445994226,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.462011118028082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325720475957011,0,0,0,0,0.0123430612300748,0,0,0,0.0184567566663237,0,0,0.154138368654289,0,0,0.212358062648359,0,0,0,0,0,0,0,0,0,0,0,0.000279197336507982,-0.00366252689182674,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.331898374687804,0,0,0,0,0,0,0.0562530553773529,0,0,0,0,0,0.116928387116531,0.0233457902253137,0,0,0,0.0327722209684284,0.0511208600087996,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.102526464813047,0,0,0.282975645068924,0,0,0,0.00842541850622967,0,0.103148580592309,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.226060030951239,0,0,0,0.211423994003312,0,0,0.137223602519504,0,0,0,0.0225409156595657,0,0,0,0,0,0.0114617627958245,0,0,0,0,0,0,0,0,0.11008428863859,0,0,0,0,0.0401347291081775,0,0,0,0,0,0,0,0.0282421888196719,0,0,0,0,0,0,0
X000825.SZ,0,0,0.011485515723217,0,0,0,0,0.2009111240222,0,0,0,0,0,0,0.133474413678483,0,0,0,0.117541169229835,0,0.0204857469429113,0,0,0.0530932077357568,0,0,0,0,0,0,0.0322248847137597,0,0,0,0,0.0383877896750644,0,0,0,0,0,0,0.185258193407677,0,0.148228070331667,0.00305724490776334,0.0512280361145528,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463777254395526,0,0,0,0,0,-0.0956451760121263,0,0.43052409480858,0,0,0,0,0,0,0,0,0.0977625898498753,0,0,0,0.0015376794716149,0,0,0.0613519401550949,0,0,0,0,0,-0.28298779861287,0,0.0912548027983966,0,0,0,0.0965311060010903,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526267631039657,0.0535846152735769,0.0701231548639705,0,-0.0393379806519371,0,0,0.0472942535598006,0,0,0,0,0,0,-0.125428847889381,0,0,0,0,-0.0645590120553216,0,0.0245721358635328,0,-0.0363818542386994,0.13748193846312,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0101541181756281,0.000374863236066461,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.404962733856733,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.249944786475545,0,-0.492874776795483,0,0,0,0,0,0,-0.0359638088634409,0,0,0.286588521156758,4.33680868994202e-19,0,0,0.0164623940298501,-0.367698181111465,0.619149964822107,0,0.0581104624619134,0,0,0,0,-0.243805296724104,0.0572804534390379,0,0,0,0,0,0.0702358808694927,0,0,0,1.59617620180285,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157666607963344,0,0,0,0,0,0,0,0,-0.143523526208166,0,0,0,-0.341351090503277,0,0,-0.14317535311936,-0.290115819017471,0,0,0,-0.0394911298355264,0,0,0,0,0,0,0,0,0,0.29344666875022,0,-0.203223014360609,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.795358094988767,0.19860468068975,0,0,0.0358945377259798,0,0,0,0,-0.255106801623644,0,0.200851585178766,-0.0522117385203963,0,0,0,-0.0446303767908118,0.169334109477588,0,-0.0725886947288149,0,0.209987336389968,0,0,0,0,0,0,0.205258071634021,0,0.0605971420613373,-0.0995396467965909,0,0,0.0612470614383439,0.0443907257305973,0,0.217473746192191,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0735951007493568,0,0,0,0,0,0,0,0,0,0,-0.0129813150371391,0,0,0,0,0,0,0,0,0.0232146996109853,0,0,0,0,0,0,-0.0266095805849388,0,0,0.0606720603068973,0.0556011289557451,0,0,0,0,0,0,0,0,-0.292080260134091,0,0.108916030537138,0,0.677777485177508,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109034252294627,-0.0145903865832354,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135565926483297,-0.0159294321589992,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113827006260554,0,0,0,0,0,0
