,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600547.SH,X600019.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X002466.SZ,X000807.SZ,X002128.SZ,X000630.SZ,X600176.SH,X600096.SH,X601168.SH,X000408.SZ,X000877.SZ,X600985.SH,X000933.SZ,X000883.SZ,X600378.SH,X600995.SH,X600352.SH,X600688.SH,X002353.SZ,X600299.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0.142345789773881,0,0,0.0763858963793383,-0.00539851775713874,-0.0131206990888078,0.493823908766571,0,0,0.175274106209515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146547587183887,0,0,-0.188143638910383,0,0.0994638247374675,0,0,0,0,0,0.24119432467685,0,0,0,0,0,0,0,0,-0.0433814769967536,0,0,0,0,0.0354273033607133,0,0,0,-0.00591221090076682,0,0,0,-0.0428129171805589,0,0
X600362.SH,0,0,0,0,0,0,0.00809803241527841,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484387935194089,0,0,0,0,0,0.0728455713905338,0.445865055858034,0,0,0.246439872701379,0.0165834232754214,0,0,0,0,0,0,0,0,0,0,0,0,0.0278525092267651,0,-0.0353799260125627,0,0,0.00775241131480695,0,0
X600010.SH,0,0,-0.127328488793362,0,0,0,0,0,0,0,0,0,0,0,0,0.0189262264844978,0,0,0.239776510153726,0,0,-0.0736160244773472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027308267372777,0,0,0,0.0668837261934283,0,0,0.119251126642154,0.0412546407690145,0,0,0.132278050214083,0,0,0,0.0489838040077264,-0.0100544110483087,0,0,0,0,0.0389766334864529,0,0
X600111.SH,0,0,0,-0.156350148765757,0,0,0.0626917688174651,0,0,0,0,0,0,0,0,0,0.06133752413696,0.275186980185155,0,0,0,0,0.174970471695291,0,0,0,0,0,0,0,0,0.0941310902125044,0,0,0,0,0.130966574676081,0,0.0908973313937501,-0.128855283753239,0,0,0,0.108385407409695,0.064673329946205,0,0,0,0,0.00656651441500158,0,-5.42101086242752e-20,0,-0.0258134278195661,0,0,0.0235607984426544,0,0
X000708.SZ,0,0,0,0,0,0,0.0998542284266283,0,0,0,0.0680800969171697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492017869595892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611531627835769,0,0,0.16388958516996,0,0.139546178541866,0.188066339456626,0.0388755309890259,0,0,0,-0.00840781802237177,0.0226078009315101,0,0,0,0.0133473380459571,0,0
X600803.SH,0,0,0.0804913873637776,0.0803954264594765,0.144650018574684,0,0,0,0.0126449101726045,0,0,0,0,0,0,-0.0493839630283137,0,0,0,0,0,0.172327013977338,0,0,0,0,0,0,0,0,0,0.0434213156541699,0,0,0,0,0,0,0,0,0,0,0,0,0.0652835528655503,0,0,0,0,0,0,0.0120869873069913,0.0844265406123635,0,0,0,-0.0431704072732368,0,0
X600027.SH,0,0,0,-0.0963945972287619,0,0.0600410591192502,-0.396761188761051,0,0,0,0,0,1.07178838341348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112112219456147,0,0,0,0,0,0,0,0.180677758354985,0,0,0,0,0,-0.00978321297569291,0,0,0,0,0,0,0,0.0716041112144421,0,0,0,0,0.00880888159898297,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0462677980446725,0,-0.011396210758459,0.127000144784804,0,0,0,0.0684172501963174,0,0,0,0,-0.0490676482204706,0.11116524704192,0,0,0,0,0,0,0.733538444442562,0,0,0,0,0.0901226222825336,0,0,-0.0921122196957711,0,0,-0.0960008699754978,0,0,0,0,0.0660384625428126,0,0,0,0,0,0,0,0,0.00221991543104975,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.256155569105198,0.0212057507143202,0,0,0,0,0,0,0,0,0,0,0.179013951845963,0,0,0,0,0,0,0,0,0,0,0.0260838948688131,-3.46944695195361e-18,0,0,0.0869749095934819,0,-6.93889390390723e-18,0.185102386136984,0,0,0.159914774742277,0,0.0733162561563505,0,0,0,0,0,0,0.0783883277900957,0.0175557645220606,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.0450490565326829,0,0,-0.0262214177266577,0,0,0,0,0.157230926542523,0,0,0,0,0,0,0,0.0915835901350091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167503310863461,0.146109894827713,0,0,0,0,0,0,0.0387846014312912,0,0,0,0,0,0,0,0,0.00331794795820578,0,0
X600426.SH,0,0,0,0.721284847509153,0,0,0.100997230946279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360443729936839,0,0,0,0.123926924213676,0,0,0,0,0.0566493070577904,0,0.0491980726974964,0,0,0,0,0,0,0,-0.0144208570447338,0,0,0.204610150222082,0,0,0,0,0.0637841529018164,0,0,-0.0158642235415883,0,0
X600160.SH,0,-0.117910851099275,0,-0.0476037264499769,-0.0550653910635048,0,0,0,0.258012764131111,0,0,0,0,0,0,-0.516762503561485,0,0,0,0,0,0,0,0,-0.0962497801510817,0,0,0,0,0,0,-0.240999434214557,0,0,0.376901385991438,0.0523287499261812,0,0,0,0,0,0.362214351735963,0,0,0,0,0,0.324578639897723,0,0,0,-0.0236742617432338,0,0,0,0,-0.101623125788778,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532503193291624,0,0,0,0,0,0.15000805416958,0,0,0,0.0300118640847682,0.0485177057827497,0,0,0,0.134883536681071,0,0.345788007276671,0,0,-0.0373220764354949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031211139611594,0.111165603223477,0,0,0,0,0,0,0.0745276092189892,0,0,0,0,0,0,0,0,0,0,0,0.0556205529653342,0,0.0647400689601968,0.346284955920701,0,0,0,0.15950435954191,0,-0.0456671745480699,0,0,0,0,0,0,0,-0.053546918179049,0,0,0,0,-0.00464177108809402,0,0
X601699.SH,0,0,0,0,0.109889355130719,0.248479642624773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218948199373204,-0.0539674689584989,0,0,0.0393309750945542,-0.0539189602886861,0.121974665747123,0,0,0.0791304256221411,-0.0331024298791882,0,0,0,0,0,0,0,0,0.260293603386294,0.167283664992785,0,0,0,0,0,0.0506201041693587,0,0,0,-0.0665425171172599,-0.00173223051890042,0,0,0,0.00201362944102385,0,0
X000786.SZ,-0.00274337463525824,0,0,0,0,0,-0.077699285614174,-0.0478190718813198,0.346076507543053,0,0,0,0,0,0,0,0,0,0,0,0.0888253943200512,0,0,0,0,0.0474916885581461,0,0,0,0,0,0,0,0,0,0.331316296430105,0,-0.0596786874466574,0,0,0.0323598086079644,0,0,0,0,0,0,0.109531252752415,0,0,0,0,-0.0168939607457144,-0.0661622170980054,0,0,-0.00983606220277462,0,0
X002466.SZ,0,0,0,0,0,0,-0.0710030648125249,0,0,0,0,0,0,0,0,0,0,0,0.0808894731986991,0,0.14412655206843,0,0.715166357294168,0,0,0,0,0,0,0,0,0,0,0,0,0.00189231438064761,0,0,-0.0418102415204094,0.0632488401344496,0.0983255071005496,0,0,0.0545900642531302,0,0,0,-0.0212068669960543,0,0,0,0.0179803341727119,0,0,0,0,-2.17141150067051e-05,0,0
X000807.SZ,0,0,0,0,0.0815833917913619,0,0,-0.0281900024753231,0,0.204001590960895,0.163186184995672,0,0,0,0.0232514060968607,0,0,0,0,0,0,0.104642870648894,0,0,0,0,0.127525369591778,0.0904307995703367,0,0,0,0.0436052626061363,0,0,0,0,0.0657928496917491,0.145714128494489,0,0.0728148349533747,0,0,0,0.097938922912489,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0282034480950615,0,0,0,0,0,0
X002128.SZ,0,0,0,0.0863826616369675,0,0.00315383677392668,0,0,0,0,0.285345048653916,0,0.136188423833538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270700440291761,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0800789737136125,0,0.113195882018188,0,0,0,0,0,0,0,0,0,0,0,-0.106285293183938,-0.155724294449115,0,0,-0.0170092569372887,0,0
X000630.SZ,0.0744146088481463,0,0,0,0,0,0.0114839110009719,0,0,0,0,0,0,0,0,0.0859114175734216,0.244987581644353,0,0,0,0,0,0,0,0,0,0,0,0.217980314762634,0,0,0,0,0,0,0,0,0.134260895737954,0,0,0.00802279212416003,0.149304083214421,0,0,0,0,0,0,0,0,0,-0.0169892067190957,0,0,0,0,0.0240751272566047,0,0
X600176.SH,0,0,0,0,-0.240005639320635,0,0,0,0,0,0,0.0328667653378198,0,0,0,0,0,0,0,0,0,0,0,-0.0529860185101714,0,0,0.341319958292702,0,0,0,0.435445993087585,0.207240365796243,0,0,0,0,0.0587076570866923,0,0,0.283811009512323,0,0,0,-0.163749951188875,0,0,0,0,0,0,0,0.0289251887195889,0,0,0,0,0.0190143637901892,0,0
X600096.SH,0,0,0,0,0,0,0.00921839754688949,0,0.00598964649467171,0,0,0,0,0,0,0,0,0,0,0.115328027726375,0,0,0.106699127034289,0,0,0,0,0,0.483130666799566,0,0.0279271456025552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101695714265124,0,0,0,0,0.0212833751334201,0,0
X601168.SH,0.160334791298812,0,0,-0.0357884138505682,0,0,0,0.103520914580434,0,0,0.126532118318301,0,0.0666426710343797,0,0,0.167781725597391,0.451740257812887,0,0,0,0,0.0778762706948083,0,0,0,0.263018712207976,0,0,0,0,0,0,0,0,0.241710473066552,0,0,0,0,-0.0414108943393954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990038808780175,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019007234049434,0,0,0,0,0,0,0,0.117862704338776,0,0,0,0,0,0,0,0,0,0.0148231823540693,0.160197870605505,0,0,0,0.116695384498259,0,0,0,0,0,0.277770449975032,0,0,0,0,-0.0865287764953277,-0.0292001510857007,0,0,0.0351208025644921,0,0
X000877.SZ,0,0,-0.0639011666831235,0,0,0,0,0,-0.107447392113259,0,0,0,0,0,0,0,0,0,0,0.13688708087311,0,-0.0173409593715075,0,0,0,0,0,0,0,0,0,0,0,-0.0280522276357957,0,0.0480998039849214,0,0,0,0,-0.0453840359482859,0,0,0,0,0,0,0,0,-0.00181384655011094,0,0,0.0883243479782356,-0.0371365074022756,0,0,0.0179703082911888,0,0
X600985.SH,0,0,0,0,0,0.10930359900229,-0.0317631860756619,0,0,0,0.0939954087542484,0,0,0,0,0,0,0,0,0,0,0.0807978626856866,0,0,0,0,0.0239684001822287,0,0,0.486025686901928,0,0.0219328538813225,0,0,0,0.109401054121168,0,0,0,0,0,0,0,0.0745242903058126,0,0,0,0,0,0.0223630405263096,0,0,0,0,0,0,0.0168310627918297,0,0
X000933.SZ,0,0,0,0,0,0.341939800130809,0,0,0,0,0.0334285001459375,0,0,0,0,0,0,0,0,0,0,0,-0.0291533587310309,0,0,0,0.161561539674524,0,0.119019921035549,0.223980247703246,0,0,0.154282071453329,0,0,0,0,0,0,0.0619250937764209,0,0,0.026924989500762,0.025874137970566,0,0,0,0.224462241718202,0,0,0,0,0.0209714768235205,0.0440763120592096,0,0,0,0,0
X000883.SZ,0,0.190753421389633,0,0,0,0.0621618378764821,0,0,0,0,0.250248404253507,0,0.325560001442993,0.0774158295500029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322536768032625,0,0,0,0,0,0,0,0,0,0.182719498260403,0,0,0.0414602452285059,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,3.46944695195361e-18,0,-0.205359240263169,0,0,0,0,0,0,-0.0534220229625995,0,0,0.00274955284835496,0,0,0,0,0,0,0,0,0,0,0,0,0.129644371750854,0,0,0,0,0,0,-0.104205772396998,0,-1.73472347597681e-18,0.301369406635194,0,0,0,0,0,0,0.272799828797837,0,0,-0.0947251215848557,0,-0.0274276530262838,0,0,0.0488696875464316,0,0
X600995.SH,-0.0497224990509397,0,0,0,0,-0.0138486048597802,0,0,0,0,0,0,0,0.0315370982508986,0,0,0,0,0,0,0,0,0,0.187199878803068,0,0,0,0,0,0,0,0.0931570168676659,0,-0.011059962124018,0,0,0,0,0,0,0,0.187886762261127,0,0.0448731282852193,0,0,0,0,4.33680868994202e-19,0.036401959577208,0,0.070968646860251,-0.043844774175566,0,0,0,0.06746613666009,0,0
X600352.SH,0,0,0,0.0342705190775666,0,0,0,0,0,0,0,0.135663431098405,0,0,0,0.0357363253759326,0,0,0,0.218442496042929,0,0,0.0640787238206597,0,0,0.0270865333275886,0,0,0.00836610214331441,0,0,0.0499946410126269,0,0,0,0,0,0,0,0.00830928040911814,0,0,0,0,0,0,0.0348471856510013,0.0674607366283504,0,0,0,0,0,0,0,0,0.0262569164470458,0,0
X600688.SH,0,0,0,0,0,0,0.048490634107603,0,0,0,0.0272432195908944,0,0,0,0,0,0,0.183772316070518,0.0823632033137548,0.0503446425230032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129576872476937,0,0,0,0,0.0405872497085832,0,0,0,0.00398111148440124,0,0,0,0,0,0,0,0,0.0215074718658043,0,0,0,0.0238866567406414,0,0
X002353.SZ,0,0,0,0,0,-0.161947021591421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342655033483494,0.0194285854590357,0,0,0,0,0,0,0,0,0.0433408087859175,0.178317142094869,0,0.167587338166665,0.0532777932744549,0,0.239548795122994,0,0.0264742305713102,0,0,0,0,0,0,0,0,0.00329057449964934,0,0,0,-0.0088109306556351,0,0
X600299.SH,0,0,0,0.161624430358289,0,0,0,0,0,0,0,0,0,0,0.244833113420507,0.116953572696131,0,0,0.0780611029744383,0,0,0,0,0.155110139556558,0,0,0.0288302173135458,0,0,-0.0451653787081738,0,0,0,0,0,0.133725777200195,0,0,0,-0.015203135227857,0,0,0,0,0,0.0193031316266666,0,0.0122838518553215,0,0,0,0,-0.0672801269644907,0,0,0,-0.0237293970799272,0,0
X000027.SZ,0,0,0,0,0,0,0,0,-0.0396481096790525,0.100501681218962,-3.46944695195361e-18,0,0.0121541371030991,0,0,0,0,0,0,0,0,0,0.0719916332688131,0.0953124981566317,0,0,0,0,0,0,0,0.0396655963641442,0,0,0,0,0,0,0,-0.518531214466182,0,0,0.179244681725412,0,0,0,0,0,0,0,0,0,0.0755626108620785,0,0,0,0.00269279098400598,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048948578232821,0,0.0681228381692248,0,0,0,0,0,-0.132186126603926,-0.00938193814880854,0,0,0.0821795297617539,0,0,0,0,0,0,0,0,0,0,0,0.0209652164921758,0,0,0,-0.153923099358249,0,0.0854234353417926,0,-0.0203483823236515,0,0,0,0,0,-0.0388484559756665,0,0,0,0,0.0104792533033934,0,0
Slope,0,0,0,0.112026732632313,-0.117316498487777,0,0,0.189656570957879,0,0,0,0,0,0,0,0.0595801396972199,0,0,0,0,0,0.132356115560762,0,0,0,0,-0.0455778453725968,0,0,0,0,0.138180808647149,0,0,0,0,0,0,-0.149104635300071,-0.0257063810729698,0,0,0,0,0,0,0,2.16840434497101e-19,6.93889390390723e-18,0,0,0,0.720807212637319,0.191923050149224,0,0,-0.101725495409249,0,0
TED,-0.126343003005713,0,0,0,0,0,0,0,0,-0.062328818316154,0,0,0,0,0,0,0,0,0,0.0739557411424857,0,-0.0444975172686961,0,0,0,0,0,0,0,0,0,0,0,-0.0225194968766564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359725507261441,0.562160199511665,0,0,0,0,-0.183318504057072,0,0
RealEstate_excess,0,0,0,0,0,0.0209492244014967,-0.0300705143019949,0,-0.117691802564387,0.0390992786227439,0,0,0,0,0,1.73472347597681e-18,-0.103144795477702,0,0,0,0,0,0,0,0,0,-0.0131543022607574,0,0,0.122388782519631,0,0,0,0,0,0,0,-0.0610910239580966,0,-0.0183799569455041,0,0,0,0,0,-0.139419539405704,0,0,0,0,0,-0.0490522738003627,0,0,0,0,0,0,0
MKreturn,0,-0.0071624757674212,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0702233379455917,0,0,0,0,0,0,0,0,0,-0.00547208370624833,0,0,0,-0.0102552112284947,0,0,-0.026785681913629,-0.000234219918957128,0,0,0,0,0,0,0,0,0.0201972393630289,0,0,0,-0.0640479964709217,0,0,0,0,0,0,0,0,-0.0315199858110441,0.0839203223733278,0,0,-0.0268768298678146,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00441139969064059,0,0,6.88985061751921e-06,0,0,0,0,0,-0.00221021196521697,0,0,0,0,0,0,0.00024760842606208,-6.0970612660308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145867794105601,0,0,0,0.000822181182704678,0,0,0.00120744356901882,0,0,0,0,0,-0.00327756468038439,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525250921751376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.68647229370033e-05,0,0,1.0842021724855e-19,0,0.00124555777595293,0,0,0,0,0,-0.00726982782815351,0,0,0,-0.0614018298789008,0.0342624192839515,0,0,0,0.0176749579362339,0,0
CarbonVol_Hubei,0,0,0,0,0.0134743069293132,0,0,0,0,0,0,0,0,-0.00357761383003113,0,0,0,0,0,0,0,0.000565887337363938,0,0,0,0,0.00261253778136406,0,0,0,0,-0.000767100122105111,0,0,0,0,0,0,0,0,0,0,0,-0.00841747596102143,0,0,0,0.0044017961488321,0,0,0,-0.0208044341567431,0,0,0,0,0.00736310630006307,0,0
