,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600886.SH,X600010.SH,X601898.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X600188.SH,X000786.SZ,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X600426.SH,X000723.SZ,X002466.SZ,X601158.SH,X000932.SZ,X600486.SH,X600219.SH,X000898.SZ,X600529.SH,X600126.SH,X600315.SH,X002353.SZ,X000553.SZ,X000883.SZ,X600516.SH,X600612.SH,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107395813421619,0,0.0793960806859124,0,0,0,0,0,0,0,0,-0.104754909361558,0,0,0.191417532256904,0,0.00156861714366553,0,0,0,0,0,0.0993680599705079,0,0,0,0,0,0,0,0,0,-0.00497389260047981,0.0245837161775861,0,0,0,0,0,0
X600801.SH,0,0,0.129590148227556,0,0.00379893784459928,0,0,0,0,0,0.0450387589340092,0,0,0,0,0,0,0,0,-0.021782105068879,0,0,0,0,0,0,0,0,0,0,0,0,0.275843851987095,0,0.0575591924721581,0,0,0,0,0,0,0,0.0276479568128698,0,0.0518721621078397,0,0,0,0,0,0,0.0135455980359074,0.0170583323452067,0,0,0,0,0,0
X600660.SH,0,0,0.049774224947368,0,0,0,0,0,0,0.17715542073634,0,0,0,0,0,0,0,0.0437670236019947,0,0.123988714722941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044848001267383,0,0,0,0,0,0,0,0.114776645920819,0.0619718718401213,0,0,0,0,0,0.0437291281550342,0.0165192138157982,0.00546036355890661,0,0,0,0,0,0
X600886.SH,0,0,0,0.258521442010991,0.121548814441533,0,0,0,0,0.0550529179829284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118226819604156,0,0,0,0,0.0532453457109612,0,0,0,-0.0011762963217987,0,0,0.0657829355889989,0,0,0,-0.00157288023911561,-0.0346398725568221,0,0.00605494327706147,0,0,0,0,0,0,-0.00760309186372067,0.00184831085810988,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136729058268168,0,0,0,0,0,0.0600223025478262,0,0,0,0.101041450717189,0,0.0432637974203637,0,0,0,0,0,0,0.0381028314192343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103588309089638,-0.0105427737293782,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00261944275487558,0,0,0,0,0,0,0,0,0,0,0,0,0.0212331218342591,0,0,0.0405020245416326,0,0,0,0.0174406463309081,0,0.132715605547286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159526419578684,0,0.00392213157450528,0.0106612567853581,0,0.119491238556035,0,0.0506726190680174,0,0.00344259554559008,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143721246827349,0,0,0,0,0,0,0.117196513270098,0,0.00637941383938925,0,0.0911983041957062,0,0.118372051923945,0,0,0,0,0,0,0,0.0338331404673893,0,0,0,0,0,0,-0.0203904906309755,0,0,0,0,0.0331388704329271,-0.018525259504172,0,0,0,-0.0125046338451193,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.109354217789984,0,0,0,0,0.43563243708516,0,0,0,0,0,0,0,0,0.0319859758539345,0,0,0,0,0,0,0,0,0.0581283812032956,0,0,0,-0.0432695317416658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119716358315227,0,-0.0164045143641563,0.0425678500801844,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0870711553006521,0.0907651284280905,0,0,0.196505634711472,0,0,0,0,0,0,0,0,0.0705759557511338,0,0,0,0,0,0,0,0,0,0,0.0368485798794283,0,-0.0145478826190262,0,0,0,0,0.0714344811871158,0,0,0,0,0,0,0,0,0.0332711669220261,0,0,0.0240967295613502,0,0,0,0.0226126667544833,0.0279355053323469,0,0,0,0,0,0
X600688.SH,0,0.793590202723121,0,0,0,0.128979592970917,0,0.121027859021841,0,-0.00174727673779329,0.216757017707467,0,0,0,0,0,0,0.12484433282442,0,0,0,0,0.111604565035922,0,0,0,0,0,0,0,0,0,0,0,0,0.113589302682986,0,0,0,-0.262113491162112,0,0,-0.0796349266933471,0,0.173603106432929,0.0682605555704316,0,0,0.00403142494331112,0.0999227176394281,0,0.0316540042831689,0.0316504958493937,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045398767774942,0,0,0.170297651044703,0,0,0,0,0,0.165395444604154,0,-0.00332078238705277,0,0.0986228740525849,0.0571145615793227,0,0,0,0,0,0,0,0,0,0,0.0215611220302692,0,0,0,0,0,0,0.00675617802637429,0.00299657040381753,0,0,0,0,0,0
X000786.SZ,0,0,0.240014998938042,0,0,0,0,0,0,0,0.185192473575031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398016026243969,0,0,0,0.098782513608169,0,0.032066814185974,0,0,0,0,0,0,0.13987570449369,0,0.0153736017186829,0,0,0.10904620711864,0,0,0,-0.0065930974541097,0.0252146517605048,0,0,0,0,0,0
X600352.SH,0,0,0.0262742892540788,0,0.045504896368298,0,0,0,0,0.0899912831183855,0,0,0,0,0,0,0,0.0410872085976008,0,0,0,0,0,0,0,0,0,0.0378920186574829,0,0.104266362880632,0,0,0,0.077018116171972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877238896006063,0,0,0,0.0247651372657694,0.00218509191787525,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.125964523441039,0,0,0,0,0,0,0.0321790527038784,0,0,0,0,0.0790013067436994,0,0,0,0,0,0,0,0,0.0722842737068936,0,0,0,-0.0299577398671295,0,0,0.0229816600710593,0.118498552099807,0,0,0,0.236837530327861,0,0,0,0,0,0,0,-0.0206604614960639,0.0177437831257903,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0464848343498365,0,0,0,0,0,0,0,0.0213670955706381,0,0,0,0,0,-0.0143569627810386,0,0,0,0.121447681923581,0,0,0,0,0,0,0,0.00309448345375551,0,0.089121905607894,0,0,0,0,0,0,0,0,0,0,0.012844967100531,0,0,0,0,0,0,0.00393195962998217,0.0100994304016117,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0133079330051172,0,0,0.207182292681852,-0.00346396248577863,0,0,0,0.022591509863094,0,0,0.160497901593416,0,0.00217302703425739,0,0,0.0182603118271766,0,0,0,0,0,0,0,0,-0.0482940055513199,0,0,0,0,0.0458456770162499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135150127553104,0,-0.0193639501103394,0.0154737264341009,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619018924720233,0.0183792553723447,0,0,0,0,0,0.0338440809672424,0.0581448383199244,0,0,0.240329509558415,0,0.00789305910956466,0,0,0,0,0,0,0,-0.0186422340076503,0,0,0,0,0.121920864014224,0,0.116288737326835,0,0.0049162440435851,2.47627542817189e-05,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0954848588020678,0,-0.0458480723385223,0,0,0,0,0,0.18320822620339,0,0,0,0,0,-0.000915689763017792,0,0,0,0,0,0,0,0,0,0.15627513001925,0,0,0,0,0.178841199491947,0.0269765927593589,0,0,0,0,0,0.0534341598573463,0,0,-1.73472347597681e-18,0,0,0,0,0.0956166982886733,0,-0.0174845505008479,-0.0225508506208021,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0257739127660903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316067297026208,0,0.0588585427240772,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0512523087619392,0,0,0,0.0961379693899706,0,0,0,0,0,0,0,0.0497823188927433,0.153641427639954,0.0455413493672237,0,-3.46944695195361e-18,0,0,0,-0.016341829094026,0.0279093066299852,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.43519893683813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070563960823872,0,0,0,0,0.0605108042695606,0,0,0,0.0149620421698494,0,0,0,0,0.0127675215069114,0,0,0,0,0,0,0,0,0.0187305937977224,0,0,0,0,0,0,0.0154876441802307,0.0376387284001111,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.053487286207723,0,0,0,0,0,0,0,0,0,0.0738099125505923,0,0.142708401388064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407153997055672,0,0.291389229707208,0,0,0,0,0,0.218958225612876,-0.0722535182886954,0,0.0743747908025017,0,0,0,-0.3025245164742,0,0,0.0317467990176934,0.0613825713066236,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.63347520724336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238221535983587,0,0,0,0,0,0,0.0179180617493874,0,0,0.0163133342671266,0.0538319712054003,0.0141364450640717,0,0,0.0405618441489786,0,0,0,0,0.031980723011589,0,0.0164134492982282,0,0,0,0,0,-0.0106538124831809,0.0139744246320297,0,0,0,0,0,0
X000401.SZ,0,0,0.0918619607343531,0,0,-0.0988815609232921,0,0,0,0,0,0.701547506844665,0.0632434477320251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120569863169381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00516638387038003,0.0185397025201552,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523377344445107,0,0,0.00442831042498045,0,0,0,0,0,0,0,0,0,0,0,0,0.119229063263614,0,0,0,0,0,0.289566503304858,0,0,0.0815849359647765,0,0,0,0,0.327707608316743,0,0.0147072225801717,0.0158660693257917,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.034603867219233,-0.054899197496797,0,0,0,0,0,0,-0.0593304809711116,0,-0.0289571961986999,0,0,0,0,0,0,0,0,0,0,0,0.108531070617712,0,0,0,0.148146986420919,0,0,0,0,0,0,0,0,0.150956974870969,0.0647158172138278,0,0.476482202766337,0,0.193072650116711,-0.205808761977471,-0.0145148986483869,-0.0406487623313961,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.272888994284829,0,0.104796212803933,0,0.13228690180038,0,0,0,0,0,0,0,0.351377132318431,0,0,0,0,0,0,0,0,0,0,0.0713351609011397,0,0.0797551493626416,0,0,0.063588976294557,0.0629988051260383,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.175455495391287,0,-0.0323975960413138,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0195230039038518,0,0.0258371698378933,0.0513268089217528,0,0,0,0,0,0,0.0219828996805928,0,0,0,0,0.0151499422054123,0,0,0,0,0,0,0,0.0475236037718198,0,0,0.0898578122573049,0,0,0,0,0,0,0,0,0.0134342591019523,0.0338864723527713,0,0,0,0,0,0,0,0.0016562518041839,-0.00525161162100603,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0978686761648886,0,0,0,0,0.0137984530891314,0,0,0,0,0,0,0,0,0,-0.049659463108047,0,0,0.0335453933856555,0,0,0,0,0.036220128630451,0,0.0703814198898729,0.0278817040221802,0,0,0.0339771654912755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293023132353613,0,0,0,0.0158655573358982,-0.013714224887152,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.245961977195584,0,0.0149521540899457,0,0.0637009361685513,0,0,0,0,0,0,0,0.0802073128460785,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271628843866623,0,0,0,0,0,0.139890757845771,0,0,0,0.201250752551824,0,0,0,0,0,0.0211223174029694,-0.0123857784321991,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528265178147046,0,0,0,8.67361737988404e-19,0.112139720834756,0,0,0,0,0.0820661220306711,0,0,0.00165527564709173,0,0,0,0,-0.0111363091256915,0,0,0,0,0,0,0,0,0,0,0,0.0343943715002673,0,0,0,0.0154350700018285,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0159484171059077,0,0,0,0.00446443017711087,0,0,0,0.0706009122547688,0,0,0,0,0,0,0,-0.0266947700860044,0,0,0,0,0,0.0100310454704656,0,0,0,0,0.0106696541677077,0,0.0392949188736335,0,0,0.0164276500557781,0,0,0,0,0,0,0.0212519771989935,0,0.0303649683504162,0,0,0.13762850496974,0,0,0,0.0113138866944187,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.118012816045675,0,0,0.328010619106237,0,0,0,0,0,0,0,0,-0.209370824774112,0,0.0941046558198724,0,0,0,0,0,0,0,0,0.0120761464152313,0,0,0,0.133999975458012,0.00318241043905324,0,0,0.0950534925971785,0,0,0,0.0197884281636612,0,0.0387004908258835,0,0,0,0,0,0,0.0192136916080836,-0.0296867217852595,0,0,0,0,0,0
X600126.SH,0,0,0.403707775347491,0,0,0,0,0.426597282024201,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598603180301954,-0.249874745038457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787548190304758,0,0,0.0875726976264708,0,0,0,0,0,-0.195109851169798,0.0277400117888901,0.0478116220983965,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0213115288148441,0,0,0,0,0,0,0,0,0,0.00467756062661269,0,0,0,0,0,0,0,0,0,0,0.0480021688846023,0,0,0.179769784377875,0,0,0,0,0,0,0,0,0,0,0.0978345070123847,0,0,0,0,0,0,0.00473665915632672,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0348978378186539,0,0,0,0,0.135071496986019,-0.122931440737575,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.170868173152863,0,0,0,0.350659685161094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367437180279116,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.507324271966556,0,0,0,0,0,0,0,0,0,0,0.0654671541450478,0,0,0,0,0,0,0,0.418593961713253,0,0,0.159295761708796,0,0,0.0174614064472305,0,0,0,0,0.325746184497168,0,0,0,0,0,0,0,0,-0.262769070509485,-0.14832874471425,0.106586004641532,0.152002500004208,0.00407980073856639,0.0302002007403863,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.057362016307592,0,0,0,0,0,0,0,0,0.0299993149404569,0,0,0,0,0,0.0632171759755404,0,0,0,0,-0.0458841738178021,0,0,0,-0.0252814582659144,0,0,0,0,0,0,0,0,-0.0624260152096841,0.239631508015723,0,0,0,0,0,-0.106495795816032,0,0.000747227751949694,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0701442141351232,0,0,0,0.0968478530218817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267014454698949,0.103427136851476,0.046111826887851,0,0,0,0,0.039831201801521,0.152544620440299,0.0108733897562889,0,0,0,0,0,0,0,0.0993292897261235,0.0182894416678259,0.140724732274123,0,0,0,0,0,-0.00493231035173204,-0.0357117514986115,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.248183434600234,0.0771073859413704,0,0,0,0.0183893399813734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402932136865425,0,0,0,0.0127924308940988,0.0540515049343898,0,0,0,0,0,0,-0.0831621477483655,0.0599033458243042,0,0,0,0,0,0,-0.00647620632168782,0.0206470954445178,0.0174523871466394,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.109876973216139,0,0,0,0.0745859035321642,0,0,0,0,0,0,0,0,0,0.0206158125275377,0,0,0,0,0,0,0,0,0,0,0.00309630120665405,0,0,0,0,0.016540592928043,0,0,0,0,0,0,0,-0.167612183045356,0.506765523146564,0.160281523595138,0,0,0,0,0.135585364444341,-0.0270498759153457,-0.00702490613202094,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.436529451695868,0,0,0,0,0,0,0.0251186251910166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255587398427344,0,-0.0314777407313115,0,0.0370259124512414,0,0,0.21779570574735,0,0,-0.386185489240505,0,0,0,0,0,0,0,0,0,0,-0.0771660878243633,0,-0.0730197127719527,0.0280843133030082,0,0,0,0,0,0
Slope,0,0,0,0,0,1.19934868669853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157262161754462,0,0,0,0,0,0,0,0,-0.458341166464611,0,-0.66431079040633,0,0,0,0,0,0,0,0,0,0,0,-0.192618508822105,0,0.109021901857623,0,-0.744899495069136,0,0.406285692702389,0,0,0,0.272365814542355,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.343463732386729,0,0,0,0,0,0,0,0,0,0.133679532725647,0,0.0136239463694949,0,0,0,0,0,0,0,0,0,0,0.469885574599439,0,0,0,0,0,0,0,0,0,0.040178496546859,0,0,0,0,0,1.08479127889479,-0.51216295067674,-0.138054255074078,-0.238473215039922,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0739173859317753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120492429531067,0,0,0,-0.00329036703034157,0,0,0.0629336560134459,-0.0314046729929667,0,0,0,0,0.0430617587072167,0.0147029456430054,0,0,0,0,0,0,0,0,0,0.00350815648474505,0,0,0,0,0,0.00526890488145783,0.0153909593979043,0,0,0,0,0,0
MKreturn,0,0,-6.93889390390723e-18,-0.0200277032484997,0,0,0,0,0,0,0,0,0,-0.187276494029802,0,0,0,0,0,0.0562386321563447,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233703807713615,-0.0846292493156834,0.00278928993218828,0,0,0,0,0,0,0,0,-0.0620006117429916,0.0370025427418039,-0.0490606501926333,0,0,0,0,0,0.0332567497036748,0.0334953834991796,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342746680419569,-0.00239673103698956,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0146305663825715,0,0.00548531166888446,0,-0.00614645542645527,0,0,0,0,0,0,0,0,0,-0.00617473264856763,0,0,0,0,0,0,0,0,0,0,-0.00551631485293453,0,0,0,0,-0.00428774887626648,0,0,0,0,0,0,0,-0.00845122528511242,0,0,0,0,0,0,-0.00626781714823805,-0.0183519475395177,0.00655450684463525,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00147142717625139,0,0,0,0,0.000889356283096725,0,0,0,0,0,0,0,0,0.00116629573151057,0,0.00407122838956663,0,0,0,0,0,0,0,0,0,0,0,-0.00427379242398308,0,0,0,0,0,0,0,0,0.00131550566270273,-0.00154816686129454,0,0,0,0,0,0,-0.00324492983130079,-0.00344898058590043,-0.00571359936722862,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238832671994714,-0.000803171873503063,0,0,0,0,0,0.00507822337896176,-0.00119918035135024,0,0,0,0,0,0
