,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600795.SH,X600362.SH,X601991.SH,X600309.SH,X600188.SH,X600886.SH,X600660.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X600489.SH,X000709.SZ,X002466.SZ,X601158.SH,X600299.SH,X000959.SZ,X000408.SZ,X000792.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X000983.SZ,X000539.SZ,X002092.SZ,X002460.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X600098.SH,X601699.SH,X600549.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.218343328666941,0,0,0,0.0547226352531063,0,0,0.0192174752359809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409167447705823,0,0,0,0,0,0,0,-0.0541777717600924,0,0,0.0182427570459818,0.0421537519968252,0,0,0,-0.00226060164995848,-0.00136015813075955,-0.00192680514406089,0,0,0,0,0,0
X600028.SH,0.106535169293077,0,0,-0.0113205125156968,0,0.078943907174146,0,0,0,0.0620378309017349,0.0850798090930208,0.0973680409513456,0,0,0,0.0215858360971192,0,0,0,-1.73472347597681e-18,0,0,0,0.0619927218229884,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247317821458375,0.0122699348700054,0,-0.00160011232467834,0,0,0,0,0,-0.00887647778912043,0.0140717950951316,0,0,0,0,0,0
X601088.SH,0,0.0298481694473612,0,0,0,0,0,0,0,0,0,0.0188312373552546,0,0,0,0,0,0,0,-0.032772814910207,0,0,0,0,0.203267069336101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414757473569226,0,0,0,0,0,0,0,0.141241048307648,0,0,-0.0422328530843111,-0.0131792819835039,0.00621366986276004,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164871165470637,0,0,0,0.066406745550163,0,6.93889390390723e-18,0,0,0,-0.333261404514498,0.621643602871387,0,0,-0.0119480479422951,0,0,0,0,0,-0.065903513953367,0,0,0,0,0,0,0,0,0,0,-0.234067189371177,0,0,-0.0755455417250651,-0.0363831873772616,0.0488669748826614,-0.0108242620558156,0,0.123804494990938,0,0,0,0,0
X600011.SH,0,0,0,0.0532589885649155,0,0.0430993820480683,0,0,0,0,-0.0185727323457679,-0.0487102649445712,0,0.0382796408601178,0,0.0487761607922613,0,0,0,0,0.025853151627069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0362206968641454,0,0,0,0,0,0,0,0,0.0323996974639476,-0.0111518360916842,0.0555207051620999,0,0,0,0,0
X600585.SH,0,0.256073286957354,0,0,0,0,0,0,0.329664246559665,0,0,0,0,0,0,0,0.201135353772123,0,0.0401939163994067,0.0653360301916772,0,0,0,0,0,0,0,0,0,0,-0.00519298838010085,-0.412902645596866,0,0,0.0703009522356333,0,0,0,0,0,0,0,0,0,0.0589505027191967,0,0,0,0,-0.0990729220194164,-0.0348826118379174,0.00948693567356471,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00126166367644064,0,0,0,0,0.0132510956807406,0.106679451298779,0,0,0,0,0,0,0,0,0.00421456696130808,0.233566260736505,0,0,0,0,0,0,0,0,0,0,0,0,0.0379338994607687,0,0,0.13137328576169,0,0,0,0,0,0,0,0,0,-0.00415759396348986,-0.00601426181307877,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18197240411207,0,0,0,0,0,0,0,0,0,0.0899930482477716,0.086399374254385,0,0,0,0,0,0,0,0,0.213034326403595,0,0,0,0,0.0659083641386732,0,0,0,-0.016255652898633,0,0,0.0676738502131629,0.00407319221942094,0,0,0,-0.00277464320703843,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.0254941160429933,0,0,0.27186795402089,0,0,0,0,0,0,0,0,0,-0.054138304572294,0,0,0,0.00706846555190471,0,0,-0.10333361162447,-0.0613438834382575,0,0,0,0,0,0.580124995130993,0,0,0,0,0,0,-0.00973306695824523,0,0,0.0763028841056426,0,-0.12251554457025,-0.0312572814670326,0.00599530006388433,0,0,0,0,0,0
X600688.SH,0,0.41362518990263,0,0,0,0,0,0,0.0633022245560143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115808257960787,0,0,0,0.0980241246980071,0,0,0,0,0,0,0,-0.0804129993016435,0.00640651310296802,0.126190287735519,0,-0.0306125587398587,0.0801818579954863,0,0,-0.0488075854757903,-0.00755296597188784,0.00332430903757053,0,0,0,0,0,0
X300072.SZ,0,0,-0.0452441842399455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202525022870845,0,0,0,0.0141758426967474,0,0,0,0,0,0,0,0,0,-0.0976439906587744,0,0,0,0,0,0,0,-0.0463211870181497,0.0826452433127669,0,-0.0657961326797755,0,0,0.0952534299931151,0,0.223637710634416,0.019519277867385,0.00221730362747476,0,0,0,0,0,0
X600547.SH,0,0.00233043197230202,0,0,0,0.042647797518752,0,0,0,0,0.0232362902170055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78030967336555,0,0,0,0,0,0,0,0,0.0225308262445602,0,0,0,0,0,0,-0.0260573226699596,0.0412157137040936,0,0.0338148626767737,0,0,0,0,-0.112459399886966,-0.028487910494386,0.0118226241180179,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.00761265235635155,0,0,0.000789927672836016,0,0,0.0373273635790551,0,0,0,0,0.0229387458762309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766832042071978,0,0,0,0,0,0,0.0547150043207249,0,0,0,-0.0144036486768406,0,0.0580833921311122,0,0,-0.0125339901257702,0.00755456056146757,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.245523207607994,0,0,0,0,0,-0.122960012779154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721537685010049,0,0,0,0,0,0,0.0313118881549488,0,0,0,0,0,0,0,0.0521000897849501,0,0.00402679085415757,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.114062179204947,0,0,-0.0180604588466635,0,0,0,0,0,0,0,0,0,0,0,0,0.0918378123062411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766656444092766,0.172368426538046,0,0,0,0,0,0.0196705426846604,0,0.017718533146455,-0.0173049482535646,0,0,0,0,0,0
X600309.SH,0,0,-0.0431866376578172,-0.285136119971349,0,0,0,0,-0.014740398305875,-0.0453935140559323,0,-0.0264063277451857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409749827990247,0,0,0.205783774582606,0,0,0,0.0353695273474101,0,0,0,-0.0463807426059104,0,0,0,0,0,-0.0348190226789855,0.00395735652136559,0.281356920491201,0,0,0,0,0
X600188.SH,0,0,0,-0.0181602245072621,0,0.0362263199499315,0,0,0,0,0,0.100319434212753,0,0,0,0.033202050136318,0,0,0,0.0625128648309544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183794740667532,0,0,0,0,0,0,0,0.253793996829787,0.159449764217446,-3.46944695195361e-18,0.223789774242216,-0.0226562146165166,0.0108055548288733,0,0,0,0,0,0
X600886.SH,0,0.0924135878926666,0.416383709649245,-0.0551677044168562,0,0,0,0,0.065335672131842,0,0.09053877563007,0,0,0.0179725057669212,0,0.0573176230830495,0,0,0,-0.0893301977112579,0,0,0,0,0,0,0,-0.026435896769337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996588581466711,0,0,0,0,0.010261876526602,-0.00388999823577311,0,0,0,0,0,0
X600660.SH,0,0.00806528638018593,0.0743543444726594,0,0.239833264187877,0.0865343942240298,0,0.137036273129203,-1.0842021724855e-19,0,1.73472347597681e-18,0,0,0,0,0.186037439399438,0,0,0,0,0,0,0,0.0445893520977551,0,0,0,0,0,0,0,-0.20427868840546,0,0,0,0,0,0,0,0,0,0.0658118492872846,0,0,0,-0.0350916091657685,0,0,0,0,0.00630069970729435,0,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0687529263570662,0,0,0,0,-0.0907037338521857,0,0,0,0,-0.0295397793856198,0,0.0967758365463139,0,0,0,0,0,0,0,0.131709092570606,0,0,0.449683932215046,0,0,0,0,0.0787513182713236,0,0,0,0,0,0,0,0,0,0,0,0,0.0552429392410313,0.0888611976736345,0.073106409655992,0,0,0,0.0424030597053602,-0.0197226870553055,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.200678252213004,0,0,0,0.0813823284674847,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0131018225627438,0,0,0,0,0,-0.0147744418298859,0,0,0,0,0,0.0115985105088833,0,0,0,0,0,0,0,0,0,0.0777836832585269,0,0,0,0,-0.0296369686322603,0,0,0,0,0.00157252418171492,0.00226000090015473,0,0,0,0,0,0
X600157.SH,0,0.0896473842457229,0,0,0,0,0,0,0,0,0,0,0,0.0325614577192049,0.0267797653485203,0.0248579252094796,0,0,0,0,0,0,0,0.090279147826231,0.0293917102150814,0,0,0,0,0.00119174806632406,0,0,0,0,0,0,0,0,0,0,0,0.0175172226774664,0,0,0,0,0.106416861663267,0,0,0,-0.00228031944416436,0.0033774545549339,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,-0.030038846337647,0,0.081091885902102,0,0,0,0,0,0,0,0,0,0.0487555935605207,0.0311641689970439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108439338301041,0,0.0531018380548705,0,-0.00288548929632782,0,0,0.0158883869259121,0,0.174241942032906,0,0,-0.0105294568339094,0.00580537235775793,0,0,0,0,0,0
X600339.SH,0,0.180161745099589,0.204186310161032,0,0,0,0,0,0,0,0.236279677006728,0,0,0.0324951281981498,0.186276898894653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673858385811329,0,0,0,0,0,0,0,0.0344077632837127,0,0,0.165875165810462,0,0,-0.0800048512408542,0,0,0,0.37850294491203,0.0198078673549154,0.0104020984166967,-0.00871739395621195,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0597489476713168,0,0,0.0573054083798572,0,0.222443664329919,0.132703099468386,0.176089880043785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493660894391067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083307312771555,0,0,0.296316232276477,-0.0126563689532906,0.216547144310564,0,0,0,-0.0942198330796517,0.0355165492499762,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.701985535120021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422867766982528,0,0,0,0,0,0,0,0,0,0.00786967633723223,0,0,0.00763160398057483,0,0,0.0180570833861116,0.0106400226889999,0,-0.00500993864786116,-0.000806487737776348,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158001991426616,0,0,0,0,0,0.303980299996132,0,0,0,0.0385938543368168,0.325774045946167,0,0,0,0,0,0,0,0,0,0.211449972810724,0,0,0,0,0,0,-0.0968482477406086,0,0,0.118468095490864,-0.0940353312004369,0.0792486612647201,0,0,0,0,-0.00213244777969197,0,0,0,0,0,0
X002466.SZ,0,0.229786260435043,0,0,0,0.0821683184172524,0,0,0,0,0,-0.0904880215621066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386148554873419,0,0,0,0,0,0,0,0,0,0,0,0.27977677576767,0.368472876179412,0,0,0,-0.0233905031406706,0,0,0.129534442199081,0.025372461462596,-0.00405737030657741,0.00199378979078226,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.06609201110646,0,0,0,0,0,0.049930814863479,0,-0.0439832514915191,0,0,0,0,0,0.0371038761928578,0,0,0,0,0,0,0,0,0,0.150772146376597,0,0,0,0,0,0,0,0,0,0,-0.0404671872939725,0.0817843762421528,0,0,0,-0.00995295055496593,0.00248889278788152,2.71050543121376e-20,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041928798509522,0,0.00251167287088856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154340710500739,0,0,0,0,0,0,0,0.00249755910831723,0.111158472412677,0,-0.0873370143352394,-8.67361737988404e-19,0,0.0669965659227456,0,0,0.00896538660449536,-0.00804528402761781,0,0,0,0,0,0
X000959.SZ,0,0,0,-0.0102755879644309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253351927203182,0,0,0,0.164310607783031,-0.0873805393488783,0,0,0,0,0,0,0,0,0.0354573718587744,0,0,0,0,0,0,0,0.15506404797527,0.0219224759524975,0,0,0.0757990802839685,0,0.207657972031617,0,0,-0.00443285717636764,0.00206243205081001,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174230401463541,0,0.0114985175197541,0.0571921432845831,0,0,0.155679403799767,0,0,0,0,0,0.269224932518605,-0.0457476403228584,0,0,0,-0.0518894421811699,0,0,0.0337958172387159,0,0,0,0,0,0,0,0,0,0,-0.00556962415638114,0.00842053904546609,0,0,0.00669091629926199,0,-0.0206851185484166,0.0109586693896487,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177073568624759,0,0,0,0,0,0,0.0407442309574013,0,0,0,0,0,0,0.123177892252338,0,0,0,0,0,0,0,0.0345313617345458,0,0,0,-0.0603105630510607,0,0,0,0,0.156917998404746,0.0324262916465532,0.0619630976724152,0,0.0016051083313988,0,0,0,0,0,0
