,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600795.SH,X601992.SH,X600188.SH,X300072.SZ,X002466.SZ,X600660.SH,X600362.SH,X601991.SH,X600547.SH,X600886.SH,X600111.SH,X000709.SZ,X600027.SH,X600157.SH,X000898.SZ,X000959.SZ,X002460.SZ,X600339.SH,X600489.SH,X601158.SH,X002271.SZ,X000723.SZ,X000883.SZ,X600299.SH,X600808.SH,X600516.SH,X600219.SH,X600176.SH,X000630.SZ,X600352.SH,X000792.SZ,X600578.SH,X600008.SH,X002092.SZ,X000408.SZ,X000983.SZ,X600549.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0250005763151173,0,0,0,0,0,0,-0.00879804019720425,0.170298165525628,0,0,0,0,0,0,0,0,0,-0.047652046415142,0,0,0,0,0,0.0120967217320349,0,0,-0.0192335032656352,0,0,0,0,0,0,0,0.00282856037203555,0,0,0,0,0,0,0,-0.0390832267760498,0,0.0156715228011776,0,0,0,-0.0162598537347194,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.106141315826696,0,0,0,0.00415666068273526,0,0,0,0,0.030862259233452,-0.0785668110927584,0,0,0,0,-0.123858397676733,0,0,0,0,0,0.0350289680204431,0,-0.0112932347610271,-0.0334129647951489,-0.112442582816703,0,0.0441300435586455,-0.0198112333940419,0,0,0,0,0,0.0433431359582576,0,0,0,0,0,0,0,0,0,0,0,0.00152203724585493,-0.0019679657056431,-0.121365113054853,0,0,0,0,0
X601088.SH,0,0,0,0.0365666936192109,0,0,0,0,0,0.0409259087861946,0,0,0,0,0,0,0,0,0,0.0357985212072806,0,0,-0.052455262220461,0,0,0.034356750200549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110345990074027,0,0,-0.0102489504930079,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694129360717585,0,0,0,0.0901953885300678,0,0,0,0,0,0,0,0.328647440860868,0,0,0.0399027297560196,0,0,0,0,0,0,0.270313277106848,-0.0753791497311337,0,0,0,0,0,0,0,0,0,0,0.0417963780822841,0,0,-0.0143987068318187,0.035969139774347,0,0,0,0,0,0
X600585.SH,0,0,0,0.158224535480893,0,0,0,0,0.0800028530110556,0,0,0,0,-0.0774237807006739,0,0,0.172225414579947,0,-0.0843300452404562,0,0.696491785241692,0,0,0,0,0,0,0,0,0,0,0.0580214717678525,0,0,0,0,0,0,0.022830139324373,0,0,0,0,-0.0370415595113329,0,0.197786702858887,0.1218735989319,-0.0550961953429154,-0.0105763785700173,0,0.00263669787401116,5.42101086242752e-20,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0183207759159565,0.0753934715886895,0,0,0.00229304236294663,0,0,-0.0624001166946387,-0.075790442575904,0,0,0,0,0.0743913792947892,0.0319914255895586,0,0,0.17024406329312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137190480167787,0,0,-0.0166165191382551,0.0893654599664224,0,0,1.38777878078145e-17,0,0,0,-0.00635877334613468,-0.0191977138736376,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.0081735094791979,0,0,0,0,0,0,0.0273121959272676,0,0,0.0437247900835181,0,0,0.214229488953734,0,0,0,0,0.320673308877435,0,0,0,0.0447206126051613,0.0921739293261367,0,0,0,0,0,0,-0.118490355914038,0,0,0.0212331524288697,0,0,0,0.131233317860937,0,0,-0.0987610195425448,-0.0952153949985643,0,0,0,0.0153286298970174,0.0196597292586349,0,0,0,0,0,0
X601898.SH,0,0,0,0.0394381816511568,0,0,0,0,0,0,0,0,0.00830280295917417,0.0950872886436074,0,0,0,0,0,0,0,0,0,0,0,0.348615496346149,0,0,0,0,0,0,0,0,0,0.11474050057529,0,0,0.107629646779502,0,0,0,0.0495062339926909,0,0,0,0.0683704174757434,0,0,0,0,0.0103096308045282,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.207015448031396,0,0.0138715601673253,-0.0377060121478834,0.473150743667364,0.159372932059812,0,0.26314060678201,0,0,0,0,0,0.0688908454015581,0,0,0,0,0,-0.0223989535975303,0,0,0,0,0,0,0,0.0343047893635889,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578040974055361,-0.0663151485626067,0,0,0,0,0,0
X601600.SH,0,0,0,0.0571030510168976,0,0.133921279793741,0,0,0,0,0,0,0,0,-0.0579092006650827,0,0,0,0,-0.00902055972973529,0,0,0,0.286296597441629,0,0,0.140026705737556,0,0.102393551595164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172443964833433,0.139571854771295,0,0,-0.0211764233199497,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0298983163815985,0,0,0,0,0,0,-0.0153507099928555,-0.0293112049248416,-0.00349230037784249,0,0,0,0,0,-0.0571890515796104,0,0,0,0,0,0,0,0,0,0,0,0.097191206684465,0,0,0,-0.0545276878480751,-0.00612922917525472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010489434517437,-0.0693249475327844,0,0,0,0,0,0
