,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X000027.SZ,X600623.SH,X600352.SH,X600583.SH,X600160.SH,X000539.SZ,X002466.SZ,X600309.SH,X600660.SH,X000792.SZ,X000709.SZ,X000630.SZ,X000898.SZ,X000060.SZ,X600098.SH,X000883.SZ,X600021.SH,X002470.SZ,X600547.SH,X000629.SZ,X600489.SH,X002004.SZ,X600578.SH,X600863.SH,X600022.SH,X300072.SZ,X600315.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.157108077483441,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108866762375352,0,0,0,0.0537745993813006,0,0.101330194462919,0.0088859091461415,0.0428926578098759,0,0.0822930910748777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123688151471651,0,0,0,0,0,0,0
X600028.SH,0.297168131320868,0,0,0,0,0,0.0782579452769789,0,0,0,0,0,0,0,0,0,0,0,0,0.0249230000405031,0,0,0,0,0.189151844199675,0,0,0,0,0,0,0,0,0,0.0347258805892192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223538543767656,-0.0102740028568082,0.000864192908955019,0,0,0,0,0
X601088.SH,0.233119573964219,0,0,0,0,0,0.146532595640476,0.0791841441665733,0,0,0,0,0,0.0121238367972887,0,0.00444979221293258,0.07553931519871,0,0,0.0189893143281952,0,0,0,0,0.00404689910395852,0,0,0,0,0,0.0177301037704097,0.121602474450783,0,0,0.0461863822468658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019944267211004,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027553537743619,0,0.0140131021848254,0,0.0847832448118909,0,0.131895366696865,0,0,0,0,0,0.0326763314785468,0,0,0.0285210462379214,0,0,0.0213466064714688,0,0,0,0.115791908410438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797098539512887,0.00670897236026991,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0316279591569453,0,0,0,0,0,0,0.0648525918801928,0,-1.38777878078145e-17,0.18982322292557,0,0.159482921433477,0,0,0,0,0,0,0,0.0829224663884281,0,0,0,0.112367253060353,0,0,0.126684573805038,0,0,0,0,0,0,0,0.101663826010308,0,0,0,0,0,0,0,0,-0.010969416595226,0,0,0,0,0,0
X600019.SH,0,0,0,0.129674264884082,0,0,0,0,0,0,0,0,0,0.00114486500858877,0,0.0759578042668178,0,0,0,0.00144527652044074,0,0,0,0.0502474610477939,0.169522711143763,0,0,0,0,0,0,0.250320059945706,0,0,0.0172182219564937,0,0,0,0,0,0,0,0,0,0.000324876016484715,0.0142738882750454,0,0,0,0,-0.00168302292276741,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.00247368031675436,0,0,0.0872907608407161,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.123934366917198,0.0243748952651967,0,0,0,0,0,0.266117159238229,0,0,0.0368973107950182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344565348989328,0,-0.0220821130929271,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0214999648449023,0,0,0,0.178156104641267,0.0963484931490554,0,0.0511768372638182,0,0.0623767679871809,0,0,0,0,0,0.00235545843905869,0,0,0,0,0.0780216132995912,0.190193072228906,0,0,0,0,0,0.180930177565203,0,0,0,0,0.0189977506494998,0,0,0,0,0,0.0362333742805632,0,0,0.00167284146394811,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.041704765262357,0,0,0,0,0,0,0,0.151620273413546,0,0,0.0163536117844672,0,0,0.165571484988539,0,0,0,0,0,0,0,0,0,0,0.12378815835431,0,-0.00749485000202496,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184623195508196,0.0295531505209653,0.0745403272153614,0,0,0,0,0,0,0,0,0.014499006805263,0,0,0,0,0,0.226655323887948,0,0,0.140720792907651,0,0,0,0,0.0600893607006947,0,0.041183086056566,0,0,0,0,0,0,0.0243180396228754,0,-0.00652366667077785,0.0038745685583399,0,0,0,0,0,0
