,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X002460.SZ,X000786.SZ,X600111.SH,X600027.SH,X002271.SZ,X000723.SZ,X600176.SH,X601992.SH,X002353.SZ,X002466.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X000792.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0.134199665417479,0,0,0.145651221380377,0.0123560277381343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688983063976171,0.0485115693045178,-0.0187358485669969,0,0,0,-0.0338905626358354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310365097416444,0,0,0,0,0.065234602158112,0,0,0,0.0845190188561052,0,0
X600886.SH,0,0,0,0,0,0.0686709204639268,-0.0860568843184099,0,0.161394975299334,0,0,0,0,0,0,0.20358352570267,0,0,0,0,0,0,0,-0.207331401899801,0,0,0,0.129729777157745,0,0,0.132926364720887,0,0,0.00600162009174474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299910485798396,0.125868394513047,0,-0.00460185868314094,0,0,0,0,-0.0620825816711533,0,0
X601600.SH,0,0,0,0.158698028770763,0.0377336427438453,0,0.0787991359147417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458580253998406,0,0,0.0386281548713481,0.0208002890026774,0.0528059029433166,0.155431460151829,0.0108332167895113,0,0.0523426288782757,0,0,0,0.0193856067375358,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0529040980241997,0,0.0252566433713306,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.122145467697149,0,0,0,0,0,0,0,0,0,0,0,0.0194377273017974,0,0,0,0,0,0,0,0,0,0,0.00310234165983791,0.209974621762939,0,0,0,0.0178150809963755,-0.10985003367507,-0.0622840306148236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183593967673772,0,0,0,-0.0100560144530137,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0562720448167547,0,0,0,0,0,0,0,0,0,0,0,0,0.0158179782333051,0,0.0575057421456503,0,0.0089831645100177,0.0316281192895116,0.0753015813713966,0.137218816982926,0,0.0104002681196812,0.121857316087791,0,0,0,0,0.0290361775556519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586463078913801,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.058920943886067,0.256577348638114,0.169518562048795,0,0,0,0,0,-0.0716373869457185,0,0,0,0,0,0,0,0,0.00625155457648426,0,0,0.051759203474084,0,-0.0234095073212242,0,0,0,0,0.0781094737703982,0,0,0,0,0,0.0741676531812498,0,0,0,0.249954302586681,0,0.200849002637952,-0.00459060126162533,0,0,-0.00123592634770766,-0.00307801447720938,0,0,0,0,0,0
X600801.SH,0,0,0,0.271188746494246,0,0,0,0,-0.0449388956837829,0.0530016222657848,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175836112715036,0,0,0,0,0,0,0,0.29654814585143,0,0,0,0.0104216489837884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537776137665127,0.0112853552198064,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0625940536921833,0,0,0,0,0.026516980244043,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.044750889459051,0.000770317010016262,-0.0550036721591518,0,0,0.0150316239582658,0,0,0,0.00299724079376958,0.133678035790397,0,0.054366693850507,0,-0.0223437781530129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333868834440647,-0.00372535688847893,0,0,0,-0.00510212836567944,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0506873250800882,0,0.10320442126277,-0.00981856796383435,0,0,0,0,0,0,0,0,0,0.0143049251540464,0,0,0,0.0322500479281058,0.00636644716976909,0.110245725911355,0,0,0,0.0894048677487724,0,0,0.126415237863637,0.0821332486539599,0,0,0,0,0,0,0,0,0,0,0,0,0.0255209694534271,0,0,0,0.054719646265689,0,0,0,0.035762827610336,0,0
X600352.SH,0,0,0,0,0,0,0.0711760029122467,0,-3.46944695195361e-18,0,0,-0.0555386327667693,0,0,0,0.00936511562593243,0,0,0,0,0,0.129599973849521,0,0,0,0,0.409666185562025,0,0,0,0,0.0437954910132565,0,-0.00662464309637815,0,0.031497416597409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512951017214931,0.0659901541690735,-4.33680868994202e-19,0,0,0,-0.0133385823612793,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827687407065043,0.105054303388396,0,0.0300529278462475,0,0,0,0,0.0664263577514842,0,0,0,0,0,0,0,0,0,0.0521046060092488,0,0,0,0,0,0,0.0333116374863549,0.0177403471049512,0,0,0,0.0482434880574681,0,0
X002460.SZ,0,0,0,-0.279418028108473,0,0,-6.93889390390723e-18,-0.0248939736441981,-0.0278505228128641,0.0317857936742097,0,-0.0406146012839622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207726786807496,0,0,0,0.128097422373162,0.440738603576893,0.292170835900777,0,0,0,0.0370871646201417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138280090857858,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.677659819402218,0,0,0,-0.0237119561714987,-0.123483950069755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646563456112887,-0.060017187744262,0,0,0,0.133670995958892,0.206641182083886,-0.0906323307023067,0,0,0,-0.178752955787248,0,0,0,0,0,0,0,0,0,0,0,0,0.0294731480691367,0.0138149661218465,0,-0.00869361857156263,-0.0360212168935467,0,0,0,-0.0797856161252372,0,0
X600111.SH,0,0,0,0,0,0,0.0899942433909137,0,0.0027251130864795,0,0,-0.014530964203909,0,0,0,0,0,0,0,0,0,0.198897046262118,0,0,0,0,0.0931424891059514,0,0,0.0506134960633028,0,0.12452138738691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158003175850595,0,0,0.0449186421596355,-0.0130125790440918,0,0,0,-0.0583616755760131,0,0
X600027.SH,0,0,0,0,0,0,0,0.427499302392782,0,0,0,0,0,0,0,0,0,0,0,0.115661257733393,0,0.0114522410182792,-0.0491801088214492,0,0,0,0.0379518189492092,-0.0212455595867542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164343017098917,0.163928517503546,0,0,0,0,0,0.0613868727398956,0,0,-0.00278981524451079,-0.0335266273982417,0,0,0,-0.0355527754417621,0,0
X002271.SZ,0,0,0,2.16840434497101e-19,0.0753558576935176,0,0,0,0,0.0555137173407912,0,0,0,0,0,0.137235720703269,0.153016433765115,0,0,0.13736152013315,0,0,0,0.152040979246095,0,0,0,0.0817768252370874,0.0144356461988266,-0.0850467826364334,0,0,0,0,0.133024313111418,0,0,0,0,0,0,-0.480974344788567,0,0,0,0,0,0,0,0,0,0.0281321288038321,0,0,0,0,0.0276680528905824,0,0
X000723.SZ,0,0,0,0,0,0,0.0631577097721136,0,0,0,0,0.305710306360518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155283106242705,0,0.121182908824452,0.0451407182309691,0.36084130946462,0,0,0,0,0.485278989357018,0,0,0,0,0,0,0,0.284218552091303,0,0.403278102992254,0,0,0,0,0.109096630819845,3.46944695195361e-18,0,0,0,-0.0633773524318397,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438592488850746,0,0,0,0,0.0497016294544817,0,0,0,0,0,0,0,0,0,0.174834305822293,0,0,0,0,0,0,0,0,0,0,-0.0679294675062401,0,0,0,0,0,0,0.189196194891909,0,0.0297039300689733,0.039814484064642,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0426104629670958,0,0.470324964205089,0,0,0.270331253080759,0.0665480580222761,0,0,0,0,0,0,0,0,0.0911080839861119,0.0088012939358458,0,0,0,-0.0132529743541383,0,0,0,0,0,0,0,0,0,0,-0.0127986173525017,0,0,0,0,0,0,0,0,0,-0.0182374378771757,0.0238474902038192,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0463028980867635,0,0,0.0928510753182556,0,-0.0942289338020721,0,0,-0.174879354945776,0,0,0,0,0,0,0,0,0,0,0,-0.0961301260242474,0,0,0,0,0,0,0,0,0,0.0436104813886769,0.35606908351659,0,0,0,0,1.09661225826007,0,0,0.236436333458386,0,0,0,0,0.39596719278558,0.0595892852678994,0.0354930798057247,0,-0.0381744825245997,-0.0132764048443999,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.015435248348279,-0.0650741700444481,0.088547749018568,0,0,0,0,0.164016054585138,0,0,0,0,0,0,0,0,0,0.84511979292912,0,0,0,-0.0758405914791637,0.0458797394253591,0,0,0,0,0,0,0.0430520406844792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.398210594637969,0,0,-0.0150988344961624,0,0,0,0,0.0870078924220253,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.155443554053471,0,0,0,0,0.0452135771218226,0,0,0,0,0.195633582346539,0,0.139203786775362,0,0.0302118540758209,0.099994791396654,0.123679692337508,0.274272936503182,0.0211627174755057,0,0,0,0,0,0.156616677458386,0,0,0,0,0,0,0,0,0,0,0,0.0463985655231537,0,0,0,-0.00936675609708035,0,0,0,0,-0.0453897172248332,0,0
X000898.SZ,0,0,0,0,0,0.103239817284618,0,0,0,0,0,-0.00978507357716497,0,0,0,0,0,0,0,0,0.0426416858944384,0,-8.67361737988404e-19,0,0,0.0522975062730373,0.12981828734661,0,0,0,-0.0154432787560819,0,0,0,0,-0.0376776298693315,0,0,0,0,0,0,-0.130595397845537,0,0,0,0,0,0,0.325165334160409,0,0,-0.0214737932166391,0,0,0,0.00966768981139642,0,0
X600583.SH,0,0,0,-0.428863874492807,0,0,0,0,0,-0.145136083173169,-0.224111698700625,0,0,0,0,0,0,0,0,0.316164506552546,0,0,0.156527845376574,0,0,0.158838090473436,0.0840684711706653,0,0,0,0.0154009431842615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10573756931247,0,0.0180450631979637,0.0201639404291227,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.111807311849893,0,-0.00312234290654871,0,-0.118995933535005,0,0,-0.107511717651564,0,0,0,0,0,0,0,0.0612461405861636,0,0,0,0,0,0.176956801855678,0,0.0137456316534296,0,0.0489985161853908,0,0,0,0.328377053963992,0,0,0,0,0,0,0,0,-0.153966245433891,0,0,0,0,0,-0.079141047562579,0,0,0.0170147903186814,0.112364592247425,0,0,0,0.0341772742106527,0,0
X600299.SH,0,0,0,0,0,0,0.0513017075268363,0,0,0,-0.0949402168696741,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00653347517797158,0,0,0,0,0,0.0906413078321181,0,0,0,0.317518654345053,0,-0.219691656782542,0,0,0,0,0,0,0,0,0,0.26028880160166,0.0812112753699145,0,0,0,0,0,0,0.0233834597356781,-0.0269551343976321,0,0,0,0,0,0
X600489.SH,0,0,0.00778473519331458,0,0,0,0.182052250137252,0,0,0,0.0431166990727751,0,0,0,0,0,0,0,0,0,0,0,0.240441217941561,0,0,0,0.352144463675116,0,0,0,0.0352213041041278,0,0,-0.0280744115443523,0,0.0905449708565065,0,0,0,0,0,0,0.237468280633037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836018325362934,0,0
X000883.SZ,0,0,0,0.0695403982076326,0,0,0,0,0,-0.0701709593749764,-0.0789118343040328,0,0,0,0,0,0,0,0,0,0,0.104184936225918,0,-0.135676482729768,0,0,0,-0.0627256960193403,0,0.0510701522710767,0.0231852666033888,0.0509090686044684,0,0,0,-0.0125445030639452,0,0,0,0,0,0,0,0,-0.0337992836794963,0,0,0,-0.0503514683302801,0.192630595595034,-0.0631068182140741,0.00557808758495475,-0.0242747209625763,0,0,0,-0.0380515166154258,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0704608036477866,0.0202125985325279,0,0,0,0,0.00691233853633255,0,0,0,0,0,0,0,0,0,0.0725290591140888,0.0665340583758041,0,0.0281856380079323,0.0128305414168332,0.0444569396103174,0.0602708309496927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104540740330301,0,0.0118152609148935,0,0,0,0,0.0555858137098483,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0774747294986731,0,0.142221559988038,0,0,0,0.0180663626726941,0,0,0,0,0,0,0,-0.114622935676821,0,0,0,0,0.0730826570535149,-0.105344164443259,0,0,0,0,0,0,0,0,0,0,0,0,0.1792433423346,0,0,0,0,0,0,0,0.00306109777040751,0.00767794248311708,0,0,0,-0.0123697735506869,0,0
X600219.SH,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0360684462132503,0,0.0409418148007403,0,0,0,0,0,0.0882505142787126,0,0,0.023656693651673,0.00130813277828362,0,0,0,0.084466512238378,0.0568313679003836,0.0958989553284172,0,0.00240726844773414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643342406979882,0,0,0,0,0,0,0,0.00310149429331602,0,0,0,-0.0303040080159201,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0872894583951629,0,0,0,0.0643371010813212,-0.0121381776491443,0,0,0,0,0.0491447567200586,0,0,0,0,0,0,0,-0.153239569597871,0.0667478985783661,0,0,0,0,0.244620485038978,0,0,0,0,0,0,0,0,0,0,0,0,0.125714295260073,0,0,-0.00549224874253593,0,0,0,0,-0.00991450969916216,0,0
X600612.SH,0,0,0,0,0,0,0.39874248824211,0,0,0.0288268823464172,0,0,0,0,0,0,0.0306731347981566,0,0,0,0,0,0,0,0.0689780201830332,0,0.0452556315672412,0,0,0.11880966195142,-0.0164226431909653,0,0,0,0,-0.0464691277042917,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00932332887876441,0,0,0,0,0.00773524165532005,0,0
X000027.SZ,0,0,0,0.0286713024719456,0,0,0.0570019261604186,0,-0.0237830409692153,0,0,0.209403864260278,0,0,0,0,0.00259272818447542,0,0,0,0,0,0.100881648217485,0,0,0,0,0,0.146932402154328,0,-0.0583439772566277,0,0,0,0,0,0,0,0,0.121332155881499,0,0,0,0,0,0,0,0,0,0,0,0.0111015386333984,0,0,0,0,-0.00654866392373505,0,0
X000553.SZ,0,0,0,0,0,0,-0.0865348358268659,0.0407614808943134,0,0.0255683730526984,0,0,0,0,0,0,0.0966091989254275,0,0,0,0.185677821930628,0,0,-0.0437320301821647,0,0,0.0431196049035986,0,0,0,0,0,0,0,-0.022745591839634,0.26542177513336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192562355472407,0.00563668734365539,0.00501996088437405,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128366421495363,0.0183102689171306,0,0,0,0,0,0,0,0,0,0.079610545915342,0,0.0367554879769486,0.165788844151612,0.0583176477009272,0,0,0,0,0.00582372178016172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111391101163669,0.0216495684359234,0,0,0,-0.00664262752871629,0,0
X000825.SZ,0,0,0,0,0.0310353561987894,0,0.0170838900463806,0,0,0,0.12454569606108,0,0,0,0,0,0,0,0.267446568707367,0.0477125776392999,0,0,0,0,0,0,0.0907523896066809,0.00493510154161965,0,0,0,0.0372535328732006,0.194198341641846,0,0.0635362003151374,0,0,0,0,0,0,0,0,0,0.00262204911379274,0,0,0,-0.0272022549558139,0.00299597622450362,0,0.0437592619033719,-0.0415064751202494,0,0,0,-0.0446043354421961,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.022736201159571,0,0,0,0,0.160688103506849,0,0,0,0,0,0.028033137863899,0,0.0341815578270971,0,0,0.164413581721467,0.0359036202873641,0,0,0,0.0922655013595819,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0030740514868489,0,0,0,0,0,0,0,0,0.030762978014108,0,0,0,0,0.0010304516089402,0,0
X000792.SZ,0,0,0,0,0,0,0.115100522374895,0,-0.115991206379017,0,0,0.0539808368860765,0,0,0,0,0,0,0,0,0,0.0807462166124977,0,0,0,0,0,0,0,0,0.0336860404370957,-0.110363207947861,0,0.411668848344989,0,0,0,0,0,0,0,0.503426904339917,0.0919663168374823,0,0,0,0,0,0,0,-0.336038200962385,-0.0253274581075299,0.0179365560638155,0,0,0,0.014229293093212,0,0
X002110.SZ,0,0,0,0,0,0.213455510404718,0,-0.121699809654313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191964603591892,0,0,0.206883111690264,0,0,0,0,0.530305514868093,0,0,0,0,0,0,0,0,0,-0.0561039935350117,0,0,0,0.404493478141211,0,0.0580856401851693,0,0,0.0324016683764086,-0.0304494640859583,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.189934937348748,0,-0.0378391573448305,0,-0.0167966383286767,0,0,-0.118045672366451,0,0,0,0,0,0,0,0.0175162589604792,0,0,0,0,0,0,0.0543405907062732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992762540608509,0,0,0.0105671680038698,-0.0255814800675335,0,0,0,-0.0227209043475471,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150217818993382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374793197477939,0,0,0,0.0721956023182254,0,0,0,-0.0116355246345003,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1731781056293,-0.390230393429031,0,0,0.398097904495065,0,0,-0.33082733389255,0,-0.552529321943702,0.0408199201953265,0,0.623821689427686,0,0,0,0,0,0,0,0,0,0,0,-0.111478025411978,0,-0.459702199614991,0.0353600857154489,0,0,0,0,-1.32538443341731,0,0
RealEstate_excess,0,0,0,0,0,0,0.0703830388792176,0,0,0,0,0.125369158761338,0,0,0,0,0,0,0,0,0,0,0.0769548529022081,0,0,0,-0.0387748385206779,-0.069725553009363,0,-0.0391670838906699,0.00227246625858649,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112390425688495,0,0,0,0,0,0,-0.0319986496953665,0.012324887515389,0,0,0,-1.73472347597681e-18,0,0
MKreturn,0,0,0,0,0,0,0,0,0.031779294369786,0,0,-0.0939129912209254,0,0,0,-0.0855561088169681,0,0,0,0.00402685491795293,0,0.0459887148614352,0,0,0,0,0,0,0,-0.0320558423596035,0,0,0,0,0.0800904501917049,-0.0890573531923126,0,0,0,0,0,0,0,0,0,0,0,0,0.00464675602451703,0,0,0.00422174187544001,0.0148412819443832,0,0,0,-0.0132870595217017,0,0
MKvol,0,0,0,0,0,0,0,0,0.000842469218991915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037459268036564,0,0,0,0.00162795339620735,0,0,0,0,0,0,0,0,-0.00202572279754755,0,0,0,0,0,0,0,-0.0043948251170814,0,0,0,0.00415264486155299,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0203017332459418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234612706412567,0,0.215036380335296,0,0,0,0.0756581502690188,0,0,0,0,0,0,0,0,0,0,0,0.0875015878583033,0,0,0,0,0,0,0,0,0.0593345135170796,-0.586053151095323,0,0,0,0,0,0
CarbonVol_Guangdong,-0.027664020822576,0,0,0,0,0,0,0,0.00607055757116518,0,0,0,0,0,0,0,0,0,0,0,0,0.00122139955429861,0.00867928061420547,0,0,0.00713794070797668,0.0021071086470331,0,0,0,0,0,0,0.00390304389658779,0,0,0,0.00559862070389979,0,0,0,0,0,0,0,0,0,0,-0.00979202691173207,0.0154877873221425,0,0,-0.00035964145562225,0,0,0,-0.00386390503250859,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.000414884718328071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726713542577115,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225162639916627,0,0,0,0,0,0,-0.00231797096072486,0,0,0,0.010099530892403,0,0,0,0,0,0
