,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600188.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600176.SH,X000786.SZ,X600352.SH,X600027.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600489.SH,X600219.SH,X600808.SH,X002271.SZ,X000959.SZ,X002110.SZ,X601158.SH,X600339.SH,X000883.SZ,X000723.SZ,X002092.SZ,X600299.SH,X601699.SH,X002470.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.541205054591864,0,0.0408793194909412,0,0,0,0,0,0,0,0,0.03853790734676,0,0.00466815537656922,0,0.0331763124702779,-0.0804486886006247,0,0,0,0,0,-0.0341126947379833,0,0,0,0,0,0,0.0242821896814854,0,-0.0184298019648052,0,0,0,0.0667926014007343,0,0,0,0,0,0,0,0,0,0,0,0,0.00727835391044516,-0.0065497454024967,0,0,0,0,0,0
X600028.SH,0.369246536488605,0,0.0319979721222908,0,-0.0810493372718515,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0382248781980519,0,0,0,0,-0.0981191595981345,0,0,0,0,0,-0.00869353641843687,0,0,0,0,0,0,0,0,0,0,0,0.0596757382367076,0,0,0,0,0,0.0198239296907808,-0.109821759077699,0,0,0,0,0
X601088.SH,0,0,0,0.221040186644094,0.115230593232316,0,0,0,0,0,0,0.233173372197807,0,0,0.0598563977452336,0,-0.238009291343026,0,0,0,0,0,0,0.00172599751487574,0,0,0,0.0298058169256474,0,0,-0.0104445452966158,0,-0.0314873428872387,0,0,0,0.0695376682491314,0,0,0,0,0,0,0,-0.0931640739644478,0.102129927353158,0,0,0,0.0134731644010155,0.0194883163070879,0,0,0,0,0,0
X600019.SH,0,0,0.105078732271578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788683071758221,0,0,0.690342103033175,0.0268777788728815,0,0,0.191702735245491,0,-0.0889789548754252,0,-0.0438702620467454,0,-0.0577663846278046,0,0,0,0.0518461891459025,0,0,0,0,0,0,0,0,0,0,0,0,0.0255743641507964,-0.00721130149785339,0.117917774443385,0,0,0,0,0
X600585.SH,0,0,0.398545298774065,0,0,0,0,0,0,0,0,0,0,0,0.209133453776146,0,0,0,0,0,0,0,0,0.0266552577688256,0,0,0,0,0,0,-0.0710280414279907,0,0,0,0,0.119197347889333,0,0,0,0,-0.432147224240572,0,-0.335015944409911,0,0.15881227946431,0,0,0,0,-0.0220247836416941,0.040788721933583,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0854181602376278,0.00934397113944413,0,0,0,0.200037491903241,0,0,-4.33680868994202e-19,0,0.0786036552052268,0,0.0113988994101236,0,0,0.06045616232084,0,0,0,0,0.100499488361581,0,0,0,0.130445156040575,0,0,0,0,0,0,0,0.0307276080266333,0,0,0,0,0,-0.011559107675431,0,0,0,0,0,0,0
X600309.SH,-0.0124026480176023,0,0.0320044334300204,0,0,0,0,0,0,0,0,0,-0.0361642134505604,0,0,0,-0.103459520671206,0,0.242690195081063,-0.20709017154264,0,0,0,0,0,0,0.299156616511551,-0.0620079228858323,0,0,0,-0.0680267453906416,-0.108646849239639,0,0,0,0,0,-0.0106069831925678,0,0,0,0,0.58634980572629,0,-0.105574073684545,0,0,0,-0.000984964378162789,-0.00721340823369413,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0304202437720744,0,0,0,0,0,0,0.0170664597333127,0,0,0,0.109582734937341,0,0,0,0,0,0,0,0,0,0,-0.0672682359285402,0.0380378132475755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630867285167609,0,0.0466006826724478,0,-0.0233352024185816,0,0,-0.0199844392357827,0.0185734109902033,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.078612010745851,-0.0075193845409534,0,0,0,0,0.235051077648486,0,0,0,0.0732133240988272,0,0,0,0,0,0.0372363289544592,0,0,0,0,0,0,0,0,0.0155560699417602,0,0,0,0,0.0644384952183188,0,0,0,0,0,0,0,0,0,0,-0.0309831428153261,0,0,-0.00268841393549569,0.00305513172188752,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0800738688839506,0,0,0,0,0,0.238189097461711,0,0,0,-0.0265911542347871,0,0,-0.0298403305786869,0,0,0,0.0405789545384525,0,0,0.0424591820502917,0.047326940716746,0,0,0.0698573874407295,0,0.00272203930920288,0,0,0,0.139882006889802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379584934768682,0.0479544897267618,0,0,0,0,0,0
X600688.SH,0,0.0620074585853021,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0806685533687627,0,0.0855928544441046,0,-0.0849628281405368,0,0,0,0,0,0,0.0812979543512481,0,0,0,-0.0132366019871458,0,0,0.0355471663028508,0.0761610142733852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147694079304271,0.000474446760481174,0,0,0,0,0,0
X600188.SH,0,0,0.0179944690582839,0,-1.38777878078145e-17,0.275741624342688,0,0,0.0506053822376626,0,0,0,8.67361737988404e-19,0,0.116931618133384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149644489520243,0,0,0,0,0,0,0.0299849078590316,0,0,0.0953447144071218,0,0,0,0,0,0.23556987069354,0.267532349540757,-0.0770011119426953,0,0,0.0156192743309899,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.048269063706948,0,0,0,0,-0.419091645228232,0,0.0739465096859554,0,0,0,0,0,0,0,0.0175568827269745,0,0,0,-0.0282037078801813,0,0,0.287121531974731,0.0592075250929429,0,0,0,0.0221061842944477,0,-0.00554130565912359,0,0,0.206041418218497,0,0,0,0,0,0,0,0,0,0,0,0,-0.06751783838677,0.0709530569673788,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.20747825013496,0.0741085179149832,0,0,0.00414100637029437,0,0,0,0,0,0,0,0.106934730006205,0,0,0,-0.0557767396674053,-0.079334783553164,0,0,0,-0.0156776208574924,0,0,0,0,0,-0.0702586578060266,0,0,0,0,0,0,0,0,0,0,-0.0120057884229139,0.0228244190257791,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.134086693242364,0,0,0,0,0,0,0.125686843279953,0,0,0,0,0.0665990994496032,0.0832465370299057,0,0.656970454297698,0.122805110265363,0,0,0,0,0,0.00631758459848659,0.0150511335634527,0.202464140560146,0,0,0.126753089201919,0.0513395382514483,0,0.0188545205578855,0,0,0,-0.162822209249135,0,0,0,0,0,0,0,0,0,0,-0.0207973679804028,0.0285213197920501,0,0,0,0,0,0
