,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X002460.SZ,X600803.SH,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X600176.SH,X000786.SZ,X600219.SH,X000807.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000877.SZ,X601168.SH,X000933.SZ,X600096.SH,X000408.SZ,X000883.SZ,X000932.SZ,X600378.SH,X000027.SZ,X002271.SZ,X002353.SZ,X600995.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.706886190762839,0,0,0,0.073018468704782,0,0,0.083050562807306,0,0,0,0.110555414171521,0,0,0.132256144993847,0.068150777535666,0,0,0,0,-0.09472488215675,0,0.0361567846838307,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.02051397801899,0,0,0,0,-0.027807196429252,0.00233756273350488,0,0,0,0,0,0,0,0,-0.0649139153949286,0,0
X600028.SH,0.370271870014238,0,0.139454189875914,0,0,0,0.0902037850954234,0,0,0,0,0,0.0983544779670871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171791994376473,0,0,0.0622270889094987,0,0,0,0,0,0,0,0,0.00667550058847552,0,0,0,0,-0.000144273739069007,0,0
X601088.SH,0,0.28847096808641,0,0,0,0.13497090888833,0,0,0,0.0309393675232551,0,0,0.244946852749236,0,0,0,0,0,0,0,-0.0251550000522417,0,0,0,0,0,-0.0817703730542847,0,0,0,0,0,-0.101257177271692,0,0,0,0,0,0,0,0,-0.016413973157404,0,0,0,0,-0.030741044480486,0,0,0,0,0,0.0513427519516072,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0114893417198504,0,0,0,0,0,0,0,0,0,0.0437315862116076,0,0,0,0,0.135618333019205,0,0,0,0,0,0,0,-0.0334152634884972,0,0.123082138373093,0.0556616996455915,0,0,0,0,0,0,0,0,0.22031646628242,-0.0305369928065056,0,0,0,0.14936694972838,-0.220817596065059,0,0,0,-0.0336441817349866,0,0
X601898.SH,0,0.208883857213066,0.0288791628152159,0,0,0.0840441154986269,0,0,0.0690301132125511,0,0,0,0.167772376695084,0,0,0,0,0,0,0,0.0520030324565377,0,0,0,0,0,0,0,0,0.206732375130203,0,0,0,0,0.0406220212336381,0,0,0,0.023926048016008,0,0,0,0,0,0,0,0,0,0,0,0,0.0474481489593639,0,0,0,0,-0.0125916580744126,0,0
X600188.SH,0,0,0.235217947566501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678537522013739,0,0,0,0,0.285420258673756,0,0,0,0,0,-0.0444114438645816,0,0,0,0,0,-0.12417974694176,0,0,0,0,0,0,0,0,0,0.0408149299198454,0,0
X600019.SH,0,0.115440483570168,0,0,0.234061660189009,0,0,0,0,0,0.207677169715571,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579254600570013,-0.219782600912679,0,0.19829445083496,0,0,0,0,0.0947015670169842,0,-0.0731041210093182,0,0,-0.0115998106451113,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542765785289037,0.214314016752908,0,0,0,0.0406631269083399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130948318541389,0,0,0,0,0,0,0,0,0,0,-0.252829460597565,0.112272344517553,-0.00274319503573429,0,0,0,0,0.037405330978196,0,0
X600886.SH,0.309615678922319,0,0,0,0,0,0,0,0,0,0,0,0,0.0561702419914602,0,0.0486398980952028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301163714066779,-0.0411000949763123,0,0.105984432243214,0,0,0,0,0,0,0,-0.147917150962663,0,0,0,0,0,0,0,0,-0.135722109736793,0,0,0.0680812748437021,0,0,-0.00305443911391036,0,0
X600585.SH,0,0,0,0.0807388458463202,0,0,0,0,0,0,0,0,0,0,0.282435523468268,0.0752792773134551,0,0,0,0,-0.00684303498375953,0,0,0,0,0,0,0.0976723853902329,0,0,0.0598018190432724,0,0,0,0,0,0,0,0,0,0.0270872727638959,0,0,0,-0.10297991694399,0,0.027472451222989,0,0,0,0,0,-0.00549935556982975,0,0,0,0,0,0
X600011.SH,-8.67361737988404e-19,0.0163292955728445,0,0,0,0,0,0,0,0,0,0,0,0.152313189882543,0,0,0,0,0,0,0.144615151990677,0,0,0.364534888006878,0,-0.0139679782338324,0,0,0,-0.0661842243555884,0,-0.0779120671944708,0,0,0,0,0,0,0,0.0713079279129139,-0.0144094808941724,0,0.0707101187440428,0,-0.0200587986605863,0,0,0,0,0,0,0.058891451783054,0,0,0,0,-0.0840822809215438,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421518161302256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862302115997378,0.219593257659977,0,0,0,0,0,-0.000825416437498702,-0.0485352603680653,0,0,0,0,0,0,0,-0.00768091053581953,0,0,0,0,0,0,-0.305769216600085,0,0,-0.0380794696432618,0,0
X601600.SH,0.289046793289031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315775305045797,0,0,0,0,0.151063350991629,0.245553177258047,0,0,0.177427256192191,0.100268846746031,0.0048179152256756,0,0,0.171806626914899,0,0,0,0,0.119115798702056,0,0,0,-0.00228192938136636,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0520885233069964,0,0.127547460633998,0,0,0,0,0,0,0,0,0,0.246190571220749,0,0,0,-0.0321151300672326,0,0,-0.0845032210846155,0,0,0,-0.120493762232829,0,0,0,0,0,0,0,0,-0.0337692040254359,0,0.272716902036179,0,0,0,-0.0208130981538478,0,0,0,0,0,0.00582907023858381,0,0,0,-0.0143759236151919,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0157532140838517,0,0.00488415497276533,0,0,0,0.11869426358402,0,0,0,0,0,0.233343261173287,0.137158518138012,0,0.25092654021408,0,0,0,0,0,0,0,0,0,0,0,0.00914237187515223,0,0,0,0,0,0,0,-0.045415549263212,0.0480102360237837,0,0,0,0,-0.0312883776554135,0,-0.0193932626327803,-2.16840434497101e-19,0,0,-0.00790737465600555,0,0
X600489.SH,0.243719599445943,0,0,0,0,-0.0299502734577556,0,0.689095648133106,0,0,0,-0.241280141656201,0,0,0,0,0,0.234326515521096,0,0,0,0,0,0.0548771071554943,0,0,0,0,0,0,0,0,0,0,0,0.0862471216932389,0,0,0.00733634002950099,0,0,0.0300535327513357,0,-0.244584657812342,-0.076019350733743,0,0,0,0,0,0,0,0,0,0,0,-0.0624390877250056,0,0
X600362.SH,0,0,0,0,0,0,0,0.0541158490491615,0,0,0,0,0,0,0,0,0,0,0,0,0.0440767281590708,0.0180625206669035,0,0.00870085634465935,0,0,0,0,0,0,0,0,0,0,0.0694887377995477,0.499223939176915,0.00899721176034686,0,0.238176344276293,0,0,0,0,0,0.0595919242211572,0,0,-0.000750565467249574,0,0,0,0,0,-0.00592340788685518,0,0,0,0,0
X600010.SH,0,0,-0.133266350233053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296182438203003,6.93889390390723e-18,0,-0.0547766298726754,0,0,0,0,0,0,0,0,0,0,0,0,0.132948861629572,0,0.0854231874854364,0,0,0,0,0,0.121036068981012,0,0,0.0700154033780647,0,0,0,0,0,0,0,0,0,0.0503979561447259,0,0
X600111.SH,0,0,0,-0.153037145712214,0,0,0,0.089531948643146,0,0,0,0,0,0,0,0,0.074788417705049,0.121189134688237,0,0,0,0.277189338960603,0,0,0,0,0,2.77555756156289e-17,0,0,0.093953850838443,0,0,0,0,0,0,0,0,0,0,0.12293995064241,0,0,0.10790332456686,0,0,0,0.162881984086332,0,0,0,0,-0.0278373197819459,0,0,0.00409696538808265,0,0
X000708.SZ,0,0,0,0,0,0.0381176686853654,0,0,0,0,0,0,0,0,0,0,0,0.193673673176764,0,0,0,0,0,0,0,0.0529582495567203,0,0,0,0,0,0,0,0,0,0,0,0.0252351206605535,0,0.0666666660696039,0.192053668737951,0,0,0.0469940039231751,0.108514408632124,0,0,0.0275720639008818,0,0,0,-0.00122120037939023,0,0,0,0,0.037415206535728,0,0
X600027.SH,-0.0818819770124999,0,0,-0.0419388324113996,0,0,0,-0.150128200254766,0,0,0.995554130088302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050673955761215,0,0.0914390809646455,0,0,0,0,0,0,0,0,0.220261195989345,0,0,0,0,0,-0.0115034818527826,0,0,0,0,0,0,0.124877901854427,0,0,0,0,-0.0263808517111173,0,0
X002460.SZ,0,0,0,0,0,0.0508383949295025,0,0,0,0,0,0.0242091015444038,0,0,0,0,0,0,0,0,0,0,0,0,0.049016920634947,0,0,0.860096765873663,0,0,0,0,0,0,0,0,0,0,0,0.0382273182692243,0,0,0,0,0,0,0.0509479543215246,0.0191359159678928,0,0,0,-0.0488288775902342,-0.0146069229296948,0,0,0,0.0155206482223959,0,0
X600803.SH,0,0,0.120600400220607,0.054065753910266,0,0,0,0,0,0.0145729239452793,0.0325962470953401,0,0.0559930560471218,0,0,0,0,0,0,0,0.0347433819639625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129591305382503,0,0,0,0,-0.0316096803544256,0,0,0,0,0,0,0,0.028041603011202,0,0,0,-0.0480957544295078,0,0
