,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X000708.SZ,X600019.SH,X600660.SH,X002271.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X600426.SH,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X600011.SH,X600886.SH,X600352.SH,X601898.SH,X600010.SH,X002353.SZ,X600219.SH,X600486.SH,X600803.SH,X600188.SH,X002080.SZ,X601991.SH,X600801.SH,X600795.SH,X600688.SH,X600489.SH,X600299.SH,X601168.SH,X300037.SZ,X600315.SH,X000723.SZ,X600027.SH,X002409.SZ,X600399.SH,X000807.SZ,X600549.SH,X000932.SZ,X601992.SH,X600157.SH,X000902.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0449360997475547,-0.0186404141175736,-0.00483554868821031,0,0,0,0.0383459102429493,0,-0.0141788940358216,0.017859180649271,0,0,0,0,0,0.000150682743496833,0,0,0,0,0,0.067118799356163,0,0,0,0,0.019073832274809,0,0,0.0791430498650376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102361828308744,0,0,0,0,0.00230389357083218,0,0
X600028.SH,0,0,0,0,0,0,0.0843325439681808,0.09350807893966,-0.0316784423198881,0,0,0,0,0,0.0382549107422481,-0.0550486806471887,-0.0302890210162493,0,0,0,0,0,0.0407236091823513,0,-0.0366697120411703,0,0,0,0,0.035839397133633,0,0,0,0,0,0,0,0,0,0.0495717737185456,0,0,0,0,0,0,0,0,0,0,0,0.000327377174977941,-0.00558556266006359,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00857566304087358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235033886877078,0,0,0,0,0,0,0,0.0727608153517235,0,0,0,0,0,0,0,0,0,0,0,0,0.0608874817689687,0,0.25141479041274,0,0,0,0,0.0690353562940973,0,0.0093097766338156,0,0,0,0,0.00604955727663504,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.036122843705237,0,0,0,0,0,-0.0793111004288974,0.00290101876177504,0,0,0,0,0,0,0.141136889561927,0,0,0,0,0,0.376425573584777,0,0,0,0,0,0,0,0.115179310739107,0,0,0,0,0,-0.0673415269432419,-0.0055711003347608,0,0.0741030025686328,0,0,0.00799406548977274,0,0,0.0305180533638068,0,0,0,0,-0.035908275482585,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0576078298578959,0,0,0,0,0,0.0357232962819386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109926462330907,-0.0920151630063234,-8.67361737988404e-19,0,0,-0.025048961796238,0,0,0,0,0,0,0,0,-0.00246129161549166,0.0152624051422833,0,0,0,0,-0.0104647730387307,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.275207487396043,0.0769960478791569,0,0,0,0,0,0.189932590093176,0.0250730202898744,0,0,0,0,0,0,0,0.0389392751773969,0,0,0,0,0,0,0,0,0,0,0,0.163301345132739,0.0901067737842315,0,0.419167674540807,0,0.0873352020063538,0,0,0,0,0,0,0.448526679207014,0,-0.200292654083094,-0.0295091581333223,0,0,0,0,0.0573486955362552,0,0
X000708.SZ,0,0,0,0.0361149322128065,0,0,0,0,0,-0.307988394706901,0,-0.085502257105764,-0.346033254766707,0,0,-0.0597538946496927,0,0,0,0,0,-0.262800962355466,0.0284658631254675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192218848478615,0,0,-0.114332907091451,0,0,0.111344353724127,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0697224170600113,0,0,0,-0.0463582348328605,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924835291645831,0,0,0,0.253830343830642,0,0,0,0,0,0,0,0.0666182796455639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113781869662059,0,0,0,0,0,0,0,-0.0235825555809947,-0.0212469968158663,0,0,0,0,1.73472347597681e-18,0,0
X600660.SH,0,0,0,0,0,0.0797310220337577,0,0,0,0.110177499148363,0,0,0,0.0789361386579645,0,0.00401132504165175,0.0264231064846792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318892742398396,0,-0.19203852791423,0,0,0.080377586566527,0,0,0,0,0,0,0.0898279241749707,-0.0485535317836427,-0.0122944650951253,-1.73472347597681e-18,0,0,0,0,0,0
X002271.SZ,0,0,0.0712657541082593,0,0,0,-0.0061506035688242,-0.0727632543065831,0.185892185890415,0,0,0,0,0,0,0.0355205939975408,0,0,0,0,0,0,0,0,0,0.053794361529491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394162230218979,0,-0.00309979239970156,0,0,0,0,0,0,0,0.153709303117759,0,0,-0.0672701974064285,0,0,0,0.0559134393294434,0,0
