,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600176.SH,X600111.SH,X002466.SZ,X000709.SZ,X600299.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X002110.SZ,X002271.SZ,X601158.SH,X000990.SZ,X600489.SH,X600808.SH,X000553.SZ,X600985.SH,X000883.SZ,X000630.SZ,X000825.SZ,X600157.SH,X600583.SH,X600426.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417816822699976,0,0,0,0,0,0,0,0.0514772954036056,0,0,0,0.0403255514269806,0,0,0,0,0,0,0,0,0,0,0.123633558948702,0,0,0,0.00862180389764239,0,0,0.0413596503196158,0,0,-0.00516707152367674,-0.013895794930128,0,0,0,0,0,0
X600028.SH,0,0,0.183668757283492,0,0,0,0,0,0.0838863220210709,0,0,0.00180799491610968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256604566937483,0,0,0,0.0666831987562965,0,0.0122926434264831,0,0,0,0,0,0,0,0,0,0.0269111822859793,0.062367376711029,0,0,-0.00261092291785313,-0.0204677722482985,0,0,0,0,0,0
X601088.SH,0,0,0,0.0984660198729226,0,0,0,0,0.0193444584643968,0,-0.0286125460027191,-0.164427635516181,0,0,0,0,0,0,0,0,0,0,0.22793940068061,0,0,0,0.132042415837163,0,0,0,0,0,0,0,0,0.0371811072296431,0,0,0,0,0,0,0,0,0,0.0369739442445446,0,0.064678605899239,0,0,0,0,-0.0418842628829565,0,0,0,-0.00877046565556478,0,0
X600585.SH,0,0,0,0,0,0.111950695256634,0,0,0,0,-0.00162002565070211,0,0,0,0,0,0,0,0,0,0,0,0.493969215660399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114950227175597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143773524626923,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0199703601944747,0,0.0357512384193685,0,0,0,0,0,0,0,0.0760753770029421,0,0,0,0.214106766416545,0,0,0,0,0,0,0.0387771278762882,0,0.0828168192274583,0,0,0,0,0,0,0,0,0,0.0270816501264047,0,0.0236771773027118,0,0.0972201026592031,0,0,0,0,0,0.00788192868621069,-0.0289583124986227,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.092835309837197,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00169064056634105,0,0,0,0,0.0399976496295353,0,0,0,0.0173487203161768,0,-0.0972439473917298,0.334949493915322,0,0,0,0,0,0,0,0,-0.0166210840750031,0,0,0,0.244437202528184,0,0,0,0.00421439619542165,0.011302765619202,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0132060282707986,0,0,0,0,0,0,0,0,0.380481111792354,0,0,0,0.407055449915759,0,0,0,0,0,0,0,0.0965561917857848,0,0,0,0,0,-0.0376544147857776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324370522559041,0,0,0,0,0.0602884985182111,0,0
X600010.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0373382720449667,0,0,0,0,0,0.194345717434372,0,0,0,0,0,0,0.290901922554805,0,0,0,0,0,0,0,0,0,0,0,0.139157482874279,0,-4.33680868994202e-19,0,0,0,0,-0.0361369502133825,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150266271801895,0,0,0,0.0339391297713508,0,0,0,0.198443317941847,0.0362301332873774,0,0,0,0,0,0.299945778637754,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0826024838722375,0,0,0,-0.0101284207181411,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.19036764184232,0,0.0184307112423308,-0.00851644568714587,0,0,0,0,0.181365763272737,0,0.097972247079065,0,0,0,0.0349197275614422,0,0,0,0.0146857182081405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052458539819734,0,0,0,0,0,-0.00206247668461395,0,0,0,0,-0.0293990637046235,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.375709236576184,0,0,0,0,0,0,0,0,0,0,0,0,0.147062756432997,0,0,0,0,0,0.14309787294217,0.0531061181092457,0,0,0.0497131179255339,0.584732183389088,0,0,0,0,0,0.219995242264189,0,0.120551357888827,0,0.30026489473445,0,0,0,0,0,0.0182761557884525,-4.33680868994202e-19,0,0.158202895389745,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.111450763084794,0,0,0.0905094594814582,0,0,0,0,0.0660203933433277,0,-0.144843246150643,0,0.283823086763183,0,0,0,0,0,0,0,0,0.237864525383636,0,0,0,0,0,0,0,0,0,0,0,0.368315719394517,0,-0.147370608834918,0,0,0,0,0,-0.125271351281905,0.287495771343858,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0786861470136982,0,0,0,0,0.0669914824435559,-0.0148024925343396,0,0,0,0,0,0,0,0,-0.0889116323030829,0,0,0,0,0,0.0589749900979735,0.120019558998911,0,0,0,0.185288632913742,0,0,0,0,0,0,0,0,0,-0.0143254823086921,0,0,0,0,0,0,0,0,0,-0.0124890550385407,0.0263919509882964,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0147214049334121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493556954013356,0,0,0.133459815576335,0,0,0,0,0,0,0,4.33680868994202e-19,0.48019113105289,0,0,-0.019056439439896,0,0,0,0.0438145140602166,0,0,0,0,0,-0.0190686026064635,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0515811014609082,0,0,0,0,0,0,0,0,0,0,0,0.0757514310614864,0,0.047904403518978,0,0,0,0,0.064561017125324,0,0,0,0,0,0.116866872690232,0,0,0,0,0.00901422170308624,0,0,0,0,0.105819245474687,0,0.06054728246711,0.0337833961759043,0,0.0450278536057339,0,0,0,0,-0.0271336594122493,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476595011878672,0,0,0,0,0.0218961029425315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624379655699217,0,0.00323120240436077,0,0,0.0926681705142339,0.0249817706214594,0,0,0,0.128715045530588,0,0,-2.16840434497101e-19,0,0,0,-0.0178095900275373,0,0
X600188.SH,0,0,0,0,0,0,0,0.0627098143146474,0.00707510630199829,0,0.0422441249208676,0,0,0,0,0,0,0,0.24700994048332,0,0.046374909819018,0,0,0,0,0,0,0,0,0,0.0922290366966375,0.0303879050875228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631031465154713,0,0.0872402637531505,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.079603305957182,0,0,0,0,0,0,0,0,0,0,0,0.123897995786623,0,0,0,0,0,0.0433083581094928,0,0,0,-0.0716391846265634,0,0,0,0,0,0,0,0.0766757606060688,0,0,0,0.157943164619123,0,0,0,0.0210443075684228,0,0,0,0.0971344596057799,0.0245122264813187,-0.0289330408958138,0.0168793626129061,0,0,0,0.0306592673954559,0,0
