,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X000539.SZ,X002466.SZ,X600309.SH,X000630.SZ,X000792.SZ,X600623.SH,X600098.SH,X600352.SH,X000709.SZ,X000883.SZ,X600160.SH,X600660.SH,X000898.SZ,X600021.SH,X002470.SZ,X601918.SH,X600863.SH,X600489.SH,X000060.SZ,X600808.SH,X600578.SH,X600307.SH,X600547.SH,X300072.SZ,X000629.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106170697246145,0,0,0,0.0551919478520938,0,0,0,0.447284744902804,0,0,0,0,0,0,0,0,0,0.25932547119059,0,0,0,0,0,0,0,0,0,0,0,-0.0138755735918497,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114946147077965,0,0.0588085685809606,0,0,0,0,0,0,0,0,0,0.0905594490177287,0,0,0,0,0.239122924499209,0,0.0674917210083816,0.0881117693266207,0,0,0,0,0.0779026778310145,0.0642191222829665,0,0,0,0,0,0.0390787363735261,0,0.00428187820572123,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020616795188141,-0.0335427494552559,0,0,0,-0.021582355820954,0,3.46944695195361e-18,0,0,0,0,0.230615997994576,0,0,0,0,0,0,0,0.241216732902717,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.12346755518962,0.132952778273839,0,0,0,0,0,0
X000883.SZ,0,0,0,0.114630888512842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269258904700949,0,0,0.0780304433109528,0,0.0257770901775779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392940660634213,0,0,0,0.0459372665633492,0,0,0,0,0.25674032350849,0,0.0969760865087968,0,-0.0180210336247436,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0284356957013794,0,0,0,0,0,0,0,-0.27722768239394,0,0,0,0,0,0,0,0,0,0.174091624212755,0,0,0,0,0.0382825375490934,0,0.139006947911319,0,0,0.455795288527097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016883455795223,0,0.00178631651057883,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104264505556661,0,0,0.00168401315766458,0,0,0,0.0242536074983935,8.67361737988404e-19,0,0,0,0,0,0,0,0.0161016469772746,0,0,0,0,0,0,0.0254540721503914,0,0,0,0,0,-0.0708886471754974,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271671073247348,0.0362160191119394,0,0,0.118322674090719,0,0,0,0,0.0313432231309129,-2.16840434497101e-19,0,0,0,0.115630691124151,0,0,0,0,0,0,0,0,0,0,0,0.0494269944879126,0,0,0.262085118101501,0,0,-0.033783060172167,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.281681750497938,0,0,0,0,0,0,0,0,0,0.0401379439708202,0,0,0,0,0,0,0.162571210855204,0,0,0,0.0592352873039849,0.213954415538932,0,0,0,0.144901311040344,0,0,0,0,0.0130053822439213,0,0,0,0,0,0,0,0.0272470624735504,0,0,0,-0.0335407301250995,0.0405533840323128,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515967829030984,0,0,0,0,0,0.114142423742055,0,0,0.257315474991603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310671780310711,0,0,0.163343975105771,0,0,0,0,0.0245187442687668,0,0,0,0,0,0
X601918.SH,0,0,0,-0.0818770288759667,0,0,0,0.200943409082791,0,0,0,0,0,0,0,0,0,0.13380360157761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837262882200551,0,0,0.203731382833437,0,0,0,0,0,0,0,0.0939622226322737,0,0,0,0.187081276594434,0,-0.026094822767017,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.154772895130139,0,0,0,0,0,0,0,0,0.13471441287873,0,0,0,0,0.0169213544400689,0,0,0,0,0,0,0.0368835092545863,0.353063903637568,0,0,0,0.080858535984087,0,0.0464404570803183,0,0,0,0,0,0,0,0,0,0.0464458884625327,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.298093626978429,0,0,0,0,0,0,0.0124806381335965,0,0,0,0,0,0.133154016369883,0,0,0,0,0,0,0,0,0,0,0.0532925598849409,0,0,0,0,0,0,0,0,0,0,0.0454218484340927,0.352492165003383,0,0,0,0,-0.000409322382426912,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0964153177951432,0,0.230143450712365,0,0,0,0,0,0.0750518130582107,0,0,0,0,0,0,0.125564531610626,0,0,0,0,0,0,0.109492736880889,0,0,0,0,0,0.175707181275524,0,0.0329696985132004,0.0541908501621771,0,0,0,0.000679697462846935,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0504383667617743,0,0,0,0,0,0,0.0870797126581644,0,0,0,0,0,0.0138595553910777,0.031016782392944,0,0,0,0,0,0,0,0,0,0,0,0.0246503948657313,0,0.116949891322743,0,0,0.268678167272299,0,0,0.00091859036348141,0,0,0.11162237023361,0,0,-0.0294891190421736,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.102714618656877,0,0.0299143993313327,0,0,0,0,0,0,0,0.0908000284735609,0,0,0.249034092188331,0.0312371331265652,0,0,0.00533384450730872,0,0,0,0.187798585625717,0,0,0,0,0,0,0,0,0.0884444406140489,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132649668946707,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316568625058272,0,0,0.0717134485783676,0,0,0.0363733474546502,0,0,0,0.0838714758021713,0,0,0,0.101610406339188,0.0407478425648766,0,0,0,0.131052602913202,0,0,0,0,0.172388477484201,0,0,0,0,0,0,0,0,0.141918056423511,0,0,-0.0076843797579353,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879009186884984,0.134728956253323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145302624533414,0,0,0,0,0,0,0,0,0.483670123984669,-1.38777878078145e-17,0,0,0,0,0,0.0686507610349216,0,0,-0.010270240140201,0.00200467308281096,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874445687620173,0,0,0.229104991694469,0,0,0,0.204676384556387,0,0.0009082110366109,0,0,0,0.103934625645084,0,0,0,0.0996993218007205,0,0,-0.103814397854423,0,0,0,0.123857558335263,0,-0.0500497301881042,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.153014540932816,0,0,0,0,0,0,0,0.207021962301602,0,0,0,0,0,0,0.0490329158044519,0,0,0,0,0,0,0,0,0,0,0.0134073114587041,0,0,0,0,0,0.164458672329584,0.17008388636935,0,0.0628605952653281,0,0.0894883393002847,0,0,0,-0.0285195244838922,0.0138666779568429,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496999038294812,0,0,0,0,0,0,0,0,0,0.257090378167808,0,0,0,0,0,0,0,0.035563541378639,0,0,0,0,0.0405868784216252,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180694887601368,0.00533967580045077,0,0,0,0.0514600942100004,0,0,0,0,0,0,0,0,-0.0481879130258939,0,0,0,0,0,0,0,0,0,0,0,0,0.0959732396331568,0,0,0,0.0112057232055664,-0.0408458418843467,0,0.0208892926854153,0,0.116328133612683,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.778988807608,0,0.00165728543220063,0,0,0,0,0,0,0,0,0.493922008538819,0,-0.317483549492964,0.29013695142397,0,-6.93889390390723e-18,0,-0.356432804180371,0,0.636266482876015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815315083148429,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119863594605526,0.0666417765946241,0,0,0,0,0,0.110603140105043,0,0,0,0,0,0,-0.0503559154933846,0,0,0.20854934290815,0,-0.15616091103369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146518693788194,0,0,0,0,2.74546481791219,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.090325262344091,0,0,0,0,-0.333645261271295,0,0,0,0,0,0,0,0,0.196140702474073,0,0,0,0,0,0,0,0,0.192902221634802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303264509568516,-0.00725342204774595,0,0.204104866052268,0,0,0,0
MKreturn,0.133442889055041,0,0,0.17185113418849,0,0.0585029060873995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796606597143774,0,0,0,0,0,0,0,0,0,0,0.0599797834644646,0,0,0,0,0,0,0,0,0,0,0,0.0496860742560458,-0.283171300148462,0,0,0,-0.0610545885675899,0.0241830223482778,0.226897581878937,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214327474897494,0,0,0,0.00374416618454281,0,0,0.00966446173483254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926725410688431,-0.00285142128081607,0,0,0,0,0.00822257306259069,0.00506397225729903,0,0,0,0.0155795598298778,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141424187563163,0,0,0,0,-0.0572098582475535,0,0,0,0,0,-0.091291449466571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823641034415876,0,0.0751669097850978,0.126198639615394,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00628493648372712,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,-0.00633342904755959,0,0,0,0,0,0,0,0,0,0,-0.00427698267814696,0,0,0,0,0,0,0,0,0.00285093885904603,0,0,0,0.00175898313450712,0,0,0,0,0,0,0,0,-0.0011471621642397,-0.012773916315941,0,0,0.00844631609909783,0,0,0,0,0.030505860356207,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216873247984851,0,0,0,0,0,0.00425026886684388,0,0,0,0,0,0,0,0,0,-0.000171907516515024,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246525790466991,0,0,0,-0.0031297376423026,0,0,0,-0.0134362425976542,0.0204382477273879,-0.000871373802348992,0,0,0,0,0
